off	mom	dad	type
MR11J_05_05_015	MR10A_063	MR10TH_180	both
MR11J_05_05_016	MR10A_277	MR10TH_186	both
MR11J_05_05_017	MR10TH_154	MR10A_006	both
MR11J_05_05_018	MR10TH_154	MR10A_006	both
MR11J_05_05_020	MR10A_106	MR10TH_138	both
MR11J_05_05_021	MR10A_249	MR10A_223	both
MR11J_05_05_022	MR10A_063	MR10TH_180	both
MR11J_05_05_023	MR10TH_008	MR10TH_038	both
MR11J_05_05_026	MR10A_274	MR10TH_023	both
MR11J_05_05_028	MR10A_249	MR10TH_069	both
MR11J_05_05_029	MR10A_275	MR10TH_011	both
MR11J_05_05_032	MR10A_271	MR10TH_001	both
MR11J_05_05_035	MR10A_257	MR10TH_125	both
MR11J_05_05_036	MR10TH_154	MR10A_006	both
MR11J_05_05_037	MR10TH_041	MR10A_046	both
MR11J_05_05_038	MR10A_249	MR10A_258	both
MR11J_05_05_039	MR10TH_255	MR10TH_248	both
MR11J_05_05_041	MR10TH_041	MR10TH_027	both
MR11J_05_05_042	MR10TH_005	MR10A_258	both
MR11J_05_05_043	MR10A_271	MR10A_149	both
MR11J_05_05_044	MR10TH_041	MR10A_046	both
MR11J_05_05_045	MR10TH_255	MR10TH_248	both
MR11J_05_05_046	MR10A_271	MR10A_149	both
MR11J_05_05_047	MR10A_063	MR10TH_180	both
MR11J_05_05_050	MR10TH_154	MR10A_006	both
MR11J_05_06_001	MR10TH_154	MR10TH_158	both
MR11J_05_06_002	MR10A_352	MR10TH_011	both
MR11J_05_06_003	MR10TH_041	MR10TH_027	both
MR11J_05_06_005	MR10TH_041	MR10TH_027	both
MR11J_05_06_007	MR10A_352	MR10TH_011	both
MR11J_05_06_008	MR10A_418	MR10TH_143	both
MR11J_05_06_010	MR10TH_041	MR10TH_027	both
MR11J_05_06_011	MR10TH_041	MR10TH_027	both
MR11J_05_06_015	MR10TH_041	MR10TH_027	both
MR11J_05_06_016	MR10A_178	MR10TH_011	both
MR11J_05_09_001	MR10A_387	MR10TH_208	both
MR11J_05_09_003	MR10A_274	MR10TH_023	both
MR11J_05_09_004	MR10A_203	MR10A_156	both
MR11J_05_09_005	MR10TH_154	MR10A_057	both
MR11J_05_09_006	MR10A_068	MR10TH_006	both
MR11J_05_09_007	MR10A_068	MR10TH_006	both
MR11J_05_09_009	MR10TH_237	MR10TH_212	both
MR11J_05_09_010	MR10A_274	MR10TH_106	both
MR11J_05_09_013	MR10A_249	MR10TH_144	both
MR11J_05_09_015	MR10TH_059	MR10TH_128	both
MR11J_05_09_017	MR10A_201	MR10TH_095	both
MR11J_05_09_018	MR10A_068	MR10TH_132	both
MR11J_05_09_019	MR10TH_237	MR10TH_212	both
MR11J_05_09_020	MR10TH_059	MR10TH_083	both
MR11J_05_09_021	MR10A_231	MR10A_156	both
MR11J_05_09_022	MR10A_257	MR10TH_125	both
MR11J_05_09_024	MR10A_068	MR10TH_006	both
MR11J_05_09_026	MR10A_249	MR10TH_144	both
MR11J_05_09_027	MR10A_068	MR10TH_006	both
MR11J_05_09_028	MR10TH_119	MR10A_054	both
MR11J_05_09_031	MR10A_274	MR10TH_023	both
MR11J_05_09_034	MR10A_068	MR10TH_006	both
MR11J_05_09_035	MR10A_068	MR10TH_006	both
MR11J_05_09_036	MR10A_068	MR10TH_006	both
MR11J_05_09_037	MR10A_274	MR10TH_023	both
MR11J_05_09_038	MR10A_201	MR10TH_095	both
MR11J_05_09_039	MR10TH_041	MR10TH_027	both
MR11J_05_09_040	MR10A_068	MR10TH_006	both
MR11J_05_09_041	MR10A_068	MR10TH_006	both
MR11J_05_09_044	MR10A_068	MR10TH_006	both
MR11J_05_09_048	MR10TH_059	MR10TH_083	both
MR11J_05_09_050	MR10A_068	MR10TH_006	both
MR11J_05_09_053	MR10A_068	MR10TH_006	both
MR11J_05_09_054	MR10A_203	MR10A_156	both
MR11J_05_09_055	MR10A_068	MR10TH_082	both
MR11J_05_09_056	MR10TH_078	MR10TH_015	both
MR11J_05_09_057	MR10TH_059	MR10TH_006	both
MR11J_05_09_058	MR10TH_237	MR10TH_131	both
MR11J_05_09_059	MR10TH_041	MR10TH_027	both
MR11J_05_09_062	MR10TH_041	MR10A_046	both
MR11J_05_09_063	MR10TH_119	MR10A_054	both
MR11J_05_09_064	MR10A_271	MR10TH_001	both
MR11J_05_09_065	MR10A_068	MR10TH_006	both
MR11J_05_09_066	MR10A_275	MR10TH_006	both
MR11J_05_09_067	MR10A_249	MR10TH_038	both
MR11J_05_09_069	MR10A_063	MR10TH_180	both
MR11J_05_09_070	MR10TH_059	MR10TH_006	both
MR11J_05_09_072	MR10A_279	MR10TH_162	both
MR11J_05_09_073	MR10TH_059	MR10TH_006	both
MR11J_05_09_074	MR10TH_059	MR10TH_128	both
MR11J_05_09_075	MR10A_063	MR10TH_180	both
MR11J_05_09_076	MR10TH_154	MR10TH_158	both
MR11J_05_09_077	MR10A_387	MR10TH_208	both
MR11J_05_09_078	MR10TH_005	MR10A_258	both
MR11J_05_09_079	MR10TH_041	MR10TH_027	both
MR11J_05_09_080	MR10A_068	MR10A_226	both
MR11J_05_09_081	MR10A_249	MR10TH_144	both
MR11J_05_09_082	MR10A_271	MR10TH_001	both
MR11J_05_09_084	MR10A_249	MR10TH_144	both
MR11J_05_09_085	MR10A_274	MR10TH_023	both
MR11J_05_09_086	MR10A_063	MR10TH_180	both
MR11J_05_09_087	MR10TH_041	MR10TH_027	both
MR11J_05_09_088	MR10TH_119	MR10TH_001	both
MR11J_05_09_089	MR10A_068	MR10TH_082	both
MR11J_05_09_091	MR10A_068	MR10TH_082	both
MR11J_05_09_092	MR10A_068	MR10TH_006	both
MR11J_05_09_093	MR10A_063	MR10A_079	both
MR11J_05_09_094	MR10TH_101	MR10A_128	both
MR11J_05_09_096	MR10TH_119	MR10TH_001	both
MR11J_05_09_097	MR10A_098	MR10A_078	both
MR11J_05_09_098	MR10A_068	MR10TH_006	both
MR11J_05_09_099	MR10A_201	MR10TH_095	both
MR11J_05_10_001	MR10A_257	MR10TH_125	both
MR11J_05_10_003	MR10A_275	MR10TH_011	both
MR11J_05_10_006	MR10A_068	MR10TH_006	both
MR11J_05_10_008	MR10A_275	MR10TH_011	both
MR11J_05_10_009	MR10A_068	MR10TH_006	both
MR11J_05_10_011	MR10A_203	MR10A_156	both
MR11J_05_10_012	MR10A_068	MR10TH_006	both
MR11J_05_10_013	MR10A_052	MR10TH_061	both
MR11J_05_10_014	MR10A_152	MR10TH_070	both
MR11J_05_10_015	MR10A_152	MR10TH_055	both
MR11J_05_10_016	MR10A_152	MR10TH_070	both
MR11J_05_10_017	MR10A_203	MR10A_156	both
MR11J_05_10_019	MR10A_152	MR10TH_070	both
MR11J_05_10_021	MR10TH_059	MR10TH_083	both
MR11J_05_10_022	MR10TH_059	MR10TH_006	both
MR11J_05_10_023	MR10A_052	MR10TH_061	both
MR11J_05_10_025	MR10A_152	MR10A_238	both
MR11J_05_10_029	MR10A_068	MR10TH_006	both
MR11J_05_10_030	MR10TH_237	MR10TH_212	both
MR11J_05_10_031	MR10A_257	MR10TH_125	both
MR11J_05_10_032	MR10A_152	MR10TH_070	both
MR11J_05_10_034	MR10TH_154	MR10TH_158	both
MR11J_05_10_035	MR10TH_119	MR10A_054	both
MR11J_05_10_037	MR10TH_059	MR10TH_006	both
MR11J_05_10_038	MR10A_152	MR10TH_055	both
MR11J_05_10_040	MR10A_274	MR10TH_023	both
MR11J_05_10_042	MR10A_274	MR10TH_023	both
MR11J_05_10_044	MR10TH_059	MR10TH_006	both
MR11J_05_10_046	MR10A_068	MR10TH_006	both
MR11J_05_10_049	MR10A_257	MR10TH_125	both
MR11J_05_10_050	MR10TH_059	MR10TH_006	both
MR11J_05_10_051	MR10TH_255	MR10TH_248	both
MR11J_05_10_052	MR10TH_059	MR10TH_006	both
MR11J_05_11_001	MR10A_472	MR10A_490	both
MR11J_05_11_002	MR10A_213	MR10TH_033	both
MR11J_05_11_004	MR10A_257	MR10TH_125	both
MR11J_05_11_005	MR10A_270	MR10A_263	both
MR11J_05_11_006	MR10A_270	MR10A_263	both
MR11J_05_11_007	MR10TH_154	MR10TH_158	both
MR11J_05_11_008	MR10A_203	MR10A_156	both
MR11J_05_11_009	MR10TH_059	MR10TH_006	both
MR11J_05_11_012	MR10TH_078	MR10TH_088	both
MR11J_05_11_013	MR10A_275	MR10TH_011	both
MR11J_05_11_014	MR10A_152	MR10A_054	both
MR11J_05_12_001	MR10A_063	MR10TH_180	both
MR11J_05_12_002	MR10TH_237	MR10TH_212	both
MR11J_05_12_003	MR10A_184	MR10TH_003	both
MR11J_05_12_004	MR10A_063	MR10TH_180	both
MR11J_05_12_005	MR10A_063	MR10TH_180	both
MR11J_05_12_006	MR10TH_119	MR10A_054	both
MR11J_05_12_007	MR10TH_059	MR10TH_083	both
MR11J_05_12_008	MR10A_068	MR10TH_006	both
MR11J_05_12_009	MR10A_365	MR10TH_245	both
MR11J_05_12_010	MR10A_063	MR10TH_180	both
MR11J_05_12_011	MR10A_250	MR10TH_109	both
MR11J_05_12_012	MR10A_063	MR10A_079	both
MR11J_05_12_013	MR10A_063	MR10A_128	both
MR11J_05_12_014	MR10A_063	MR10A_128	both
MR11J_05_12_015	MR10A_063	MR10A_128	both
MR11J_05_12_016	MR10A_063	MR10A_128	both
MR11J_05_12_018	MR10A_213	MR10A_032	both
MR11J_05_12_019	MR10A_281	MR10TH_002	both
MR11J_05_12_020	MR10TH_078	MR10TH_088	both
MR11J_05_12_021	MR10A_451	MR10TH_254	both
MR11J_05_12_022	MR10A_235	MR10TH_165	both
MR11J_05_12_023	MR10TH_059	MR10TH_006	both
MR11J_05_12_025	MR10TH_154	MR10TH_158	both
MR11J_05_12_026	MR10A_451	MR10TH_254	both
MR11J_05_12_027	MR10TH_154	MR10TH_158	both
MR11J_05_12_028	MR10A_063	MR10TH_180	both
MR11J_05_12_029	MR10A_063	MR10A_085	both
MR11J_05_12_030	MR10TH_237	MR10TH_212	both
MR11J_05_12_031	MR10A_063	MR10A_128	both
MR11J_05_12_032	MR10TH_154	MR10A_006	both
MR11J_05_12_034	MR10A_036	MR10TH_062	both
MR11J_05_12_035	MR10A_213	MR10TH_033	both
MR11J_05_12_036	MR10TH_041	MR10TH_027	both
MR11J_05_12_037	MR10A_277	MR10TH_137	both
MR11J_05_12_038	MR10TH_154	MR10A_006	both
MR11J_05_13_001	MR10A_275	MR10TH_011	both
MR11J_05_13_002	MR10A_251	MR10TH_149	both
MR11J_05_13_003	MR10A_277	MR10TH_137	both
MR11J_05_13_004	MR10A_275	MR10TH_011	both
MR11J_05_13_005	MR10A_275	MR10TH_011	both
MR11J_05_13_006	MR10A_351	MR10A_238	both
MR11J_05_13_007	MR10TH_043	MR10A_037	both
MR11J_05_13_009	MR10TH_237	MR10TH_131	both
MR11J_05_13_010	MR10A_276	MR10TH_055	both
MR11J_05_13_011	MR10TH_190	MR10TH_046	both
MR11J_05_13_012	MR10A_257	MR10TH_125	both
MR11J_05_16_001	MR10A_213	MR10A_032	both
MR11J_05_16_002	MR10TH_059	MR10TH_027	both
MR11J_05_16_003	MR10A_157	MR10A_263	both
MR11J_05_16_005	MR10A_213	MR10TH_020	both
MR11J_05_16_007	MR10A_250	MR10A_220	both
MR11J_05_16_008	MR10A_388	MR10A_359	both
MR11J_05_16_009	MR10A_432	MR10TH_117	both
MR11J_05_16_011	MR10A_365	MR10TH_245	both
MR11J_05_16_012	MR10A_063	MR10TH_180	both
MR11J_05_17_001	MR10A_250	MR10A_220	both
MR11J_05_17_002	MR10A_257	MR10A_246	both
MR11J_05_17_004	MR10A_213	MR10TH_020	both
MR11J_05_17_006	MR10A_213	MR10A_032	both
MR11J_05_17_007	MR10A_213	MR10A_310	both
MR11J_05_17_009	MR10A_157	MR10TH_049	both
MR11J_05_17_010	MR10A_257	MR10TH_125	both
MR11J_05_17_011	MR10A_257	MR10TH_125	both
MR11J_05_17_012	MR10A_279	MR10TH_142	both
MR11J_05_17_013	MR10A_063	MR10A_085	both
MR11J_05_17_015	MR10A_102	MR10TH_033	both
MR11J_05_17_016	MR10A_250	MR10A_046	both
MR11J_05_17_017	MR10A_213	MR10A_032	both
MR11J_05_17_018	MR10A_102	MR10TH_033	both
MR11J_05_17_019	MR10A_365	MR10TH_245	both
MR11J_05_17_020	MR10TH_043	MR10TH_001	both
MR11J_05_17_021	MR10A_365	MR10A_393	both
MR11J_05_18_001	MR10TH_237	MR10TH_212	both
MR11J_05_18_002	MR10TH_059	MR10TH_027	both
MR11J_05_18_003	MR10A_276	MR10TH_055	both
MR11J_05_18_004	MR10A_100	MR10TH_027	both
MR11J_05_18_005	MR10A_257	MR10A_246	both
MR11J_05_18_009	MR10A_100	MR10TH_027	both
MR11J_05_18_010	MR10A_152	MR10TH_070	both
MR11J_05_18_011	MR10A_152	MR10TH_142	both
MR11J_05_18_012	MR10A_432	MR10TH_117	both
MR11J_05_18_013	MR10A_100	MR10A_172	both
MR11J_05_18_014	MR10TH_059	MR10TH_128	both
MR11J_05_18_015	MR10A_102	MR10TH_033	both
MR11J_05_18_016	MR10A_275	MR10TH_011	both
MR11J_05_18_017	MR10A_257	MR10A_246	both
MR11J_05_18_018	MR10A_152	MR10TH_070	both
MR11J_05_18_019	MR10A_365	MR10TH_245	both
MR11J_05_18_020	MR10TH_043	MR10TH_001	both
MR11J_05_18_022	MR10A_250	MR10A_220	both
MR11J_05_18_024	MR10TH_059	MR10TH_027	both
MR11J_05_18_025	MR10A_036	MR10A_141	both
MR11J_05_18_026	MR10A_250	MR10A_220	both
MR11J_05_18_027	MR10A_102	MR10TH_033	both
MR11J_05_18_029	MR10A_100	MR10TH_026	both
MR11J_05_18_030	MR10A_250	MR10A_220	both
MR11J_05_18_031	MR10A_100	MR10A_379	both
MR11J_05_18_032	MR10TH_059	MR10TH_027	both
MR11J_05_18_034	MR10A_277	MR10TH_137	both
MR11J_05_18_035	MR10A_100	MR10A_046	both
MR11J_05_18_037	MR10TH_237	MR10TH_131	both
MR11J_05_18_038	MR10A_052	MR10TH_061	both
MR11J_05_18_039	MR10A_213	MR10A_032	both
MR11J_05_18_040	MR10A_276	MR10TH_075	both
MR11J_05_18_041	MR10TH_059	MR10TH_027	both
MR11J_05_18_042	MR10A_201	MR10TH_095	both
MR11J_05_18_043	MR10A_250	MR10A_220	both
MR11J_05_18_045	MR10A_106	MR10TH_027	both
MR11J_05_18_047	MR10A_213	MR10A_032	both
MR11J_05_18_048	MR10A_213	MR10A_310	both
MR11J_05_18_051	MR10A_201	MR10TH_095	both
MR11J_05_18_052	MR10A_365	MR10A_393	both
MR11J_05_18_053	MR10TH_059	MR10TH_027	both
MR11J_05_18_054	MR10TH_059	MR10TH_027	both
MR11J_05_18_055	MR10TH_059	MR10TH_027	both
MR11J_05_19_002	MR10TH_059	MR10TH_027	both
MR11J_05_19_003	MR10A_351	MR10A_238	both
MR11J_05_19_004	MR10TH_244	MR10TH_191	both
MR11J_05_19_005	MR10TH_250	MR10TH_033	both
MR11J_05_19_006	MR10A_274	MR10TH_106	both
MR11J_05_19_007	MR10TH_244	MR10TH_055	both
MR11J_05_19_008	MR10A_275	MR10TH_042	both
MR11J_05_19_009	MR10A_274	MR10TH_106	both
MR11J_05_19_010	MR10TH_237	MR10TH_131	both
MR11J_05_19_011	MR10A_277	MR10TH_137	both
MR11J_05_19_012	MR10A_276	MR10TH_075	both
MR11J_05_19_014	MR10A_365	MR10A_393	both
MR11J_05_19_016	MR10A_365	MR10A_393	both
MR11J_05_19_017	MR10A_100	MR10A_172	both
MR11J_05_19_018	MR10A_365	MR10TH_245	both
MR11J_05_19_019	MR10A_157	MR10TH_031	both
MR11J_05_19_020	MR10A_201	MR10TH_095	both
MR11J_05_19_022	MR10A_277	MR10TH_186	both
MR11J_05_19_023	MR10TH_059	MR10TH_027	both
MR11J_05_19_024	MR10TH_059	MR10TH_027	both
MR11J_05_19_025	MR10TH_059	MR10TH_027	both
MR11J_05_19_026	MR10A_274	MR10TH_055	both
MR11J_05_19_027	MR10A_063	MR10TH_180	both
MR11J_05_19_029	MR10A_274	MR10TH_055	both
MR11J_05_19_030	MR10TH_244	MR10TH_191	both
MR11J_05_19_031	MR10A_250	MR10A_220	both
MR11J_05_19_032	MR10TH_244	MR10A_306	both
MR11J_05_19_033	MR10A_213	MR10TH_020	both
MR11J_05_19_034	MR10A_152	MR10TH_070	both
MR11J_05_19_036	MR10TH_059	MR10TH_006	both
MR11J_05_19_037	MR10A_257	MR10TH_125	both
MR11J_05_19_038	MR10A_432	MR10TH_117	both
MR11J_05_19_039	MR10A_152	MR10TH_055	both
MR11J_05_19_040	MR10A_274	MR10TH_023	both
MR11J_05_19_041	MR10A_275	MR10TH_011	both
MR11J_05_19_042	MR10A_276	MR10TH_055	both
MR11J_05_19_043	MR10A_418	MR10TH_143	both
MR11J_05_20_001	MR10A_203	MR10A_156	both
MR11J_05_20_002	MR10A_063	MR10TH_180	both
MR11J_05_20_003	MR10A_418	MR10TH_143	both
MR11J_05_20_004	MR10A_276	MR10TH_075	both
MR11J_05_20_005	MR10TH_059	MR10TH_027	both
MR11J_05_20_006	MR10A_203	MR10A_156	both
MR11J_05_20_007	MR10TH_244	MR10TH_169	both
MR11J_05_20_008	MR10A_152	MR10TH_070	both
MR11J_05_20_009	MR10A_100	MR10A_182	both
MR11J_05_20_010	MR10A_106	MR10TH_062	both
MR11J_05_20_011	MR10A_106	MR10TH_027	both
MR11J_05_20_012	MR10A_451	MR10TH_254	both
MR11J_05_20_013	MR10A_052	MR10TH_061	both
MR11J_05_20_014	MR10A_205	MR10TH_028	both
MR11J_05_20_015	MR10A_276	MR10TH_142	both
MR11J_05_20_016	MR10A_270	MR10A_263	both
MR11J_05_20_017	MR10A_275	MR10TH_042	both
MR11J_05_20_019	MR10A_201	MR10TH_095	both
MR11J_05_20_020	MR10A_052	MR10A_263	both
MR11J_05_20_021	MR10A_282	MR10TH_095	both
MR11J_05_20_022	MR10A_106	MR10TH_027	both
MR11J_05_20_023	MR10A_106	MR10TH_006	both
MR11J_05_20_024	MR10A_273	MR10TH_142	both
MR11J_05_20_025	MR10A_100	MR10TH_026	both
MR11J_05_20_026	MR10TH_154	MR10TH_158	both
MR11J_05_20_027	MR10A_271	MR10TH_001	both
MR11J_05_20_028	MR10A_432	MR10TH_117	both
MR11J_05_20_029	MR10A_432	MR10TH_117	both
MR11J_05_20_030	MR10A_106	MR10TH_027	both
MR11J_05_20_033	MR10TH_244	MR10TH_038	both
MR11J_05_20_034	MR10A_432	MR10TH_117	both
MR11J_05_20_035	MR10A_365	MR10A_393	both
MR11J_05_20_036	MR10A_063	MR10TH_180	both
MR11J_05_20_037	MR10A_317	MR10TH_114	both
MR11J_05_20_039	MR10A_351	MR10A_238	both
MR11J_05_23_001	MR10A_274	MR10TH_055	both
MR11J_05_23_002	MR10A_217	MR10TH_138	both
MR11J_05_23_003	MR10A_100	MR10A_172	both
MR11J_05_23_004	MR10A_432	MR10TH_117	both
MR11J_05_23_005	MR10A_472	MR10A_490	both
MR11J_05_23_006	MR10A_432	MR10TH_117	both
MR11J_05_23_007	MR10A_217	MR10TH_138	both
MR11J_05_23_010	MR10A_432	MR10TH_117	both
MR11J_05_23_011	MR10TH_059	MR10TH_089	both
MR11J_05_23_013	MR10A_157	MR10TH_031	both
MR11J_05_23_014	MR10A_102	MR10TH_033	both
MR11J_05_23_015	MR10TH_059	MR10TH_089	both
MR11J_05_23_017	MR10A_100	MR10A_172	both
MR11J_05_23_018	MR10A_217	MR10A_009	both
MR11J_05_23_020	MR10A_100	MR10A_379	both
MR11J_05_23_021	MR10A_217	MR10A_009	both
MR11J_05_23_024	MR10A_276	MR10TH_055	both
MR11J_05_23_025	MR10A_102	MR10TH_033	both
MR11J_05_23_026	MR10A_052	MR10A_293	both
MR11J_05_23_028	MR10A_106	MR10A_245	both
MR11J_05_23_029	MR10A_100	MR10A_172	both
MR11J_05_23_030	MR10A_217	MR10TH_138	both
MR11J_05_23_031	MR10A_282	MR10TH_095	both
MR11J_05_23_032	MR10A_317	MR10TH_114	both
MR11J_05_23_033	MR10A_217	MR10TH_138	both
MR11J_05_23_034	MR10TH_059	MR10TH_027	both
MR11J_05_23_035	MR10A_052	MR10A_293	both
MR11J_05_23_036	MR10A_217	MR10A_009	both
MR11J_05_23_037	MR10A_203	MR10A_156	both
MR11J_05_23_039	MR10TH_244	MR10TH_191	both
MR11J_05_23_040	MR10A_106	MR10A_245	both
MR11J_05_23_041	MR10A_282	MR10TH_095	both
MR11J_05_23_042	MR10A_432	MR10TH_117	both
MR11J_05_23_043	MR10A_052	MR10A_263	both
MR11J_05_23_044	MR10TH_059	MR10TH_027	both
MR11J_05_23_045	MR10A_036	MR10TH_062	both
MR11J_05_23_047	MR10A_282	MR10TH_095	both
MR11J_05_23_048	MR10A_213	MR10A_032	both
MR11J_05_23_049	MR10A_152	MR10A_054	both
MR11J_05_23_050	MR10A_432	MR10TH_117	both
MR11J_05_23_051	MR10A_052	MR10TH_061	both
MR11J_05_23_052	MR10A_052	MR10A_263	both
MR11J_05_23_053	MR10A_432	MR10TH_117	both
MR11J_05_23_054	MR10A_432	MR10TH_117	both
MR11J_05_23_055	MR10A_217	MR10A_009	both
MR11J_05_23_056	MR10A_203	MR10A_156	both
MR11J_05_23_057	MR10A_052	MR10A_263	both
MR11J_05_23_058	MR10TH_244	MR10TH_055	both
MR11J_05_23_059	MR10A_106	MR10TH_027	both
MR11J_05_23_060	MR10A_276	MR10TH_055	both
MR11J_05_23_061	MR10A_102	MR10TH_033	both
MR11J_05_23_062	MR10TH_059	MR10TH_089	both
MR11J_05_23_063	MR10A_281	MR10A_185	both
MR11J_05_23_064	MR10A_432	MR10TH_117	both
MR11J_05_23_065	MR10A_063	MR10TH_180	both
MR11J_05_23_066	MR10A_102	MR10TH_033	both
MR11J_05_23_067	MR10A_217	MR10A_009	both
MR11J_05_23_068	MR10A_217	MR10A_009	both
MR11J_05_23_070	MR10TH_059	MR10TH_089	both
MR11J_05_23_071	MR10TH_059	MR10TH_027	both
MR11J_05_23_072	MR10A_276	MR10TH_055	both
MR11J_05_23_073	MR10A_217	MR10A_009	both
MR11J_05_23_074	MR10A_217	MR10TH_138	both
MR11J_05_23_075	MR10A_270	MR10TH_038	both
MR11J_05_23_076	MR10A_257	MR10TH_125	both
MR11J_05_23_077	MR10A_432	MR10TH_117	both
MR11J_05_23_078	MR10A_217	MR10A_009	both
MR11J_05_23_079	MR10TH_059	MR10TH_089	both
MR11J_05_23_080	MR10A_250	MR10A_046	both
MR11J_05_23_081	MR10A_472	MR10A_490	both
MR11J_05_23_083	MR10A_432	MR10TH_117	both
MR11J_05_23_084	MR10A_432	MR10TH_117	both
MR11J_05_23_085	MR10TH_059	MR10TH_089	both
MR11J_05_23_087	MR10A_217	MR10A_009	both
MR11J_05_23_088	MR10A_432	MR10TH_117	both
MR11J_05_23_089	MR10A_432	MR10TH_117	both
MR11J_05_23_090	MR10A_052	MR10A_263	both
MR11J_05_23_091	MR10A_102	MR10TH_033	both
MR11J_05_23_092	MR10A_276	MR10TH_142	both
MR11J_05_23_093	MR10A_106	MR10A_245	both
MR11J_05_23_094	MR10A_432	MR10TH_117	both
MR11J_05_23_095	MR10A_432	MR10TH_117	both
MR11J_05_23_097	MR10A_052	MR10TH_061	both
MR11J_05_23_098	MR10A_440	MR10A_442	both
MR11J_05_23_099	MR10A_201	MR10TH_095	both
MR11J_05_23_100	MR10A_102	MR10TH_033	both
MR11J_05_23_101	MR10A_472	MR10A_490	both
MR11J_05_23_102	MR10A_273	MR10TH_142	both
MR11J_05_23_104	MR10TH_059	MR10TH_089	both
MR11J_05_23_106	MR10A_276	MR10TH_055	both
MR11J_05_23_107	MR10A_106	MR10A_245	both
MR11J_05_23_108	MR10A_102	MR10TH_033	both
MR11J_05_23_109	MR10TH_059	MR10TH_027	both
MR11J_05_23_112	MR10A_276	MR10TH_055	both
MR11J_05_23_113	MR10A_100	MR10TH_026	both
MR11J_05_23_115	MR10TH_059	MR10TH_027	both
MR11J_05_23_116	MR10A_217	MR10TH_138	both
MR11J_05_23_117	MR10A_432	MR10TH_117	both
MR11J_05_23_118	MR10A_472	MR10A_490	both
MR11J_05_23_120	MR10A_432	MR10TH_117	both
MR11J_05_24_001	MR10TH_059	MR10TH_027	both
MR11J_05_24_002	MR10A_152	MR10TH_070	both
MR11J_05_24_003	MR10A_036	MR10A_141	both
MR11J_05_24_004	MR10A_435	MR10TH_254	both
MR11J_05_24_005	MR10A_435	MR10TH_254	both
MR11J_05_24_006	MR10A_451	MR10TH_254	both
MR11J_05_24_008	MR10A_281	MR10A_185	both
MR11J_05_24_009	MR10A_250	MR10A_248	both
MR11J_05_24_010	MR10A_100	MR10A_046	both
MR11J_05_24_011	MR10A_217	MR10A_009	both
MR11J_05_24_012	MR10A_036	MR10A_141	both
MR11J_05_24_013	MR10A_217	MR10TH_138	both
MR11J_05_24_014	MR10A_152	MR10TH_070	both
MR11J_05_24_017	MR10TH_059	MR10TH_027	both
MR11J_05_24_018	MR10A_203	MR10A_156	both
MR11J_05_24_019	MR10A_217	MR10A_009	both
MR11J_05_24_021	MR10A_479	MR10TH_137	both
MR11J_05_24_024	MR10A_217	MR10TH_138	both
MR11J_05_24_027	MR10A_317	MR10TH_202	both
MR11J_05_24_028	MR10A_417	MR10TH_106	both
MR11J_05_24_032	MR10A_317	MR10TH_202	both
MR11J_05_24_034	MR10A_063	MR10TH_180	both
MR11J_05_24_036	MR10A_432	MR10TH_117	both
MR11J_05_24_037	MR10A_417	MR10TH_106	both
MR11J_05_24_040	MR10A_213	MR10A_032	both
MR11J_05_24_041	MR10A_203	MR10A_156	both
MR11J_05_24_042	MR10A_281	MR10A_185	both
MR11J_05_24_044	MR10A_217	MR10TH_138	both
MR11J_05_24_045	MR10A_052	MR10A_263	both
MR11J_05_24_048	MR10A_250	MR10A_220	both
MR11J_05_25_002	MR10A_102	MR10TH_033	both
MR11J_05_25_003	MR10A_257	MR10A_246	both
MR11J_05_25_004	MR10A_217	MR10TH_138	both
MR11J_05_25_005	MR10A_276	MR10TH_001	both
MR11J_05_25_006	MR10A_157	MR10TH_031	both
MR11J_05_25_008	MR10A_250	MR10TH_050	both
MR11J_05_25_009	MR10A_052	MR10A_263	both
MR11J_05_25_010	MR10A_451	MR10TH_254	both
MR11J_05_25_012	MR10A_276	MR10TH_001	both
MR11J_05_25_013	MR10A_251	MR10TH_149	both
MR11J_05_25_014	MR10A_451	MR10TH_254	both
MR11J_05_25_016	MR10A_432	MR10TH_117	both
MR11J_05_25_017	MR10A_052	MR10A_263	both
MR11J_05_25_021	MR10A_451	MR10TH_254	both
MR11J_05_25_022	MR10A_257	MR10TH_125	both
MR11J_05_25_023	MR10A_100	MR10TH_026	both
MR11J_05_25_026	MR10A_052	MR10TH_061	both
MR11J_05_25_027	MR10A_157	MR10A_113	both
MR11J_05_25_030	MR10A_276	MR10TH_055	both
MR11J_05_25_031	MR10A_276	MR10TH_001	both
MR11J_05_25_032	MR10A_276	MR10TH_001	both
MR11J_05_25_033	MR10A_036	MR10TH_113	both
MR11J_05_25_034	MR10A_417	MR10TH_106	both
MR11J_05_25_035	MR10A_417	MR10TH_106	both
MR11J_05_25_037	MR10A_152	MR10TH_070	both
MR11J_05_25_040	MR10A_152	MR10TH_070	both
MR11J_05_25_041	MR10A_102	MR10TH_033	both
MR11J_05_25_042	MR10A_417	MR10TH_106	both
MR11J_05_25_044	MR10A_100	MR10A_046	both
MR11J_05_25_045	MR10A_276	MR10TH_001	both
MR11J_05_25_047	MR10A_102	MR10TH_033	both
MR11J_05_25_048	MR10A_063	MR10TH_180	both
