off	mom	dad	type
MR10J_05_26_014	MR09A_0992	MR09A_0420	both
MR10J_05_26_016	MR09A_0199	MR09A_1061	both
MR10J_05_26_018	MR09A_0330	MR09A_1347	both
MR10J_05_26_019	MR09A_0992	MR09A_0215	both
MR10J_05_26_021	MR09A_0330	MR09A_0433	both
MR10J_05_26_022	MR09A_0330	MR09A_1062	both
MR10J_05_26_024	MR09A_0094	MR09A_0396	both
MR10J_05_26_025	MR09A_0731	MR09A_0885	both
MR10J_05_27_002	MR09A_0286	MR09A_0251	both
MR10J_05_27_003	MR09A_0395	MR09A_1268	both
MR10J_05_27_004	MR09A_0409	MR09A_1016	both
MR10J_05_27_005	MR09A_0921	MR09A_0396	both
MR10J_05_27_007	MR09A_0474	MR09A_0966	both
MR10J_05_27_008	MR09A_0330	MR09A_0433	both
MR10J_05_27_009	MR09A_0424	MR09A_1150	both
MR10J_05_27_010	MR09A_0094	MR09A_0396	both
MR10J_05_27_011	MR09A_0937	MR09A_0896	both
MR10J_05_27_012	MR09A_0731	MR09A_0885	both
MR10J_05_27_013	MR09A_0330	MR09A_1347	both
MR10J_05_27_014	MR09A_0705	MR09A_0862	both
MR10J_05_27_015	MR09A_0705	MR09A_1272	both
MR10J_05_27_016	MR09A_0409	MR09A_1016	both
MR10J_05_27_017	MR09A_0705	MR09A_1272	both
MR10J_05_27_018	MR09A_1310	MR09A_0022	both
MR10J_05_27_019	MR09A_0361	MR09A_0492	both
MR10J_05_27_020	MR09A_0398	MR09A_1147	both
MR10J_05_27_021	MR09A_0705	MR09A_1272	both
MR10J_05_27_023	MR09A_0136	MR09A_0605	both
MR10J_05_27_024	MR09A_0857	MR09A_0999	both
MR10J_05_28_002	MR09A_0857	MR09A_1100	both
MR10J_05_28_003	MR09A_1271	MR09A_0029	both
MR10J_05_28_004	MR09A_1310	MR09A_0022	both
MR10J_05_28_005	MR09A_0587	MR09A_0209	both
MR10J_05_28_006	MR09A_0937	MR09A_0896	both
MR10J_05_28_008	MR09A_0330	MR09A_1347	both
MR10J_05_28_009	MR09A_1310	MR09A_0022	both
MR10J_05_28_012	MR09A_0305	MR09A_0396	both
MR10J_05_28_014	MR09A_0571	MR09A_0323	both
MR10J_05_28_015	MR09A_0136	MR09A_0605	both
MR10J_05_28_016	MR09A_0424	MR09A_0904	both
MR10J_05_28_018	MR09A_0937	MR09A_0896	both
MR10J_05_28_019	MR09A_0663	MR09A_0370	both
MR10J_05_28_020	MR09A_0424	MR09A_0757	both
MR10J_05_28_022	MR09A_0305	MR09A_0396	both
MR10J_05_28_023	MR09A_0330	MR09A_1347	both
MR10J_05_28_024	MR09A_0305	MR09A_1170	both
MR10J_05_29_001	MR09A_0305	MR09A_1170	both
MR10J_05_29_002	MR09A_0094	MR09A_0396	both
MR10J_05_29_005	MR09A_0723	MR09A_0459	both
MR10J_05_29_006	MR09A_0731	MR09A_1244	both
MR10J_05_29_008	MR09A_0564	MR09A_0960	both
MR10J_05_29_009	MR09A_0668	MR09A_1236	both
MR10J_05_29_010	MR09A_0330	MR09A_1062	both
MR10J_05_29_011	MR09A_0094	MR09A_0396	both
MR10J_05_29_015	MR09A_0305	MR09A_1220	both
MR10J_05_29_017	MR09A_0094	MR09A_0396	both
MR10J_05_29_019	MR09A_0731	MR09A_1244	both
MR10J_06_01_003	MR09A_0398	MR09A_1147	both
MR10J_06_01_004	MR09A_0424	MR09A_0757	both
MR10J_06_01_006	MR09A_0330	MR09A_1062	both
MR10J_06_01_009	MR09A_0398	MR09A_1147	both
MR10J_06_01_010	MR09A_0731	MR09A_0904	both
MR10J_06_01_012	MR09A_0427	MR09A_0251	both
MR10J_06_01_015	MR09A_0857	MR09A_1100	both
MR10J_06_01_016	MR09A_0389	MR09A_0300	both
MR10J_06_01_018	MR09A_0520	MR09A_0251	both
MR10J_06_01_019	MR09A_0564	MR09A_1185	both
MR10J_06_01_023	MR09A_0705	MR09A_1272	both
MR10J_06_01_024	MR09A_0305	MR09A_1170	both
MR10J_06_01_028	MR09A_0330	MR09A_1049	both
MR10J_06_01_030	MR09A_1089	MR09A_1033	both
MR10J_06_01_031	MR09A_0237	MR09A_1094	both
MR10J_06_01_032	MR09A_0520	MR09A_1148	both
MR10J_06_01_033	MR09A_0398	MR09A_1147	both
MR10J_06_01_034	MR09A_0705	MR09A_1386	both
MR10J_06_01_035	MR09A_0398	MR09A_1147	both
MR10J_06_01_039	MR09A_0282	MR09A_0379	both
MR10J_06_01_040	MR09A_0189	MR09A_0905	both
MR10J_06_01_041	MR09A_0731	MR09A_0904	both
MR10J_06_01_042	MR09A_0676	MR09A_0379	both
MR10J_06_01_043	MR09A_0305	MR09A_1220	both
MR10J_06_01_044	MR09A_0857	MR09A_0744	both
MR10J_06_01_047	MR09A_0094	MR09A_1116	both
MR10J_06_01_049	MR09A_0564	MR09A_0451	both
MR10J_06_01_050	MR09A_0094	MR09A_0396	both
MR10J_06_01_051	MR09A_0398	MR09A_1147	both
MR10J_06_01_052	MR09A_0113	MR09A_0878	both
MR10J_06_01_055	MR09A_0813	MR09A_1272	both
MR10J_06_01_056	MR09A_0813	MR09A_1272	both
MR10J_06_01_057	MR09A_0731	MR09A_0904	both
MR10J_06_01_058	MR09A_0731	MR09A_0904	both
MR10J_06_01_059	MR09A_0705	MR09A_0862	both
MR10J_06_01_063	MR09A_0567	MR09A_0413	both
MR10J_06_01_064	MR09A_0731	MR09A_0904	both
MR10J_06_01_065	MR09A_0424	MR09A_0757	both
MR10J_06_02_001	MR09A_0146	MR09A_0431	both
MR10J_06_02_002	MR09A_0398	MR09A_1147	both
MR10J_06_02_005	MR09A_0854	MR09A_1272	both
MR10J_06_02_006	MR09A_0520	MR09A_1148	both
MR10J_06_02_007	MR09A_0122	MR09A_0435	both
MR10J_06_02_008	MR09A_0330	MR09A_1049	both
MR10J_06_02_009	MR09A_0567	MR09A_0781	both
MR10J_06_02_010	MR09A_0731	MR09A_0904	both
MR10J_06_02_011	MR09A_0515	MR09A_0002	both
MR10J_06_02_013	MR09A_0854	MR09A_1272	both
MR10J_06_02_014	MR09A_0010	MR09A_1188	both
MR10J_06_02_015	MR09A_0731	MR09A_0904	both
MR10J_06_02_016	MR09A_0854	MR09A_1272	both
MR10J_06_02_017	MR09A_0731	MR09A_0904	both
MR10J_06_02_018	MR09A_0520	MR09A_1016	both
MR10J_06_02_019	MR09A_0398	MR09A_0405	both
MR10J_06_02_023	MR09A_0731	MR09A_0904	both
MR10J_06_02_024	MR09A_0094	MR09A_0396	both
MR10J_06_02_025	MR09A_0731	MR09A_0904	both
MR10J_06_02_026	MR09A_0854	MR09A_1272	both
MR10J_06_02_029	MR09A_0398	MR09A_0174	both
MR10J_06_02_030	MR09A_0731	MR09A_0904	both
MR10J_06_02_032	MR09A_0305	MR09A_1220	both
MR10J_06_02_033	MR09A_0731	MR09A_0904	both
MR10J_06_08_002	MR09A_0158	MR09A_0939	both
MR10J_06_08_003	MR09A_0149	MR09A_0448	both
MR10J_06_08_004	MR09A_0645	MR09A_1112	both
MR10J_06_08_006	MR09A_0290	MR09A_0418	both
MR10J_06_08_007	MR09A_0572	MR09A_0867	both
MR10J_06_08_008	MR09A_0664	MR09A_0615	both
MR10J_06_09_002	MR09A_0854	MR09A_0350	both
MR10J_06_10_003	MR09A_0291	MR09A_1128	both
MR10J_06_11_001	MR09A_0541	MR09A_0987	both
MR10J_06_11_002	MR09A_0430	MR09A_0963	both
MR10J_06_11_003	MR09A_0558	MR09A_1061	both
MR10J_06_12_001	MR09A_0330	MR09A_1167	both
MR10J_06_12_002	MR09A_0575	MR09A_0779	both
MR10J_06_12_003	MR09A_0859	MR09A_0603	both
MR10J_06_12_004	MR09A_0569	MR09A_1104	both
MR10J_06_12_007	MR09A_0268	MR09A_0900	both
MR10J_06_12_009	MR09A_0273	MR09A_0867	both
MR10J_06_14_001	MR09A_0238	MR09A_0310	both
MR10J_06_14_002	MR09A_0587	MR09A_0209	both
MR10J_06_14_003	MR09A_0354	MR09A_0101	both
MR10J_06_14_006	MR09A_0933	MR09A_0031	both
MR10J_06_14_007	MR09A_0291	MR09A_1128	both
MR10J_06_14_009	MR09A_1069	MR09A_0433	both
MR10J_06_14_010	MR09A_0305	MR09A_0907	both
MR10J_06_14_011	MR09A_0857	MR09A_0744	both
MR10J_06_14_012	MR09A_0854	MR09A_1272	both
MR10J_06_15_001	MR09A_0523	MR09A_0019	both
MR10J_06_15_002	MR09A_0158	MR09A_0243	both
MR10J_06_16_001	MR09A_0945	MR09A_0775	both
MR10J_06_16_003	MR09A_0373	MR09A_0317	both
MR10J_06_16_004	MR09A_0474	MR09A_0966	both
MR10J_06_16_005	MR09A_1301	MR09A_0223	both
MR10J_06_17_002	MR09A_0199	MR09A_1227	both
MR10J_06_17_003	MR09A_0933	MR09A_1330	both
MR10J_06_18_001	MR09A_0304	MR09A_1211	both
MR10J_06_18_002	MR09A_0134	MR09A_0294	both
MR10J_06_22_001	MR09A_0520	MR09A_1016	both
MR10J_06_22_002	MR09A_0474	MR09A_0494	both
MR10J_06_22_003	MR09A_0250	MR09A_0610	both
MR10J_06_22_004	MR09A_0390	MR09A_1067	both
MR10J_06_22_005	MR09A_0167	MR09A_0878	both
MR10J_06_23_001	MR09A_0709	MR09A_0483	both
MR10J_06_23_002	MR09A_0388	MR09A_0215	both
MR10J_06_24_001	MR09A_0238	MR09A_0310	both
MR10J_06_25_001	MR09A_0945	MR09A_0775	both
MR10J_06_25_003	MR09A_0984	MR09A_0948	both
MR10J_06_28_001	MR09A_0945	MR09A_0775	both
MR10J_06_28_002	MR09A_0194	MR09A_1257	both
MR10J_06_28_003	MR09A_0550	MR09A_1164	both
MR10J_06_28_005	MR09A_0430	MR09A_1221	both
MR10J_06_29_001	MR09A_0424	MR09A_0578	both
MR10J_06_29_002	MR09A_0550	MR09A_1164	both
MR10J_06_29_003	MR09A_0731	MR09A_0878	both
MR10J_06_30_002	MR09A_0945	MR09A_0775	both
MR10J_06_30_003	MR09A_0162	MR09A_0296	both
MR10J_06_30_004	MR09A_0668	MR09A_1236	both
MR10J_07_01_001	MR09A_1028	MR09A_1049	both
MR10J_07_01_002	MR09A_0074	MR09A_1191	both
MR10J_07_02_001	MR09A_0945	MR09A_0775	both
MR10J_07_02_003	MR09A_0193	MR09A_0758	both
MR10J_07_02_004	MR09A_0645	MR09A_1112	both
MR10J_07_02_005	MR09A_0575	MR09A_0370	both
MR10J_07_02_006	MR09A_0945	MR09A_0775	both
MR10J_07_06_001	MR09A_0569	MR09A_0323	both
MR10J_07_06_002	MR09A_1069	MR09A_1203	both
MR10J_07_06_004	MR09A_1271	MR09A_0209	both
MR10J_07_06_005	MR09A_0290	MR09A_1134	both
MR10J_07_06_007	MR09A_0910	MR09A_1153	both
MR10J_07_06_008	MR09A_0859	MR09A_0948	both
MR10J_07_08_001	MR09A_0520	MR09A_1016	both
MR10J_07_08_003	MR09A_0197	MR09A_0263	both
MR10J_07_08_004	MR09A_0992	MR09A_0420	both
MR10J_07_09_001	MR09A_0010	MR09A_0756	both
MR10J_07_09_002	MR09A_0167	MR09A_0877	both
MR10J_07_12_001	MR09A_0393	MR09A_0092	both
MR10J_07_12_003	MR09A_0388	MR09A_1177	both
MR10J_07_12_004	MR09A_0398	MR09A_1147	both
MR10J_07_12_005	MR09A_0916	MR09A_1049	both
MR10J_07_14_001	MR09A_0681	MR09A_0459	both
MR10J_07_14_002	MR09A_0409	MR09A_1016	both
MR10J_07_14_004	MR09A_0395	MR09A_1268	both
MR10J_07_14_007	MR09A_0288	MR09A_0431	both
MR10J_07_16_001	MR09A_0945	MR09A_0775	both
MR10J_07_16_002	MR09A_0189	MR09A_0905	both
MR10J_07_16_004	MR09A_0550	MR09A_1164	both
MR10J_07_19_001	MR09A_0639	MR09A_0034	both
MR10J_07_19_002	MR09A_0569	MR09A_0323	both
MR10J_07_19_003	MR09A_0933	MR09A_1221	both
MR10J_07_19_004	MR09A_0727	MR09A_1244	both
MR10J_07_19_005	MR09A_0910	MR09A_1153	both
MR10J_07_19_006	MR09A_0168	MR09A_0878	both
MR10J_07_23_001	MR09A_1028	MR09A_0477	both
MR10J_07_23_002	MR09A_0410	MR09A_0101	both
MR10J_07_23_005	MR09A_0273	MR09A_0948	both
MR10J_07_23_006	MR09A_0843	MR09A_0303	both
MR10J_07_23_007	MR09A_0572	MR09A_0867	both
MR10J_07_23_008	MR09A_0504	MR09A_1164	both
MR10J_07_27_001	MR09A_0504	MR09A_1164	both
MR10J_07_27_002	MR09A_0188	MR09A_1164	both
MR10J_07_27_003	MR09A_0409	MR09A_1016	both
MR10J_07_27_004	MR09A_0304	MR09A_1362	both
MR10J_07_27_005	MR09A_0273	MR09A_0948	both
MR10J_07_30_001	MR09A_0550	MR09A_1164	both
MR10J_07_30_003	MR09A_0010	MR09A_1188	both
MR10J_07_30_004	MR09A_0970	MR09A_0368	both
MR10J_07_30_005	MR09A_0504	MR09A_1164	both
MR10J_07_30_006	MR09A_1069	MR09A_0433	both
MR10J_08_03_003	MR09A_1069	MR09A_1203	both
MR10J_08_03_007	MR09A_0910	MR09A_1153	both
MR10J_08_03_009	MR09A_0273	MR09A_0948	both
MR10J_08_03_011	MR09A_0984	MR09A_0948	both
MR10J_08_03_012	MR09A_0604	MR09A_0209	both
MR10J_08_06_002	MR09A_1028	MR09A_1049	both
MR10J_08_06_005	MR09A_0543	MR09A_0351	both
MR10J_08_06_007	MR09A_0624	MR09A_0215	both
MR10J_08_06_008	MR09A_0859	MR09A_0948	both
MR10J_08_06_011	MR09A_1045	MR09A_0234	both
MR10J_08_06_013	MR09A_0543	MR09A_1080	both
MR10J_08_06_015	MR09A_0188	MR09A_1164	both
MR10J_08_11_001	MR09A_0504	MR09A_1164	both
MR10J_08_11_006	MR09A_1028	MR09A_1049	both
MR10J_08_11_009	MR09A_0550	MR09A_1164	both
MR10J_08_11_010	MR09A_0273	MR09A_0948	both
MR10J_08_11_011	MR09A_0354	MR09A_0303	both
MR10J_08_11_014	MR09A_0945	MR09A_0775	both
MR10J_08_11_015	MR09A_0859	MR09A_0948	both
MR10J_08_11_017	MR09A_0945	MR09A_0775	both
MR10J_08_11_018	MR09A_0945	MR09A_0775	both
MR10J_08_16_001	MR09A_0569	MR09A_0908	both
MR10J_08_16_002	MR09A_0391	MR09A_0192	both
MR10J_08_16_003	MR09A_0391	MR09A_1185	both
MR10J_08_16_004	MR09A_0727	MR09A_1386	both
MR10J_08_16_005	MR09A_0168	MR09A_0877	both
MR10J_08_16_006	MR09A_0504	MR09A_1164	both
MR10J_08_16_007	MR09A_0386	MR09A_0228	both
MR10J_08_16_008	MR09A_0945	MR09A_0775	both
MR10J_08_16_011	MR09A_0954	MR09A_0370	both
MR10J_08_16_016	MR09A_0945	MR09A_0272	both
MR10J_08_16_019	MR09A_0550	MR09A_0371	both
MR10J_08_16_020	MR09A_1271	MR09A_0209	both
MR10J_08_16_021	MR09A_0514	MR09A_0825	both
MR10J_08_16_022	MR09A_0569	MR09A_0323	both
MR10J_08_16_023	MR09A_0520	MR09A_1016	both
MR10J_08_16_024	MR09A_0520	MR09A_1016	both
MR10J_08_16_026	MR09A_0668	MR09A_1236	both
MR10J_08_16_027	MR09A_0740	MR09A_0215	both
MR10J_08_16_028	MR09A_0945	MR09A_0775	both
MR10J_08_16_029	MR09A_0992	MR09A_0215	both
MR10J_08_19_002	MR09A_0035	MR09A_0059	both
MR10J_08_19_003	MR09A_0543	MR09A_0351	both
MR10J_08_19_004	MR09A_0510	MR09A_0775	both
MR10J_08_19_005	MR09A_0400	MR09A_1068	both
MR10J_08_19_006	MR09A_0239	MR09A_0760	both
MR10J_08_19_007	MR09A_0074	MR09A_1191	both
MR10J_08_19_009	MR09A_0543	MR09A_0940	both
MR10J_08_19_011	MR09A_0602	MR09A_0787	both
MR10J_08_19_012	MR09A_1069	MR09A_1203	both
MR10J_08_23_003	MR09A_0162	MR09A_0262	both
MR10J_08_23_007	MR09A_0197	MR09A_0374	both
MR10J_08_23_008	MR09A_0424	MR09A_0757	both
MR10J_08_23_010	MR09A_0398	MR09A_1147	both
MR10J_08_23_011	MR09A_0970	MR09A_0368	both
MR10J_08_23_013	MR09A_0740	MR09A_0215	both
MR10J_08_27_002a	MR09A_0893	MR09A_0294	both
MR10J_08_27_003b	MR09A_0390	MR09A_0901	both
MR10J_08_27_005	MR09A_1301	MR09A_0223	both
MR10J_08_31_001	MR09A_0740	MR09A_0940	both
MR10J_08_31_005	MR09A_0510	MR09A_0775	both
MR10J_08_31_006	MR09A_0551	MR09A_1128	both
MR10J_08_31_009	MR09A_0694	MR09A_0059	both
MR10J_09_03_001	MR09A_0564	MR09A_0451	both
MR10J_09_03_004	MR09A_0520	MR09A_1016	both
MR10J_09_08_004	MR09A_0197	MR09A_0263	both
MR10J_09_12_004	MR09A_0602	MR09A_0787	both
MR10J_09_12_005	MR09A_0602	MR09A_0757	both
MR10J_09_12_007	MR09A_0602	MR09A_0787	both
MR10J_09_12_008	MR09A_0970	MR09A_0408	both
MR10J_09_12_011	MR09A_0197	MR09A_0870	both
MR10J_09_23_001	MR09A_0974	MR09A_1054	both
MR10J_09_23_002	MR09A_0197	MR09A_0870	both
MR10J_09_26_001	MR09A_0945	MR09A_0775	both
MR10J_09_26_002	MR09A_0391	MR09A_0713	both
MR10J_10_29_001	MR09A_1271	MR09A_0209	both
MR10J_10_29_002	MR09A_0550	MR09A_1164	both
MR10J_11_01_001	MR09A_0970	MR09A_0408	both
MR10J_11_03_001	MR09A_0424	MR09A_1379	both
MR10J_12_04_001	MR09A_0709	MR09A_0483	both
MR10J_12_07_001	MR09A_0386	MR09A_0228	both
MR10J_12_16_001	MR09A_0843	MR09A_0303	both
MR10J_12_17_001	MR09A_0550	MR09A_0371	both
MR10J_02_11_001	UK	UK	no.parent
MR10J_03_01_001	UK	UK	no.parent
MR10J_03_02_002	MR09A_0666	UK	mom.only
MR10J_03_05_004	MR09A_0733	UK	mom.only
MR10J_03_05_005	MR09A_0666	UK	mom.only
MR10J_03_08_003	MR09A_0733	UK	mom.only
MR10J_03_16_003	UK	MR09A_0594	dad.only
MR10J_03_16_012	MR09A_0733	UK	mom.only
MR10J_03_16_015	MR09A_0479	UK	mom.only
MR10J_03_18_003	UK	MR09A_0229	dad.only
MR10J_03_18_012	UK	MR09A_0178	dad.only
MR10J_03_18_013	UK	MR09A_0178	dad.only
MR10J_03_18_016	UK	MR09A_0178	dad.only
MR10J_03_20_003	MR09A_0515	UK	mom.only
MR10J_03_20_016	MR09A_0235	UK	mom.only
MR10J_03_20_018	UK	MR09A_0490	dad.only
MR10J_03_20_019	UK	UK	no.parent
MR10J_03_20_021	MR09A_1197	UK	mom.only
MR10J_03_20_026	UK	MR09A_0619	dad.only
MR10J_03_20_029	MR09A_0981	UK	mom.only
MR10J_03_22_003	UK	UK	no.parent
MR10J_03_22_004	UK	UK	no.parent
MR10J_03_22_005	UK	UK	no.parent
MR10J_03_22_008	MR09A_0749	UK	mom.only
MR10J_03_22_010	MR09A_0373	UK	mom.only
MR10J_03_23_003	MR09A_1197	UK	mom.only
MR10J_03_23_004	MR09A_0017	UK	mom.only
MR10J_03_23_009	UK	MR09A_0380	dad.only
MR10J_03_23_012	MR09A_0701	UK	mom.only
MR10J_03_23_021	UK	UK	no.parent
MR10J_03_23_024	UK	MR09A_0533	dad.only
MR10J_03_23_025	UK	MR09A_0533	dad.only
MR10J_03_23_030	MR09A_1245	UK	mom.only
MR10J_03_23_033	UK	MR09A_0016	dad.only
MR10J_03_23_036	UK	MR09A_1131	dad.only
MR10J_03_25_001	UK	MR09A_0533	dad.only
MR10J_03_25_003	UK	UK	no.parent
MR10J_03_25_012	UK	MR09A_0016	dad.only
MR10J_03_25_015	UK	MR09A_0598	dad.only
MR10J_03_25_022	UK	UK	no.parent
MR10J_03_25_023	UK	UK	no.parent
MR10J_03_25_024	UK	UK	no.parent
MR10J_03_25_026	MR09A_0749	UK	mom.only
MR10J_03_25_027	MR09A_0402	UK	mom.only
MR10J_03_25_028	UK	MR09A_0016	dad.only
MR10J_03_25_035	UK	MR09A_1128	dad.only
MR10J_03_25_040	UK	MR09A_0229	dad.only
MR10J_03_25_045	UK	UK	no.parent
MR10J_03_25_046	UK	UK	no.parent
MR10J_03_26_007	UK	UK	no.parent
MR10J_03_26_021	UK	MR09A_0178	dad.only
MR10J_03_26_025	MR09A_1197	UK	mom.only
MR10J_03_28_005	MR09A_0498	UK	mom.only
MR10J_03_29_004	UK	MR09A_0178	dad.only
MR10J_03_29_009	MR09A_0956	UK	mom.only
MR10J_03_29_010	UK	UK	no.parent
MR10J_04_01_003	MR09A_0235	UK	mom.only
MR10J_04_01_015	MR09A_0235	UK	mom.only
MR10J_04_01_016	MR09A_1197	UK	mom.only
MR10J_04_01_018	UK	UK	no.parent
MR10J_04_02_002	MR09A_0981	UK	mom.only
MR10J_04_02_003	MR09A_0235	UK	mom.only
MR10J_04_02_004	MR09A_0235	UK	mom.only
MR10J_04_02_012	UK	MR09A_0016	dad.only
MR10J_04_02_013	UK	MR09A_0651	dad.only
MR10J_04_02_018	MR09A_1154	UK	mom.only
MR10J_04_02_025	UK	MR09A_0095	dad.only
MR10J_04_05_002	UK	MR09A_0612	dad.only
MR10J_04_05_006	MR09A_0515	UK	mom.only
MR10J_04_05_014	MR09A_0846	UK	mom.only
MR10J_04_07_011	MR09A_0723	UK	mom.only
MR10J_04_07_017	MR09A_0004	UK	mom.only
MR10J_04_07_029	UK	MR09A_0095	dad.only
MR10J_04_07_033	MR09A_0857	UK	mom.only
MR10J_04_08_001	UK	MR09A_0651	dad.only
MR10J_04_08_015	MR09A_0157	UK	mom.only
MR10J_04_09_003	UK	UK	no.parent
MR10J_04_09_009	MR09A_1345	UK	mom.only
MR10J_04_12_004	MR09A_0163	UK	mom.only
MR10J_04_12_005	UK	MR09A_1128	dad.only
MR10J_04_12_007	MR09A_0961	UK	mom.only
MR10J_04_12_010	MR09A_0846	UK	mom.only
MR10J_04_12_014	MR09A_0163	UK	mom.only
MR10J_04_12_016	UK	MR09A_0533	dad.only
MR10J_04_12_017	UK	MR09A_0435	dad.only
MR10J_04_12_026	MR09A_0540	UK	mom.only
MR10J_04_12_027	MR09A_0749	UK	mom.only
MR10J_04_13_006	MR09A_0846	UK	mom.only
MR10J_04_13_008	UK	MR09A_0891	dad.only
MR10J_04_13_009	MR09A_1245	UK	mom.only
MR10J_04_13_011	UK	MR09A_0533	dad.only
MR10J_04_13_013	MR09A_0961	UK	mom.only
MR10J_04_13_021	MR09A_1021	UK	mom.only
MR10J_04_13_025	UK	MR09A_1131	dad.only
MR10J_04_14_005	MR09A_0639	UK	mom.only
MR10J_04_14_006	UK	MR09A_0987	dad.only
MR10J_04_14_009	UK	MR09A_0462	dad.only
MR10J_04_14_010	UK	MR09A_0462	dad.only
MR10J_04_14_012	UK	MR09A_0016	dad.only
MR10J_04_14_014	MR09A_0981	UK	mom.only
MR10J_04_14_017	UK	MR09A_1055	dad.only
MR10J_04_14_025	UK	MR09A_0016	dad.only
MR10J_04_15_006	MR09A_0453	UK	mom.only
MR10J_04_15_009	MR09A_0163	UK	mom.only
MR10J_04_15_010	UK	MR09A_0585	dad.only
MR10J_04_15_011	UK	MR09A_0462	dad.only
MR10J_04_15_012	UK	MR09A_0021	dad.only
MR10J_04_15_017	MR09A_0761	UK	mom.only
MR10J_04_15_018	MR09A_0956	UK	mom.only
MR10J_04_15_022	MR09A_0761	UK	mom.only
MR10J_04_17_003	UK	MR09A_0446	dad.only
MR10J_04_17_007	UK	MR09A_1014	dad.only
MR10J_04_17_009	MR09A_0363	UK	mom.only
MR10J_04_17_011	UK	MR09A_0052	dad.only
MR10J_04_17_014	UK	MR09A_1128	dad.only
MR10J_04_17_018	UK	MR09A_0019	dad.only
MR10J_04_17_021	UK	MR09A_0900	dad.only
MR10J_04_17_026	UK	MR09A_1030	dad.only
MR10J_04_17_029	UK	MR09A_1330	dad.only
MR10J_04_17_034	MR09A_0465	UK	mom.only
MR10J_04_17_035	UK	UK	no.parent
MR10J_04_17_036	UK	UK	no.parent
MR10J_04_17_039	UK	UK	no.parent
MR10J_04_17_042	UK	MR09A_0448	dad.only
MR10J_04_17_045	UK	MR09A_0018	dad.only
MR10J_04_17_046	UK	UK	no.parent
MR10J_04_17_047	MR09A_0912	UK	mom.only
MR10J_04_17_050	UK	UK	no.parent
MR10J_04_17_051	UK	UK	no.parent
MR10J_04_19_007	UK	UK	no.parent
MR10J_04_19_008	MR09A_1149	UK	mom.only
MR10J_04_19_013	MR09A_1176	UK	mom.only
MR10J_04_19_018	MR09A_0749	UK	mom.only
MR10J_04_19_028	UK	MR09A_0462	dad.only
MR10J_04_19_034	MR09A_0749	UK	mom.only
MR10J_04_19_036	UK	MR09A_1228	dad.only
MR10J_04_19_038	MR09A_0035	UK	mom.only
MR10J_04_19_046	MR09A_0207	UK	mom.only
MR10J_04_20_014	UK	MR09A_0254	dad.only
MR10J_04_20_020	MR09A_0027	UK	mom.only
MR10J_04_20_025	UK	MR09A_0435	dad.only
MR10J_04_21_013	UK	MR09A_0435	dad.only
MR10J_04_21_019	UK	MR09A_0123	dad.only
MR10J_04_22_005	UK	MR09A_0435	dad.only
MR10J_04_22_011	UK	MR09A_0059	dad.only
MR10J_04_22_013	UK	MR09A_0160	dad.only
MR10J_04_22_014	MR09A_0602	UK	mom.only
MR10J_04_22_021	UK	MR09A_1228	dad.only
MR10J_04_22_024	UK	MR09A_0320	dad.only
MR10J_04_22_025	UK	MR09A_1030	dad.only
MR10J_04_23_007	UK	MR09A_0065	dad.only
MR10J_04_23_012	UK	MR09A_0374	dad.only
MR10J_04_23_013	UK	MR09A_0603	dad.only
MR10J_04_23_017	UK	MR09A_0435	dad.only
MR10J_04_23_023	MR09A_0363	UK	mom.only
MR10J_04_24_001	MR09A_0761	UK	mom.only
MR10J_04_24_009	UK	MR09A_0900	dad.only
MR10J_04_24_013	MR09A_0196	UK	mom.only
MR10J_04_24_014	UK	MR09A_1030	dad.only
MR10J_04_24_016	UK	MR09A_0059	dad.only
MR10J_04_24_017	UK	MR09A_0052	dad.only
MR10J_04_24_023	MR09A_0749	UK	mom.only
MR10J_04_26_002	UK	MR09A_0289	dad.only
MR10J_04_26_005	UK	MR09A_0640	dad.only
MR10J_04_26_006	MR09A_0027	UK	mom.only
MR10J_04_26_010	UK	MR09A_0866	dad.only
MR10J_04_26_011	UK	MR09A_0244	dad.only
MR10J_04_26_012	MR09A_0410	UK	mom.only
MR10J_04_26_013	UK	MR09A_0435	dad.only
MR10J_04_26_015	UK	MR09A_0097	dad.only
MR10J_04_26_016	UK	MR09A_0435	dad.only
MR10J_04_26_022	MR09A_0268	UK	mom.only
MR10J_04_26_028	UK	MR09A_0123	dad.only
MR10J_04_26_035	MR09A_1206	UK	mom.only
MR10J_04_26_038	UK	MR09A_0986	dad.only
MR10J_04_26_039	UK	MR09A_0123	dad.only
MR10J_04_27_003	UK	MR09A_1061	dad.only
MR10J_04_27_004	UK	MR09A_0289	dad.only
MR10J_04_27_006	UK	MR09A_1246	dad.only
MR10J_04_27_007	UK	MR09A_0840	dad.only
MR10J_04_27_009	MR09A_0291	UK	mom.only
MR10J_04_27_021	MR09A_0291	UK	mom.only
MR10J_04_28_007	UK	MR09A_1061	dad.only
MR10J_04_28_010	UK	MR09A_0231	dad.only
MR10J_04_28_020	UK	MR09A_0289	dad.only
MR10J_04_29_003	MR09A_0416	UK	mom.only
MR10J_04_29_008	MR09A_0035	UK	mom.only
MR10J_04_29_013	UK	MR09A_0640	dad.only
MR10J_04_29_016	UK	MR09A_1128	dad.only
MR10J_04_29_017	UK	MR09A_1158	dad.only
