off	mom	dad	type
MR09J_5_04_082	MR08_277	MR08_457	both
MR09J_5_04_083	MR08_161	MR08_258	both
MR09J_5_04_084	MR08_812	MR08_674	both
MR09J_5_04_085	MR08_315	MR08_017	both
MR09J_5_04_086	MR08_277	MR08_634	both
MR09J_5_04_089	MR08_277	MR08_601	both
MR09J_5_04_090	MR08_277	MR08_601	both
MR09J_5_04_091	MR08_315	MR08_113	both
MR09J_5_04_092	MR08_697	MR08_314	both
MR09J_5_04_093	MR08_277	MR08_601	both
MR09J_5_04_094	MR08_336	MR08_650	both
MR09J_5_04_095	MR08_704	MR08_327	both
MR09J_5_04_096	MR08_704	MR08_559	both
MR09J_5_05_001	MR08_161	MR08_258	both
MR09J_5_05_004	MR08_121	MR08_225	both
MR09J_5_05_005	MR08_268	MR08_086	both
MR09J_5_05_008	MR08_366	MR08_662	both
MR09J_5_05_009	MR08_722	MR08_296	both
MR09J_5_05_010	MR08_315	MR08_017	both
MR09J_5_05_012	MR08_315	MR08_017	both
MR09J_5_05_013	MR08_191	MR08_565	both
MR09J_5_05_014	MR08_380	MR08_531	both
MR09J_5_05_015	MR08_129	MR08_239	both
MR09J_5_05_016	MR08_688	MR08_321	both
MR09J_5_05_018	MR08_685	MR08_258	both
MR09J_5_05_019	MR08_102	MR08_607	both
MR09J_5_05_020	MR08_697	MR08_565	both
MR09J_5_05_023	MR08_080	MR08_363	both
MR09J_5_05_024	MR08_196	MR08_631	both
MR09J_5_05_025	MR08_402	MR08_548	both
MR09J_5_05_026	MR08_704	MR08_066	both
MR09J_5_05_027	MR08_315	MR08_299	both
MR09J_5_05_028	MR08_336	MR08_428	both
MR09J_5_06_003	MR08_110	MR08_502	both
MR09J_5_06_004	MR08_726	MR08_361	both
MR09J_5_06_005	MR08_829	MR08_828	both
MR09J_5_06_006	MR08_018	MR08_360	both
MR09J_5_06_007	MR08_123	MR08_502	both
MR09J_5_06_008	MR08_042	MR08_664	both
MR09J_5_06_009	MR08_012	MR08_492	both
MR09J_5_06_010	MR08_812	MR08_674	both
MR09J_5_06_012	MR08_311	MR08_189	both
MR09J_5_06_013	MR08_123	MR08_502	both
MR09J_5_06_014	MR08_152	MR08_027	both
MR09J_5_06_017	MR08_181	MR08_111	both
MR09J_5_06_020	MR08_380	MR08_540	both
MR09J_5_06_021	MR08_080	MR08_017	both
MR09J_5_06_022	MR08_141	MR08_691	both
MR09J_5_06_023	MR08_123	MR08_502	both
MR09J_5_07_001	MR08_057	MR08_578	both
MR09J_5_07_003	MR08_355	MR08_663	both
MR09J_5_07_005	MR08_355	MR08_663	both
MR09J_5_07_006	MR08_355	MR08_285	both
MR09J_5_07_008	MR08_789	MR08_199	both
MR09J_5_07_009	MR08_704	MR08_559	both
MR09J_5_07_012	MR08_330	MR08_728	both
MR09J_5_07_014	MR08_262	MR08_528	both
MR09J_5_07_015	MR08_684	MR08_490	both
MR09J_5_07_017	MR08_141	MR08_691	both
MR09J_5_07_018	MR08_123	MR08_502	both
MR09J_5_07_019	MR08_123	MR08_502	both
MR09J_5_07_020	MR08_722	MR08_586	both
MR09J_5_07_022	MR08_722	MR08_586	both
MR09J_5_07_023	MR08_110	MR08_602	both
MR09J_5_07_024	MR08_110	MR08_602	both
MR09J_5_07_025	MR08_080	MR08_017	both
MR09J_5_07_026	MR08_318	MR08_474	both
MR09J_5_07_028	MR08_018	MR08_360	both
MR09J_5_07_029	MR08_262	MR08_528	both
MR09J_5_07_030	MR08_012	MR08_692	both
MR09J_5_08_001	MR08_032	MR08_648	both
MR09J_5_08_002	MR08_181	MR08_111	both
MR09J_5_08_003	MR08_181	MR08_111	both
MR09J_5_08_005	MR08_697	MR08_565	both
MR09J_5_08_007	MR08_123	MR08_502	both
MR09J_5_08_008	MR08_277	MR08_601	both
MR09J_5_08_010	MR08_277	MR08_457	both
MR09J_5_08_011	MR08_740	MR08_463	both
MR09J_5_08_012	MR08_141	MR08_691	both
MR09J_5_11_001	MR08_141	MR08_691	both
MR09J_5_11_002	MR08_739	MR08_606	both
MR09J_5_11_003	MR08_054	MR08_214	both
MR09J_5_11_004	MR08_054	MR08_214	both
MR09J_5_11_007	MR08_054	MR08_214	both
MR09J_5_11_008	MR08_054	MR08_702	both
MR09J_5_11_009	MR08_268	MR08_382	both
MR09J_5_11_011	MR08_157	MR08_467	both
MR09J_5_11_012	MR08_044	MR08_033	both
MR09J_5_11_013	MR08_310	MR08_492	both
MR09J_5_11_015	MR08_315	MR08_017	both
MR09J_5_11_017	MR08_191	MR08_313	both
MR09J_5_11_018	MR08_044	MR08_033	both
MR09J_5_11_019	MR08_203	MR08_506	both
MR09J_5_11_020	MR08_044	MR08_033	both
MR09J_5_11_023	MR08_262	MR08_571	both
MR09J_5_11_025	MR08_145	MR08_679	both
MR09J_5_11_026	MR08_044	MR08_033	both
MR09J_5_11_027	MR08_293	MR08_711	both
MR09J_5_11_028	MR08_044	MR08_033	both
MR09J_5_11_029	MR08_277	MR08_457	both
MR09J_5_11_030	MR08_688	MR08_631	both
MR09J_5_11_031	MR08_071	MR08_522	both
MR09J_5_11_032	MR08_712	MR08_612	both
MR09J_5_11_035	MR08_293	MR08_522	both
MR09J_5_11_036	MR08_699	MR08_612	both
MR09J_5_11_037	MR08_044	MR08_033	both
MR09J_5_11_040	MR08_013	MR08_670	both
MR09J_5_11_041	MR08_721	MR08_620	both
MR09J_5_11_043	MR08_054	MR08_214	both
MR09J_5_11_044	MR08_699	MR08_313	both
MR09J_5_11_046	MR08_235	MR08_490	both
MR09J_5_11_048	MR08_203	MR08_506	both
MR09J_5_11_049	MR08_735	MR08_134	both
MR09J_5_11_050	MR08_235	MR08_557	both
MR09J_5_11_051	MR08_789	MR08_199	both
MR09J_5_11_052	MR08_123	MR08_502	both
MR09J_5_11_053	MR08_277	MR08_601	both
MR09J_5_11_054	MR08_071	MR08_522	both
MR09J_5_11_055	MR08_044	MR08_033	both
MR09J_5_11_056	MR08_191	MR08_313	both
MR09J_5_11_057	MR08_330	MR08_728	both
MR09J_5_11_058	MR08_699	MR08_612	both
MR09J_5_11_059	MR08_740	MR08_566	both
MR09J_5_11_062	MR08_123	MR08_502	both
MR09J_5_11_063	MR08_105	MR08_035	both
MR09J_5_11_064	MR08_699	MR08_313	both
MR09J_5_11_065	MR08_185	MR08_557	both
MR09J_5_11_066	MR08_281	MR08_650	both
MR09J_5_11_067	MR08_203	MR08_506	both
MR09J_5_11_068	MR08_235	MR08_490	both
MR09J_5_11_069	MR08_235	MR08_557	both
MR09J_5_11_070	MR08_293	MR08_233	both
MR09J_5_11_071	MR08_722	MR08_586	both
MR09J_5_14_001	MR08_708	MR08_566	both
MR09J_5_14_003	MR08_057	MR08_529	both
MR09J_5_14_004	MR08_262	MR08_575	both
MR09J_5_14_005	MR08_355	MR08_663	both
MR09J_5_14_006	MR08_708	MR08_566	both
MR09J_5_14_007	MR08_281	MR08_525	both
MR09J_5_14_008	MR08_684	MR08_015	both
MR09J_5_14_009	MR08_343	MR08_602	both
MR09J_5_14_010	MR08_122	MR08_650	both
MR09J_5_14_012	MR08_699	MR08_612	both
MR09J_5_14_013	MR08_329	MR08_125	both
MR09J_5_14_014	MR08_013	MR08_715	both
MR09J_5_14_015	MR08_722	MR08_296	both
MR09J_5_14_016	MR08_342	MR08_607	both
MR09J_5_14_017	MR08_235	MR08_490	both
MR09J_5_14_019	MR08_185	MR08_557	both
MR09J_5_14_020	MR08_262	MR08_575	both
MR09J_5_14_024	MR08_310	MR08_492	both
MR09J_5_14_025	MR08_235	MR08_490	both
MR09J_5_14_027	MR08_167	MR08_313	both
MR09J_5_14_029	MR08_700	MR08_728	both
MR09J_5_14_030	MR08_293	MR08_711	both
MR09J_5_14_031	MR08_185	MR08_212	both
MR09J_5_14_033	MR08_789	MR08_199	both
MR09J_5_14_035	MR08_789	MR08_199	both
MR09J_5_14_036	MR08_322	MR08_004	both
MR09J_5_14_038	MR08_330	MR08_728	both
MR09J_5_14_039	MR08_812	MR08_698	both
MR09J_5_18_001	MR08_144	MR08_601	both
MR09J_5_18_002	MR08_028	MR08_522	both
MR09J_5_18_003	MR08_684	MR08_641	both
MR09J_5_18_005	MR08_274	MR08_256	both
MR09J_5_18_006	MR08_418	MR08_087	both
MR09J_5_18_007	MR08_746	MR08_781	both
MR09J_5_18_008	MR08_366	MR08_536	both
MR09J_5_18_010	MR08_200	MR08_563	both
MR09J_5_18_011	MR08_378	MR08_376	both
MR09J_5_18_013	MR08_042	MR08_601	both
MR09J_5_18_014	MR08_770	MR08_085	both
MR09J_5_18_015	MR08_083	MR08_314	both
MR09J_5_18_016	MR08_453	MR08_314	both
MR09J_5_18_018	MR08_802	MR08_755	both
MR09J_5_18_019	MR08_181	MR08_111	both
MR09J_5_18_021	MR08_340	MR08_017	both
MR09J_5_18_022	MR08_057	MR08_529	both
MR09J_5_18_024	MR08_044	MR08_033	both
MR09J_5_18_026	MR08_028	MR08_522	both
MR09J_5_18_027	MR08_028	MR08_522	both
MR09J_5_18_028	MR08_057	MR08_292	both
MR09J_5_18_029	MR08_028	MR08_522	both
MR09J_5_18_030	MR08_028	MR08_522	both
MR09J_5_18_031	MR08_721	MR08_620	both
MR09J_5_18_032	MR08_123	MR08_608	both
MR09J_5_18_034	MR08_144	MR08_563	both
MR09J_5_18_035	MR08_028	MR08_522	both
MR09J_5_18_037	MR08_028	MR08_522	both
MR09J_5_18_038	MR08_355	MR08_663	both
MR09J_5_18_039	MR08_158	MR08_306	both
MR09J_5_18_040	MR08_028	MR08_522	both
MR09J_5_18_041	MR08_144	MR08_563	both
MR09J_5_18_043	MR08_071	MR08_675	both
MR09J_5_18_044	MR08_028	MR08_522	both
MR09J_5_18_045	MR08_699	MR08_313	both
MR09J_5_18_046	MR08_028	MR08_677	both
MR09J_5_18_047	MR08_181	MR08_111	both
MR09J_5_18_048	MR08_740	MR08_463	both
MR09J_5_18_050	MR08_028	MR08_522	both
MR09J_5_18_051	MR08_789	MR08_199	both
MR09J_5_18_052	MR08_235	MR08_670	both
MR09J_5_18_053	MR08_343	MR08_602	both
MR09J_5_18_054	MR08_057	MR08_292	both
MR09J_5_18_055	MR08_343	MR08_410	both
MR09J_5_18_056	MR08_018	MR08_360	both
MR09J_5_18_057	MR08_028	MR08_522	both
MR09J_5_18_058	MR08_002	MR08_650	both
MR09J_5_18_059	MR08_856	MR08_747	both
MR09J_5_18_060	MR08_028	MR08_522	both
MR09J_5_18_061	MR08_358	MR08_422	both
MR09J_5_18_062	MR08_012	MR08_492	both
MR09J_5_18_063	MR08_301	MR08_201	both
MR09J_5_18_064	MR08_340	MR08_017	both
MR09J_5_18_065	MR08_394	MR08_467	both
MR09J_5_18_066	MR08_054	MR08_702	both
MR09J_5_18_067	MR08_181	MR08_111	both
MR09J_5_18_068	MR08_002	MR08_650	both
MR09J_5_18_069	MR08_394	MR08_467	both
MR09J_5_18_070	MR08_844	MR08_828	both
MR09J_5_19_001	MR08_767	MR08_060	both
MR09J_5_19_002	MR08_708	MR08_566	both
MR09J_5_19_003	MR08_340	MR08_017	both
MR09J_5_19_004	MR08_343	MR08_734	both
MR09J_5_19_005	MR08_722	MR08_586	both
MR09J_5_19_006	MR08_057	MR08_233	both
MR09J_5_19_007	MR08_110	MR08_602	both
MR09J_5_19_008	MR08_802	MR08_755	both
MR09J_5_19_009	MR08_340	MR08_681	both
MR09J_5_19_010	MR08_064	MR08_128	both
MR09J_5_19_011	MR08_110	MR08_602	both
MR09J_5_19_012	MR08_825	MR08_826	both
MR09J_5_19_013	MR08_024	MR08_681	both
MR09J_5_19_014	MR08_110	MR08_602	both
MR09J_5_19_015	MR08_342	MR08_605	both
MR09J_5_19_016	MR08_712	MR08_612	both
MR09J_5_19_017	MR08_024	MR08_681	both
MR09J_5_19_018	MR08_203	MR08_506	both
MR09J_5_19_019	MR08_110	MR08_602	both
MR09J_5_19_021	MR08_152	MR08_063	both
MR09J_5_19_023	MR08_724	MR08_564	both
MR09J_5_19_024	MR08_210	MR08_313	both
MR09J_5_19_025	MR08_394	MR08_467	both
MR09J_5_19_026	MR08_057	MR08_375	both
MR09J_5_19_027	MR08_013	MR08_670	both
MR09J_5_19_028	MR08_789	MR08_199	both
MR09J_5_19_029	MR08_672	MR08_628	both
MR09J_5_19_030	MR08_024	MR08_681	both
MR09J_5_19_032	MR08_024	MR08_681	both
MR09J_5_19_033	MR08_110	MR08_602	both
MR09J_5_19_034	MR08_733	MR08_099	both
MR09J_5_19_035	MR08_024	MR08_681	both
MR09J_5_20_002	MR08_856	MR08_747	both
MR09J_5_20_003	MR08_340	MR08_017	both
MR09J_5_20_004	MR08_672	MR08_628	both
MR09J_5_20_005	MR08_722	MR08_586	both
MR09J_5_20_006	MR08_672	MR08_285	both
MR09J_5_20_007	MR08_773	MR08_085	both
MR09J_5_20_009	MR08_340	MR08_681	both
MR09J_5_20_010	MR08_185	MR08_212	both
MR09J_5_20_012	MR08_310	MR08_052	both
MR09J_5_20_013	MR08_672	MR08_628	both
MR09J_5_20_018	MR08_342	MR08_606	both
MR09J_5_20_022	MR08_340	MR08_681	both
MR09J_5_20_023	MR08_029	MR08_606	both
MR09J_5_20_024	MR08_712	MR08_568	both
MR09J_5_20_025	MR08_057	MR08_375	both
MR09J_5_20_026	MR08_672	MR08_628	both
MR09J_5_20_028	MR08_672	MR08_628	both
MR09J_5_20_030	MR08_699	MR08_313	both
MR09J_5_20_033	MR08_024	MR08_681	both
MR09J_5_20_034	MR08_110	MR08_602	both
MR09J_5_20_035	MR08_342	MR08_605	both
MR09J_5_21_001	MR08_057	MR08_375	both
MR09J_5_21_002	MR08_672	MR08_285	both
MR09J_5_21_003	MR08_110	MR08_602	both
MR09J_5_21_004	MR08_672	MR08_628	both
MR09J_5_21_005	MR08_028	MR08_522	both
MR09J_5_21_006	MR08_210	MR08_192	both
MR09J_5_21_007	MR08_802	MR08_755	both
MR09J_5_21_008	MR08_370	MR08_270	both
MR09J_5_21_009	MR08_057	MR08_375	both
MR09J_5_21_010	MR08_024	MR08_681	both
MR09J_5_21_011	MR08_071	MR08_522	both
MR09J_5_21_012	MR08_721	MR08_159	both
MR09J_5_21_013	MR08_024	MR08_544	both
MR09J_5_21_014	MR08_024	MR08_681	both
MR09J_5_21_015	MR08_020	MR08_085	both
MR09J_5_21_016	MR08_310	MR08_492	both
MR09J_5_21_017	MR08_024	MR08_681	both
MR09J_5_21_018	MR08_712	MR08_568	both
MR09J_5_21_019	MR08_394	MR08_640	both
MR09J_5_21_020	MR08_057	MR08_375	both
MR09J_5_21_021	MR08_024	MR08_681	both
MR09J_5_21_022	MR08_394	MR08_640	both
MR09J_5_21_023	MR08_672	MR08_628	both
MR09J_5_21_025	MR08_024	MR08_681	both
MR09J_5_21_026	MR08_024	MR08_681	both
MR09J_5_21_027	MR08_210	MR08_313	both
MR09J_5_21_028	MR08_856	MR08_796	both
MR09J_5_21_029	MR08_672	MR08_628	both
MR09J_5_21_030	MR08_024	MR08_681	both
MR09J_5_21_031	MR08_018	MR08_360	both
MR09J_5_21_032	MR08_057	MR08_375	both
MR09J_5_21_033	MR08_032	MR08_648	both
MR09J_5_21_034	MR08_724	MR08_564	both
MR09J_5_21_035	MR08_210	MR08_184	both
MR09J_5_22_001	MR08_672	MR08_628	both
MR09J_5_22_002	MR08_721	MR08_606	both
MR09J_5_22_003	MR08_773	MR08_085	both
MR09J_5_22_004	MR08_262	MR08_571	both
MR09J_5_22_005	MR08_311	MR08_190	both
MR09J_5_22_006	MR08_028	MR08_522	both
MR09J_5_22_007	MR08_342	MR08_605	both
MR09J_5_22_008	MR08_002	MR08_650	both
MR09J_5_22_010	MR08_089	MR08_640	both
MR09J_5_22_011	MR08_028	MR08_522	both
MR09J_5_22_012	MR08_721	MR08_606	both
MR09J_5_22_013	MR08_181	MR08_111	both
MR09J_5_22_014	MR08_311	MR08_190	both
MR09J_5_22_015	MR08_721	MR08_606	both
MR09J_5_22_016	MR08_024	MR08_544	both
MR09J_5_22_017	MR08_779	MR08_690	both
MR09J_5_22_018	MR08_024	MR08_681	both
MR09J_5_22_019	MR08_028	MR08_522	both
MR09J_5_22_020	MR08_202	MR08_650	both
MR09J_5_22_021	MR08_028	MR08_522	both
MR09J_5_22_022	MR08_210	MR08_313	both
MR09J_5_22_024	MR08_672	MR08_004	both
MR09J_5_22_026	MR08_185	MR08_212	both
MR09J_5_22_027	MR08_202	MR08_650	both
MR09J_5_22_028	MR08_024	MR08_544	both
MR09J_5_22_029	MR08_024	MR08_681	both
MR09J_5_22_030	MR08_144	MR08_563	both
MR09J_5_25_001	MR08_802	MR08_748	both
MR09J_5_25_002	MR08_028	MR08_522	both
MR09J_5_25_003	MR08_779	MR08_690	both
MR09J_5_25_004	MR08_185	MR08_465	both
MR09J_5_25_005	MR08_181	MR08_074	both
MR09J_5_25_006	MR08_311	MR08_027	both
MR09J_5_25_007	MR08_719	MR08_573	both
MR09J_5_25_009	MR08_719	MR08_490	both
MR09J_5_25_011	MR08_815	MR08_563	both
MR09J_5_25_012	MR08_394	MR08_640	both
MR09J_5_25_013	MR08_779	MR08_681	both
MR09J_5_25_014	MR08_057	MR08_063	both
MR09J_5_25_015	MR08_724	MR08_564	both
MR09J_5_25_016	MR08_340	MR08_681	both
MR09J_5_25_017	MR08_071	MR08_675	both
MR09J_5_25_018	MR08_340	MR08_017	both
MR09J_5_25_019	MR08_394	MR08_467	both
MR09J_5_25_020	MR08_185	MR08_328	both
MR09J_5_25_021	MR08_712	MR08_360	both
MR09J_5_25_022	MR08_064	MR08_416	both
MR09J_5_25_023	MR08_057	MR08_375	both
MR09J_5_25_024	MR08_812	MR08_698	both
MR09J_5_25_026	MR08_779	MR08_681	both
MR09J_5_25_028	MR08_815	MR08_074	both
MR09J_5_25_029	MR08_856	MR08_796	both
MR09J_5_25_030	MR08_767	MR08_072	both
MR09J_5_25_031	MR08_773	MR08_085	both
MR09J_5_25_032	MR08_181	MR08_111	both
MR09J_5_25_033	MR08_203	MR08_506	both
MR09J_5_25_034	MR08_398	MR08_639	both
MR09J_5_26_001	MR08_318	MR08_607	both
MR09J_5_26_002	MR08_740	MR08_463	both
MR09J_5_26_003	MR08_779	MR08_690	both
MR09J_5_26_004	MR08_024	MR08_681	both
MR09J_5_26_005	MR08_185	MR08_465	both
MR09J_5_26_006	MR08_196	MR08_600	both
MR09J_5_26_007	MR08_719	MR08_010	both
MR09J_5_26_008	MR08_816	MR08_197	both
MR09J_5_26_009	MR08_311	MR08_085	both
MR09J_5_26_010	MR08_167	MR08_313	both
MR09J_5_26_011	MR08_834	MR08_805	both
MR09J_5_26_013	MR08_779	MR08_690	both
MR09J_5_26_014	MR08_185	MR08_328	both
MR09J_5_26_015	MR08_719	MR08_010	both
MR09J_5_26_016	MR08_364	MR08_559	both
MR09J_5_26_017	MR08_185	MR08_465	both
MR09J_5_26_018	MR08_020	MR08_838	both
MR09J_5_26_019	MR08_786	MR08_766	both
MR09J_5_26_020	MR08_762	MR08_074	both
MR09J_5_26_021	MR08_394	MR08_640	both
MR09J_5_26_022	MR08_393	MR08_690	both
MR09J_5_26_023	MR08_281	MR08_266	both
MR09J_5_26_024	MR08_364	MR08_559	both
MR09J_5_26_025	MR08_779	MR08_690	both
MR09J_5_26_026	MR08_672	MR08_004	both
MR09J_5_26_027	MR08_372	MR08_162	both
MR09J_5_26_028	MR08_778	MR08_197	both
MR09J_5_26_029	MR08_393	MR08_690	both
MR09J_5_26_030	MR08_762	MR08_074	both
MR09J_5_26_031	MR08_281	MR08_474	both
MR09J_5_26_033	MR08_815	MR08_074	both
MR09J_5_26_034	MR08_719	MR08_266	both
MR09J_5_26_035	MR08_203	MR08_506	both
MR09J_5_26_036	MR08_235	MR08_670	both
MR09J_5_26_037	MR08_672	MR08_285	both
MR09J_5_26_039	MR08_340	MR08_337	both
MR09J_5_26_040	MR08_719	MR08_490	both
MR09J_5_26_041	MR08_057	MR08_375	both
MR09J_5_26_042	MR08_740	MR08_463	both
MR09J_5_26_043	MR08_672	MR08_004	both
MR09J_5_26_044	MR08_797	MR08_747	both
MR09J_5_26_045	MR08_281	MR08_474	both
MR09J_5_26_046	MR08_721	MR08_159	both
MR09J_5_26_047	MR08_057	MR08_063	both
MR09J_5_26_048	MR08_393	MR08_690	both
MR09J_5_26_049	MR08_779	MR08_690	both
MR09J_5_26_052	MR08_329	MR08_125	both
MR09J_5_26_053	MR08_812	MR08_655	both
MR09J_5_26_055	MR08_834	MR08_805	both
MR09J_5_26_056	MR08_708	MR08_299	both
MR09J_5_26_057	MR08_786	MR08_085	both
MR09J_5_26_058	MR08_311	MR08_189	both
MR09J_5_26_059	MR08_762	MR08_074	both
MR09J_5_26_060	MR08_815	MR08_074	both
MR09J_5_26_063	MR08_207	MR08_258	both
MR09J_5_26_064	MR08_779	MR08_681	both
MR09J_5_26_065	MR08_340	MR08_017	both
MR09J_5_26_066	MR08_064	MR08_529	both
MR09J_5_26_068	MR08_779	MR08_681	both
MR09J_5_26_070	MR08_064	MR08_529	both
MR09J_5_26_071	MR08_164	MR08_313	both
MR09J_5_26_072	MR08_719	MR08_010	both
MR09J_5_26_073	MR08_012	MR08_492	both
MR09J_5_26_074	MR08_071	MR08_675	both
MR09J_5_26_075	MR08_281	MR08_474	both
MR09J_5_26_076	MR08_020	MR08_838	both
MR09J_5_26_077	MR08_340	MR08_605	both
MR09J_5_26_078	MR08_779	MR08_690	both
MR09J_5_26_079	MR08_364	MR08_559	both
MR09J_5_26_080	MR08_721	MR08_620	both
MR09J_5_26_081	MR08_110	MR08_258	both
MR09J_5_26_082	MR08_393	MR08_597	both
MR09J_5_26_083	MR08_773	MR08_085	both
MR09J_5_26_084	MR08_779	MR08_681	both
MR09J_5_26_085	MR08_207	MR08_258	both
MR09J_5_26_086	MR08_144	MR08_563	both
MR09J_5_26_087	MR08_144	MR08_563	both
MR09J_5_26_088	MR08_311	MR08_189	both
MR09J_5_26_090	MR08_020	MR08_142	both
MR09J_5_26_091	MR08_740	MR08_566	both
MR09J_5_26_092	MR08_708	MR08_373	both
MR09J_5_26_093	MR08_370	MR08_023	both
MR09J_5_26_094	MR08_202	MR08_599	both
MR09J_5_26_095	MR08_708	MR08_566	both
MR09J_5_26_096	MR08_181	MR08_074	both
MR09J_5_26_097	MR08_310	MR08_492	both
MR09J_5_26_098	MR08_834	MR08_805	both
MR09J_5_26_099	MR08_773	MR08_085	both
MR09J_5_26_100	MR08_028	MR08_522	both
MR09J_5_26_101	MR08_394	MR08_660	both
MR09J_5_26_103	MR08_773	MR08_085	both
MR09J_5_26_104	MR08_779	MR08_681	both
MR09J_5_26_105	MR08_110	MR08_602	both
MR09J_5_26_106	MR08_393	MR08_690	both
MR09J_5_26_107	MR08_830	MR08_142	both
MR09J_5_27_001	MR08_779	MR08_690	both
MR09J_5_27_002	MR08_393	MR08_690	both
MR09J_5_27_003	MR08_012	MR08_492	both
MR09J_5_27_004	MR08_105	MR08_528	both
MR09J_5_27_005	MR08_310	MR08_492	both
MR09J_5_27_007	MR08_028	MR08_522	both
MR09J_5_27_008	MR08_803	MR08_563	both
MR09J_5_27_009	MR08_719	MR08_662	both
MR09J_5_27_011	MR08_834	MR08_805	both
MR09J_5_27_013	MR08_393	MR08_690	both
MR09J_5_27_014	MR08_672	MR08_612	both
MR09J_5_27_015	MR08_789	MR08_199	both
MR09J_5_27_016	MR08_672	MR08_612	both
MR09J_5_27_017	MR08_394	MR08_640	both
MR09J_5_27_019	MR08_393	MR08_690	both
MR09J_5_27_020	MR08_024	MR08_681	both
MR09J_5_27_022	MR08_144	MR08_563	both
MR09J_5_27_023	MR08_786	MR08_799	both
MR09J_5_27_025	MR08_767	MR08_060	both
MR09J_5_27_026	MR08_773	MR08_085	both
MR09J_5_27_027	MR08_856	MR08_747	both
MR09J_5_27_028	MR08_672	MR08_628	both
MR09J_5_27_029	MR08_185	MR08_465	both
MR09J_5_27_030	MR08_721	MR08_159	both
MR09J_5_27_031	MR08_202	MR08_650	both
MR09J_5_27_032	MR08_394	MR08_660	both
MR09J_5_27_033	MR08_200	MR08_085	both
MR09J_5_27_034	MR08_372	MR08_162	both
MR09J_5_27_035	MR08_372	MR08_559	both
MR09J_5_28_001	MR08_672	MR08_612	both
MR09J_5_28_002	MR08_832	MR08_755	both
MR09J_5_28_003	MR08_029	MR08_606	both
MR09J_5_28_005	MR08_829	MR08_828	both
MR09J_5_28_008	MR08_157	MR08_467	both
MR09J_5_28_009	MR08_020	MR08_838	both
MR09J_5_28_010	MR08_024	MR08_681	both
MR09J_5_28_011	MR08_020	MR08_142	both
MR09J_5_28_013	MR08_372	MR08_162	both
MR09J_5_28_014	MR08_719	MR08_238	both
MR09J_5_28_015	MR08_020	MR08_838	both
MR09J_5_28_016	MR08_203	MR08_506	both
MR09J_5_28_017	MR08_364	MR08_469	both
MR09J_5_28_018	MR08_856	MR08_584	both
MR09J_5_28_021	MR08_364	MR08_066	both
MR09J_5_28_022	MR08_020	MR08_838	both
MR09J_5_28_024	MR08_020	MR08_142	both
MR09J_5_28_026	MR08_393	MR08_597	both
MR09J_5_28_027	MR08_803	MR08_563	both
MR09J_5_28_029	MR08_834	MR08_805	both
MR09J_5_28_030	MR08_202	MR08_316	both
MR09J_5_28_032	MR08_830	MR08_838	both
MR09J_5_28_033	MR08_024	MR08_681	both
MR09J_5_29_001	MR08_770	MR08_709	both
MR09J_5_29_002	MR08_802	MR08_755	both
MR09J_5_29_003	MR08_364	MR08_060	both
MR09J_5_29_004	MR08_815	MR08_074	both
MR09J_5_29_005	MR08_789	MR08_199	both
MR09J_5_29_007	MR08_372	MR08_162	both
MR09J_5_29_008	MR08_311	MR08_723	both
MR09J_5_29_009	MR08_002	MR08_650	both
MR09J_5_29_010	MR08_789	MR08_199	both
MR09J_5_29_012	MR08_372	MR08_162	both
MR09J_5_29_013	MR08_789	MR08_199	both
MR09J_5_29_014	MR08_786	MR08_766	both
MR09J_5_29_015	MR08_202	MR08_474	both
MR09J_5_29_016	MR08_815	MR08_074	both
MR09J_5_29_017	MR08_680	MR08_467	both
MR09J_5_29_018	MR08_029	MR08_703	both
MR09J_5_29_019	MR08_786	MR08_085	both
MR09J_5_29_020	MR08_762	MR08_074	both
MR09J_5_29_021	MR08_802	MR08_755	both
MR09J_5_29_022	MR08_202	MR08_316	both
MR09J_5_29_023	MR08_372	MR08_559	both
MR09J_5_29_024	MR08_815	MR08_074	both
MR09J_5_29_025	MR08_869	MR08_085	both
MR09J_5_29_026	MR08_815	MR08_074	both
MR09J_5_29_027	MR08_364	MR08_060	both
MR09J_5_29_028	MR08_762	MR08_074	both
MR09J_5_29_029	MR08_311	MR08_085	both
MR09J_5_29_034	MR08_815	MR08_074	both
MR09J_5_3_023	MR08_697	MR08_314	both
MR09J_5_3_025	MR08_825	MR08_826	both
MR09J_5_3_026	MR08_352	MR08_674	both
MR09J_5_3_031	MR08_200	MR08_451	both
MR09J_5_4_044	MR08_080	MR08_363	both
MR09J_5_5_030	MR08_181	MR08_111	both
MR09J_5_5_032	MR08_080	MR08_239	both
MR09J_5_5_033	MR08_726	MR08_502	both
MR09J_5_5_035	MR08_355	MR08_521	both
MR09J_5_6_016	MR08_699	MR08_313	both
MR09J_5_7_016	MR08_181	MR08_111	both
MR09J_5_7_021	MR08_733	MR08_559	both
MR09J_5_7_027	MR08_018	MR08_360	both
MR09J_5_8_006	MR08_293	MR08_522	both
MR09J_5_8_013	MR08_262	MR08_528	both
MR09J_5_8_014	MR08_293	MR08_522	both
MR09J_6_01_001	MR08_196	MR08_600	both
MR09J_6_01_003	MR08_393	MR08_690	both
MR09J_6_01_004	MR08_262	MR08_647	both
MR09J_6_01_005	MR08_680	MR08_467	both
