off	mom	dad	type
MR13J_04_20_1171	MR12TH_245	MR12TH_293	both
MR13J_04_20_1172	MR12A_425	MR12TH_318	both
MR13J_04_20_1173	MR12TH_341	MR12A_272	both
MR13J_04_20_1174	MR12TH_056	MR12TH_297	both
MR13J_04_20_1176	MR12A_213	MR12TH_190	both
MR13J_04_20_1178	MR12TH_341	MR12TH_307	both
MR13J_04_20_1179	MR12TH_007	MR12A_303	both
MR13J_04_20_1180	MR12TH_352	MR12TH_443	both
MR13J_04_20_1181	MR12A_065	MR12TH_319	both
MR13J_04_20_1182	MR12A_425	MR12A_143	both
MR13J_04_20_1183	MR12TH_220	MR12TH_073	both
MR13J_04_20_1184	MR12A_193	MR12TH_258	both
MR13J_04_20_1185	MR12A_213	MR12TH_190	both
MR13J_04_20_1186	MR12A_420	MR12TH_488	both
MR13J_04_20_1187	MR12TH_115	MR12TH_208	both
MR13J_04_20_1188	MR12A_420	MR12TH_488	both
MR13J_04_20_1189	MR12A_370	MR12TH_473	both
MR13J_04_20_1190	MR12A_390	MR12TH_472	both
MR13J_04_20_1193	MR12A_425	MR12TH_318	both
MR13J_04_20_1194	MR12TH_360	MR12A_046	both
MR13J_04_20_1195	MR12A_028	MR12A_035	both
MR13J_04_20_1196	MR12A_390	MR12TH_472	both
MR13J_04_20_1197	MR12A_420	MR12TH_488	both
MR13J_04_20_1198	MR12TH_055	MR12TH_439	both
MR13J_04_20_1199	MR12TH_099	MR12TH_242	both
MR13J_04_20_1200	MR12A_122	MR12TH_316	both
MR13J_04_20_1201	MR12A_122	MR12TH_316	both
MR13J_04_20_1202	MR12A_280	MR12TH_267	both
MR13J_04_20_1203	MR12A_320	MR12TH_181	both
MR13J_04_20_1204	MR12TH_424	MR12A_040	both
MR13J_04_20_1205	MR12A_213	MR12TH_190	both
MR13J_04_20_1206	MR12TH_305	MR12TH_258	both
MR13J_04_20_1207	MR12TH_115	MR12TH_104	both
MR13J_04_20_1208	MR12A_028	MR12TH_262	both
MR13J_04_20_1209	MR12TH_007	MR12A_303	both
MR13J_04_20_1210	MR12TH_068	MR12TH_363	both
MR13J_04_20_1211	MR12A_420	MR12A_229	both
MR13J_04_20_1212	MR12TH_235	MR12A_277	both
MR13J_04_20_1213	MR12A_122	MR12TH_319	both
MR13J_04_20_1215	MR12TH_015	MR12TH_452	both
MR13J_04_20_1218	MR12A_210	MR12TH_242	both
MR13J_04_20_1219	MR12A_193	MR12TH_258	both
MR13J_04_20_1220	MR12A_122	MR12TH_316	both
MR13J_04_20_1221	MR12TH_444	MR12TH_303	both
MR13J_04_20_1223	MR12A_280	MR12TH_363	both
MR13J_04_20_1224	MR12TH_194	MR12TH_417	both
MR13J_04_20_1225	MR12TH_056	MR12TH_303	both
MR13J_04_20_1227	MR12A_320	MR12TH_181	both
MR13J_04_20_1229	MR12TH_115	MR12TH_173	both
MR13J_04_20_1230	MR12TH_015	MR12TH_311	both
MR13J_04_20_1231	MR12A_248	MR12TH_307	both
MR13J_04_20_1232	MR12A_065	MR12TH_319	both
MR13J_04_20_1233	MR12A_420	MR12TH_488	both
MR13J_04_20_1235	MR12TH_235	MR12TH_307	both
MR13J_04_20_1236	MR12TH_007	MR12A_303	both
MR13J_04_20_1237	MR12TH_068	MR12TH_084	both
MR13J_04_20_1238	MR12A_276	MR12TH_371	both
MR13J_04_20_1239	MR12A_078	MR12TH_355	both
MR13J_04_20_1240	MR12TH_108	MR12TH_078	both
MR13J_04_20_1242	MR12A_065	MR12TH_319	both
MR13J_04_20_1244	MR12A_013	MR12TH_319	both
MR13J_04_20_1246	MR12A_061	MR12TH_311	both
MR13J_04_20_1247	MR12A_248	MR12TH_307	both
MR13J_04_20_1248	MR12TH_095	MR12TH_183	both
MR13J_04_20_1249	MR12A_028	MR12A_035	both
MR13J_04_20_1250	MR12A_193	MR12TH_258	both
MR13J_04_20_1251	MR12TH_431	MR12TH_371	both
MR13J_04_20_1252	MR12A_390	MR12TH_472	both
MR13J_04_20_1253	MR12A_420	MR12A_008	both
MR13J_04_20_1256	MR12TH_177	MR12TH_153	both
MR13J_04_20_1257	MR12A_049	MR12A_242	both
MR13J_04_22_1261	MR12TH_149	MR12TH_190	both
MR13J_04_22_1262	MR12TH_095	MR12TH_183	both
MR13J_04_22_1263	MR12TH_444	MR12TH_303	both
MR13J_04_22_1264	MR12A_091	MR12TH_390	both
MR13J_04_22_1266	MR12A_380	MR12TH_509	both
MR13J_04_22_1267	MR12A_056	MR12TH_226	both
MR13J_04_22_1269	MR12TH_007	MR12TH_208	both
MR13J_04_22_1270	MR12TH_068	MR12TH_010	both
MR13J_04_22_1271	MR12A_067	MR12TH_395	both
MR13J_04_22_1272	MR12TH_099	MR12TH_242	both
MR13J_04_22_1273	MR12A_061	MR12TH_311	both
MR13J_04_22_1274	MR12TH_007	MR12A_303	both
MR13J_04_22_1275	MR12TH_405	MR12A_242	both
MR13J_04_22_1276	MR12A_103	MR12TH_057	both
MR13J_04_22_1278	MR12A_193	MR12TH_258	both
MR13J_04_22_1279	MR12TH_177	MR12TH_074	both
MR13J_04_22_1283	MR12TH_056	MR12TH_297	both
MR13J_04_22_1284	MR12A_091	MR12TH_336	both
MR13J_04_22_1286	MR12TH_099	MR12TH_242	both
MR13J_04_22_1289	MR12TH_215	MR12TH_230	both
MR13J_04_22_1290	MR12A_122	MR12TH_319	both
MR13J_04_22_1291	MR12A_065	MR12TH_319	both
MR13J_04_22_1292	MR12TH_378	MR12TH_229	both
MR13J_04_22_1293	MR12A_345	MR12TH_472	both
MR13J_04_22_1294	MR12A_103	MR12TH_403	both
MR13J_04_22_1295	MR12A_122	MR12TH_316	both
MR13J_04_22_1297	MR12TH_056	MR12TH_303	both
MR13J_04_22_1298	MR12TH_007	MR12A_303	both
MR13J_04_22_1300	MR12A_122	MR12TH_316	both
MR13J_04_22_1301	MR12A_103	MR12TH_181	both
MR13J_04_22_1302	MR12TH_284	MR12A_226	both
MR13J_04_22_1304	MR12A_065	MR12TH_319	both
MR13J_04_22_1306	MR12A_082	MR12A_034	both
MR13J_04_22_1307	MR12A_335	MR12TH_256	both
MR13J_04_22_1308	MR12A_320	MR12TH_181	both
MR13J_04_22_1309	MR12TH_352	MR12TH_443	both
MR13J_04_22_1311	MR12A_420	MR12A_008	both
MR13J_04_22_1314	MR12A_103	MR12TH_181	both
MR13J_04_22_1315	MR12TH_095	MR12TH_183	both
MR13J_04_22_1316	MR12TH_007	MR12A_303	both
MR13J_04_22_1317	MR12A_380	MR12TH_395	both
MR13J_04_22_1319	MR12TH_017	MR12TH_248	both
MR13J_04_22_1320	MR12A_420	MR12TH_488	both
MR13J_04_22_1321	MR12TH_424	MR12A_322	both
MR13J_04_22_1322	MR12A_320	MR12TH_103	both
MR13J_04_22_1324	MR12TH_406	MR12A_147	both
MR13J_04_22_1325	MR12TH_017	MR12TH_063	both
MR13J_04_22_1326	MR12A_331	MR12TH_358	both
MR13J_04_22_1327	MR12TH_122	MR12TH_368	both
MR13J_04_22_1329	MR12A_280	MR12TH_363	both
MR13J_04_22_1330	MR12A_379	MR12TH_446	both
MR13J_04_22_1331	MR12A_420	MR12TH_488	both
MR13J_04_22_1332	MR12TH_149	MR12TH_190	both
MR13J_04_22_1333	MR12A_193	MR12TH_258	both
MR13J_04_22_1334	MR12TH_191	MR12TH_233	both
MR13J_04_22_1335	MR12TH_220	MR12TH_073	both
MR13J_04_22_1336	MR12A_244	MR12TH_226	both
MR13J_04_22_1337	MR12TH_178	MR12TH_084	both
MR13J_04_22_1339	MR12TH_275	MR12TH_230	both
MR13J_04_22_1340	MR12TH_068	MR12A_010	both
MR13J_04_22_1342	MR12TH_215	MR12TH_230	both
MR13J_04_22_1343	MR12A_429	MR12TH_393	both
MR13J_04_22_1344	MR12TH_444	MR12TH_303	both
MR13J_04_22_1345	MR12A_280	MR12TH_363	both
MR13J_04_22_1346	MR12TH_114	MR12TH_052	both
MR13J_04_22_1347	MR12TH_122	MR12TH_181	both
MR13J_04_22_1348	MR12A_397	MR12A_047	both
MR13J_04_22_1349	MR12TH_007	MR12A_303	both
MR13J_04_22_1350	MR12TH_056	MR12TH_297	both
MR13J_04_22_1352	MR12TH_068	MR12A_010	both
MR13J_04_22_1353	MR12A_061	MR12TH_311	both
MR13J_04_22_1354	MR12A_049	MR12TH_358	both
MR13J_04_22_1355	MR12TH_277	MR12TH_192	both
MR13J_04_22_1356	MR12TH_274	MR12TH_303	both
MR13J_04_22_1357	MR12A_380	MR12TH_395	both
MR13J_04_22_1358	MR12TH_405	MR12A_242	both
MR13J_04_22_1359	MR12A_093	MR12A_167	both
MR13J_04_22_1360	MR12A_049	MR12TH_134	both
MR13J_04_22_1361	MR12TH_068	MR12TH_084	both
MR13J_04_22_1362	MR12A_103	MR12TH_102	both
MR13J_04_22_1363	MR12TH_007	MR12A_303	both
MR13J_04_22_1364	MR12TH_220	MR12TH_183	both
MR13J_04_22_1365	MR12TH_201	MR12TH_066	both
MR13J_04_22_1366	MR12A_103	MR12TH_102	both
MR13J_04_22_1367	MR12TH_199	MR12A_097	both
MR13J_04_24_1370	MR12TH_352	MR12TH_258	both
MR13J_04_24_1371	MR12A_093	MR12A_167	both
MR13J_04_24_1372	MR12TH_484	MR12TH_279	both
MR13J_04_24_1373	MR12TH_176	MR12TH_439	both
MR13J_04_24_1374	MR12A_078	MR12TH_190	both
MR13J_04_24_1375	MR12A_093	MR12A_167	both
MR13J_04_24_1376	MR12A_122	MR12TH_316	both
MR13J_04_24_1377	MR12TH_017	MR12TH_063	both
MR13J_04_24_1378	MR12A_320	MR12TH_103	both
MR13J_04_24_1380	MR12TH_068	MR12TH_229	both
MR13J_04_24_1381	MR12A_420	MR12TH_488	both
MR13J_04_24_1382	MR12A_426	MR12A_023	both
MR13J_04_24_1383	MR12TH_099	MR12TH_242	both
MR13J_04_24_1385	MR12A_255	MR12TH_181	both
MR13J_04_24_1386	MR12TH_007	MR12A_303	both
MR13J_04_24_1387	MR12TH_406	MR12A_147	both
MR13J_04_24_1388	MR12A_380	MR12TH_395	both
MR13J_04_24_1389	MR12TH_399	MR12TH_134	both
MR13J_04_24_1391	MR12A_049	MR12TH_415	both
MR13J_04_24_1392	MR12A_026	MR12TH_073	both
MR13J_04_24_1393	MR12TH_201	MR12TH_066	both
MR13J_04_24_1394	MR12A_065	MR12TH_126	both
MR13J_04_24_1395	MR12TH_017	MR12TH_248	both
MR13J_04_24_1396	MR12A_280	MR12TH_363	both
MR13J_04_24_1397	MR12TH_187	MR12A_043	both
MR13J_04_24_1398	MR12TH_309	MR12TH_188	both
MR13J_04_24_1399	MR12A_122	MR12TH_319	both
MR13J_04_24_1400	MR12TH_352	MR12TH_258	both
MR13J_04_24_1403	MR12A_210	MR12TH_242	both
MR13J_04_24_1404	MR12A_061	MR12TH_311	both
MR13J_04_24_1405	MR12TH_352	MR12TH_443	both
MR13J_04_24_1406	MR12A_078	MR12TH_190	both
MR13J_04_24_1407	MR12A_082	MR12A_034	both
MR13J_04_24_1408	MR12TH_007	MR12A_303	both
MR13J_04_24_1409	MR12TH_007	MR12A_303	both
MR13J_04_24_1410	MR12A_013	MR12TH_319	both
MR13J_04_24_1411	MR12TH_215	MR12TH_230	both
MR13J_04_24_1412	MR12TH_007	MR12A_303	both
MR13J_04_24_1413	MR12TH_075	MR12TH_074	both
MR13J_04_24_1415	MR12TH_407	MR12A_040	both
MR13J_04_24_1416	MR12TH_056	MR12TH_303	both
MR13J_04_24_1417	MR12A_370	MR12TH_473	both
MR13J_04_24_1418	MR12A_210	MR12A_145	both
MR13J_04_24_1419	MR12A_280	MR12TH_363	both
MR13J_04_24_1421	MR12TH_122	MR12TH_368	both
MR13J_04_24_1422	MR12TH_007	MR12A_303	both
MR13J_04_24_1423	MR12TH_431	MR12TH_371	both
MR13J_04_24_1424	MR12A_093	MR12A_167	both
MR13J_04_24_1425	MR12A_082	MR12TH_112	both
MR13J_04_24_1427	MR12TH_407	MR12A_040	both
MR13J_04_24_1428	MR12A_122	MR12TH_316	both
MR13J_04_24_1429	MR12A_371	MR12A_025	both
MR13J_04_24_1430	MR12TH_220	MR12TH_183	both
MR13J_04_24_1431	MR12A_049	MR12TH_358	both
MR13J_04_24_1432	MR12TH_017	MR12TH_063	both
MR13J_04_24_1434	MR12A_082	MR12TH_208	both
MR13J_04_24_1436	MR12TH_352	MR12TH_258	both
MR13J_04_24_1438	MR12TH_115	MR12TH_208	both
MR13J_04_24_1439	MR12A_427	MR12TH_071	both
MR13J_04_24_1440	MR12TH_444	MR12TH_303	both
MR13J_04_24_1441	MR12A_061	MR12TH_311	both
MR13J_04_24_1442	MR12A_103	MR12TH_403	both
MR13J_04_24_1443	MR12TH_250	MR12TH_213	both
MR13J_04_24_1445	MR12A_255	MR12TH_181	both
MR13J_04_24_1446	MR12TH_176	MR12TH_439	both
MR13J_04_24_1447	MR12TH_007	MR12A_303	both
MR13J_04_24_1448	MR12TH_017	MR12TH_063	both
MR13J_04_24_1449	MR12TH_007	MR12A_303	both
MR13J_04_24_1450	MR12TH_407	MR12A_040	both
MR13J_04_24_1451	MR12TH_484	MR12TH_069	both
MR13J_04_24_1452	MR12TH_352	MR12TH_432	both
MR13J_04_24_1455	MR12TH_099	MR12TH_242	both
MR13J_04_24_1458	MR12TH_444	MR12TH_303	both
MR13J_04_24_1459	MR12TH_257	MR12TH_025	both
MR13J_04_24_1461	MR12A_067	MR12TH_395	both
MR13J_04_24_1465	MR12TH_212	MR12TH_349	both
MR13J_04_24_1466	MR12TH_007	MR12A_303	both
MR13J_04_24_1467	MR12TH_215	MR12TH_227	both
MR13J_04_24_1470	MR12A_077	MR12TH_227	both
MR13J_04_24_1472	MR12TH_114	MR12TH_052	both
MR13J_04_24_1473	MR12TH_220	MR12TH_073	both
MR13J_04_24_1474	MR12TH_122	MR12TH_368	both
MR13J_04_24_1475	MR12TH_257	MR12TH_323	both
MR13J_04_24_1476	MR12A_255	MR12TH_181	both
MR13J_04_24_1477	MR12A_026	MR12TH_073	both
MR13J_04_24_1478	MR12TH_352	MR12TH_443	both
MR13J_04_25_1479	MR12A_093	MR12A_167	both
MR13J_04_25_1480	MR12TH_444	MR12TH_303	both
MR13J_04_25_1482	MR12TH_114	MR12TH_074	both
MR13J_04_25_1483	MR12TH_250	MR12TH_213	both
MR13J_04_25_1485	MR12TH_075	MR12TH_074	both
MR13J_04_25_1486	MR12TH_099	MR12A_183	both
MR13J_04_25_1487	MR12A_126	MR12TH_345	both
MR13J_04_25_1488	MR12TH_114	MR12TH_074	both
MR13J_04_25_1489	MR12TH_352	MR12TH_203	both
MR13J_04_25_1490	MR12TH_250	MR12TH_213	both
MR13J_04_25_1491	MR12A_280	MR12TH_363	both
MR13J_04_25_1492	MR12A_026	MR12TH_073	both
MR13J_04_25_1493	MR12TH_250	MR12TH_213	both
MR13J_04_25_1494	MR12TH_114	MR12A_184	both
MR13J_04_25_1495	MR12TH_122	MR12TH_403	both
MR13J_04_25_1496	MR12A_093	MR12A_167	both
MR13J_04_25_1499	MR12A_371	MR12A_025	both
MR13J_04_25_1500	MR12TH_255	MR12A_196	both
MR13J_04_25_1501	MR12TH_114	MR12A_184	both
MR13J_04_25_1502	MR12TH_122	MR12TH_368	both
MR13J_04_25_1506	MR12TH_199	MR12TH_291	both
MR13J_04_25_1507	MR12TH_352	MR12TH_203	both
MR13J_04_25_1508	MR12TH_218	MR12TH_303	both
MR13J_04_25_1509	MR12TH_007	MR12TH_208	both
MR13J_04_25_1510	MR12A_133	MR12TH_102	both
MR13J_04_25_1512	MR12A_093	MR12A_167	both
MR13J_04_25_1514	MR12TH_484	MR12A_175	both
MR13J_04_25_1515	MR12A_192	MR12TH_403	both
MR13J_04_25_1516	MR12A_103	MR12TH_403	both
MR13J_04_25_1518	MR12A_030	MR12TH_126	both
MR13J_04_25_1519	MR12TH_278	MR12TH_078	both
MR13J_04_25_1520	MR12TH_444	MR12TH_303	both
MR13J_04_25_1521	MR12TH_007	MR12TH_208	both
MR13J_04_25_1522	MR12A_173	MR12TH_425	both
MR13J_04_25_1523	MR12A_077	MR12TH_227	both
MR13J_04_25_1524	MR12TH_122	MR12TH_368	both
MR13J_04_25_1525	MR12A_357	MR12TH_457	both
MR13J_04_25_1527	MR12A_133	MR12TH_102	both
MR13J_04_25_1528	MR12A_077	MR12TH_230	both
MR13J_04_25_1529	MR12A_115	MR12TH_403	both
MR13J_04_25_1532	MR12TH_250	MR12TH_213	both
MR13J_04_25_1533	MR12TH_114	MR12A_184	both
MR13J_04_27_1534	MR12TH_056	MR12TH_297	both
MR13J_04_27_1535	MR12TH_492	MR12TH_103	both
MR13J_04_27_1536	MR12TH_220	MR12TH_073	both
MR13J_04_27_1537	MR12TH_269	MR12TH_192	both
MR13J_04_27_1538	MR12TH_194	MR12TH_417	both
MR13J_04_27_1539	MR12A_240	MR12A_046	both
MR13J_04_27_1542	MR12TH_463	MR12A_005	both
MR13J_04_27_1543	MR12TH_352	MR12TH_203	both
MR13J_04_27_1544	MR12TH_378	MR12TH_229	both
MR13J_04_27_1545	MR12A_056	MR12TH_303	both
MR13J_04_27_1547	MR12A_240	MR12TH_371	both
MR13J_04_27_1548	MR12TH_201	MR12TH_066	both
MR13J_04_27_1549	MR12A_057	MR12TH_035	both
MR13J_04_27_1550	MR12TH_463	MR12A_005	both
MR13J_04_27_1551	MR12TH_399	MR12TH_134	both
MR13J_04_27_1552	MR12TH_178	MR12TH_363	both
MR13J_04_27_1553	MR12TH_201	MR12TH_373	both
MR13J_04_27_1554	MR12A_026	MR12TH_073	both
MR13J_04_27_1555	MR12TH_212	MR12TH_439	both
MR13J_04_27_1557	MR12A_420	MR12TH_488	both
MR13J_04_27_1558	MR12TH_212	MR12TH_349	both
MR13J_04_27_1559	MR12TH_463	MR12TH_451	both
MR13J_04_27_1560	MR12TH_187	MR12A_043	both
MR13J_04_27_1562	MR12TH_250	MR12TH_213	both
MR13J_04_27_1563	MR12TH_280	MR12TH_466	both
MR13J_04_27_1564	MR12A_077	MR12TH_364	both
MR13J_04_27_1565	MR12TH_201	MR12TH_066	both
MR13J_04_27_1566	MR12TH_199	MR12TH_390	both
MR13J_04_27_1567	MR12A_101	MR12A_254	both
MR13J_04_27_1568	MR12A_320	MR12TH_181	both
MR13J_04_27_1570	MR12A_051	MR12TH_353	both
MR13J_04_27_1571	MR12A_255	MR12TH_181	both
MR13J_04_27_1574	MR12TH_122	MR12TH_368	both
MR13J_04_27_1575	MR12A_210	MR12TH_242	both
MR13J_04_27_1576	MR12TH_463	MR12A_005	both
MR13J_04_27_1577	MR12A_255	MR12TH_054	both
MR13J_04_27_1580	MR12TH_187	MR12TH_037	both
MR13J_04_27_1581	MR12TH_405	MR12A_242	both
MR13J_04_27_1582	MR12TH_212	MR12TH_243	both
MR13J_04_27_1585	MR12A_103	MR12TH_102	both
MR13J_04_27_1586	MR12TH_378	MR12TH_363	both
MR13J_04_27_1587	MR12A_133	MR12TH_102	both
MR13J_04_27_1589	MR12TH_176	MR12TH_006	both
MR13J_04_27_1591	MR12A_056	MR12TH_303	both
MR13J_04_27_1592	MR12TH_075	MR12TH_343	both
MR13J_04_27_1593	MR12TH_378	MR12TH_363	both
MR13J_04_27_1594	MR12TH_463	MR12A_005	both
MR13J_04_27_1595	MR12TH_463	MR12A_005	both
MR13J_04_27_1596	MR12A_240	MR12A_046	both
MR13J_04_27_1597	MR12TH_075	MR12TH_074	both
MR13J_04_27_1599	MR12A_049	MR12TH_415	both
MR13J_04_27_1600	MR12TH_114	MR12TH_074	both
MR13J_04_27_1601	MR12TH_114	MR12A_184	both
MR13J_04_27_1602	MR12TH_115	MR12TH_033	both
MR13J_04_27_1603	MR12A_210	MR12A_145	both
MR13J_04_27_1604	MR12A_392	MR12A_022	both
MR13J_04_27_1606	MR12A_174	MR12TH_343	both
MR13J_04_27_1607	MR12TH_251	MR12TH_451	both
MR13J_04_27_1608	MR12TH_463	MR12TH_371	both
MR13J_04_27_1609	MR12A_077	MR12TH_262	both
MR13J_04_27_1611	MR12TH_007	MR12TH_208	both
MR13J_04_27_1612	MR12TH_399	MR12TH_134	both
MR13J_04_27_1613	MR12TH_099	MR12TH_242	both
MR13J_04_27_1614	MR12A_049	MR12TH_415	both
MR13J_04_27_1615	MR12TH_399	MR12TH_134	both
MR13J_04_27_1617	MR12A_255	MR12TH_054	both
MR13J_04_27_1619	MR12TH_463	MR12TH_451	both
MR13J_04_27_1620	MR12TH_122	MR12TH_368	both
MR13J_04_27_1621	MR12TH_235	MR12TH_307	both
MR13J_04_27_1625	MR12TH_309	MR12TH_276	both
MR13J_04_27_1626	MR12A_049	MR12A_242	both
MR13J_04_27_1627	MR12A_386	MR12TH_497	both
MR13J_04_27_1628	MR12A_193	MR12TH_203	both
MR13J_04_27_1630	MR12TH_114	MR12A_184	both
MR13J_04_27_1632	MR12A_093	MR12A_167	both
MR13J_04_27_1634	MR12TH_092	MR12A_308	both
MR13J_04_27_1635	MR12TH_309	MR12TH_188	both
MR13J_04_27_1636	MR12TH_114	MR12A_184	both
MR13J_04_27_1637	MR12A_193	MR12TH_258	both
MR13J_04_27_1638	MR12A_082	MR12TH_208	both
MR13J_04_27_1639	MR12TH_378	MR12TH_363	both
MR13J_04_27_1640	MR12TH_075	MR12TH_074	both
MR13J_04_27_1641	MR12A_056	MR12TH_303	both
MR13J_04_27_1643	MR12A_082	MR12TH_208	both
MR13J_04_29_1645	MR12TH_463	MR12TH_451	both
MR13J_04_29_1646	MR12TH_060	MR12A_233	both
MR13J_04_29_1647	MR12A_295	MR12TH_397	both
MR13J_04_29_1648	MR12TH_270	MR12TH_386	both
MR13J_04_29_1650	MR12A_173	MR12TH_371	both
MR13J_04_29_1651	MR12A_416	MR12TH_322	both
MR13J_04_29_1652	MR12TH_463	MR12A_005	both
MR13J_04_29_1655	MR12A_295	MR12TH_397	both
MR13J_04_29_1656	MR12TH_463	MR12A_005	both
MR13J_04_29_1657	MR12A_082	MR12TH_208	both
MR13J_04_29_1658	MR12A_026	MR12TH_264	both
MR13J_04_29_1659	MR12TH_324	MR12TH_083	both
MR13J_04_29_1660	MR12A_380	MR12TH_479	both
MR13J_04_29_1661	MR12A_250	MR12A_238	both
MR13J_04_29_1662	MR12TH_399	MR12TH_134	both
MR13J_04_29_1663	MR12A_056	MR12TH_303	both
MR13J_04_29_1664	MR12A_380	MR12TH_479	both
MR13J_04_29_1666	MR12TH_428	MR12TH_383	both
MR13J_04_29_1667	MR12TH_199	MR12TH_390	both
MR13J_04_29_1668	MR12A_061	MR12TH_241	both
MR13J_04_29_1669	MR12TH_199	MR12TH_390	both
MR13J_04_29_1670	MR12A_067	MR12TH_316	both
MR13J_04_29_1671	MR12A_067	MR12TH_316	both
MR13J_04_29_1672	MR12TH_463	MR12TH_451	both
MR13J_04_29_1673	MR12TH_095	MR12TH_315	both
MR13J_04_29_1674	MR12A_026	MR12TH_073	both
MR13J_04_29_1675	MR12A_240	MR12TH_238	both
MR13J_04_29_1676	MR12A_420	MR12TH_488	both
MR13J_04_29_1677	MR12A_026	MR12TH_264	both
MR13J_04_29_1680	MR12TH_277	MR12TH_103	both
MR13J_04_29_1681	MR12A_380	MR12TH_479	both
MR13J_04_29_1682	MR12A_209	MR12A_184	both
MR13J_04_29_1684	MR12A_380	MR12TH_347	both
MR13J_04_29_1685	MR12TH_178	MR12TH_363	both
MR13J_04_29_1688	MR12A_067	MR12TH_316	both
MR13J_04_29_1689	MR12A_255	MR12TH_054	both
MR13J_04_29_1690	MR12A_082	MR12TH_208	both
MR13J_04_29_1691	MR12A_250	MR12A_238	both
MR13J_04_29_1692	MR12TH_270	MR12TH_386	both
MR13J_04_29_1693	MR12TH_178	MR12TH_363	both
MR13J_04_29_1694	MR12TH_444	MR12TH_303	both
MR13J_04_29_1695	MR12TH_270	MR12TH_333	both
MR13J_04_29_1696	MR12A_193	MR12TH_258	both
MR13J_04_29_1698	MR12A_026	MR12TH_073	both
MR13J_04_29_1699	MR12TH_463	MR12A_005	both
MR13J_04_29_1701	MR12TH_278	MR12A_308	both
MR13J_04_29_1703	MR12TH_178	MR12TH_363	both
MR13J_04_29_1704	MR12A_255	MR12TH_181	both
MR13J_04_29_1705	MR12A_295	MR12TH_397	both
MR13J_04_29_1706	MR12A_077	MR12TH_227	both
MR13J_04_29_1707	MR12A_295	MR12TH_397	both
MR13J_04_29_1708	MR12A_079	MR12TH_242	both
MR13J_04_29_1709	MR12A_079	MR12TH_242	both
MR13J_04_29_1711	MR12TH_257	MR12TH_025	both
MR13J_04_29_1712	MR12A_067	MR12TH_316	both
MR13J_04_29_1713	MR12A_386	MR12TH_473	both
MR13J_04_29_1714	MR12TH_228	MR12TH_145	both
MR13J_04_29_1715	MR12TH_228	MR12TH_145	both
MR13J_04_29_1716	MR12A_030	MR12TH_315	both
MR13J_04_29_1717	MR12A_386	MR12TH_134	both
MR13J_04_29_1719	MR12TH_428	MR12TH_383	both
MR13J_04_29_1720	MR12A_173	MR12TH_371	both
MR13J_04_29_1721	MR12TH_324	MR12TH_083	both
MR13J_04_29_1722	MR12A_067	MR12TH_316	both
MR13J_04_29_1723	MR12A_067	MR12TH_316	both
MR13J_04_29_1724	MR12TH_068	MR12TH_363	both
MR13J_04_29_1725	MR12TH_463	MR12TH_451	both
MR13J_04_29_1727	MR12A_379	MR12TH_446	both
MR13J_04_29_1728	MR12A_173	MR12TH_371	both
MR13J_04_29_1729	MR12A_351	MR12TH_473	both
MR13J_04_29_1730	MR12A_079	MR12TH_242	both
MR13J_04_29_1731	MR12A_079	MR12TH_242	both
MR13J_04_29_1732	MR12TH_378	MR12TH_229	both
MR13J_04_29_1733	MR12TH_352	MR12TH_258	both
MR13J_04_29_1734	MR12TH_426	MR12TH_395	both
MR13J_04_29_1735	MR12A_331	MR12TH_304	both
MR13J_04_29_1738	MR12TH_068	MR12TH_363	both
MR13J_04_29_1739	MR12TH_068	MR12TH_363	both
MR13J_04_29_1740	MR12A_331	MR12TH_304	both
MR13J_04_29_1741	MR12TH_007	MR12A_303	both
MR13J_04_29_1742	MR12TH_426	MR12TH_102	both
MR13J_04_29_1743	MR12A_079	MR12TH_242	both
MR13J_04_29_1744	MR12A_056	MR12TH_303	both
MR13J_04_29_1745	MR12A_370	MR12TH_473	both
MR13J_04_29_1746	MR12A_101	MR12TH_184	both
MR13J_04_29_1747	MR12A_101	MR12TH_184	both
MR13J_04_29_1748	MR12A_255	MR12TH_181	both
MR13J_04_29_1749	MR12TH_444	MR12TH_303	both
MR13J_04_29_1751	MR12A_041	MR12TH_358	both
MR13J_04_29_1752	MR12A_067	MR12TH_316	both
MR13J_05_01_1755	MR12TH_254	MR12A_003	both
MR13J_05_01_1756	MR12TH_324	MR12TH_083	both
MR13J_05_01_1757	MR12A_389	MR12TH_504	both
MR13J_05_01_1758	MR12TH_178	MR12TH_363	both
MR13J_05_01_1759	MR12A_250	MR12TH_190	both
MR13J_05_01_1760	MR12TH_324	MR12TH_083	both
MR13J_05_01_1763	MR12A_250	MR12TH_083	both
MR13J_05_01_1764	MR12A_122	MR12TH_029	both
MR13J_05_01_1766	MR12A_173	MR12TH_371	both
MR13J_05_01_1767	MR12TH_405	MR12A_242	both
MR13J_05_01_1768	MR12A_250	MR12A_238	both
MR13J_05_01_1769	MR12TH_231	MR12A_130	both
MR13J_05_01_1770	MR12TH_231	MR12A_130	both
MR13J_05_01_1771	MR12A_142	MR12TH_147	both
MR13J_05_01_1773	MR12A_404	MR12TH_473	both
MR13J_05_01_1774	MR12A_013	MR12TH_319	both
MR13J_05_01_1775	MR12A_090	MR12TH_283	both
MR13J_05_01_1776	MR12A_386	MR12TH_473	both
MR13J_05_01_1777	MR12TH_378	MR12TH_229	both
