off	mom	dad	type
MR14J_05_09_044	MRA13_4648	MRA13_4578	both
MR14J_05_09_045	MRA13_4676	MRA13_4697	both
MR14J_05_09_046	MRA13_4711	MRA13_4621	both
MR14J_05_09_047	MR13A_4017	MR13A_4065	both
MR14J_05_09_048	MRA13_4928	MRA13_4529	both
MR14J_05_09_050	MR13A_4060	MRA13_4627	both
MR14J_05_12_001	MRA13_4783	MRA13_4650	both
MR14J_05_12_002	MRA13_4818	MRA13_4594	both
MR14J_05_12_003	MRA13_4818	MRA13_4564	both
MR14J_05_12_004	MRA13_4754	MR13A_4081	both
MR14J_05_12_005	MRA13_4754	MR13A_4081	both
MR14J_05_12_007	MRA13_4505	MR13A_4069	both
MR14J_05_12_008	MRA13_4648	MRA13_4578	both
MR14J_05_12_009	MRA13_4818	MR13A_4028	both
MR14J_05_12_010	MR13A_4154	MRA13_4627	both
MR14J_05_12_011	MRA13_4648	MRA13_4578	both
MR14J_05_12_012	MRA13_4754	MRA13_4617	both
MR14J_05_12_014	MRA13_4633	MRA13_4710	both
MR14J_05_12_015	MRA13_4648	MRA13_4578	both
MR14J_05_12_016	MR13A_4018	MR13A_4133	both
MR14J_05_12_017	MR13A_4080	MR13A_4129	both
MR14J_05_12_018	MRA13_4810	MRA13_4589	both
MR14J_05_12_019	MRA13_4786	MRA13_4706	both
MR14J_05_12_020	MR13A_4112	MR13A_4059	both
MR14J_05_12_021	MRA13_4676	MR13A_4070	both
MR14J_05_12_022	MR13A_4018	MR13A_4133	both
MR14J_05_12_024	MRA13_4743	MRA13_4552	both
MR14J_05_12_025	MRA13_4923	MRA13_4686	both
MR14J_05_12_026	MR13A_4112	MR13A_4059	both
MR14J_05_12_027	MRA13_4900	MR13A_4028	both
MR14J_05_12_028	MRA13_4804	MRA13_4843	both
MR14J_05_12_029	MR13A_4006	MR13A_4129	both
MR14J_05_12_030	MRA13_4809	MRA13_4660	both
MR14J_05_12_031	MRA13_4810	MRA13_4589	both
MR14J_05_12_032	MRA13_4866	MR13A_4153	both
MR14J_05_12_033	MRA13_4753	MRA13_4594	both
MR14J_05_12_034	MRA13_4743	MRA13_4552	both
MR14J_05_12_035	MRA13_4560	MR13A_4108	both
MR14J_05_12_036	MRA13_4786	MRA13_4706	both
MR14J_05_12_037	MRA13_4731	MR13A_4114	both
MR14J_05_12_038	MRA13_4754	MRA13_4617	both
MR14J_05_12_039	MR13A_4060	MRA13_4627	both
MR14J_05_12_040	MRA13_4827	MRA13_4916	both
MR14J_05_12_043	MRA13_4925	MRA13_4531	both
MR14J_05_12_045	MR13A_4014	MR13A_4096	both
MR14J_05_12_046	MR13A_4056	MR13A_4059	both
MR14J_05_12_047	MRA13_4866	MR13A_4153	both
MR14J_05_12_048	MRA13_4827	MRA13_4916	both
MR14J_05_12_049	MRA13_4754	MR13A_4081	both
MR14J_05_12_050	MR13A_4087	MR13A_4096	both
MR14J_05_14_001	MRA13_4656	MR13A_4117	both
MR14J_05_14_002	MRA13_4903	MR13A_4139	both
MR14J_05_14_003	MRA13_4699	MRA13_4697	both
MR14J_05_14_005	MRA13_4900	MR13A_4028	both
MR14J_05_14_006	MR13A_4006	MRA13_4540	both
MR14J_05_14_007	MR13A_4018	MR13A_4133	both
MR14J_05_14_008	MR13A_4056	MR13A_4059	both
MR14J_05_14_009	MRA13_4537	MR13A_4108	both
MR14J_05_14_010	MR13A_4001	MR13A_4009	both
MR14J_05_14_011	MR13A_4097	MR13A_4116	both
MR14J_05_14_012	MRA13_4806	MRA13_4696	both
MR14J_05_14_013	MRA13_4832	MRA13_4589	both
MR14J_05_14_014	MR13A_4014	MR13A_4127	both
MR14J_05_14_015	MRA13_4557	MR13A_4116	both
MR14J_05_14_016	MR13A_4048	MR13A_4160	both
MR14J_05_14_017	MRA13_4804	MRA13_4791	both
MR14J_05_14_018	MR13A_4006	MR13A_4129	both
MR14J_05_14_020	MR13A_4001	MR13A_4009	both
MR14J_05_14_021	MRA13_4681	MRA13_4776	both
MR14J_05_14_022	MRA13_4665	MRA13_4616	both
MR14J_05_14_023	MR13A_4110	MR13A_4139	both
MR14J_05_14_025	MRA13_4913	MR13A_4105	both
MR14J_05_14_026	MRA13_4754	MR13A_4081	both
MR14J_05_14_027	MRA13_4754	MR13A_4081	both
MR14J_05_14_028	MR13A_4029	MR13A_4136	both
MR14J_05_14_029	MRA13_4808	MRA13_4847	both
MR14J_05_14_030	MRA13_4900	MR13A_4028	both
MR14J_05_14_031	MRA13_4656	MR13A_4117	both
MR14J_05_14_032	MRA13_4925	MRA13_4529	both
MR14J_05_14_033	MRA13_4888	MR13A_4067	both
MR14J_05_14_034	MR13A_4044	MRA13_4611	both
MR14J_05_14_035	MRA13_4681	MRA13_4916	both
MR14J_05_14_036	MRA13_4731	MR13A_4008	both
MR14J_05_14_037	MRA13_4913	MR13A_4105	both
MR14J_05_14_038	MRA13_4808	MR13A_4081	both
MR14J_05_14_039	MRA13_4818	MRA13_4564	both
MR14J_05_14_040	MRA13_4648	MRA13_4578	both
MR14J_05_14_041	MRA13_4648	MRA13_4578	both
MR14J_05_14_042	MR13A_4147	MRA13_4658	both
MR14J_05_14_043	MRA13_4900	MR13A_4028	both
MR14J_05_14_044	MR13A_4150	MRA13_4547	both
MR14J_05_14_045	MRA13_4778	MR13A_4114	both
MR14J_05_14_046	MRA13_4648	MRA13_4578	both
MR14J_05_14_048	MR13A_4110	MR13A_4139	both
MR14J_05_14_049	MRA13_4818	MRA13_4594	both
MR14J_05_14_050	MRA13_4810	MRA13_4693	both
MR14J_05_14_051	MR13A_4056	MR13A_4008	both
MR14J_05_14_052	MRA13_4597	MR13A_4125	both
MR14J_05_14_053	MRA13_4648	MRA13_4578	both
MR14J_05_14_055	MRA13_4925	MRA13_4548	both
MR14J_05_14_056	MRA13_4538	MR13A_4111	both
MR14J_05_14_057	MRA13_4818	MRA13_4564	both
MR14J_05_14_058	MRA13_4656	MR13A_4117	both
MR14J_05_14_060	MRA13_4818	MRA13_4594	both
MR14J_05_14_061	MRA13_4607	MRA13_4708	both
MR14J_05_14_062	MRA13_4607	MRA13_4708	both
MR14J_05_14_063	MRA13_4891	MRA13_4631	both
MR14J_05_14_064	MRA13_4806	MRA13_4578	both
MR14J_05_14_065	MRA13_4913	MR13A_4105	both
MR14J_05_14_067	MRA13_4591	MRA13_4578	both
MR14J_05_14_069	MRA13_4656	MR13A_4117	both
MR14J_05_14_070	MRA13_4652	MR13A_4117	both
MR14J_05_14_071	MRA13_4667	MRA13_4686	both
MR14J_05_14_072	MR13A_4048	MR13A_4149	both
MR14J_05_14_073	MR13A_4110	MR13A_4139	both
MR14J_05_14_074	MRA13_4681	MRA13_4776	both
MR14J_05_14_075	MRA13_4903	MR13A_4139	both
MR14J_05_14_076	MRA13_4797	MR13A_4159	both
MR14J_05_14_077	MRA13_4656	MR13A_4117	both
MR14J_05_14_078	MR13A_4029	MR13A_4160	both
MR14J_05_14_079	MR13A_4029	MR13A_4136	both
MR14J_05_14_080	MRA13_4665	MR13A_4145	both
MR14J_05_14_081	MRA13_4536	MRA13_4867	both
MR14J_05_14_082	MR13A_4056	MR13A_4059	both
MR14J_05_14_083	MRA13_4633	MRA13_4686	both
MR14J_05_14_084	MR13A_4048	MR13A_4160	both
MR14J_05_14_085	MRA13_4676	MRA13_4671	both
MR14J_05_14_086	MR13A_4110	MR13A_4139	both
MR14J_05_14_087	MR13A_4018	MR13A_4133	both
MR14J_05_14_089	MRA13_4754	MR13A_4081	both
MR14J_05_14_090	MRA13_4827	MRA13_4916	both
MR14J_05_14_091	MRA13_4818	MRA13_4594	both
MR14J_05_14_092	MRA13_4913	MR13A_4105	both
MR14J_05_14_093	MRA13_4622	MR13A_4095	both
MR14J_05_14_094	MR13A_4115	MRA13_4506	both
MR14J_05_14_095	MR13A_4048	MR13A_4160	both
MR14J_05_14_096	MRA13_4521	MR13A_4098	both
MR14J_05_14_098	MRA13_4832	MRA13_4589	both
MR14J_05_14_099	MR13A_4044	MR13A_4114	both
MR14J_05_14_100	MRA13_4649	MR13A_4101	both
MR14J_05_16_001	MRA13_4807	MR13A_4108	both
MR14J_05_16_002	MRA13_4597	MR13A_4125	both
MR14J_05_16_004	MRA13_4735	MRA13_4685	both
MR14J_05_16_005	MR13A_4141	MR13A_4133	both
MR14J_05_16_006	MRA13_4783	MRA13_4696	both
MR14J_05_16_007	MRA13_4832	MRA13_4589	both
MR14J_05_16_008	MRA13_4657	MRA13_4632	both
MR14J_05_16_009	MRA13_4743	MRA13_4552	both
MR14J_05_16_010	MRA13_4913	MR13A_4105	both
MR14J_05_16_011	MR13A_4021	MR13A_4127	both
MR14J_05_16_012	MRA13_4778	MR13A_4114	both
MR14J_05_16_013	MRA13_4829	MRA13_4700	both
MR14J_05_16_014	MRA13_4648	MRA13_4578	both
MR14J_05_16_015	MRA13_4924	MR13A_4067	both
MR14J_05_16_016	MR13A_4001	MR13A_4009	both
MR14J_05_16_017	MR13A_4214	MRA13_4678	both
MR14J_05_16_018	MRA13_4786	MRA13_4697	both
MR14J_05_16_019	MRA13_4607	MRA13_4708	both
MR14J_05_16_020	MRA13_4903	MR13A_4139	both
MR14J_05_16_021	MR13A_4115	MRA13_4506	both
MR14J_05_16_022	MR13A_4115	MR13A_4070	both
MR14J_05_16_023	MRA13_4924	MR13A_4067	both
MR14J_05_16_024	MRA13_4833	MRA13_4660	both
MR14J_05_16_025	MRA13_4866	MRA13_4737	both
MR14J_05_16_026	MR13A_4044	MR13A_4114	both
MR14J_05_16_027	MR13A_4112	MR13A_4059	both
MR14J_05_16_028	MR13A_4115	MR13A_4070	both
MR14J_05_16_029	MRA13_4818	MR13A_4028	both
MR14J_05_16_030	MRA13_4743	MRA13_4552	both
MR14J_05_16_031	MR13A_4115	MR13A_4070	both
MR14J_05_16_032	MRA13_4622	MR13A_4108	both
MR14J_05_16_033	MRA13_4760	MR13A_4139	both
MR14J_05_16_034	MRA13_4656	MR13A_4117	both
MR14J_05_16_035	MRA13_4809	MRA13_4660	both
MR14J_05_16_036	MRA13_4804	MRA13_4843	both
MR14J_05_16_037	MRA13_4640	MR13A_4070	both
MR14J_05_16_039	MRA13_4804	MRA13_4843	both
MR14J_05_16_040	MRA13_4652	MR13A_4117	both
MR14J_05_16_041	MRA13_4743	MRA13_4552	both
MR14J_05_16_042	MRA13_4761	MR13A_4166	both
MR14J_05_16_043	MR13A_4214	MRA13_4678	both
MR14J_05_16_044	MR13A_4018	MR13A_4133	both
MR14J_05_16_045	MRA13_4866	MRA13_4737	both
MR14J_05_16_046	MR13A_4018	MR13A_4133	both
MR14J_05_16_047	MRA13_4735	MRA13_4570	both
MR14J_05_16_048	MRA13_4866	MRA13_4737	both
MR14J_05_16_049	MR13A_4112	MR13A_4059	both
MR14J_05_16_050	MRA13_4538	MR13A_4111	both
MR14J_05_16_052	MRA13_4649	MR13A_4065	both
MR14J_05_16_054	MRA13_4829	MRA13_4700	both
MR14J_05_16_055	MRA13_4656	MR13A_4117	both
MR14J_05_16_056	MRA13_4681	MRA13_4916	both
MR14J_05_16_057	MRA13_4681	MRA13_4776	both
MR14J_05_16_058	MRA13_4743	MRA13_4776	both
MR14J_05_16_059	MRA13_4760	MR13A_4160	both
MR14J_05_16_060	MRA13_4656	MR13A_4117	both
MR14J_05_16_061	MRA13_4625	MR13A_4083	both
MR14J_05_16_062	MRA13_4804	MRA13_4843	both
MR14J_05_16_063	MRA13_4804	MRA13_4843	both
MR14J_05_16_064	MRA13_4597	MR13A_4125	both
MR14J_05_16_065	MRA13_4818	MRA13_4564	both
MR14J_05_16_066	MRA13_4652	MR13A_4117	both
MR14J_05_16_067	MRA13_4622	MR13A_4108	both
MR14J_05_16_068	MR13A_4091	MR13A_4126	both
MR14J_05_16_069	MRA13_4925	MRA13_4529	both
MR14J_05_16_070	MR13A_4014	MRA13_4616	both
MR14J_05_16_071	MRA13_4649	MR13A_4117	both
MR14J_05_16_072	MRA13_4657	MRA13_4707	both
MR14J_05_16_073	MR13A_4115	MR13A_4039	both
MR14J_05_16_075	MR13A_4112	MR13A_4059	both
MR14J_05_16_076	MR13A_4021	MR13A_4127	both
MR14J_05_16_077	MR13A_4115	MR13A_4070	both
MR14J_05_16_078	MRA13_4622	MR13A_4108	both
MR14J_05_16_079	MRA13_4662	MR13A_4129	both
MR14J_05_16_080	MR13A_4046	MRA13_4679	both
MR14J_05_16_081	MRA13_4761	MR13A_4136	both
MR14J_05_16_082	MR13A_4141	MR13A_4133	both
MR14J_05_16_083	MR13A_4018	MR13A_4133	both
MR14J_05_16_084	MRA13_4804	MRA13_4843	both
MR14J_05_16_087	MR13A_4014	MR13A_4117	both
MR14J_05_16_088	MRA13_4913	MR13A_4105	both
MR14J_05_16_089	MRA13_4809	MRA13_4660	both
MR14J_05_16_090	MR13A_4044	MRA13_4611	both
MR14J_05_16_091	MR13A_4141	MR13A_4133	both
MR14J_05_16_092	MR13A_4018	MR13A_4133	both
MR14J_05_16_093	MR13A_4112	MR13A_4059	both
MR14J_05_16_094	MRA13_4807	MR13A_4108	both
MR14J_05_16_095	MR13A_4018	MR13A_4133	both
MR14J_05_16_096	MRA13_4804	MRA13_4843	both
MR14J_05_16_097	MRA13_4913	MR13A_4105	both
MR14J_05_16_098	MRA13_4778	MR13A_4114	both
MR14J_05_16_099	MR13A_4029	MR13A_4136	both
MR14J_05_16_100	MRA13_4657	MRA13_4671	both
MR14J_05_18_001	MR13A_4014	MR13A_4117	both
MR14J_05_18_0018	MRA13_4809	MRA13_4660	both
MR14J_05_18_0019	MRA13_4827	MR13A_4149	both
MR14J_05_18_002	MRA13_4538	MR13A_4111	both
MR14J_05_18_0020	MRA13_4913	MR13A_4105	both
MR14J_05_18_0021	MRA13_4915	MR13A_4149	both
MR14J_05_18_0022	MR13A_4021	MR13A_4127	both
MR14J_05_18_0023	MRA13_4786	MRA13_4706	both
MR14J_05_18_0024	MRA13_4649	MR13A_4117	both
MR14J_05_18_0025	MR13A_4154	MRA13_4751	both
MR14J_05_18_003	MRA13_4701	MRA13_4682	both
MR14J_05_18_004	MRA13_4649	MR13A_4117	both
MR14J_05_18_005	MRA13_4735	MR13A_4059	both
MR14J_05_18_006	MRA13_4913	MR13A_4105	both
MR14J_05_18_007	MRA13_4699	MR13A_4070	both
MR14J_05_18_008	MR13A_4112	MR13A_4059	both
MR14J_05_18_009	MR13A_4075	MR13A_4059	both
MR14J_05_18_010	MRA13_4657	MRA13_4556	both
MR14J_05_18_011	MR13A_4112	MR13A_4059	both
MR14J_05_18_012	MR13A_4154	MRA13_4751	both
MR14J_05_18_013	MR13A_4018	MR13A_4133	both
MR14J_05_18_014	MRA13_4743	MRA13_4552	both
MR14J_05_18_015	MRA13_4806	MRA13_4696	both
MR14J_05_18_016	MRA13_4656	MRA13_4545	both
MR14J_05_18_017	MRA13_4689	MR13A_4178	both
MR14J_05_18_026	MRA13_4807	MR13A_4152	both
MR14J_05_18_027	MR13A_4214	MRA13_4678	both
MR14J_05_18_028	MRA13_4764	MRA13_4603	both
MR14J_05_18_029	MRA13_4667	MRA13_4686	both
MR14J_05_18_030	MR13A_4154	MRA13_4751	both
MR14J_05_18_031	MR13A_4046	MRA13_4679	both
MR14J_05_18_032	MRA13_4804	MRA13_4843	both
MR14J_05_18_033	MR13A_4018	MR13A_4133	both
MR14J_05_18_034	MRA13_4694	MRA13_4704	both
MR14J_05_18_035	MR13A_4112	MR13A_4059	both
MR14J_05_18_036	MRA13_4657	MRA13_4695	both
MR14J_05_18_037	MRA13_4649	MR13A_4101	both
MR14J_05_18_038	MR13A_4029	MR13A_4136	both
MR14J_05_18_039	MRA13_4877	MRA13_4552	both
MR14J_05_18_040	MR13A_4112	MR13A_4059	both
MR14J_05_18_041	MR13A_4075	MR13A_4059	both
MR14J_05_18_042	MR13A_4091	MR13A_4116	both
MR14J_05_18_043	MRA13_4743	MRA13_4776	both
MR14J_05_18_044	MRA13_4764	MRA13_4603	both
MR14J_05_18_045	MRA13_4667	MRA13_4686	both
MR14J_05_18_046	MRA13_4667	MRA13_4686	both
MR14J_05_18_047	MR13A_4112	MR13A_4059	both
MR14J_05_18_048	MR13A_4018	MR13A_4133	both
MR14J_05_18_049	MRA13_4903	MR13A_4139	both
MR14J_05_18_050	MRA13_4827	MRA13_4916	both
MR14J_05_18_051	MR13A_4154	MRA13_4751	both
MR14J_05_18_052	MRA13_4763	MRA13_4569	both
MR14J_05_18_053	MR13A_4018	MR13A_4133	both
MR14J_05_18_054	MR13A_4048	MR13A_4149	both
MR14J_05_18_056	MRA13_4829	MRA13_4700	both
MR14J_05_18_057	MR13A_4048	MR13A_4160	both
MR14J_05_18_058	MR13A_4018	MR13A_4133	both
MR14J_05_18_059	MR13A_4075	MR13A_4059	both
MR14J_05_18_060	MR13A_4154	MRA13_4717	both
MR14J_05_18_061	MRA13_4735	MRA13_4570	both
MR14J_05_18_062	MR13A_4112	MR13A_4059	both
MR14J_05_18_063	MRA13_4764	MRA13_4603	both
MR14J_05_18_064	MR13A_4075	MR13A_4059	both
MR14J_05_18_065	MRA13_4657	MRA13_4671	both
MR14J_05_18_066	MRA13_4818	MRA13_4564	both
MR14J_05_18_067	MRA13_4924	MR13A_4067	both
MR14J_05_18_068	MR13A_4115	MR13A_4070	both
MR14J_05_18_069	MRA13_4818	MRA13_4594	both
MR14J_05_18_070	MRA13_4808	MRA13_4847	both
MR14J_05_18_071	MRA13_4877	MRA13_4552	both
MR14J_05_18_073	MR13A_4018	MR13A_4133	both
MR14J_05_18_074	MRA13_4778	MR13A_4114	both
MR14J_05_18_075	MR13A_4018	MR13A_4133	both
MR14J_05_18_076	MR13A_4018	MR13A_4133	both
MR14J_05_18_077	MR13A_4029	MR13A_4160	both
MR14J_05_18_078	MRA13_4877	MRA13_4552	both
MR14J_05_18_079	MRA13_4694	MRA13_4686	both
MR14J_05_18_080	MR13A_4018	MR13A_4133	both
MR14J_05_18_081	MRA13_4925	MRA13_4529	both
MR14J_05_18_082	MRA13_4819	MRA13_4707	both
MR14J_05_18_083	MRA13_4832	MRA13_4776	both
MR14J_05_18_084	MR13A_4075	MR13A_4059	both
MR14J_05_18_085	MR13A_4018	MR13A_4133	both
MR14J_05_18_086	MR13A_4018	MR13A_4133	both
MR14J_05_18_087	MRA13_4818	MRA13_4594	both
MR14J_05_18_088	MRA13_4819	MRA13_4707	both
MR14J_05_18_089	MRA13_4701	MRA13_4682	both
MR14J_05_18_090	MRA13_4754	MR13A_4081	both
MR14J_05_18_091	MRA13_4656	MR13A_4117	both
MR14J_05_18_093	MR13A_4021	MR13A_4127	both
MR14J_05_18_094	MR13A_4018	MR13A_4133	both
MR14J_05_18_095	MRA13_4649	MR13A_4101	both
MR14J_05_18_096	MRA13_4754	MR13A_4081	both
MR14J_05_18_098	MR13A_4018	MR13A_4133	both
MR14J_05_18_099	MRA13_4913	MR13A_4105	both
MR14J_05_18_100	MR13A_4018	MR13A_4133	both
MR14J_05_19_001	MRA13_4783	MRA13_4696	both
MR14J_05_19_002	MRA13_4694	MRA13_4679	both
MR14J_05_19_003	MR13A_4075	MR13A_4059	both
MR14J_05_19_004	MR13A_4075	MR13A_4059	both
MR14J_05_19_005	MRA13_4910	MRA13_4619	both
MR14J_05_19_006	MRA13_4699	MRA13_4697	both
MR14J_05_19_007	MR13A_4048	MR13A_4139	both
MR14J_05_19_008	MR13A_4075	MR13A_4059	both
MR14J_05_19_009	MR13A_4075	MR13A_4059	both
MR14J_05_19_010	MRA13_4924	MR13A_4067	both
MR14J_05_19_011	MRA13_4832	MRA13_4776	both
MR14J_05_19_012	MRA13_4681	MR13A_4114	both
MR14J_05_19_013	MRA13_4877	MRA13_4552	both
MR14J_05_19_014	MRA13_4652	MR13A_4117	both
MR14J_05_19_015	MRA13_4804	MRA13_4843	both
MR14J_05_19_016	MRA13_4877	MR13A_4088	both
MR14J_05_19_017	MRA13_4656	MR13A_4117	both
MR14J_05_19_018	MR13A_4115	MR13A_4009	both
MR14J_05_19_019	MR13A_4115	MR13A_4039	both
MR14J_05_19_020	MRA13_4754	MR13A_4126	both
MR14J_05_19_021	MR13A_4075	MR13A_4059	both
MR14J_05_19_022	MRA13_4877	MRA13_4552	both
MR14J_05_19_024	MRA13_4877	MRA13_4552	both
MR14J_05_19_025	MR13A_4001	MR13A_4009	both
MR14J_05_19_026	MR13A_4018	MR13A_4133	both
MR14J_05_19_027	MRA13_4656	MR13A_4117	both
MR14J_05_19_028	MRA13_4832	MRA13_4589	both
MR14J_05_19_029	MRA13_4832	MRA13_4776	both
MR14J_05_19_030	MRA13_4809	MRA13_4660	both
MR14J_05_19_031	MR13A_4075	MR13A_4059	both
MR14J_05_19_032	MRA13_4819	MRA13_4707	both
MR14J_05_19_033	MR13A_4075	MR13A_4059	both
MR14J_05_19_035	MRA13_4681	MRA13_4916	both
MR14J_05_19_037	MRA13_4833	MRA13_4673	both
MR14J_05_19_038	MRA13_4908	MRA13_4880	both
MR14J_05_19_039	MR13A_4075	MR13A_4059	both
MR14J_05_19_040	MRA13_4640	MRA13_4686	both
MR14J_05_19_042	MRA13_4832	MRA13_4776	both
MR14J_05_19_043	MRA13_4786	MRA13_4706	both
MR14J_05_19_044	MR13A_4112	MR13A_4059	both
MR14J_05_19_045	MR13A_4115	MR13A_4065	both
MR14J_05_19_046	MRA13_4735	MR13A_4059	both
MR14J_05_19_047	MR13A_4075	MR13A_4059	both
MR14J_05_19_048	MRA13_4877	MRA13_4552	both
MR14J_05_19_049	MRA13_4832	MRA13_4776	both
MR14J_05_19_050	MR13A_4091	MR13A_4059	both
MR14J_05_21_001	MRA13_4913	MR13A_4105	both
MR14J_05_21_002	MRA13_4924	MR13A_4067	both
MR14J_05_21_003	MRA13_4924	MR13A_4067	both
MR14J_05_21_005	MRA13_4877	MRA13_4552	both
MR14J_05_21_006	MRA13_4537	MR13A_4108	both
MR14J_05_21_007	MRA13_4649	MR13A_4144	both
MR14J_05_21_008	MRA13_4818	MRA13_4594	both
MR14J_05_21_009	MRA13_4676	MRA13_4671	both
MR14J_05_21_010	MRA13_4735	MR13A_4059	both
MR14J_05_21_011	MRA13_4805	MR13A_4088	both
MR14J_05_21_012	MRA13_4910	MR13A_4067	both
MR14J_05_21_013	MRA13_4657	MRA13_4671	both
MR14J_05_21_014	MRA13_4817	MR13A_4067	both
MR14J_05_21_015	MRA13_4877	MRA13_4552	both
MR14J_05_21_016	MR13A_4075	MR13A_4153	both
MR14J_05_21_017	MRA13_4877	MRA13_4552	both
MR14J_05_21_018	MRA13_4808	MRA13_4847	both
MR14J_05_21_021	MRA13_4783	MRA13_4696	both
MR14J_05_21_023	MR13A_4001	MR13A_4009	both
MR14J_05_21_025	MRA13_4657	MRA13_4671	both
MR14J_05_21_027	MR13A_4075	MR13A_4059	both
MR14J_05_21_033	MRA13_4786	MRA13_4655	both
MR14J_05_21_034	MRA13_4786	MRA13_4697	both
MR14J_05_21_038	MR13A_4091	MR13A_4116	both
MR14J_05_21_039	MRA13_4913	MR13A_4105	both
MR14J_05_21_041	MRA13_4699	MR13A_4070	both
MR14J_05_21_043	MRA13_4913	MR13A_4105	both
MR14J_05_21_046	MRA13_4818	MRA13_4594	both
MR14J_05_21_048	MR13A_4115	MR13A_4009	both
MR14J_05_21_051	MR13A_4075	MR13A_4059	both
MR14J_05_21_053	MRA13_4924	MR13A_4067	both
MR14J_05_21_056	MRA13_4872	MR13A_4108	both
MR14J_05_21_058	MRA13_4910	MRA13_4619	both
MR14J_05_21_059	MR13A_4082	MR13A_4005	both
MR14J_05_21_060	MRA13_4877	MRA13_4552	both
MR14J_05_21_062	MRA13_4805	MR13A_4088	both
MR14J_05_21_063	MRA13_4764	MRA13_4603	both
MR14J_05_21_065	MR13A_4091	MR13A_4126	both
MR14J_05_21_067	MRA13_4831	MRA13_4869	both
MR14J_05_21_068	MRA13_4877	MRA13_4552	both
MR14J_05_21_069	MR13A_4091	MR13A_4116	both
MR14J_05_21_070	MRA13_4877	MRA13_4552	both
MR14J_05_21_072	MRA13_4640	MR13A_4070	both
MR14J_05_21_074	MRA13_4521	MR13A_4098	both
MR14J_05_21_075	MRA13_4699	MR13A_4028	both
MR14J_05_21_076	MRA13_4783	MRA13_4696	both
MR14J_05_21_081	MRA13_4805	MR13A_4088	both
MR14J_05_21_084	MR13A_4075	MR13A_4059	both
MR14J_05_21_087	MRA13_4805	MR13A_4088	both
MR14J_05_21_089	MR13A_4075	MR13A_4153	both
MR14J_05_21_090	MRA13_4805	MR13A_4088	both
MR14J_05_21_092	MRA13_4910	MR13A_4067	both
MR14J_05_24_001	MRA13_4832	MRA13_4564	both
MR14J_05_24_002	MRA13_4701	MRA13_4682	both
MR14J_05_24_003	MR13A_4075	MR13A_4059	both
MR14J_05_24_004	MRA13_4910	MRA13_4708	both
MR14J_05_24_005	MRA13_4832	MR13A_4028	both
MR14J_05_24_006	MRA13_4699	MR13A_4028	both
MR14J_05_24_007	MRA13_4888	MR13A_4067	both
MR14J_05_24_008	MR13A_4075	MR13A_4059	both
MR14J_05_24_009	MRA13_4831	MRA13_4696	both
MR14J_05_24_010	MRA13_4699	MR13A_4028	both
MR14J_05_24_011	MR13A_4056	MR13A_4059	both
MR14J_05_24_012	MR13A_4018	MR13A_4133	both
MR14J_05_24_013	MRA13_4825	MRA13_4682	both
MR14J_05_24_014	MR13A_4075	MR13A_4059	both
MR14J_05_24_015	MRA13_4877	MRA13_4552	both
MR14J_05_24_016	MRA13_4800	MRA13_4545	both
MR14J_05_24_017	MRA13_4832	MR13A_4028	both
MR14J_05_24_018	MRA13_4699	MR13A_4028	both
MR14J_05_24_019	MRA13_4649	MR13A_4117	both
MR14J_05_24_020	MRA13_4701	MRA13_4824	both
MR14J_05_24_021	MRA13_4819	MRA13_4848	both
MR14J_05_24_022	MRA13_4831	MRA13_4696	both
MR14J_05_24_023	MRA13_4783	MR13A_4152	both
MR14J_05_24_024	MRA13_4832	MRA13_4624	both
MR14J_05_24_025	MRA13_4526	MRA13_4703	both
MR14J_05_24_026	MRA13_4667	MRA13_4685	both
MR14J_05_24_027	MR13A_4075	MR13A_4059	both
MR14J_05_24_028	MRA13_4800	MRA13_4545	both
MR14J_05_24_029	MRA13_4811	MRA13_4584	both
MR14J_05_24_030	MRA13_4877	MR13A_4088	both
MR14J_05_24_031	MRA13_4800	MRA13_4696	both
MR14J_05_24_032	MRA13_4667	MRA13_4679	both
MR14J_05_24_033	MRA13_4910	MRA13_4708	both
MR14J_05_24_034	MRA13_4888	MR13A_4067	both
MR14J_05_24_035	MRA13_4819	MRA13_4707	both
MR14J_05_24_036	MR13A_4075	MR13A_4059	both
MR14J_05_24_038	MRA13_4833	MRA13_4687	both
MR14J_05_24_039	MR13A_4075	MR13A_4059	both
MR14J_05_24_040	MRA13_4640	MR13A_4070	both
MR14J_05_24_041	MRA13_4910	MR13A_4067	both
MR14J_05_24_042	MRA13_4910	MRA13_4708	both
MR14J_05_24_043	MRA13_4640	MRA13_4707	both
MR14J_05_24_044	MRA13_4800	MRA13_4696	both
MR14J_05_24_045	MR13A_4075	MR13A_4059	both
MR14J_05_24_046	MRA13_4832	MRA13_4776	both
MR14J_05_24_047	MRA13_4699	MR13A_4028	both
MR14J_05_24_048	MRA13_4888	MR13A_4067	both
MR14J_05_24_049	MRA13_4913	MR13A_4105	both
MR14J_05_24_050	MRA13_4925	MR13A_4119	both
MR14J_05_24_051	MRA13_4825	MRA13_4682	both
MR14J_05_24_052	MR13A_4056	MR13A_4008	both
MR14J_05_24_053	MR13A_4115	MR13A_4070	both
MR14J_05_24_054	MRA13_4819	MRA13_4707	both
MR14J_05_24_056	MRA13_4667	MRA13_4686	both
MR14J_05_24_057	MR13A_4075	MR13A_4059	both
