off	mom	dad	type
MR12J_05_14_114	MR11A_054	MR11_175	both
MR12J_05_14_116	MR11A_276	MR11_163	both
MR12J_05_14_117	MR11A_288	MR11A_065	both
MR12J_05_14_118	MR11A_295	MR11A_229	both
MR12J_05_14_119	MR11_149	MR11_190	both
MR12J_05_14_121	MR11_114	MR11_015	both
MR12J_05_14_122	MR11_281	MR11A_065	both
MR12J_05_14_123	MR11A_084	MR11_189	both
MR12J_05_14_125	MR11A_198	MR11_155	both
MR12J_05_14_126	MR11_114	MR11_015	both
MR12J_05_14_127	MR11_149	MR11A_245	both
MR12J_05_14_128	MR11A_288	MR11A_065	both
MR12J_05_14_129	MR11_150	MR11_115	both
MR12J_05_14_130	MR11A_288	MR11A_065	both
MR12J_05_14_131	MR11A_170	MR11A_340	both
MR12J_05_14_133	MR11_165	MR11_351	both
MR12J_05_14_134	MR11_112	MR11_155	both
MR12J_05_14_135	MR11_150	MR11A_238	both
MR12J_05_14_136	MR11_165	MR11A_043	both
MR12J_05_14_137	MR11A_156	MR11_136	both
MR12J_05_14_138	MR11_150	MR11_014	both
MR12J_05_14_139	MR11A_198	MR11_155	both
MR12J_05_14_141	MR11_043	MR11_124	both
MR12J_05_14_142	MR11A_281	MR11A_241	both
MR12J_05_14_143	MR11_150	MR11_115	both
MR12J_05_14_144	MR11A_290	MR11_319	both
MR12J_05_14_145	MR11A_108	MR11_163	both
MR12J_05_14_146	MR11_165	MR11A_043	both
MR12J_05_14_147	MR11A_342	MR11_268	both
MR12J_05_14_148	MR11A_341	MR11_258	both
MR12J_05_14_149	MR11A_288	MR11A_065	both
MR12J_05_14_151	MR11A_198	MR11_155	both
MR12J_05_14_152	MR11_172	MR11_192	both
MR12J_05_14_153	MR11_172	MR11A_308	both
MR12J_05_15_001	MR11_333	MR11_167	both
MR12J_05_15_002	MR11_150	MR11_115	both
MR12J_05_15_003	MR11_387	MR11A_314	both
MR12J_05_15_005	MR11A_313	MR11_354	both
MR12J_05_15_006	MR11_333	MR11_167	both
MR12J_05_15_008	MR11_149	MR11_236	both
MR12J_05_15_010	MR11_333	MR11_167	both
MR12J_05_15_011	MR11_283	MR11_135	both
MR12J_05_15_015	MR11_165	MR11A_043	both
MR12J_05_15_016	MR11A_084	MR11_048	both
MR12J_05_15_017	MR11A_084	MR11_048	both
MR12J_05_15_018	MR11_150	MR11_115	both
MR12J_05_15_019	MR11A_020	MR11A_325	both
MR12J_05_15_022	MR11A_054	MR11_351	both
MR12J_05_15_026	MR11_165	MR11A_043	both
MR12J_05_15_028	MR11A_272	MR11_351	both
MR12J_05_15_029	MR11_150	MR11_115	both
MR12J_05_15_030	MR11_165	MR11_351	both
MR12J_05_15_031	MR11A_020	MR11A_325	both
MR12J_05_15_035	MR11A_084	MR11_048	both
MR12J_05_15_037	MR11_150	MR11_014	both
MR12J_05_15_038	MR11_150	MR11_137	both
MR12J_05_15_039	MR11A_294	MR11_287	both
MR12J_05_15_041	MR11_226	MR11A_204	both
MR12J_05_15_042	MR11_283	MR11_135	both
MR12J_05_15_043	MR11A_084	MR11_048	both
MR12J_05_15_045	MR11A_020	MR11A_325	both
MR12J_05_15_046	MR11_325	MR11_374	both
MR12J_05_15_047	MR11A_276	MR11A_250	both
MR12J_05_15_048	MR11_283	MR11_135	both
MR12J_05_15_049	MR11A_293	MR11A_183	both
MR12J_05_15_050	MR11A_011	MR11_316	both
MR12J_05_15_051	MR11_165	MR11_351	both
MR12J_05_15_053	MR11_333	MR11_167	both
MR12J_05_15_055	MR11A_272	MR11_351	both
MR12J_05_15_056	MR11A_242	MR11_173	both
MR12J_05_15_057	MR11A_084	MR11_189	both
MR12J_05_15_058	MR11A_020	MR11A_325	both
MR12J_05_15_059	MR11A_198	MR11_155	both
MR12J_05_15_060	MR11A_084	MR11_054	both
MR12J_05_15_061	MR11_377	MR11_351	both
MR12J_05_15_062	MR11A_020	MR11A_325	both
MR12J_05_15_063	MR11A_020	MR11A_325	both
MR12J_05_15_064	MR11_150	MR11_115	both
MR12J_05_15_065	MR11_333	MR11A_259	both
MR12J_05_15_066	MR11A_341	MR11_323	both
MR12J_05_16_001	MR11A_198	MR11_220	both
MR12J_05_16_002	MR11A_276	MR11_163	both
MR12J_05_16_003	MR11A_170	MR11_319	both
MR12J_05_16_004	MR11_112	MR11_164	both
MR12J_05_16_005	MR11A_198	MR11_155	both
MR12J_05_16_007	MR11A_198	MR11_155	both
MR12J_05_16_009	MR11A_170	MR11_319	both
MR12J_05_16_010	MR11_333	MR11_167	both
MR12J_05_16_011	MR11_333	MR11_167	both
MR12J_05_16_012	MR11A_272	MR11_351	both
MR12J_05_16_016	MR11_333	MR11_167	both
MR12J_05_16_017	MR11A_242	MR11A_041	both
MR12J_05_16_018	MR11A_198	MR11_155	both
MR12J_05_16_021	MR11A_084	MR11_189	both
MR12J_05_16_022	MR11A_084	MR11_048	both
MR12J_05_16_026	MR11A_198	MR11_155	both
MR12J_05_16_027	MR11_333	MR11_167	both
MR12J_05_16_029	MR11A_272	MR11_351	both
MR12J_05_16_031	MR11A_272	MR11_351	both
MR12J_05_16_033	MR11A_276	MR11_163	both
MR12J_05_16_034	MR11_150	MR11_115	both
MR12J_05_16_036	MR11_150	MR11_115	both
MR12J_05_16_037	MR11A_242	MR11A_041	both
MR12J_05_16_038	MR11A_198	MR11_155	both
MR12J_05_16_039	MR11A_272	MR11_351	both
MR12J_05_16_041	MR11A_084	MR11_048	both
MR12J_05_16_042	MR11A_108	MR11_163	both
MR12J_05_16_043	MR11A_276	MR11_163	both
MR12J_05_16_045	MR11_388	MR11_372	both
MR12J_05_16_046	MR11A_272	MR11_351	both
MR12J_05_16_048	MR11_333	MR11_167	both
MR12J_05_16_049	MR11A_020	MR11A_325	both
MR12J_05_16_050	MR11_333	MR11A_259	both
MR12J_05_16_052	MR11A_272	MR11_351	both
MR12J_05_16_053	MR11A_170	MR11_284	both
MR12J_05_16_055	MR11_325	MR11_374	both
MR12J_05_16_056	MR11_281	MR11A_065	both
MR12J_05_16_057	MR11A_156	MR11_136	both
MR12J_05_16_058	MR11_325	MR11_374	both
MR12J_05_16_059	MR11_043	MR11_124	both
MR12J_05_16_060	MR11_388	MR11_372	both
MR12J_05_16_061	MR11A_272	MR11_351	both
MR12J_05_16_062	MR11_333	MR11A_321	both
MR12J_05_17_001	MR11_150	MR11_115	both
MR12J_05_17_002	MR11_377	MR11_184	both
MR12J_05_17_003	MR11_388	MR11_372	both
MR12J_05_17_004	MR11A_276	MR11A_257	both
MR12J_05_17_005	MR11A_201	MR11A_171	both
MR12J_05_17_006	MR11_333	MR11_167	both
MR12J_05_17_007	MR11A_026	MR11A_328	both
MR12J_05_17_010	MR11A_272	MR11_351	both
MR12J_05_17_011	MR11_149	MR11_190	both
MR12J_05_17_013	MR11A_276	MR11_163	both
MR12J_05_17_015	MR11A_281	MR11A_241	both
MR12J_05_17_016	MR11_016	MR11A_257	both
MR12J_05_17_018	MR11_377	MR11_184	both
MR12J_05_17_019	MR11A_007	MR11_152	both
MR12J_05_17_020	MR11A_276	MR11_163	both
MR12J_05_17_021	MR11_377	MR11_351	both
MR12J_05_17_023	MR11A_201	MR11A_171	both
MR12J_05_17_024	MR11_325	MR11_374	both
MR12J_05_17_025	MR11A_235	MR11_220	both
MR12J_05_17_026	MR11A_201	MR11A_171	both
MR12J_05_17_027	MR11A_276	MR11_163	both
MR12J_05_17_028	MR11A_082	MR11A_110	both
MR12J_05_17_029	MR11_333	MR11_167	both
MR12J_05_17_030	MR11_388	MR11_372	both
MR12J_05_17_031	MR11A_276	MR11A_257	both
MR12J_05_17_032	MR11A_227	MR11A_030	both
MR12J_05_17_033	MR11_325	MR11_374	both
MR12J_05_17_034	MR11A_272	MR11_351	both
MR12J_05_17_036	MR11A_201	MR11A_171	both
MR12J_05_17_038	MR11_377	MR11_184	both
MR12J_05_17_039	MR11_377	MR11_351	both
MR12J_05_17_041	MR11_150	MR11_115	both
MR12J_05_17_042	MR11A_276	MR11_163	both
MR12J_05_17_043	MR11_149	MR11_190	both
MR12J_05_17_045	MR11_377	MR11_184	both
MR12J_05_17_046	MR11A_170	MR11_311	both
MR12J_05_17_047	MR11_377	MR11_184	both
MR12J_05_17_048	MR11_040	MR11_119	both
MR12J_05_17_049	MR11_377	MR11_351	both
MR12J_05_17_051	MR11A_276	MR11_163	both
MR12J_05_17_052	MR11_377	MR11_351	both
MR12J_05_17_054	MR11_038	MR11_161	both
MR12J_05_17_056	MR11A_272	MR11_351	both
MR12J_05_17_057	MR11A_198	MR11_155	both
MR12J_05_17_058	MR11_333	MR11A_259	both
MR12J_05_17_059	MR11A_276	MR11_163	both
MR12J_05_17_060	MR11A_288	MR11A_065	both
MR12J_05_17_061	MR11A_227	MR11A_030	both
MR12J_05_18_001	MR11A_276	MR11_163	both
MR12J_05_18_002	MR11A_084	MR11A_200	both
MR12J_05_18_003	MR11A_278	MR11_311	both
MR12J_05_18_004	MR11A_201	MR11A_171	both
MR12J_05_18_006	MR11A_004	MR11_179	both
MR12J_05_18_007	MR11A_007	MR11_163	both
MR12J_05_18_008	MR11_377	MR11_184	both
MR12J_05_18_009	MR11A_007	MR11_152	both
MR12J_05_18_010	MR11A_276	MR11_163	both
MR12J_05_18_012	MR11A_026	MR11_156	both
MR12J_05_18_015	MR11_165	MR11_351	both
MR12J_05_18_019	MR11A_242	MR11_077	both
MR12J_05_18_021	MR11A_344	MR11_163	both
MR12J_05_18_022	MR11_388	MR11_372	both
MR12J_05_18_023	MR11A_011	MR11_134	both
MR12J_05_18_024	MR11_165	MR11_351	both
MR12J_05_18_025	MR11_377	MR11_184	both
MR12J_05_18_026	MR11_388	MR11_372	both
MR12J_05_18_027	MR11A_026	MR11A_328	both
MR12J_05_18_028	MR11_377	MR11_184	both
MR12J_05_18_032	MR11_333	MR11_230	both
MR12J_05_18_033	MR11_283	MR11_135	both
MR12J_05_18_035	MR11_333	MR11_230	both
MR12J_05_18_038	MR11A_201	MR11A_171	both
MR12J_05_18_039	MR11A_170	MR11_311	both
MR12J_05_18_040	MR11_165	MR11_351	both
MR12J_05_18_041	MR11A_273	MR11_077	both
MR12J_05_18_042	MR11_325	MR11_135	both
MR12J_05_18_045	MR11A_272	MR11_351	both
MR12J_05_18_047	MR11A_313	MR11_354	both
MR12J_05_18_049	MR11A_007	MR11_163	both
MR12J_05_18_051	MR11_283	MR11_135	both
MR12J_05_18_053	MR11_281	MR11A_194	both
MR12J_05_18_054	MR11A_201	MR11A_171	both
MR12J_05_18_055	MR11A_007	MR11_152	both
MR12J_05_18_056	MR11A_007	MR11_152	both
MR12J_05_18_058	MR11A_276	MR11_163	both
MR12J_05_21_001	MR11A_054	MR11_175	both
MR12J_05_21_002	MR11_177	MR11_227	both
MR12J_05_21_004	MR11A_273	MR11_077	both
MR12J_05_21_006	MR11_016	MR11A_211	both
MR12J_05_21_007	MR11_226	MR11_005	both
MR12J_05_21_009	MR11_226	MR11A_106	both
MR12J_05_21_012	MR11A_172	MR11_340	both
MR12J_05_21_013	MR11_053	MR11_071	both
MR12J_05_21_017	MR11A_156	MR11_136	both
MR12J_05_21_018	MR11_031	MR11_069	both
MR12J_05_21_019	MR11_226	MR11_005	both
MR12J_05_21_020	MR11A_156	MR11_136	both
MR12J_05_21_021	MR11_282	MR11_007	both
MR12J_05_21_022	MR11_226	MR11_005	both
MR12J_05_21_023	MR11A_343	MR11_163	both
MR12J_05_21_025	MR11A_108	MR11_159	both
MR12J_05_21_026	MR11A_007	MR11_163	both
MR12J_05_21_028	MR11_388	MR11_372	both
MR12J_05_21_029	MR11_150	MR11A_238	both
MR12J_05_21_030	MR11A_082	MR11_311	both
MR12J_05_21_031	MR11_352	MR11_151	both
MR12J_05_21_032	MR11A_004	MR11A_228	both
MR12J_05_21_033	MR11_333	MR11A_321	both
MR12J_05_21_034	MR11A_026	MR11_156	both
MR12J_05_21_036	MR11A_344	MR11_163	both
MR12J_05_21_037	MR11_388	MR11_372	both
MR12J_05_21_038	MR11_352	MR11_151	both
MR12J_05_21_039	MR11A_020	MR11_373	both
MR12J_05_21_041	MR11_388	MR11_372	both
MR12J_05_21_043	MR11_283	MR11_135	both
MR12J_05_21_044	MR11A_235	MR11_220	both
MR12J_05_21_046	MR11A_082	MR11_311	both
MR12J_05_21_047	MR11A_272	MR11_351	both
MR12J_05_21_048	MR11A_007	MR11_163	both
MR12J_05_21_049	MR11A_026	MR11_278	both
MR12J_05_21_050	MR11_388	MR11_372	both
MR12J_05_21_051	MR11A_026	MR11_248	both
MR12J_05_21_052	MR11_040	MR11_085	both
MR12J_05_21_053	MR11A_108	MR11_159	both
MR12J_05_21_055	MR11A_026	MR11A_098	both
MR12J_05_21_057	MR11A_020	MR11_373	both
MR12J_05_21_058	MR11A_026	MR11_176	both
MR12J_05_21_059	MR11_040	MR11_085	both
MR12J_05_21_060	MR11A_026	MR11_156	both
MR12J_05_21_061	MR11A_054	MR11_175	both
MR12J_05_21_063	MR11_172	MR11A_308	both
MR12J_05_21_065	MR11A_026	MR11_156	both
MR12J_05_21_066	MR11A_276	MR11A_257	both
MR12J_05_21_067	MR11A_281	MR11_293	both
MR12J_05_21_068	MR11A_007	MR11_152	both
MR12J_05_21_071	MR11A_344	MR11_163	both
MR12J_05_21_072	MR11_150	MR11_115	both
MR12J_05_21_074	MR11A_313	MR11_354	both
MR12J_05_21_076	MR11_388	MR11_372	both
MR12J_05_21_079	MR11_333	MR11_167	both
MR12J_05_21_081	MR11A_011	MR11_318	both
MR12J_05_21_082	MR11A_026	MR11A_098	both
MR12J_05_21_083	MR11_388	MR11_372	both
MR12J_05_21_084	MR11A_227	MR11A_030	both
MR12J_05_21_085	MR11_041	MR11_262	both
MR12J_05_21_087	MR11A_004	MR11_179	both
MR12J_05_21_088	MR11A_198	MR11_220	both
MR12J_05_21_089	MR11_283	MR11_135	both
MR12J_05_21_090	MR11A_020	MR11A_325	both
MR12J_05_21_091	MR11_388	MR11_372	both
MR12J_05_21_092	MR11_352	MR11_151	both
MR12J_05_21_093	MR11A_315	MR11_354	both
MR12J_05_21_094	MR11_388	MR11_372	both
MR12J_05_21_097	MR11_352	MR11_151	both
MR12J_05_21_098	MR11_112	MR11_155	both
MR12J_05_21_100	MR11A_054	MR11_175	both
MR12J_05_21_101	MR11A_004	MR11_179	both
MR12J_05_21_102	MR11A_026	MR11A_098	both
MR12J_05_21_104	MR11_283	MR11_135	both
MR12J_05_21_106	MR11A_313	MR11_354	both
MR12J_05_21_107	MR11A_299	MR11_319	both
MR12J_05_21_108	MR11A_315	MR11_354	both
MR12J_05_21_109	MR11A_344	MR11_163	both
MR12J_05_21_110	MR11A_343	MR11_163	both
MR12J_05_21_111	MR11_387	MR11A_314	both
MR12J_05_21_113	MR11A_108	MR11_163	both
MR12J_05_21_116	MR11_388	MR11_372	both
MR12J_05_21_117	MR11A_004	MR11_179	both
MR12J_05_21_118	MR11A_276	MR11_163	both
MR12J_05_21_119	MR11A_344	MR11_163	both
MR12J_05_21_120	MR11A_020	MR11A_203	both
MR12J_05_21_123	MR11_325	MR11_374	both
MR12J_05_21_124	MR11A_198	MR11_155	both
MR12J_05_22_001	MR11A_201	MR11A_171	both
MR12J_05_22_003	MR11A_306	MR11_116	both
MR12J_05_22_004	MR11_333	MR11A_259	both
MR12J_05_22_005	MR11A_007	MR11_152	both
MR12J_05_22_007	MR11_387	MR11_351	both
MR12J_05_22_008	MR11A_201	MR11A_171	both
MR12J_05_22_009	MR11_325	MR11_374	both
MR12J_05_22_011	MR11_381	MR11_372	both
MR12J_05_22_012	MR11A_343	MR11_163	both
MR12J_05_22_013	MR11A_004	MR11_372	both
MR12J_05_22_014	MR11A_004	MR11_179	both
MR12J_05_22_015	MR11_061	MR11_108	both
MR12J_05_22_017	MR11A_201	MR11A_171	both
MR12J_05_22_019	MR11_387	MR11_351	both
MR12J_05_22_020	MR11A_235	MR11_364	both
MR12J_05_22_021	MR11A_201	MR11A_171	both
MR12J_05_22_022	MR11A_201	MR11A_171	both
MR12J_05_22_023	MR11A_315	MR11_354	both
MR12J_05_22_024	MR11A_201	MR11A_171	both
MR12J_05_22_025	MR11A_108	MR11A_229	both
MR12J_05_22_026	MR11A_201	MR11A_171	both
MR12J_05_22_029	MR11A_227	MR11A_030	both
MR12J_05_22_030	MR11_096	MR11_108	both
MR12J_05_22_031	MR11A_201	MR11A_171	both
MR12J_05_22_032	MR11A_313	MR11_354	both
MR12J_05_22_033	MR11A_306	MR11_116	both
MR12J_05_22_035	MR11A_201	MR11A_171	both
MR12J_05_22_036	MR11A_082	MR11A_110	both
MR12J_05_22_037	MR11A_343	MR11_163	both
MR12J_05_22_039	MR11A_344	MR11_163	both
MR12J_05_22_041	MR11A_007	MR11_015	both
MR12J_05_22_042	MR11A_201	MR11A_171	both
MR12J_05_22_043	MR11A_026	MR11_176	both
MR12J_05_22_049	MR11A_235	MR11_364	both
MR12J_05_22_052	MR11A_201	MR11A_171	both
MR12J_05_22_053	MR11A_235	MR11_364	both
MR12J_05_22_054	MR11A_201	MR11A_171	both
MR12J_05_22_055	MR11A_020	MR11A_325	both
MR12J_05_22_057	MR11A_026	MR11_176	both
MR12J_05_22_058	MR11_387	MR11_351	both
MR12J_05_22_059	MR11_149	MR11_190	both
MR12J_05_22_060	MR11A_288	MR11A_065	both
MR12J_05_22_061	MR11_381	MR11_372	both
MR12J_05_23_001	MR11A_235	MR11_220	both
MR12J_05_23_002	MR11_112	MR11_155	both
MR12J_05_23_005	MR11A_343	MR11_163	both
MR12J_05_23_006	MR11A_220	MR11_374	both
MR12J_05_23_007	MR11_061	MR11_289	both
MR12J_05_23_009	MR11A_201	MR11A_171	both
MR12J_05_23_010	MR11A_082	MR11_311	both
MR12J_05_23_012	MR11_096	MR11_108	both
MR12J_05_23_013	MR11A_004	MR11_179	both
MR12J_05_23_015	MR11A_201	MR11A_171	both
MR12J_05_23_017	MR11A_007	MR11_152	both
MR12J_05_23_018	MR11A_306	MR11_116	both
MR12J_05_23_019	MR11A_020	MR11A_203	both
MR12J_05_23_020	MR11_096	MR11_161	both
MR12J_05_23_021	MR11A_235	MR11_220	both
MR12J_05_23_022	MR11_061	MR11_289	both
MR12J_05_23_023	MR11_061	MR11_289	both
MR12J_05_23_024	MR11_096	MR11_161	both
MR12J_05_23_025	MR11A_343	MR11_163	both
MR12J_05_23_026	MR11A_315	MR11_354	both
MR12J_05_23_027	MR11A_201	MR11A_171	both
MR12J_05_23_028	MR11_352	MR11_151	both
MR12J_05_23_029	MR11A_343	MR11_163	both
MR12J_05_23_030	MR11A_201	MR11A_171	both
MR12J_05_23_031	MR11A_201	MR11A_171	both
MR12J_05_23_033	MR11A_084	MR11A_176	both
MR12J_05_23_034	MR11_002	MR11_204	both
MR12J_05_23_035	MR11A_344	MR11_369	both
MR12J_05_23_036	MR11_381	MR11_372	both
MR12J_05_23_037	MR11A_201	MR11A_171	both
MR12J_05_23_038	MR11_112	MR11A_250	both
MR12J_05_23_039	MR11A_201	MR11A_171	both
MR12J_05_23_041	MR11A_343	MR11_163	both
MR12J_05_23_042	MR11A_220	MR11_374	both
MR12J_05_23_043	MR11A_220	MR11_374	both
MR12J_05_23_044	MR11A_007	MR11_152	both
MR12J_05_23_045	MR11_101	MR11_115	both
MR12J_05_23_046	MR11A_315	MR11_354	both
MR12J_05_23_048	MR11_387	MR11_351	both
MR12J_05_23_049	MR11A_235	MR11_220	both
MR12J_05_23_050	MR11A_235	MR11_220	both
MR12J_05_23_051	MR11A_201	MR11A_171	both
MR12J_05_23_052	MR11A_220	MR11_374	both
MR12J_05_23_053	MR11_096	MR11_161	both
MR12J_05_23_054	MR11_096	MR11A_031	both
MR12J_05_23_055	MR11A_220	MR11_374	both
MR12J_05_23_056	MR11A_227	MR11A_030	both
MR12J_05_23_057	MR11A_201	MR11A_171	both
MR12J_05_23_058	MR11_387	MR11_351	both
MR12J_05_23_059	MR11A_004	MR11_179	both
MR12J_05_23_061	MR11A_201	MR11A_171	both
MR12J_05_24_001	MR11_281	MR11A_065	both
MR12J_05_24_002	MR11_387	MR11_351	both
MR12J_05_24_003	MR11A_020	MR11_373	both
MR12J_05_24_004	MR11A_007	MR11_152	both
MR12J_05_24_010	MR11A_082	MR11_365	both
MR12J_05_24_011	MR11_381	MR11_371	both
MR12J_05_24_013	MR11A_082	MR11_365	both
MR12J_05_24_015	MR11A_220	MR11_374	both
MR12J_05_24_016	MR11_381	MR11_371	both
MR12J_05_24_017	MR11A_220	MR11_374	both
MR12J_05_24_018	MR11_061	MR11_289	both
MR12J_05_24_019	MR11A_281	MR11A_241	both
MR12J_05_24_022	MR11A_007	MR11_152	both
MR12J_05_24_023	MR11_352	MR11_151	both
MR12J_05_24_024	MR11_381	MR11_371	both
MR12J_05_24_025	MR11_096	MR11_108	both
MR12J_05_24_026	MR11_387	MR11_351	both
MR12J_05_24_028	MR11_381	MR11_371	both
MR12J_05_24_029	MR11_096	MR11_251	both
MR12J_05_24_030	MR11A_220	MR11_374	both
MR12J_05_24_031	MR11A_004	MR11_372	both
MR12J_05_24_032	MR11A_220	MR11_374	both
MR12J_05_24_033	MR11A_004	MR11_372	both
MR12J_05_24_034	MR11_096	MR11_108	both
MR12J_05_24_036	MR11_172	MR11A_308	both
MR12J_05_24_037	MR11A_004	MR11_372	both
MR12J_05_24_040	MR11A_278	MR11_311	both
MR12J_05_24_041	MR11_096	MR11_108	both
MR12J_05_24_043	MR11_208	MR11_227	both
MR12J_05_24_045	MR11A_344	MR11_369	both
MR12J_05_24_047	MR11A_020	MR11_373	both
MR12J_05_24_048	MR11_281	MR11A_065	both
MR12J_05_24_052	MR11_096	MR11_251	both
MR12J_05_27_001	MR11A_344	MR11_369	both
MR12J_05_27_002	MR11A_020	MR11_311	both
MR12J_05_27_003	MR11_388	MR11_372	both
MR12J_05_27_004	MR11A_082	MR11_365	both
MR12J_05_27_005	MR11A_344	MR11_163	both
MR12J_05_27_006	MR11A_313	MR11_354	both
MR12J_05_27_007	MR11_388	MR11_372	both
MR12J_05_27_008	MR11_150	MR11_137	both
MR12J_05_27_009	MR11A_306	MR11_164	both
MR12J_05_27_010	MR11A_026	MR11_048	both
MR12J_05_27_011	MR11A_276	MR11A_257	both
MR12J_05_27_012	MR11A_058	MR11_117	both
MR12J_05_27_013	MR11A_276	MR11A_257	both
MR12J_05_27_014	MR11_381	MR11_354	both
MR12J_05_27_015	MR11_387	MR11_351	both
MR12J_05_27_016	MR11_150	MR11_115	both
MR12J_05_27_017	MR11_381	MR11_372	both
MR12J_05_27_018	MR11_381	MR11_354	both
MR12J_05_27_019	MR11_381	MR11_354	both
MR12J_05_27_020	MR11_388	MR11_372	both
MR12J_05_27_021	MR11_186	MR11A_033	both
MR12J_05_27_022	MR11A_020	MR11_311	both
MR12J_05_27_023	MR11A_344	MR11_155	both
MR12J_05_27_024	MR11_186	MR11A_033	both
MR12J_05_27_025	MR11A_058	MR11_117	both
MR12J_05_27_026	MR11A_306	MR11_155	both
MR12J_05_27_027	MR11A_315	MR11_372	both
MR12J_05_27_028	MR11A_020	MR11A_140	both
MR12J_05_27_029	MR11A_082	MR11A_110	both
MR12J_05_27_030	MR11A_007	MR11_152	both
MR12J_05_27_031	MR11A_015	MR11_135	both
MR12J_05_27_032	MR11A_276	MR11A_257	both
MR12J_05_27_034	MR11_381	MR11_354	both
MR12J_05_27_035	MR11A_058	MR11_117	both
MR12J_05_27_036	MR11_381	MR11_354	both
MR12J_05_27_038	MR11_381	MR11_354	both
MR12J_05_27_039	MR11A_220	MR11_374	both
MR12J_05_27_040	MR11A_020	MR11A_325	both
MR12J_05_27_041	MR11_388	MR11_372	both
MR12J_05_27_042	MR11_186	MR11A_033	both
MR12J_05_27_043	MR11_143	MR11_251	both
MR12J_05_27_044	MR11_388	MR11_372	both
MR12J_05_27_045	MR11_186	MR11A_033	both
MR12J_05_27_046	MR11_387	MR11_351	both
MR12J_05_27_047	MR11A_235	MR11_220	both
MR12J_05_27_048	MR11A_235	MR11_220	both
MR12J_05_27_049	MR11A_344	MR11_155	both
MR12J_05_27_050	MR11_387	MR11_351	both
MR12J_05_27_051	MR11_177	MR11_227	both
MR12J_05_27_052	MR11A_026	MR11_278	both
MR12J_05_27_053	MR11A_276	MR11_163	both
MR12J_05_27_054	MR11A_058	MR11_117	both
MR12J_05_27_055	MR11A_201	MR11A_171	both
MR12J_05_27_056	MR11_040	MR11_085	both
MR12J_05_27_057	MR11A_026	MR11_248	both
MR12J_05_27_058	MR11_388	MR11A_308	both
MR12J_05_27_059	MR11A_329	MR11A_061	both
MR12J_05_27_060	MR11_381	MR11_354	both
MR12J_05_27_061	MR11A_020	MR11_311	both
MR12J_05_27_062	MR11A_082	MR11A_110	both
MR12J_05_27_063	MR11_333	MR11A_321	both
MR12J_05_27_064	MR11A_306	MR11_048	both
MR12J_05_27_065	MR11_381	MR11_372	both
MR12J_05_27_066	MR11A_295	MR11A_229	both
MR12J_05_27_067	MR11_186	MR11_351	both
MR12J_05_27_068	MR11A_058	MR11_117	both
MR12J_05_27_070	MR11_061	MR11_289	both
MR12J_05_27_071	MR11A_329	MR11A_061	both
MR12J_05_27_072	MR11_387	MR11_351	both
MR12J_05_27_076	MR11_096	MR11A_031	both
MR12J_05_27_077	MR11A_020	MR11_311	both
MR12J_05_27_078	MR11A_020	MR11_311	both
MR12J_05_27_079	MR11_096	MR11_108	both
MR12J_05_27_080	MR11A_058	MR11_117	both
MR12J_05_27_081	MR11A_004	MR11_372	both
MR12J_05_27_082	MR11_296	MR11_368	both
MR12J_05_27_083	MR11_388	MR11_372	both
MR12J_05_27_084	MR11A_306	MR11_155	both
MR12J_05_27_085	MR11A_058	MR11_117	both
MR12J_05_27_086	MR11_381	MR11_354	both
MR12J_05_27_087	MR11A_276	MR11A_257	both
MR12J_05_27_088	MR11_061	MR11_289	both
MR12J_05_27_089	MR11_031	MR11_069	both
MR12J_05_27_090	MR11_112	MR11A_031	both
MR12J_05_27_091	MR11A_082	MR11A_110	both
MR12J_05_27_092	MR11_096	MR11_108	both
MR12J_05_27_093	MR11_381	MR11_354	both
MR12J_05_27_094	MR11_388	MR11_372	both
MR12J_05_27_095	MR11_381	MR11_354	both
MR12J_05_27_096	MR11A_082	MR11A_110	both
MR12J_05_27_097	MR11_381	MR11_354	both
MR12J_05_27_098	MR11A_020	MR11_373	both
MR12J_05_27_099	MR11A_278	MR11_311	both
MR12J_05_27_100	MR11A_344	MR11_155	both
MR12J_05_27_102	MR11_387	MR11_351	both
MR12J_05_27_103	MR11_096	MR11_108	both
MR12J_05_27_104	MR11_101	MR11A_241	both
MR12J_05_27_105	MR11A_020	MR11A_203	both
MR12J_05_27_106	MR11_388	MR11_372	both
MR12J_05_27_107	MR11_387	MR11_351	both
MR12J_05_27_108	MR11A_344	MR11_307	both
MR12J_05_27_109	MR11_186	MR11A_033	both
MR12J_05_27_110	MR11A_058	MR11_117	both
MR12J_05_27_111	MR11_388	MR11_372	both
MR12J_05_27_112	MR11_096	MR11_251	both
MR12J_05_27_113	MR11_381	MR11A_187	both
MR12J_05_27_114	MR11A_058	MR11_117	both
MR12J_05_27_115	MR11A_084	MR11A_200	both
MR12J_05_27_116	MR11A_020	MR11_311	both
MR12J_05_27_117	MR11_172	MR11A_308	both
MR12J_05_27_118	MR11_172	MR11A_308	both
MR12J_05_27_119	MR11_387	MR11_351	both
MR12J_05_27_120	MR11_096	MR11_108	both
MR12J_05_27_121	MR11_388	MR11_372	both
MR12J_05_27_122	MR11_096	MR11_108	both
MR12J_05_27_123	MR11A_020	MR11A_325	both
MR12J_05_27_124	MR11_112	MR11A_031	both
MR12J_05_27_125	MR11A_015	MR11_135	both
