n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
197	104	93	0.89	339	3.26	1.89	2.13	5	3.65	2.43	2.39	6	222	0.035	After	253	428	219	339	1	4
419	210	209	1	922142	4391.15	1090.6	3.3	9	4412.16	2507.97	3.32	9	693	21.01	Before	0	429	419	218	1	4
257	133	124	0.93	218	1.64	0.86	1.4	3	1.76	1.06	1.5	4	186	0.013	After	507	429	419	218	1	4
299	150	149	0.99	698560	4657.07	1182.53	3.42	8	4688.32	3229.05	3.44	9	513	31.255	Before	0	430	299	397	1	4
261	134	127	0.95	397	2.96	1.82	1.88	5	3.13	2.65	1.98	7	252	0.023	After	261	430	299	397	1	4
410	205	205	1	930663	4539.82	1130.02	2.33	6	4539.82	3118.49	2.33	7	477	22.145	Before	0	431	410	180	1	4
236	122	114	0.93	180	1.48	0.69	1.22	3	1.58	0.9	1.31	4	149	0.013	After	328	431	410	180	1	4
109	55	54	0.98	240309	4369.25	1108.55	4.58	9	4450.17	2323.74	4.67	10	252	80.912	Before	0	432	109	386	1	4
109	55	54	0.98	386	7.02	3.06	3.27	6	7.15	5.13	3.33	8	180	0.13	After	72	432	109	386	1	4
409	205	204	1	929326	4533.3	1170.09	4.16	9	4555.52	2554.73	4.18	9	852	22.222	Before	0	433	409	392	1	4
335	174	161	0.93	392	2.25	1.3	1.74	6	2.43	1.61	1.88	5	302	0.014	After	550	433	409	392	1	4
498	249	249	1	1083778	4352.52	1090.93	4.35	11	4352.52	2440.59	4.35	10	1083	17.48	Before	0	434	498	454	1	4
390	205	185	0.9	454	2.21	1.28	1.72	4	2.45	1.56	1.9	5	352	0.012	After	731	434	498	454	1	4
157	79	78	0.99	364404	4612.71	1097.01	2.38	7	4671.85	2948.37	2.41	6	188	59.137	Before	0	435	157	164	1	4
126	64	62	0.97	164	2.56	1.46	1.5	3	2.65	1.87	1.55	3	96	0.041	After	92	435	157	164	1	4
318	159	159	1	741402	4662.91	1198.58	4.41	11	4662.91	2488.87	4.41	10	701	29.326	Before	0	436	318	107	1	4
154	81	73	0.9	107	1.32	0.59	1.23	3	1.47	0.71	1.37	3	100	0.018	After	601	436	318	107	1	4
89	45	44	0.98	219196	4871.02	1034.26	2.36	6	4981.73	3876.31	2.41	9	106	110.705	Before	0	437	89	256	1	4
83	43	40	0.93	256	5.95	2.37	2	4	6.4	4.81	2.15	7	86	0.149	After	20	437	89	256	1	4
115	58	57	0.98	257924	4446.97	1179.53	4.28	12	4524.98	2505.36	4.35	9	248	78.017	Before	0	438	115	326	1	4
114	57	57	1	326	5.72	2.74	2.7	6	5.72	3.82	2.7	6	154	0.1	After	94	438	115	326	1	4
400	200	200	1	882448	4412.24	1330.8	2.34	7	4412.24	2600.25	2.34	6	467	22.061	Before	0	439	400	73	1	4
120	62	58	0.94	73	1.18	0.43	1.06	2	1.26	0.52	1.14	3	66	0.02	After	401	439	400	73	1	4
437	219	218	1	1022910	4670.82	1173.38	2.53	6	4692.25	3397.57	2.54	8	554	21.426	Before	0	440	437	352	1	4
331	175	156	0.89	352	2.01	1.12	1.42	3	2.26	1.5	1.59	4	248	0.013	After	306	440	437	352	1	4
337	169	168	0.99	718668	4252.47	1113.57	2.43	6	4277.79	2582.64	2.44	6	410	25.312	Before	0	441	337	54	1	4
92	47	45	0.96	54	1.15	0.47	1.04	2	1.2	0.46	1.09	2	49	0.026	After	361	441	337	54	1	4
117	59	58	0.98	262561	4450.19	1165.57	2.31	6	4526.91	3428.83	2.34	6	136	76.727	Before	0	442	117	399	1	4
111	59	52	0.88	399	6.76	3.28	1.88	5	7.67	5.63	2.13	6	111	0.13	After	25	442	117	399	1	4
98	49	49	1	205036	4184.41	1153.88	3.53	8	4184.41	2377.12	3.53	7	173	85.396	Before	0	443	98	469	1	4
96	49	47	0.96	469	9.57	3.93	3.06	6	9.98	7.02	3.19	6	150	0.204	After	23	443	98	469	1	4
234	117	117	1	515104	4402.6	1146.8	2.35	5	4402.6	2817.6	2.35	7	275	37.629	Before	0	444	234	121	1	4
142	77	65	0.84	121	1.57	0.85	1.22	3	1.86	1.07	1.45	4	94	0.024	After	181	444	234	121	1	4
109	55	54	0.98	254122	4620.4	1114.92	1.85	6	4705.96	3424.78	1.89	4	102	85.563	Before	0	445	109	124	1	4
93	48	45	0.94	124	2.58	1.13	1.38	2	2.76	1.9	1.47	3	66	0.057	After	36	445	109	124	1	4
359	180	179	0.99	800080	4444.89	1239.46	1.74	6	4469.72	3052.12	1.75	5	314	24.832	Before	0	446	359	493	1	4
304	163	141	0.87	493	3.02	1.82	1.32	4	3.5	2.62	1.52	4	215	0.021	After	99	446	359	493	1	4
192	96	96	1	421785	4393.59	1149.21	2.57	7	4393.59	2265.77	2.57	5	247	45.767	Before	0	447	192	399	1	4
183	94	89	0.95	399	4.24	2.05	1.88	5	4.48	2.82	1.99	4	177	0.048	After	70	447	192	399	1	4
285	143	142	0.99	629185	4399.9	1317.06	1.76	6	4430.88	2798.68	1.77	4	252	30.985	Before	0	448	285	313	1	4
237	129	108	0.84	313	2.43	1.45	1.26	3	2.9	1.93	1.51	4	163	0.022	After	89	448	285	313	1	4
399	200	199	1	901588	4507.94	1137.48	2.56	6	4530.59	3053.37	2.57	7	511	22.653	Before	0	449	399	268	1	4
277	150	127	0.85	268	1.79	1.06	1.3	3	2.11	1.32	1.54	4	195	0.014	After	316	449	399	268	1	4
98	49	49	1	200025	4082.14	1030.51	4.24	8	4082.14	2024.08	4.24	8	208	83.309	Before	0	450	98	122	1	4
90	45	45	1	122	2.71	1.39	2	6	2.71	1.85	2	6	90	0.06	After	118	450	98	122	1	4
202	101	101	1	458281	4537.44	1161.18	3.32	8	4537.44	2716.08	3.32	7	335	44.925	Before	0	451	202	483	1	4
192	99	93	0.94	483	4.88	2.37	2.27	5	5.19	3.33	2.42	6	225	0.052	After	110	451	202	483	1	4
196	98	98	1	449050	4582.14	1105.94	3.22	9	4582.14	2801.01	3.22	7	316	46.757	Before	0	452	196	422	1	4
189	96	93	0.97	422	4.4	2.02	2.22	5	4.54	3.12	2.29	6	213	0.047	After	103	452	196	422	1	4
457	229	228	1	1074050	4690.17	1158.39	4.17	10	4710.75	2604.93	4.19	11	955	20.571	Before	0	453	457	330	1	4
323	169	154	0.91	330	1.95	1.01	1.55	4	2.14	1.28	1.7	4	262	0.013	After	693	453	457	330	1	4
407	204	203	1	920308	4511.31	1157.4	1.73	5	4533.54	2953.72	1.74	5	353	22.223	Before	0	454	407	195	1	4
237	122	115	0.94	195	1.6	0.85	1.14	3	1.7	1.15	1.21	4	139	0.014	After	214	454	407	195	1	4
281	141	140	0.99	643397	4563.1	1123	2.48	7	4595.69	2809.51	2.5	6	350	32.594	Before	0	455	281	260	1	4
217	116	101	0.87	260	2.24	1.26	1.43	3	2.57	1.88	1.64	5	166	0.022	After	184	455	281	260	1	4
343	172	171	0.99	751711	4370.41	1174.06	3.28	9	4395.97	2808.76	3.3	8	564	25.558	Before	0	456	343	156	1	4
201	104	97	0.93	156	1.5	0.74	1.28	3	1.61	0.88	1.37	4	133	0.015	After	431	456	343	156	1	4
378	189	189	1	835663	4421.5	1214.07	2.48	8	4421.5	2852.12	2.48	6	468	23.394	Before	0	457	378	341	1	4
301	159	142	0.89	341	2.14	1.29	1.44	3	2.4	1.52	1.61	4	229	0.015	After	239	457	378	341	1	4
219	110	109	0.99	506541	4604.92	1093.3	3.17	9	4647.17	2825.15	3.2	9	349	42.247	Before	0	458	219	120	1	4
131	68	63	0.93	120	1.76	0.88	1.4	3	1.9	1.13	1.51	3	95	0.028	After	254	458	219	120	1	4
394	197	197	1	898381	4560.31	1132.86	3.5	9	4560.31	2866.66	3.5	9	689	23.149	Before	0	459	394	370	1	4
312	163	149	0.91	370	2.27	1.24	1.61	4	2.48	1.57	1.76	6	262	0.015	After	427	459	394	370	1	4
194	97	97	1	431122	4444.56	1094.42	3.29	8	4444.56	2501.01	3.29	7	319	45.82	Before	0	460	194	425	1	4
188	93	95	1.02	425	4.57	2.37	2.42	6	4.47	3.03	2.37	6	225	0.048	After	94	460	194	425	1	4
340	170	170	1	726352	4272.66	1161.68	4.29	11	4272.66	2293.98	4.29	10	730	25.133	Before	0	461	340	171	1	4
203	106	97	0.92	171	1.61	0.94	1.39	7	1.76	1.13	1.52	6	147	0.017	After	583	461	340	171	1	4
181	91	90	0.99	393562	4324.86	1411.85	1.67	4	4372.91	3721.01	1.69	5	152	48.054	Before	0	462	181	91	1	4
109	56	53	0.95	91	1.62	0.82	1.12	2	1.72	1.01	1.19	3	63	0.031	After	89	462	181	91	1	4
151	76	75	0.99	325282	4280.03	1544.35	1.68	4	4337.09	2773.18	1.71	4	128	57.067	Before	0	463	151	352	1	4
145	72	73	1.01	352	4.89	2.3	1.58	3	4.82	3.77	1.56	4	114	0.067	After	14	463	151	352	1	4
132	66	66	1	282566	4281.3	1152.65	1.62	3	4281.3	2593.19	1.62	4	107	64.868	Before	0	464	132	215	1	4
117	61	56	0.92	215	3.52	1.92	1.31	3	3.84	2.37	1.43	3	80	0.063	After	27	464	132	215	1	4
93	47	46	0.98	213963	4552.4	1244.83	1.83	4	4651.37	2559.18	1.87	4	86	98.965	Before	0	465	93	336	1	4
92	46	46	1	336	7.3	3.13	1.74	3	7.3	4.49	1.74	4	80	0.159	After	6	465	93	336	1	4
299	150	149	0.99	660799	4405.33	1139.77	3.44	7	4434.89	2624.56	3.46	7	516	29.566	Before	0	466	299	218	1	4
217	116	101	0.87	218	1.88	0.99	1.47	4	2.16	1.33	1.68	4	170	0.019	After	346	466	299	218	1	4
109	55	54	0.98	247750	4504.55	1129.02	3.25	7	4587.96	2835.34	3.31	8	179	83.418	Before	0	467	109	114	1	4
91	47	44	0.94	114	2.43	1.51	1.72	4	2.59	2.04	1.84	7	81	0.055	After	98	467	109	114	1	4
377	189	188	0.99	853305	4514.84	1220.86	4.29	10	4538.86	2492.73	4.31	11	810	24.015	Before	0	468	377	207	1	4
235	120	115	0.96	207	1.73	0.85	1.48	3	1.8	1.09	1.55	5	178	0.015	After	632	468	377	207	1	4
455	228	227	1	1024020	4491.32	1231.13	2.48	7	4511.1	3018.85	2.49	6	566	19.786	Before	0	469	455	73	1	4
121	62	59	0.95	73	1.18	0.39	1.08	2	1.24	0.57	1.14	3	67	0.02	After	499	469	455	73	1	4
194	97	97	1	447907	4617.6	1200.97	4.25	9	4617.6	2836.16	4.25	11	412	47.604	Before	0	470	194	103	1	4
118	66	52	0.79	103	1.56	0.75	1.38	4	1.98	1.16	1.75	5	91	0.03	After	321	470	194	103	1	4
296	148	148	1	669068	4520.73	1163.02	1.85	5	4520.73	2934.26	1.85	5	274	30.545	Before	0	471	296	201	1	4
198	106	92	0.87	201	1.9	1.13	1.24	3	2.18	1.33	1.42	4	131	0.021	After	143	471	296	201	1	4
242	121	121	1	563426	4656.41	1169.8	3.17	7	4656.41	2847.92	3.17	8	383	38.483	Before	0	472	242	461	1	4
229	116	113	0.97	461	3.97	2.06	2.07	5	4.08	2.7	2.12	5	240	0.035	After	143	472	242	461	1	4
477	239	238	1	1102230	4611.84	1164.52	3.32	10	4631.22	2886.47	3.33	8	793	19.377	Before	0	473	477	321	1	4
324	172	152	0.88	321	1.87	1	1.44	3	2.11	1.34	1.62	4	247	0.012	After	546	473	477	321	1	4
35	18	17	0.94	83166	4620.33	1089.17	3.5	6	4892.12	2415.38	3.71	7	63	271.784	Before	0	474	35	398	1	4
35	18	17	0.94	398	22.11	5.5	3.5	6	23.41	12.81	3.71	7	63	1.301	After	0	474	35	398	1	4
321	161	160	0.99	713827	4433.71	1283.46	1.71	5	4461.42	3268	1.72	4	275	27.711	Before	0	475	321	145	1	4
161	83	78	0.94	145	1.75	0.84	1.16	3	1.86	1.15	1.23	3	96	0.022	After	179	475	321	145	1	4
483	242	241	1	1065362	4402.32	1265.76	1.76	7	4420.59	3043.57	1.77	4	427	18.267	Before	0	476	483	208	1	4
