Species	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	n	type	true_n	true_off	mat_sim_iter
21	98.76	66.6690452908994	38.28	4.07293505963451	53.0766666666667	27.776801838808	1.53480193283193	25	mom	50	230121	27
19	55	28.5236743776113	33.4	3.71806401235912	44.555	24.7918369005348	1.49775138562401	25	dad	50	230121	27
23	128.84	88.5473161648618	43.16	4.39927266715761	60.7166666666667	30.817059627623	1.55162618727866	25	mom	50	212255	28
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	dad	50	212255	28
23	128.84	88.5473161648618	43.16	4.39927266715761	60.7166666666667	30.817059627623	1.55162618727866	25	mom	50	225357	29
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	225357	29
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	215848	30
18	45.04	22.2650698030196	30.48	3.46132922444543	39.795	23.1401149030792	1.44994066089573	25	dad	50	215848	30
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	221786	31
19	134.2	59.5425523352762	34.36	3.84	49.08	24.8891445550054	1.51294185731163	25	dad	50	221786	31
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	202866	32
17	25	6.65331997326648	26.6	3.03578655376164	30.51	21.391085251153	1.37808703377807	25	dad	50	202866	32
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	229736	33
18	112.08	107.116743789195	31.44	3.59199109130298	43.4383333333333	23.2927154080917	1.47101207409641	25	dad	50	229736	33
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	mom	50	239693	34
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	dad	50	239693	34
18	45.04	22.2650698030196	30.48	3.46132922444543	39.795	23.1401149030792	1.44994066089573	25	mom	50	224387	35
20	158.72	154.627873295858	36.32	3.95818140059295	51.0783333333333	26.3329731969067	1.52720692665355	25	dad	50	224387	35
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	mom	50	212184	36
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	dad	50	212184	36
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	mom	50	221064	37
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	dad	50	221064	37
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	mom	50	217322	38
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	217322	38
20	158.72	154.627873295858	36.32	3.95818140059295	51.0783333333333	26.3329731969067	1.52720692665355	25	mom	50	228067	39
21	98.76	66.6690452908994	38.28	4.07293505963451	53.0766666666667	27.776801838808	1.53480193283193	25	dad	50	228067	39
16	22.48	5.6692856692885	24.64	2.88	27.63	20.0025494597935	1.34960997131113	25	mom	50	241761	40
18	38.28	15.800215188408	30.48	3.46132922444543	38.9133333333333	23.195407753621	1.45638890640351	25	dad	50	241761	40
21	98.76	66.6690452908994	38.28	4.07293505963451	53.0766666666667	27.776801838808	1.53480193283193	25	mom	50	232497	41
16	85.12	80.244745622377	27.52	3.32553755053224	37.6783333333333	20.5347675058029	1.42349992705286	25	dad	50	232497	41
17	31.52	11.9955491745897	27.56	3.18395979874118	34.1533333333333	21.5436857561655	1.39988969643893	25	mom	50	226023	42
17	44.04	22.2650698030196	29.48	3.46132922444543	38.795	22.0592981277394	1.46306345119253	25	dad	50	226023	42
18	65.04	42.2568148350062	31.44	3.59199109130298	42.5566666666667	23.3480082586335	1.47741456657617	25	mom	50	240623	43
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	dad	50	240623	43
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	mom	50	228253	44
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	228253	44
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	mom	50	217943	45
17	25	6.65331997326648	26.6	3.03578655376164	30.51	21.391085251153	1.37808703377807	25	dad	50	217943	45
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	233365	46
22	214	210.781403354281	41.2	4.2932505167996	58.7183333333333	29.3732309857217	1.55682579270313	25	dad	50	233365	46
18	45.04	22.2650698030196	30.48	3.46132922444543	39.795	23.1401149030792	1.44994066089573	25	mom	50	221352	47
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	dad	50	221352	47
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	mom	50	235880	48
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	dad	50	235880	48
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	mom	50	213232	49
19	55	28.5236743776113	33.4	3.71806401235912	44.555	24.7918369005348	1.49775138562401	25	dad	50	213232	49
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	mom	50	224453	50
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	dad	50	224453	50
21	98.76	66.6690452908994	38.28	4.07293505963451	53.0766666666667	27.776801838808	1.53480193283193	25	mom	50	226011	51
17	25	6.65331997326648	26.6	3.03578655376164	30.51	21.391085251153	1.37808703377807	25	dad	50	226011	51
18	45.04	22.2650698030196	30.48	3.46132922444543	39.795	23.1401149030792	1.44994066089573	25	mom	50	216641	52
16	32	14.2735186038108	25.6	3.03578655376164	32.155	20.0998571142642	1.3632325553827	25	dad	50	216641	52
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	mom	50	230356	53
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	dad	50	230356	53
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	mom	50	222095	54
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	dad	50	222095	54
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	mom	50	226609	55
19	141.88	137.830504606201	34.36	3.84	48.1983333333333	24.9444374055472	1.51849847916798	25	dad	50	226609	55
17	25	6.65331997326648	26.6	3.03578655376164	30.51	21.391085251153	1.37808703377807	25	mom	50	228111	56
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	dad	50	228111	56
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	223183	57
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	dad	50	223183	57
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	mom	50	213762	58
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	dad	50	213762	58
20	158.72	154.627873295858	36.32	3.95818140059295	51.0783333333333	26.3329731969067	1.52720692665355	25	mom	50	231820	59
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	dad	50	231820	59
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	218470	60
16	20.3885714285714	4.09508444578079	23.68	2.71529003975634	24.8683333333333	19.7946561042393	1.31869894149106	25	dad	50	218470	60
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	217281	61
18	65.04	42.2568148350062	31.44	3.59199109130298	42.5566666666667	23.3480082586335	1.47741456657617	25	dad	50	217281	61
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	232008	62
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	dad	50	232008	62
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	219320	63
17	40.04	19.4147984795104	28.52	3.32553755053224	36.915	21.7515791117197	1.42872547821901	25	dad	50	219320	63
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	221243	64
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	dad	50	221243	64
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	213286	65
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	dad	50	213286	65
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	mom	50	217233	66
16	28	10.2761860629321	25.6	3.03578655376164	31.2733333333333	20.155149964806	1.37162155967947	25	dad	50	217233	66
21	98.76	66.6690452908994	38.28	4.07293505963451	53.0766666666667	27.776801838808	1.53480193283193	25	mom	50	231874	67
17	25	6.65331997326648	26.6	3.03578655376164	30.51	21.391085251153	1.37808703377807	25	dad	50	231874	67
18	45.04	22.2650698030196	30.48	3.46132922444543	39.795	23.1401149030792	1.44994066089573	25	mom	50	227717	68
18	45.04	22.2650698030196	30.48	3.46132922444543	39.795	23.1401149030792	1.44994066089573	25	dad	50	227717	68
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	214584	69
17	21.86	4.27902442152414	25.64	2.88	26.8666666666667	21.2384847461405	1.3559663094517	25	dad	50	214584	69
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	223051	70
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	223051	70
21	98.76	66.6690452908994	38.28	4.07293505963451	53.0766666666667	27.776801838808	1.53480193283193	25	mom	50	221407	71
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	221407	71
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	mom	50	221355	72
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	dad	50	221355	72
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	mom	50	212718	73
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	dad	50	212718	73
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	219062	74
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	219062	74
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	mom	50	212138	75
17	28.616	9.36313383435268	27.56	3.18395979874118	33.2716666666667	21.5989786067073	1.40728980687578	25	dad	50	212138	75
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	mom	50	226096	76
18	45.04	22.2650698030196	30.48	3.46132922444543	39.795	23.1401149030792	1.44994066089573	25	dad	50	226096	76
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	mom	50	238830	77
16	45.04	27.5202325571569	26.56	3.18395979874118	34.9166666666667	20.3077504698185	1.39331704235687	25	dad	50	238830	77
22	79.76	43.2688587015342	40.24	4.18454298579905	55.075	29.2206304807092	1.53582583394853	25	mom	50	226946	78
18	112.08	107.116743789195	31.44	3.59199109130298	43.4383333333333	23.2927154080917	1.47101207409641	25	dad	50	226946	78
17	25	6.65331997326648	26.6	3.03578655376164	30.51	21.391085251153	1.37808703377807	25	mom	50	229465	79
16	28	10.2761860629321	25.6	3.03578655376164	31.2733333333333	20.155149964806	1.37162155967947	25	dad	50	229465	79
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	212611	80
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	dad	50	212611	80
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	mom	50	231355	81
19	73	47.8497648897045	33.4	3.71806401235912	45.4366666666667	24.736544049993	1.4921632612842	25	dad	50	231355	81
19	32.52	10.0114068275476	31.48	3.46132922444543	38.15	24.431343039968	1.44980399208176	25	mom	50	233191	82
16	23.776	6.83689192542927	24.64	2.88	28.5116666666667	19.9472566092517	1.34113419334446	25	dad	50	233191	82
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	mom	50	216939	83
18	38.28	15.800215188408	30.48	3.46132922444543	38.9133333333333	23.195407753621	1.45638890640351	25	dad	50	216939	83
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	mom	50	225879	84
16	50.56	32.0918681288578	27.52	3.32553755053224	36.7966666666667	20.6154694858381	1.43118298844792	25	dad	50	225879	84
20	89.36	60.0559738910294	36.32	3.95818140059295	50.1966666666667	26.3882660474485	1.53200401431157	25	mom	50	217520	85
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	dad	50	217520	85
19	42.52	17.8849657533919	32.44	3.59199109130298	41.7933333333333	24.5839435449805	1.47112113106859	25	mom	50	238019	86
21	194.28	191.103356328454	39.24	4.18454298579905	55.8383333333333	27.9846951943622	1.55961530733691	25	dad	50	238019	86
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	mom	50	243785	87
18	26.2971428571429	6.57004279975942	28.56	3.18395979874118	32.5083333333333	22.8349138930543	1.40694522415401	25	dad	50	243785	87
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	mom	50	218024	88
16	85.12	80.244745622377	27.52	3.32553755053224	37.6783333333333	20.5156438253728	1.42281669719597	25	dad	50	218024	88
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	228021	89
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	dad	50	228021	89
16	23.776	6.83689192542927	24.64	2.88	28.5116666666667	19.9472566092517	1.34113419334446	25	mom	50	212724	90
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	dad	50	212724	90
18	26.2971428571429	6.57004279975942	28.56	3.18395979874118	32.5083333333333	22.8349138930543	1.40694522415401	25	mom	50	229042	91
18	26.2971428571429	6.57004279975942	28.56	3.18395979874118	32.5083333333333	22.8349138930543	1.40694522415401	25	dad	50	229042	91
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	mom	50	237692	92
17	51.56	32.0918681288578	28.52	3.32553755053224	37.7966666666667	21.6962862611779	1.4213889337384	25	dad	50	237692	92
17	40.04	19.4147984795104	28.52	3.32553755053224	36.915	21.7515791117197	1.42872547821901	25	mom	50	217094	93
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	dad	50	217094	93
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	mom	50	239319	94
16	23.776	6.83689192542927	24.64	2.88	28.5116666666667	19.9472566092517	1.34113419334446	25	dad	50	239319	94
18	26.2971428571429	6.57004279975942	28.56	3.18395979874118	32.5083333333333	22.8349138930543	1.40694522415401	25	mom	50	216040	95
17	34.28	13.8369938931836	28.52	3.32553755053224	36.0333333333333	21.8259956426917	1.43603419286791	25	dad	50	216040	95
18	31.824	10.7585123135125	29.52	3.32553755053224	36.1516666666667	22.9875143980667	1.42858929273935	25	mom	50	224815	96
18	38.28	15.800215188408	30.48	3.46132922444543	38.9133333333333	23.195407753621	1.45638890640351	25	dad	50	224815	96
18	38.28	15.800215188408	30.48	3.46132922444543	38.9133333333333	23.195407753621	1.45638890640351	25	mom	50	210399	97
17	25	6.65331997326648	26.6	3.03578655376164	30.51	21.391085251153	1.37808703377807	25	dad	50	210399	97
17	31.52	11.9955491745897	27.56	3.18395979874118	34.1533333333333	21.5436857561655	1.39988969643893	25	mom	50	219928	98
20	60.96	31.9316603597955	35.36	3.84	47.435	26.1803726918942	1.50635783182756	25	dad	50	219928	98
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	mom	50	233848	99
21	55.68	24.8665317243881	37.32	3.95818140059295	49.4333333333333	27.6242013337955	1.51379149148195	25	dad	50	233848	99
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	mom	50	232935	100
20	41.6	15.470229474704	34.4	3.71806401235912	43.7916666666667	26.0277721868817	1.48524573301098	25	dad	50	232935	100
33	66.88	20.1633330578057	54.56	4.59660744462696	69.0971428571429	42.042527921356	1.97677370602675	50	mom	50	225819	1
28	45.92	12.0031995734471	43.68	3.92	52.4571428571429	34.8523509154161	1.82360632817697	50	dad	50	225819	1
32	54.11125	13.6437729686591	50.62	4.27172096466986	61.3367346938776	40.1849639026352	1.90876303144098	50	mom	50	218368	2
22	28.615	5.77547725300689	30.82	2.94	33.8175510204082	26.2393971572929	1.53603995003462	50	dad	50	218368	2
31	70.2	25.5706081273012	50.6	4.38269323589959	65.0979591836735	39.1450784272591	1.92103513838597	50	mom	50	227590	3
29	44.68	10.3864527149552	44.68	3.92	52.5167346938776	36.0224136602915	1.83079629493565	50	dad	50	227590	3
30	40.0227272727273	6.77812821978064	44.7	3.79552367928327	48.7555102040816	37.0427475855632	1.82092437843991	50	mom	50	223682	4
29	35.37	4.6879099820709	41.74	3.53344024995471	41.994693877551	35.5185363852478	1.77695820668509	50	dad	50	223682	4
30	56.46	17.2839058085839	47.64	4.1577878733769	59.2775510204082	37.5466248606069	1.87358589822812	50	mom	50	204797	5
27	39.005	8.43784054868306	40.72	3.66682423903846	46.6367346938775	33.2894513147021	1.76862949432109	50	dad	50	204797	5
31	48.64	11.0164967208274	48.64	4.1577878733769	57.4563265306122	38.8456207880516	1.89105387854601	50	mom	50	222048	6
28	46.375	12.8330018896593	42.7	3.79552367928327	51.4575510204082	34.4994465469063	1.7830509024557	50	dad	50	222048	6
34	53.6445454545455	11.3240197529804	54.58	4.49092418105672	64.3955102040816	43.1371042129644	1.96568750447766	50	mom	50	219665	7
29	49.23	13.2283596866732	45.66	4.04064351310531	55.3971428571429	36.2819388121703	1.85501212915679	50	dad	50	219665	7
29	44.68	10.3864527149552	44.68	3.92	52.5167346938776	36.0028621101872	1.82943312141876	50	mom	50	225947	8
25	44.208	14.0858424242216	38.72	3.66682423903846	47.4579591836735	30.8463638763326	1.73283543353676	50	dad	50	225947	8
32	91.29	39.7147607949488	53.56	4.59660744462696	70.9183673469388	40.7435319939113	1.96507201706823	50	mom	50	217245	9
30	52.68	14.5075980093191	47.64	4.1577878733769	58.3371428571429	37.6208672269437	1.88125842636617	50	dad	50	217245	9
30	56.46	17.2839058085839	47.64	4.1577878733769	59.2775510204082	37.5466248606069	1.87358589822812	50	mom	50	230255	10
31	53.11125	13.6437729686591	49.62	4.27172096466986	60.3367346938776	39.0959779077529	1.91374496063138	50	dad	50	230255	10
30	47.70125	11.4277617097712	46.66	4.04064351310531	55.4567346938776	37.3968960410032	1.85839279878617	50	mom	50	229119	11
29	51.68	14.5075980093191	46.64	4.1577878733769	57.3371428571429	36.5606008143433	1.88472472031787	50	dad	50	229119	11
29	46.92	12.0031995734471	44.68	3.92	53.4571428571429	35.9481712939547	1.8224577848723	50	mom	50	194802	12
31	85.0225	36.5994761104923	51.58	4.49092418105672	67.9783673469388	39.3494980630953	1.94196174458744	50	dad	50	194802	12
31	63.6666666666667	20.5898212896747	50.6	4.38269323589959	64.1575510204082	39.2193207935959	1.92809014428114	50	mom	50	203911	13
23	32.8	8.2112118472245	32.8	3.09903210696501	37.6979591836735	27.5136891768026	1.57008003348709	50	dad	50	203911	13
27	31.9408333333333	3.98148005033351	37.78	3.25029229454829	37.0551020408163	32.656226157279	1.69957574187731	50	mom	50	221765	14
25	30.4444444444444	4.53814801212704	34.8	3.09903210696501	35.9363265306122	29.9827478491227	1.62836153012652	50	dad	50	221765	14
32	75.218	27.7947419631843	52.58	4.49092418105672	68.0379591836735	40.5391123580751	1.94452224382937	50	mom	50	220574	15
32	62.87	18.6687519668563	52.58	4.49092418105672	66.1571428571429	40.6944314744051	1.95711977397049	50	dad	50	220574	15
