Species	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	n	type	true_n	true_off	mat_sim_iter
114	120.230828220859	5.1587807559278	123.969325153374	3.152577421947	125.98151958471	119.895708881222	2.15294158921664	326	all	115	257924	438
120	352.002739726027	71.7137721486018	215.671232876712	13.2377256495046	290.831811263318	158.210886370011	4.92179830806607	73	all	400	882448	439
331	437.684818692543	23.7586078465541	468.607954545455	14.0373276769815	517.581666019166	397.13692889411	7.20798103211553	352	all	437	1022910	440
92	398.271296296296	120.149722257936	169.537037037037	11.9516487030676	236.163172606569	122.231179412243	4.33295013691044	54	all	337	718668	441
111	116.049812030075	4.42391092886177	119.977443609023	3.30906802876958	120.992430825808	116.074867821885	2.13808022274413	399	all	117	262561	442
96	96.6652452025586	1.30302134343825	97.9957356076759	1.41119818164309	97.006382920562	97.5428547905535	1.10483827396076	469	all	98	205036	443
142	212	21.0050498978727	218.363636363636	10.5562782868643	253.129338842975	176.598295165296	4.99146347515654	121	all	234	515104	444
93	105.399193548387	6.56865234872877	117.798387096774	5.34473030559467	117.998360870705	106.622519843644	3.34657866020481	124	all	109	254122	445
304	331.739671186079	9.23134455996701	368.868154158215	9.73014510812849	358.06662378997	342.092730487332	6.11427278758414	493	all	359	800080	446
183	188.386466165414	3.57787081805731	200.954887218045	4.46148797705186	189.090036649412	195.864948524382	3.37091976280646	399	all	192	421785	447
237	271.918385129248	11.1855122818323	304.782747603834	9.77121959817558	306.980154829196	273.697794949566	5.6771589189771	313	all	285	629185	448
277	408.62132196162	29.8101321908447	412.492537313433	14.2384422182017	478.260215775057	338.714308240224	6.86308590518999	268	all	399	901588	449
90	100.493278688525	5.83498141348138	112.811475409836	5.52801251198894	111.047486790408	102.92635546544	3.24766652203507	122	all	98	200025	450
192	198.866706102731	4.49516734015308	208.964803312629	4.35034926293254	205.024754516636	203.012881605034	3.06853605100966	483	all	202	458281	451
189	196.674079475027	4.66019700905252	208.952606635071	4.46153847643323	203.042507683129	202.027745665772	3.19316244193927	422	all	196	449050	452
323	416.237436868687	21.0544746218489	456.593939393939	13.529138705884	494.653661232385	388.283197745055	6.96114948093155	330	all	457	1074050	453
237	407.005041286397	38.3926736783696	378.271794871795	15.6845061887607	460.721517314301	298.257586416627	6.9253889549884	195	all	407	920308	454
217	260.991439205955	13.4094379833896	290.715384615385	9.96653720734165	302.860617760618	254.983766501605	5.57765922051709	260	all	281	643397	455
201	337.93138651472	33.1499352162588	322.217948717949	13.7837655463383	389.690074441687	253.982902894645	6.05491713004301	156	all	343	751711	456
301	372.880540668082	17.7707115875886	412.671554252199	12.4585327960537	437.779308262895	357.004020423745	6.72691579102135	341	all	378	835663	457
131	180.1990625	16.229551064535	193.475	9.47211917506672	216.422198879552	160.402989170874	4.65616189642533	120	all	219	506541	458
312	378.236160859655	16.9182409011091	416.716216216216	11.5910361199744	438.821013696623	365.802714782326	6.48414689138204	370	all	394	898381	459
188	196.799247058824	5.16180871049237	208.950588235294	4.78503781084445	205.028096559378	201.447441394993	3.29665008285476	425	all	194	431122	460
203	314.379310344828	27.577892127817	316.333333333333	12.8205488078667	372.015548675611	253.689409781677	5.85538713983114	171	all	340	726352	461
109	159.628636069813	17.3147006170732	167.351648351648	9.76180511120268	192.171672771673	135.674567561153	4.60531702510325	91	all	181	393562	462
145	153.974431818182	5.59881884876545	162.948863636364	4.88680131496485	162.999854312354	155.578428876429	3.19611754252015	352	all	151	325282	463
117	119.403056478405	2.08443567863169	129.939534883721	3.85617020824541	108.306216039991	127.550719120643	3.30746933738899	215	all	132	282566	464
92	92.640943877551	1.11686001399002	94.9910714285714	2.23074360905052	91.0356520966596	94.4650965288994	1.63512685154836	336	all	93	213963	465
217	281.248699164727	17.4184661557112	309.573394495413	10.7721239388382	335.640785524035	261.987490695394	5.65910945906146	218	all	299	660799	466
91	126.684210526316	15.7452010892437	126.684210526316	6.87502203471664	144.524918490918	107.589808581714	3.57520245141778	114	all	109	247750	467
235	327.378228663446	22.2584953487333	352.429951690821	12.6747819252141	395.37505276488	289.913731788317	6.15400545800034	207	all	377	853305	468
121	362.668493150685	74.3074382826147	218.643835616438	13.2367049682394	295.749619482496	159.864464617188	4.88774435959909	73	all	455	1024020	469
118	161.090048543689	14.6761836448281	176.427184466019	8.81281768168508	195.442794593566	145.590767408876	4.24858844884805	103	all	194	447907	470
198	278.782362696322	22.2617822569658	288.547263681592	11.5705606739709	328.40171641791	239.933051295864	5.78139357162515	201	all	296	669068	471
229	249.857882583444	9.12309289254798	264.921908893709	6.15139405237945	269.967315854004	249.423365752393	3.98321273643318	461	all	242	563426	472
324	433.533994925651	23.7049696103508	469.545171339564	13.9619481574373	518.541111760125	393.185010913118	7.05316403511028	321	all	477	1102230	473
35	35	0	35	0	35	35.0003171088675	0.0178048445096042	398	all	35	83166	474
161	212.215763546798	15.3659206669058	236.475862068966	11.0735858871246	256.583524904215	197.387105067403	5.46063519452618	145	all	321	713827	475
271	451.627403846154	37.5044504478218	435.206730769231	16.4589806659954	524.70018115942	342.887396996781	7.2289286165113	208	all	483	1065362	476
74	88.1227661227661	9.28155635128993	89.8881118881119	4.44398854438224	96.8527036343938	81.831117499268	2.57682425138822	143	all	88	209096	477
207	264.537846153846	17.2624512471673	282.707692307692	10.2616336058327	308.699257499258	243.858575919848	5.52339121557924	260	all	258	594742	478
145	166.422203732319	8.4840047042889	189.748603351955	8.38769096699505	188.032044441655	169.216946787634	4.80263539205584	179	all	179	406475	479
204	296.117758784425	24.2628783910083	303.48717948718	11.9478595487854	349.290880253767	249.646675696952	5.8845857250544	195	all	323	694658	480
97	99.7136075949367	2.7820140134951	103.977848101266	2.63737868033337	102.018896925859	101.592491087871	2.00639280917464	316	all	101	242033	481
34	34	0	34	0	34	34.0281680903051	0.166632907009008	246	all	34	79309	482
103	223.484335038363	39.0620969866133	176.897058823529	11.2256946209659	227.700834064969	133.640069906973	4.45359253610533	68	all	302	671056	483
123	125.691717791411	2.52881275608961	131.972392638037	2.99079754601227	126.055073147711	129.519877127333	2.34265051985851	326	all	132	306361	484
226	280.961990623873	16.9427896661782	297.75593220339	9.24474089026426	322.745220800184	261.974418183384	5.13822835416687	295	all	263	585412	485
282	344.012695924765	15.4737242452521	392.61724137931	12.1698302425784	404.874680825677	338.47984445414	6.52405000183941	290	all	379	899253	486
352	426.530731448294	18.5769398550788	461.763440860215	12.3867980848099	490.812527808676	407.736106918157	6.96744337448883	465	all	440	939668	487
90	482.156862745098	165.241891593532	168.43137254902	12.1442059350604	237.761568627451	120.270223638872	4.25809603216941	51	all	432	983865	488
64	64	0	64	0	64	64.1230217138751	0.348028696001249	337	all	65	148551	489
51	420.777777777778	239.463873062426	97.2222222222222	9.42372454829511	138.995726495727	68.7016278862668	3.19898337506508	27	all	330	752387	490
63	214.837837837838	66.7342036771768	114.567567567568	9.4388965692034	156.425675675676	83.4264852932409	3.46931858646082	37	all	302	687442	491
224	248.912460063898	8.83253380329973	280.817891373802	7.91310275651893	273.07601171459	256.379364270935	4.97985168973501	313	all	260	608891	492
43	43.2485632183908	0.725665039330393	43.9942528735632	0.994252873563218	43.0171749385423	43.8511806394652	0.829738970150746	174	all	45	96563	493
74	166.561848958333	35.3715704587318	127.854166666667	9.88806712799715	165.555407801418	96.2307094526583	3.92126842340118	48	all	234	517398	494
29	29	0	29	0	29	29.0001415242613	0.0118979028779433	317	all	29	73149	495
103	103.99765258216	1.86706434513759	104.995305164319	1.41089381222668	104.999988953328	104.553862920197	1.1443656181643	426	all	106	248174	496
285	446.92249015748	34.807111765732	437.397637795276	14.9503907149066	518.042186673306	352.993122844515	6.9253143763854	254	all	416	955241	497
122	341.698630136986	66.0596465323668	219.643835616438	13.4583864796413	294.831430745814	161.111339569432	4.98439294263301	73	all	481	1078933	498
122	161.119318181818	14.335894261269	172.625	7.88444811377585	190.60114379085	146.100686806039	4.12253367593017	136	all	153	354222	499
33	33.497641509434	1.31752680010409	33.9952830188679	0.995283018867925	33.9999776446392	33.5695310150008	0.643673664518006	212	all	33	73516	500
222	233.148671096346	5.4842494664293	252.928571428571	5.73172741363141	241.082720490416	241.967108430951	4.03086876149903	434	all	247	540351	501
67	67.4477157360406	0.85733687338659	69.9847715736041	1.72325867148985	63.1063399979281	70.1039100861443	1.75648316403842	197	all	69	159412	502
45	198.6	85.0381561418167	83.4	8.10333264774438	115.791666666667	60.0376901083322	2.8796311529408	25	all	487	1087862	503
182	566.510665804783	101.171807948067	322.806722689076	15.6439354580636	437.073778664008	238.106889200358	6.00521435103693	119	all	422	959626	504
121	139.66028708134	8.92168100886779	150.856459330144	6.13802313011191	156.913323518587	136.56155316479	3.59272970562161	209	all	145	329367	505
308	388.231742380679	18.922196410761	430.630630630631	13.713649123424	459.737888490901	368.806654589597	7.15682335492761	333	all	446	984938	506
203	208.322537112011	3.68582136848641	218.967611336032	3.9919028340081	211.048484450321	214.733082387798	3.1802371093726	494	all	211	480970	507
87	87	0.496075955239674	87.9979035639413	0.9979035639413	88.9937106918239	87.6682246711853	0.737426724563163	477	all	87	208007	508
173	176.991452991453	3.19172569768741	184.974358974359	3.45669968860968	179.038379179707	181.796887044382	2.67007366436072	468	all	179	414197	509
52	56.0448113207547	4.0150239657334	58.9339622641509	2.62079139303568	59.9711590296496	56.1071916614327	1.92521333065878	106	all	56	122488	510
221	239.061185641769	7.69968017135497	259.901015228426	6.54156933793211	257.022571395358	243.833335085782	4.23762506093263	394	all	234	506834	511
233	331.371918720853	23.0332612873082	357.342105263158	14.2571603238027	403.271484266221	290.561289739282	6.61754074840645	190	all	374	829411	512
266	297.321022727273	9.99777680048422	335.801136363636	9.03154177157445	328.067550505051	305.477105323074	5.39443250886751	352	all	323	734286	513
148	154.980501392758	4.93792913484175	161.961002785515	4.23213564729295	161.999891069233	157.058253659406	2.9512790333376	359	all	158	345635	514
341	495.020577666282	31.8120259252734	503.524781341108	15.3569269295365	580.325797486915	415.470481666197	7.61571772991865	343	all	479	1066159	515
26	26	0	26	0	24.0829420970266	26.4873572762261	0.731794241007413	72	all	27	61985	516
321	362.586362748654	12.408288138736	398.841140529532	9.46879953759922	403.969146681076	363.665549253237	5.83574003984976	491	all	368	840248	517
125	279.896732026144	45.6804124417559	215.917647058824	12.8434384038933	279.702100840336	162.371399845499	5.14597104695071	85	all	456	1053854	518
223	356.569162605228	31.3618006403458	350.308108108108	14.6336694132645	416.911721504113	279.353070617792	6.66603914887489	185	all	338	747728	519
215	226.223150357995	5.58271216805702	244.928400954654	5.46415343764104	235.071370659236	234.211311218388	3.91792682017403	419	all	228	517298	520
341	425.23310274286	19.4706225561523	468.665796344648	13.0850136712641	499.756517162659	404.684544209614	7.06370087180257	383	all	402	895199	521
40	40	0	40	0	40	40.0526250225713	0.224007647905167	396	all	40	91804	522
74	74.1660692951016	0.53439530480301	74.9964157706093	0.996415770609319	73.0214666976097	75.2443698201192	1.02656166486028	279	all	76	176838	523
129	173.737712895377	16.291465053423	180.620437956204	7.82116703168689	202.516638042078	153.741242264805	4.17331261121363	137	all	180	410755	524
158	314.201607012418	41.4644063327414	265.027027027027	13.1700496188785	335.078050778051	203.058540078226	5.41505086098301	111	all	418	944446	525
25	25	0	25	0	25	25.0008534930457	0.0293679769367216	256	all	25	53985	526
237	252.52577764977	7.18547619292122	269.933467741935	6.23337571844458	268.011954219616	257.145593769002	4.27032724842655	496	all	253	554451	527
121	127.701601908657	5.29369511743251	131.966257668712	3.59534196873981	133.981510146295	127.684609858093	2.35192352915298	326	all	124	297244	528
266	454.866174450549	39.6710447710688	428.216346153846	15.8430984206552	520.657028056485	336.453555752943	6.97574988064586	208	all	458	1041134	529
64	71.9569327731092	5.41873434634453	78.8529411764706	4.32066064622513	79.9692292758688	72.16600881387	2.64099828519549	102	all	69	154721	530
118	123.125714285714	3.96988694201252	129.96	3.73007595990573	128.019843924192	125.446912705478	2.53580353328634	300	all	127	301938	531
162	429.726833976834	71.8235609944695	283.891891891892	14.6945194502865	377.430139230139	211.049729746588	5.80596964654299	111	all	451	957100	532
302	373.105596405229	18.8734424970588	398.762254901961	11.7652943582396	429.77166136725	350.401030293368	6.58314750430296	408	all	372	832361	533
83	83.3979274611399	0.751126513102555	86.979274611399	1.98963730569948	71.2481649395509	88.0413037575972	2.31085283630447	193	all	90	210717	534
220	307.766891107499	22.812412646961	321.534246575342	11.7854615478952	364.409723094969	267.327502546392	5.84116474767477	219	all	296	662376	535
36	36.2489270386266	0.726476466338704	36.9957081545064	0.995708154506438	36.0128385378126	36.6919713518916	0.717692842266941	233	all	36	84748	536
223	232.987921348315	4.99382607496514	253.930337078652	5.90354486212725	237.114363802004	243.388681365002	4.08997701749722	445	all	235	513379	537
311	358.034370665742	13.1452129905591	399.783980582524	11.157110147491	404.963096166112	358.844088445603	6.65816086969267	412	all	381	817728	538
45	45	0	45	0	44.0086372041112	45.1869397414928	0.408074938878118	347	all	45	88441	539
278	485.21000723256	43.3180391076649	444.264317180617	16.2816260434991	543.677108104947	349.860634741297	7.18336469609724	227	all	497	1124906	540
39	39	0.492005778927847	39.996875	0.996875	40.990625	39.4410702583565	0.551160339324881	320	all	39	88840	541
28	28	0	28	0	27.0123286739448	28.1528072771497	0.366483675723528	243	all	28	59021	542
201	208.790188172043	4.55871035836936	222.954166666667	5.08921364123291	214.056115170494	215.245711677232	3.67562755181785	480	all	224	508153	543
246	362.704679487179	26.1652091802858	382.297435897436	14.3954591423294	439.120962199313	308.229507300795	6.58896679496277	195	all	450	1020195	544
85	87.6602870813397	3.47799610238381	88.9904306220096	1.99521531100478	89.9928057553957	87.2271515017677	1.28022250847964	418	all	85	186081	545
283	354.325945626478	17.3457309058872	398.597222222222	12.2910879493394	420.769696089818	340.619678856707	6.53407800603376	288	all	377	853061	546
68	68.8846153846154	1.3244278533482	71.9807692307692	2.81822641885442	67.0719063545151	71.2047184190085	1.84915273117245	208	all	72	148986	547
160	178.894006734007	8.76005444047266	191.883636363636	5.81037203116082	196.945096217651	177.576753069186	3.74178448320745	275	all	183	425220	548
218	236.92505573658	7.64902284433561	261.871720116618	7.46383472514797	255.060789729426	244.030941252611	4.64462492092768	343	all	240	549652	549
121	125.490872210953	4.7935523700912	126.987829614604	2.44452120375116	128.987813123567	124.430795792089	1.61612664779826	493	all	122	288318	550
241	282.615264434288	12.48889292603	317.745033112583	10.0205508974161	323.939616290071	281.445150200963	5.85942111233223	302	all	303	721052	551
184	484.323220686124	76.4408975495159	319.912698412698	14.635542544373	424.474222222222	238.961177758682	5.76730269068483	126	all	409	934809	552
94	105.414814814815	6.30400399685139	116.82962962963	5.16051272960092	116.998728579326	106.824844887939	3.22445263126893	135	all	108	252001	553
241	300.309537231589	15.7763409113605	337.607287449393	11.4921893406037	355.780076363517	289.460384010008	5.99378036664307	247	all	331	748223	554
76	108.131147540984	12.9882024088605	117.311475409836	8.01503558851018	132.254918032787	95.0752750497192	3.76059619891768	61	all	117	280116	555
116	183.570068027211	22.4748229943136	179.34693877551	9.29815269189975	212.956027771934	144.261725330004	4.33815085947327	98	all	173	399334	556
177	184.416628510379	4.18656479010822	201.919871794872	5.55164566968058	185.163028691566	194.117864706707	4.02551788959899	312	all	200	444909	557
38	38	0	38	0	37.0095439653243	38.1706203340739	0.405576585209602	314	all	39	93844	558
80	94.0652852049911	7.3966762652608	104.754901960784	5.5184584182641	107.909629198214	92.9768814656027	3.16363506828942	102	all	100	218223	559
234	250.936182417898	6.93139277859751	277.880108991826	6.61517533117208	265.105842676553	261.153690561694	4.55240775763918	367	all	268	598551	560
64	327.229166666667	129.127543638225	119.416666666667	10.0271621848598	167.745238095238	85.4845669569513	3.51784624081219	36	all	208	478122	561
313	365.99432544757	13.9094277719213	413.74168797954	11.8482798250781	418.961007279166	366.219649608294	6.78137033554728	391	all	388	832788	562
115	116.995192307692	2.64029974406989	118.990384615385	1.99519230769231	118.999976830399	117.82920945168	1.50355206948004	416	all	115	245333	563
119	594.435339308579	172.634347783819	220.549295774648	13.4522895607294	310.11046277666	158.242233297661	4.81020874887233	71	all	418	942741	564
274	385.227563056553	24.5193907633107	414.414937759336	15.2134992826843	466.351158367911	339.092275725891	7.2038385222425	241	all	497	1096440	565
177	211.386554621849	11.1722022014788	242.647058823529	9.22979160985618	245.950060376057	211.145005631222	4.99816562674429	187	all	230	522209	566
253	360.32285258601	24.8761256994247	380.445887445887	13.2168975724119	432.323244871071	311.844684559334	6.36164589498741	231	all	392	887034	567
69	336.345864661654	122.837713993166	129.368421052632	10.4599884006016	181.652916073969	92.4021280019181	3.64377754074365	38	all	464	1034368	568
94	96.9258578431373	2.61795393227417	103.947916666667	3.14580746402167	97.1089114310646	101.144619904453	2.3624356654591	192	all	100	233033	569
141	148.982942430704	7.46849849833618	148.982942430704	2.82239636328618	152.974395422157	145.60462620854	1.89480371085192	469	all	141	307530	570
93	155.191611842105	22.4642849831744	147.276315789474	9.64550869317624	177.772105263158	116.77065968065	4.280207666284	76	all	184	408840	571
159	164.144392394599	3.75481543293996	172.96335078534	3.99018319240344	168.039136469198	168.657209370044	3.05950904037389	382	all	171	379453	572
25	25	0	25	0	25	25.0009586484886	0.0309506023773478	292	all	25	64886	573
62	103.148325358852	17.3084307923049	101.090909090909	8.0972906396201	121.558139534884	79.1045083696756	3.48634349215717	44	all	127	293938	574
285	325.58101882322	12.2658201012535	360.822429906542	10.3716203334551	365.964564774891	325.923528215358	6.17946905402166	428	all	337	750904	575
171	194.536489317134	8.77820847072795	221.764976958525	8.02910461032294	218.054126130739	198.923755230544	4.66702395774765	217	all	194	415413	576
290	313.947483588621	8.3561977721213	349.868708971554	8.3496001936581	335.098108372682	325.835852205856	5.51826478033784	457	all	343	786794	577
224	359.190476190476	30.6839551238235	359.190476190476	14.4203084150298	426.783290561734	283.820445037725	6.3323188574929	168	all	447	978693	578
289	369.565472914537	19.81136316048	401.649068322981	12.3359232687873	435.682465509568	344.165430128915	6.53314009316322	322	all	374	837156	579
310	483.333976833977	34.8907576530854	482.332046332046	15.979435137434	568.990990990991	387.07667842006	7.33882747731519	259	all	496	1142041	580
44	44.4985507246377	1.31958889424755	44.9971014492754	0.997101449275362	44.9999915739805	44.5182487728867	0.612772278469387	345	all	44	100573	581
216	398.925576519916	41.8552015030436	356.11320754717	14.7894843639417	442.356341055648	275.773352954662	6.29939437584084	159	all	465	1033828	582
90	171.363973313566	30.0442023958684	145.211267605634	9.89009230535142	181.432796780684	113.56250534824	4.28494908721463	71	all	183	403190	583
131	144.434466019417	6.84526050868798	157.868932038835	5.35992458827962	157.999360644092	146.37190194534	3.33525453016422	206	all	144	324224	584
235	262.520169626292	10.0615571372037	286.864935064935	7.98116859342756	289.976291937229	263.551985745001	4.87185794858449	385	all	264	561711	585
77	94.9256628787879	11.5628176408099	93.8712121212121	4.32761463083546	102.794991903771	85.4714525392962	2.512325835936	132	all	80	190222	586
298	429.02052238806	27.7973981425267	450.429104477612	15.6050330208016	514.282338308458	368.143968932313	7.45724078027001	268	all	415	930882	587
203	209.285517241379	3.86517668068219	223.951724137931	4.57204103818583	210.096366332963	218.117654466571	3.52990632121901	435	all	213	489651	588
154	229.546357615894	22.6032577016608	231.483443708609	11.2534075946798	269.243267108168	188.937543773456	5.33422527882969	151	all	212	490985	589
47	53.6886363636364	5.8333898806783	55.9181818181818	3.5778127119307	58.9176814011676	51.3995366369344	1.96630246075112	110	all	52	120601	590
189	213.612529570112	9.6557950902333	233.849498327759	6.97754412950369	237.959406073938	213.211038472852	4.24932297861064	299	all	206	476621	591
268	304.970343549291	12.0441088726953	332.840294840295	8.98007071449036	340.940686992411	303.248208445096	5.37286528705263	407	all	320	712158	592
62	226.432432432432	74.9935570643821	112.594594594595	9.49168256864555	154.426426426426	81.9794579750498	3.50854597013484	37	all	297	662325	593
41	41.7408536585366	1.25065977531347	43.9634146341463	1.71092823674487	41.1088527551942	43.4962037604916	1.46807706000028	82	all	43	103312	594
362	416.516350629027	14.1012702461642	465.790744466801	12.1446852072736	470.969417310313	417.750679389451	7.11426095767792	497	all	422	913414	595
334	379.515649195251	12.3428942936876	429.772511848341	10.6537743893747	425.034976528464	386.952673324632	6.24675643984741	422	all	405	910120	596
170	187.564291845494	7.28805497273204	211.81974248927	7.45521111565702	204.102079325144	194.387215374359	4.5816847293566	233	all	203	463351	597
180	466.057993730408	71.6769848307392	316.810344827586	15.192213765489	420.282008995502	235.336537873004	5.86893099758441	116	all	497	1119246	598
287	399.255434782609	24.4798187714176	430.4375	14.235266849119	482.389215686274	354.002543286643	6.81898563943737	256	all	419	961283	599
161	167.590008503401	3.90236419879533	183.921768707483	4.98367342295914	167.173005038193	176.629731056427	3.74266374125131	294	all	171	386463	600
242	328.345381526104	20.607971270645	361.444444444444	13.2148477723389	398.484323858743	298.363737268479	6.42739478318735	216	all	389	889707	601
131	597.02380952381	153.403962717571	244.466666666667	14.4446222211282	342.957477477477	174.929669733244	5.08464919266633	75	all	439	974694	602
237	247.491390562249	5.33151869116433	265.941767068273	5.55694475461894	255.066103447997	255.722871561983	3.85267436272881	498	all	254	574300	603
166	168.525548986486	2.39980046179117	174.97972972973	3.30983392464287	168.047215951843	173.400393086078	2.55813440078678	444	all	173	392965	604
187	197.412385765716	5.17287971949699	217.90127388535	6.22714898473388	203.142844060967	207.237034886039	4.34412951033302	314	all	219	506540	605
299	450.49359886202	32.7664647130122	448.473684210526	14.3091832022324	524.199085742525	366.790422598668	6.96727128143326	285	all	427	944338	606
323	411.757431163955	20.9195999513657	445.672872340426	12.6588131699396	483.696205673759	382.9676144996	6.71240484083848	376	all	398	907968	607
63	63	0	63	0	63	63.0396419110655	0.19805481686832	483	all	63	154370	608
117	146.153777777778	11.2548373968055	162.632	7.81913959461014	172.757677419355	139.744159049761	4.20008204775578	125	all	175	382709	609
249	303.657382246377	15.3397046394933	335.697916666667	10.5030257021709	353.811665214866	293.213612236731	5.75909199245206	288	all	296	661788	610
329	449.471556886228	26.2233054003217	473.565868263473	14.4891487511222	531.478259696823	397.470894065319	7.25001875643175	334	all	466	1049453	611
246	291.737753213868	13.5063956920756	324.738410596026	9.71723763472326	335.889980418473	287.140352435239	5.47505797636985	302	all	299	684853	612
167	441.781944444444	71.6440026470509	294.805555555556	15.4137968633577	392.247403946002	218.529791768723	5.92841591101111	108	all	459	993043	613
157	283.440966386555	34.0482749057106	257.151260504202	12.3634894653762	317.459336276884	199.850095937284	5.36789455423558	119	all	300	668923	614
237	393.341911764706	36.0832412419783	371.338235294118	14.0487006175901	447.866246498599	295.879251879611	6.41151400264928	204	all	366	822363	615
147	148.629187817259	1.82286971050176	153.982233502538	2.63903620621417	146.060816832642	153.287942935147	2.24488231532271	394	all	151	339302	616
81	91.0536971830986	6.23157411861463	98.8732394366197	4.44221645647992	100.956947357906	90.5301308567126	2.71267316289906	142	all	93	211154	617
107	107.797278911565	1.22331432619457	110.986394557823	1.99319727891156	105.061108402405	111.029381349589	1.91262429645119	294	all	109	248191	618
101	106.98	4.56948210048652	112.96	3.73007595990573	112.999866220736	107.67119611638	2.36045683001457	300	all	102	225522	619
29	29.9864864864865	2.28820324273283	30.972972972973	1.39510256828697	32.9189189189189	30.1429574133391	1.00111921510722	74	all	31	62337	620
60	64.1458333333333	4.86060612456391	64.975	2.22488763761229	66.9699246231156	62.586052904266	1.3673362868494	200	all	62	141583	621
32	32	0	32	0	32	32.0027615521628	0.0524953629745834	446	all	32	73885	622
258	356.574727668845	24.0112393989351	373.57037037037	12.9209031947847	421.465730414429	312.010919276184	6.52856544644049	270	all	356	813125	623
135	145.958490566038	6.18476636540622	156.916981132075	4.88126298954343	156.999685534591	147.747065348018	3.23967591657136	265	all	149	354322	624
131	142.60337164751	6.07944436244089	156.884444444444	5.07635720464348	154.039424603175	145.908673669344	3.36587239343178	225	all	146	340678	625
121	132.811676082863	5.99751927454047	148.841807909605	5.62689174320746	144.083686440678	137.353393172808	3.52709770848448	177	all	130	282067	626
220	236.548062593145	6.73634954796141	264.863636363636	6.97965362595394	249.144892695957	247.546797771615	4.56608377710174	330	all	244	579904	627
193	455.262505002001	65.8667906138271	326.08843537415	14.6159244914221	424.957599478147	247.547206172639	6.04382542639875	147	all	358	829974	628
160	168.181691567485	5.03160710961086	178.947075208914	4.57041866900649	176.024898460964	171.907998790132	3.16158976474761	359	all	172	389836	629
146	150.040753424658	3.59586882087452	154.979452054795	3.30974089811579	154.006797070102	152.464929348033	2.42122574005296	438	all	151	348569	630
62	68.5464895635674	4.52723629671248	76.8387096774194	4.75322334358551	75.0625292192613	70.5339123847743	2.83293358724722	93	all	72	170188	631
125	278.93665158371	46.0273578469194	213.941176470588	11.8018237990024	276.737535014006	161.74292414136	4.76468345007482	85	all	297	666306	632
172	189.746446726839	8.36945087397112	202.913165266106	5.7289590263734	206.966174110093	188.626964529153	3.54579764501829	357	all	190	438835	633
368	459.083043619339	20.8003921829135	498.714596949891	13.8670378754872	535.75772278829	432.814592344751	7.59429669020518	459	all	480	1043578	634
57	62.4432989690722	4.34870730001566	67.8865979381443	3.57123877849253	67.9988187285223	63.2377686949183	2.26429792940561	97	all	64	147395	635
81	187.803409090909	39.9135653256805	138.927272727273	9.80544628558558	180.649158249158	104.836595059783	3.9477567345579	55	all	184	413132	636
206	213.995697263901	4.58818817843207	228.944174757282	4.78419115553769	219.072620650556	222.118728677323	3.55322178908623	412	all	218	491530	637
209	279.910464201416	19.130654297771	302.541463414634	11.177167173847	334.530224772836	253.621874090488	5.6635473139414	205	all	292	641922	638
38	54.6683673469388	9.3289358888158	59.2142857142857	5.82723198895163	67.1243386243386	47.7881214961209	2.65047872078041	28	all	123	271805	639
277	343.745927482922	17.995040496432	370.728323699422	11.3733630183728	398.756672530787	323.677210060968	6.18100658049699	346	all	333	740236	640
236	264.419491525424	9.963308572719	292.838983050847	7.91589993615959	292.999543861334	267.59266581622	4.83238001307297	354	all	268	584687	641
105	107.442246835443	2.53910009347208	111.977848101266	2.63737868033337	109.028380550532	109.768043814623	1.95976466050316	316	all	110	263593	642
110	381.913432835821	91.9294043296886	199.641791044776	12.696431634639	273.593622795115	145.350308181619	4.71042113878558	67	all	419	930561	643
46	46	0	46	0	46	46.0282454653274	0.166885078887423	443	all	46	109084	644
107	107.099789029536	0.376313700630001	107.997890295359	0.99789029535865	104.025294154379	108.456174898426	1.11452955771834	474	all	109	257165	645
142	143.632896764253	1.91124574072904	147.987288135593	2.4443001458705	143.031730181007	146.545406895385	1.90565011358819	472	all	145	330873	646
128	231.956578947368	31.1262539388316	209.136842105263	11.5634920776758	258.417469204927	162.848694678327	4.89704758876229	95	all	314	718372	647
256	278.041768558952	8.55024020395492	302.897379912664	7.26511413881244	300.019411770327	282.995487820159	4.56984117574552	458	all	282	630727	648
194	202.4800997557	4.28022702517885	226.892508143322	6.22622055897834	196.302250324668	217.191197916207	4.4949749666722	307	all	224	513044	649
144	188.63249516441	14.4777424720563	208.545454545455	10.382022703826	226.620063035556	175.043714307557	5.18153066472508	143	all	211	480561	650
305	372.159462559397	16.995168497577	411.701949860724	11.9291429446187	433.815494623489	359.023172760741	6.49286496379921	359	all	378	842337	651
63	280.6	101.803620480104	117.4	9.67707157593217	163.794117647059	84.1960883033452	3.40448550804099	35	all	302	671659	652
138	157.358435681965	8.8411794903823	170.850678733032	6.53121613936689	175.931550802139	155.51990732091	3.81855573998107	221	all	153	337129	653
121	318.640423031727	59.3594910160376	215.702702702703	12.746646245347	287.036282858201	159.198195056026	4.80342509185736	74	all	412	904996	654
248	356.736860986547	25.21660245626	375.42600896861	13.9481059342338	428.285480547812	306.530928983558	6.74144411051209	223	all	385	906156	655
96	107.700767263427	6.86554930543441	115.891304347826	5.07450398928211	118.950582086006	106.527891122196	2.98918972399113	184	all	105	230753	656
