n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
200	100	100	1	444577	4445.77	1146.16	3.14	7	4445.77	3062.25	3.14	9	314	44.458	Before	0	64	200	500	1	4
189	98	91	0.93	500	5.1	2.54	2.4	5	5.49	4.19	2.58	8	235	0.056	After	79	64	200	500	1	4
200	100	100	1	445686	4456.86	1132.03	4.17	12	4456.86	2032.83	4.17	8	417	44.569	Before	0	65	200	500	1	4
194	97	97	1	500	5.15	2.46	2.8	5	5.15	3.09	2.8	7	272	0.053	After	145	65	200	500	1	4
200	100	100	1	431281	4312.81	1231.36	3.33	9	4312.81	2931.52	3.33	9	333	43.128	Before	0	66	200	500	1	4
193	99	94	0.95	500	5.05	2.43	2.53	6	5.32	3.82	2.66	8	250	0.054	After	83	66	200	500	1	4
200	100	100	1	441643	4416.43	1179.99	3.33	8	4416.43	2323.75	3.33	7	333	44.164	Before	0	67	200	500	1	4
195	98	97	0.99	500	5.1	2.36	2.46	6	5.15	2.96	2.48	6	241	0.053	After	92	67	200	500	1	4
200	100	100	1	441084	4410.84	1178.13	4.22	9	4410.84	2130.28	4.22	11	422	44.108	Before	0	68	200	500	1	4
193	99	94	0.95	500	5.05	2.55	2.7	6	5.32	3.15	2.84	7	267	0.054	After	155	68	200	500	1	4
200	100	100	1	441181	4411.81	1081.63	1.73	6	4411.81	3220	1.73	4	173	44.118	Before	0	69	200	500	1	4
189	99	90	0.91	500	5.05	2.55	1.53	4	5.56	4.21	1.68	4	151	0.056	After	22	69	200	500	1	4
200	100	100	1	447863	4478.63	1285.78	1.74	8	4478.63	3202.95	1.74	5	174	44.786	Before	0	70	200	500	1	4
189	97	92	0.95	500	5.15	2.21	1.61	4	5.43	3.79	1.7	5	156	0.056	After	18	70	200	500	1	4
200	100	100	1	453812	4538.12	1244.78	3.24	9	4538.12	3406.65	3.24	8	324	45.381	Before	0	71	200	500	1	4
193	99	94	0.95	500	5.05	2.42	2.36	5	5.32	4.41	2.49	7	234	0.054	After	90	71	200	500	1	4
200	100	100	1	454100	4541	1166.5	4.24	10	4541	2337.62	4.24	8	424	45.41	Before	0	72	200	500	1	4
193	99	94	0.95	500	5.05	2.37	2.73	6	5.32	3.49	2.87	8	270	0.054	After	154	72	200	500	1	4
200	100	100	1	457367	4573.67	1147.48	3.21	8	4573.67	2662.99	3.21	7	321	45.737	Before	0	73	200	500	1	4
194	100	94	0.94	500	5	2.62	2.36	5	5.32	3.67	2.51	6	236	0.053	After	85	73	200	500	1	4
200	100	100	1	444303	4443.03	1202.3	2.41	5	4443.03	2566.72	2.41	7	241	44.43	Before	0	74	200	500	1	4
195	99	96	0.97	500	5.05	2.7	1.98	5	5.21	3.69	2.04	5	196	0.053	After	45	74	200	500	1	4
200	100	100	1	433244	4332.44	1150.1	3.29	7	4332.44	2572.88	3.29	8	329	43.324	Before	0	75	200	500	1	4
193	98	95	0.97	500	5.1	2.42	2.43	5	5.26	3.49	2.51	7	238	0.054	After	91	75	200	500	1	4
200	100	100	1	446947	4469.47	1090.01	3.43	8	4469.47	2579.21	3.43	9	343	44.695	Before	0	76	200	500	1	4
197	97	100	1.03	500	5.15	2.58	2.57	6	5	3.59	2.49	8	249	0.052	After	94	76	200	500	1	4
200	100	100	1	428726	4287.26	1132.63	3.4	12	4287.26	2478.51	3.4	7	340	42.873	Before	0	77	200	500	1	4
192	97	95	0.98	500	5.15	2.76	2.3	5	5.26	3.91	2.35	6	223	0.054	After	117	77	200	500	1	4
200	100	100	1	444344	4443.44	1216.46	4.17	9	4443.44	2653.27	4.17	10	417	44.434	Before	0	78	200	500	1	4
193	99	94	0.95	500	5.05	2.32	2.81	7	5.32	3.57	2.96	7	278	0.054	After	139	78	200	500	1	4
200	100	100	1	476240	4762.4	1122.18	2.68	6	4762.4	2892.13	2.68	6	268	47.624	Before	0	79	200	500	1	4
190	97	93	0.96	500	5.15	2.56	2.16	6	5.38	3.48	2.26	5	210	0.055	After	58	79	200	500	1	4
200	100	100	1	460499	4604.99	1158.54	1.85	5	4604.99	3389.26	1.85	4	185	46.05	Before	0	80	200	500	1	4
190	98	92	0.94	500	5.1	2.49	1.6	4	5.43	4	1.71	4	157	0.055	After	28	80	200	500	1	4
200	100	100	1	463337	4633.37	1154.07	4.3	9	4633.37	2479.48	4.3	11	430	46.334	Before	0	81	200	500	1	4
190	98	92	0.94	500	5.1	2.53	2.85	8	5.43	3.38	3.03	8	279	0.055	After	151	81	200	500	1	4
200	100	100	1	466375	4663.75	1178.06	4.37	12	4663.75	2809.25	4.37	11	437	46.638	Before	0	82	200	500	1	4
192	96	96	1	500	5.21	2.16	2.72	5	5.21	3.45	2.72	9	261	0.054	After	176	82	200	500	1	4
200	100	100	1	435664	4356.64	1048.79	3.97	10	4356.64	2301.16	3.97	8	397	43.566	Before	0	83	200	500	1	4
195	99	96	0.97	500	5.05	2.48	2.6	6	5.21	3.47	2.68	6	257	0.053	After	140	83	200	500	1	4
200	100	100	1	459736	4597.36	1203.38	4.47	10	4597.36	2366.05	4.47	9	447	45.974	Before	0	84	200	500	1	4
196	99	97	0.98	500	5.05	2.73	2.88	6	5.15	3.04	2.94	6	285	0.052	After	162	84	200	500	1	4
200	100	100	1	455471	4554.71	1191.53	3.17	8	4554.71	3004.16	3.17	7	317	45.547	Before	0	85	200	500	1	4
191	98	93	0.95	500	5.1	2.59	2.4	6	5.38	3.76	2.53	7	235	0.055	After	82	85	200	500	1	4
200	100	100	1	463044	4630.44	1194.44	3.26	9	4630.44	2756.63	3.26	8	326	46.304	Before	0	86	200	500	1	4
197	99	98	0.99	500	5.05	2.65	2.45	6	5.1	3.57	2.48	6	243	0.052	After	83	86	200	500	1	4
200	100	100	1	455700	4557	1075.78	4.22	10	4557	2838.45	4.22	11	422	45.57	Before	0	87	200	500	1	4
192	99	93	0.94	500	5.05	2.89	2.77	7	5.38	4.29	2.95	10	274	0.054	After	148	87	200	500	1	4
200	100	100	1	456467	4564.67	1319.66	1.79	5	4564.67	3447.55	1.79	5	179	45.647	Before	0	88	200	500	1	4
192	97	95	0.98	500	5.15	2.23	1.64	4	5.26	4.41	1.67	5	159	0.054	After	20	88	200	500	1	4
200	100	100	1	433256	4332.56	1217.42	1.76	5	4332.56	3556.95	1.76	5	176	43.326	Before	0	89	200	500	1	4
193	99	94	0.95	500	5.05	2.39	1.57	5	5.32	4.62	1.65	5	155	0.054	After	21	89	200	500	1	4
200	100	100	1	446547	4465.47	1291.97	1.69	4	4465.47	3629.46	1.69	7	169	44.655	Before	0	90	200	500	1	4
186	97	89	0.92	500	5.15	2.67	1.52	4	5.62	4.64	1.65	7	147	0.058	After	22	90	200	500	1	4
200	100	100	1	451019	4510.19	1088.29	2.47	6	4510.19	3105.85	2.47	8	247	45.102	Before	0	91	200	500	1	4
196	100	96	0.96	500	5	2.57	2.03	4	5.21	3.91	2.11	7	203	0.052	After	44	91	200	500	1	4
200	100	100	1	434161	4341.61	1080.04	2.44	6	4341.61	2684.28	2.44	6	244	43.416	Before	0	92	200	500	1	4
192	99	93	0.94	500	5.05	2.6	1.96	5	5.38	3.12	2.09	6	194	0.054	After	50	92	200	500	1	4
200	100	100	1	419945	4199.45	1198.99	1.83	6	4199.45	3289.68	1.83	7	183	41.995	Before	0	93	200	500	1	4
185	95	90	0.95	500	5.26	2.67	1.61	4	5.56	4.8	1.7	6	153	0.058	After	30	93	200	500	1	4
200	100	100	1	454136	4541.36	1086.07	3.61	9	4541.36	2762.62	3.61	8	361	45.414	Before	0	94	200	500	1	4
190	97	93	0.96	500	5.15	2.64	2.53	5	5.38	4.37	2.63	8	245	0.055	After	116	94	200	500	1	4
200	100	100	1	450668	4506.68	1245.43	1.65	5	4506.68	2881.41	1.65	3	165	45.067	Before	0	95	200	500	1	4
190	97	93	0.96	500	5.15	2.32	1.48	5	5.38	3.52	1.55	3	144	0.055	After	21	95	200	500	1	4
200	100	100	1	449423	4494.23	1219.6	1.76	5	4494.23	3149.29	1.76	4	176	44.942	Before	0	96	200	500	1	4
194	98	96	0.98	500	5.1	2.5	1.58	4	5.21	3.74	1.61	4	155	0.053	After	21	96	200	500	1	4
200	100	100	1	458469	4584.69	1171.77	4.55	11	4584.69	2465.49	4.55	8	455	45.847	Before	0	97	200	500	1	4
197	99	98	0.99	500	5.05	2.43	2.88	6	5.1	3.25	2.91	7	285	0.052	After	170	97	200	500	1	4
200	100	100	1	452127	4521.27	1226.82	1.77	6	4521.27	3604.42	1.77	5	177	45.213	Before	0	98	200	500	1	4
186	98	88	0.9	500	5.1	2.57	1.6	5	5.68	4.08	1.78	5	157	0.058	After	20	98	200	500	1	4
200	100	100	1	474343	4743.43	1135.37	2.49	9	4743.43	2801.47	2.49	5	249	47.434	Before	0	99	200	500	1	4
192	100	92	0.92	500	5	2.34	1.94	5	5.43	3.36	2.11	5	194	0.054	After	55	99	200	500	1	4
200	100	100	1	453651	4536.51	1195.13	3.26	9	4536.51	2551.99	3.26	7	326	45.365	Before	0	100	200	500	1	4
191	98	93	0.95	500	5.1	2.49	2.4	5	5.38	3.8	2.53	7	235	0.055	After	91	100	200	500	1	4
500	250	250	1	1121433	4485.73	1086.7	2.51	7	4485.73	2831.79	2.51	7	628	17.943	Before	0	1	500	500	1	4
410	215	195	0.91	500	2.33	1.26	1.5	4	2.56	1.87	1.66	6	323	0.012	After	305	1	500	500	1	4
500	250	250	1	1142676	4570.7	1119.79	3.15	9	4570.7	2917.45	3.15	8	788	18.283	Before	0	2	500	500	1	4
411	220	191	0.87	500	2.27	1.29	1.61	4	2.62	1.73	1.85	5	354	0.012	After	434	2	500	500	1	4
500	250	250	1	1103512	4414.05	1149.58	2.48	7	4414.05	2860.68	2.48	6	620	17.656	Before	0	3	500	500	1	4
399	210	189	0.9	500	2.38	1.25	1.48	4	2.65	1.74	1.65	4	311	0.013	After	309	3	500	500	1	4
500	250	250	1	1107085	4428.34	1186.44	3.34	9	4428.34	2603.97	3.34	8	835	17.713	Before	0	4	500	500	1	4
415	215	200	0.93	500	2.33	1.3	1.67	4	2.5	1.69	1.8	5	360	0.012	After	475	4	500	500	1	4
500	250	250	1	1137252	4549.01	1219.77	2.56	7	4549.01	2840.88	2.56	6	640	18.196	Before	0	5	500	500	1	4
394	205	189	0.92	500	2.44	1.49	1.52	4	2.65	1.87	1.65	4	311	0.013	After	329	5	500	500	1	4
500	250	250	1	1105636	4422.54	1180.71	3.25	9	4422.54	2718.51	3.25	8	813	17.69	Before	0	6	500	500	1	4
408	211	197	0.93	500	2.37	1.29	1.66	5	2.54	1.7	1.78	5	351	0.012	After	462	6	500	500	1	4
500	250	250	1	1069618	4278.47	1362.61	2.4	6	4278.47	3296.87	2.4	7	601	17.114	Before	0	7	500	500	1	4
382	202	180	0.89	500	2.48	1.39	1.48	4	2.78	1.96	1.66	5	299	0.014	After	302	7	500	500	1	4
500	250	250	1	1122861	4491.44	1160.85	4.29	9	4491.44	2337.86	4.29	12	1073	17.966	Before	0	8	500	500	1	4
415	219	196	0.89	500	2.28	1.52	1.72	6	2.55	1.57	1.92	5	376	0.012	After	697	8	500	500	1	4
500	250	250	1	1141288	4565.15	1146.53	3.34	9	4565.15	2837.56	3.34	10	835	18.261	Before	0	9	500	500	1	4
400	212	188	0.89	500	2.36	1.35	1.65	4	2.66	1.84	1.86	7	350	0.013	After	485	9	500	500	1	4
500	250	250	1	1097194	4388.78	1248.53	1.74	11	4388.78	3025.47	1.74	6	436	17.555	Before	0	10	500	500	1	4
403	213	190	0.89	500	2.35	1.35	1.28	3	2.63	1.88	1.44	4	273	0.012	After	163	10	500	500	1	4
500	250	250	1	1118814	4475.26	1150.38	2.44	7	4475.26	2984.38	2.44	6	610	17.901	Before	0	11	500	500	1	4
409	217	192	0.88	500	2.3	1.27	1.47	3	2.6	1.82	1.66	5	319	0.012	After	291	11	500	500	1	4
500	250	250	1	1084735	4338.94	1269.44	1.73	9	4338.94	3113.36	1.73	4	432	17.356	Before	0	12	500	500	1	4
395	212	183	0.86	500	2.36	1.45	1.24	3	2.73	1.88	1.43	4	262	0.013	After	170	12	500	500	1	4
500	250	250	1	1117757	4471.03	1154.7	3.39	10	4471.03	2779.86	3.39	8	848	17.884	Before	0	13	500	500	1	4
403	212	191	0.9	500	2.36	1.27	1.66	5	2.62	1.82	1.84	6	352	0.012	After	496	13	500	500	1	4
500	250	250	1	1131476	4525.9	1173.97	2.5	8	4525.9	3048.28	2.5	7	626	18.104	Before	0	14	500	500	1	4
399	210	189	0.9	500	2.38	1.41	1.48	4	2.65	1.85	1.64	5	310	0.013	After	316	14	500	500	1	4
500	250	250	1	1143239	4572.96	1157.24	4.41	10	4572.96	2583.44	4.41	11	1102	18.292	Before	0	15	500	500	1	4
409	208	201	0.97	500	2.4	1.35	1.86	5	2.49	1.63	1.93	6	387	0.012	After	715	15	500	500	1	4
500	250	250	1	1137292	4549.17	1212.18	2.49	7	4549.17	2954.2	2.49	6	622	18.197	Before	0	16	500	500	1	4
414	215	199	0.93	500	2.33	1.31	1.48	4	2.51	1.73	1.6	5	319	0.012	After	303	16	500	500	1	4
500	250	250	1	1118168	4472.67	1164.9	3.31	10	4472.67	2668.75	3.31	7	827	17.891	Before	0	17	500	500	1	4
403	208	195	0.94	500	2.4	1.44	1.57	5	2.56	1.8	1.67	5	326	0.012	After	501	17	500	500	1	4
500	250	250	1	1067362	4269.45	1107.13	3.42	9	4269.45	2466.09	3.42	7	854	17.078	Before	0	18	500	500	1	4
404	209	195	0.93	500	2.39	1.38	1.71	4	2.56	1.56	1.83	5	357	0.012	After	497	18	500	500	1	4
500	250	250	1	1150180	4600.72	1110.97	3.14	10	4600.72	2839.19	3.14	8	784	18.403	Before	0	19	500	500	1	4
401	212	189	0.89	500	2.36	1.42	1.6	4	2.65	1.77	1.79	6	339	0.012	After	445	19	500	500	1	4
500	250	250	1	1162126	4648.5	1171.51	4.26	9	4648.5	2513	4.26	10	1066	18.594	Before	0	20	500	500	1	4
407	207	200	0.97	500	2.42	1.38	1.82	5	2.5	1.86	1.88	6	376	0.012	After	690	20	500	500	1	4
500	250	250	1	1137895	4551.58	1130.69	3.43	8	4551.58	2790.42	3.43	8	858	18.206	Before	0	21	500	500	1	4
422	218	204	0.94	500	2.29	1.32	1.62	5	2.45	1.66	1.73	5	353	0.011	After	505	21	500	500	1	4
500	250	250	1	1146634	4586.54	1094.54	2.48	6	4586.54	3222.17	2.48	7	621	18.346	Before	0	22	500	500	1	4
395	206	189	0.92	500	2.43	1.41	1.52	4	2.65	1.97	1.66	5	313	0.013	After	308	22	500	500	1	4
500	250	250	1	1118347	4473.39	1187.39	3.39	10	4473.39	2527.68	3.39	8	847	17.894	Before	0	23	500	500	1	4
412	213	199	0.93	500	2.35	1.2	1.69	5	2.51	1.53	1.81	5	360	0.012	After	487	23	500	500	1	4
500	250	250	1	1134096	4536.38	1181	3.18	8	4536.38	2807.72	3.18	8	795	18.146	Before	0	24	500	500	1	4
392	210	182	0.87	500	2.38	1.41	1.61	5	2.75	1.95	1.86	6	338	0.013	After	457	24	500	500	1	4
500	250	250	1	1116790	4467.16	1144	2.5	8	4467.16	2803.94	2.5	6	626	17.869	Before	0	25	500	500	1	4
416	214	202	0.94	500	2.34	1.25	1.55	5	2.48	1.66	1.64	5	331	0.012	After	295	25	500	500	1	4
500	250	250	1	1095803	4383.21	1153.93	2.41	9	4383.21	2961.12	2.41	6	602	17.533	Before	0	26	500	500	1	4
409	219	190	0.87	500	2.28	1.28	1.44	4	2.63	1.76	1.66	5	316	0.012	After	286	26	500	500	1	4
500	250	250	1	1122278	4489.11	1165.91	4.28	10	4489.11	2465.26	4.28	10	1070	17.956	Before	0	27	500	500	1	4
407	208	199	0.96	500	2.4	1.37	1.82	5	2.51	1.62	1.9	6	378	0.012	After	692	27	500	500	1	4
500	250	250	1	1152989	4611.96	1135.95	3.34	9	4611.96	2958.6	3.34	8	834	18.448	Before	0	28	500	500	1	4
405	210	195	0.93	500	2.38	1.23	1.73	4	2.56	1.77	1.87	5	364	0.012	After	470	28	500	500	1	4
500	250	250	1	1107520	4430.08	1121.22	4.24	9	4430.08	2467.77	4.24	11	1061	17.72	Before	0	29	500	500	1	4
402	206	196	0.95	500	2.43	1.35	1.82	6	2.55	1.65	1.91	7	374	0.012	After	687	29	500	500	1	4
500	250	250	1	1120665	4482.66	1156.17	4.26	10	4482.66	2417.73	4.26	10	1066	17.931	Before	0	30	500	500	1	4
404	203	201	0.99	500	2.46	1.43	1.84	4	2.49	1.74	1.86	6	373	0.012	After	693	30	500	500	1	4
500	250	250	1	1114542	4458.17	1152.53	3.42	11	4458.17	2505.91	3.42	9	856	17.833	Before	0	31	500	500	1	4
398	207	191	0.92	500	2.42	1.41	1.67	4	2.62	1.87	1.81	5	346	0.013	After	510	31	500	500	1	4
500	250	250	1	1084926	4339.7	1304.74	1.73	9	4339.7	3000.1	1.73	6	432	17.359	Before	0	32	500	500	1	4
388	214	174	0.81	500	2.34	1.46	1.23	3	2.87	2.01	1.51	5	263	0.013	After	169	32	500	500	1	4
500	250	250	1	1109473	4437.89	1185.96	2.47	10	4437.89	3060.76	2.47	7	617	17.752	Before	0	33	500	500	1	4
403	213	190	0.89	500	2.35	1.17	1.54	4	2.63	1.69	1.72	5	327	0.012	After	290	33	500	500	1	4
500	250	250	1	1112168	4448.67	1172.61	3.18	9	4448.67	2729.21	3.18	9	796	17.795	Before	0	34	500	500	1	4
418	224	194	0.87	500	2.23	1.25	1.58	4	2.58	1.74	1.83	5	355	0.012	After	441	34	500	500	1	4
500	250	250	1	1120041	4480.16	1071.91	2.44	7	4480.16	3176.56	2.44	7	610	17.921	Before	0	35	500	500	1	4
399	217	182	0.84	500	2.3	1.37	1.42	4	2.75	1.83	1.69	5	308	0.013	After	302	35	500	500	1	4
500	250	250	1	1136515	4546.06	1225.28	2.48	7	4546.06	2968.31	2.48	6	620	18.184	Before	0	36	500	500	1	4
403	210	193	0.92	500	2.38	1.42	1.48	3	2.59	1.92	1.61	4	310	0.012	After	310	36	500	500	1	4
500	250	250	1	1090654	4362.62	1280.58	1.7	6	4362.62	2861.69	1.7	5	425	17.45	Before	0	37	500	500	1	4
412	217	195	0.9	500	2.3	1.22	1.29	3	2.56	1.73	1.44	4	281	0.012	After	144	37	500	500	1	4
500	250	250	1	1099470	4397.88	1096.69	2.4	6	4397.88	2908.73	2.4	7	599	17.592	Before	0	38	500	500	1	4
396	210	186	0.89	500	2.38	1.32	1.47	4	2.69	1.68	1.66	5	308	0.013	After	291	38	500	500	1	4
500	250	250	1	1125754	4503.02	1108.9	3.34	9	4503.02	2714.15	3.34	9	834	18.012	Before	0	39	500	500	1	4
408	214	194	0.91	500	2.34	1.37	1.68	5	2.58	1.7	1.86	5	360	0.012	After	474	39	500	500	1	4
500	250	250	1	1122200	4488.8	1233.32	4.18	9	4488.8	2361.29	4.18	12	1046	17.955	Before	0	40	500	500	1	4
401	207	194	0.94	500	2.42	1.38	1.85	4	2.58	1.6	1.97	5	383	0.012	After	663	40	500	500	1	4
500	250	250	1	1113097	4452.39	1116.62	2.44	6	4452.39	3012.32	2.44	7	610	17.81	Before	0	41	500	500	1	4
403	206	197	0.96	500	2.43	1.31	1.52	4	2.54	1.54	1.59	4	314	0.012	After	296	41	500	500	1	4
500	250	250	1	1158350	4633.4	1133.63	3.15	8	4633.4	2897.94	3.15	8	788	18.534	Before	0	42	500	500	1	4
404	213	191	0.9	500	2.35	1.37	1.6	4	2.62	1.81	1.79	5	341	0.012	After	447	42	500	500	1	4
500	250	250	1	1133513	4534.05	1192.37	4.16	9	4534.05	2417.92	4.16	9	1041	18.136	Before	0	43	500	500	1	4
420	213	207	0.97	500	2.35	1.44	1.83	5	2.42	1.5	1.88	5	390	0.011	After	651	43	500	500	1	4
500	250	250	1	1132784	4531.14	1217.81	4.28	11	4531.14	2624.52	4.28	9	1071	18.125	Before	0	44	500	500	1	4
410	213	197	0.92	500	2.35	1.37	1.74	5	2.54	1.51	1.88	6	371	0.012	After	700	44	500	500	1	4
500	250	250	1	1126625	4506.5	1173.04	2.56	7	4506.5	3105.29	2.56	9	639	18.026	Before	0	45	500	500	1	4
405	218	187	0.86	500	2.29	1.38	1.44	4	2.67	1.76	1.67	6	313	0.012	After	326	45	500	500	1	4
500	250	250	1	1112278	4449.11	1169.72	2.47	7	4449.11	2789.63	2.47	7	617	17.796	Before	0	46	500	500	1	4
410	213	197	0.92	500	2.35	1.47	1.54	4	2.54	1.72	1.66	5	328	0.012	After	289	46	500	500	1	4
500	250	250	1	1142603	4570.41	1123.48	2.39	10	4570.41	2974.9	2.39	7	598	18.282	Before	0	47	500	500	1	4
416	219	197	0.9	500	2.28	1.29	1.43	4	2.54	1.62	1.59	5	313	0.012	After	285	47	500	500	1	4
500	250	250	1	1118735	4474.94	1157.88	4.09	11	4474.94	2484.18	4.09	9	1022	17.9	Before	0	48	500	500	1	4
418	217	201	0.93	500	2.3	1.2	1.79	4	2.49	1.54	1.94	7	389	0.011	After	633	48	500	500	1	4
500	250	250	1	1124215	4496.86	1205.24	4.15	12	4496.86	2607.85	4.15	11	1037	17.987	Before	0	49	500	500	1	4
409	211	198	0.94	500	2.37	1.42	1.74	4	2.53	1.8	1.86	5	368	0.012	After	669	49	500	500	1	4
500	250	250	1	1150352	4601.41	1176.44	2.46	7	4601.41	3029.04	2.46	6	616	18.406	Before	0	50	500	500	1	4
399	211	188	0.89	500	2.37	1.43	1.51	4	2.66	1.72	1.7	6	319	0.013	After	297	50	500	500	1	4
500	250	250	1	1108545	4434.18	1127.54	3.31	8	4434.18	2865.39	3.31	8	827	17.737	Before	0	51	500	500	1	4
391	212	179	0.84	500	2.36	1.31	1.67	5	2.79	1.78	1.97	6	353	0.013	After	474	51	500	500	1	4
500	250	250	1	1069747	4278.99	1399.94	1.74	7	4278.99	2995.82	1.74	5	435	17.116	Before	0	52	500	500	1	4
386	209	177	0.85	500	2.39	1.46	1.27	4	2.82	2.01	1.5	5	266	0.014	After	169	52	500	500	1	4
500	250	250	1	1092081	4368.32	1157.34	2.54	7	4368.32	2926.61	2.54	7	636	17.473	Before	0	53	500	500	1	4
403	208	195	0.94	500	2.4	1.4	1.51	4	2.56	1.82	1.62	5	315	0.012	After	321	53	500	500	1	4
500	250	250	1	1165016	4660.06	1157.53	2.55	7	4660.06	2990.22	2.55	9	637	18.64	Before	0	54	500	500	1	4
409	217	192	0.88	500	2.3	1.22	1.44	4	2.6	1.78	1.62	6	312	0.012	After	325	54	500	500	1	4
500	250	250	1	1095065	4380.26	1350.39	1.73	7	4380.26	3331.7	1.73	5	433	17.521	Before	0	55	500	500	1	4
405	208	197	0.95	500	2.4	1.26	1.32	4	2.54	1.83	1.4	4	275	0.012	After	158	55	500	500	1	4
500	250	250	1	1140219	4560.88	1193.21	4.28	12	4560.88	2532	4.28	11	1070	18.244	Before	0	56	500	500	1	4
408	205	203	0.99	500	2.44	1.4	1.84	4	2.46	1.55	1.86	6	378	0.012	After	692	56	500	500	1	4
500	250	250	1	1136280	4545.12	1167.96	2.46	7	4545.12	2788	2.46	6	616	18.18	Before	0	57	500	500	1	4
401	210	191	0.91	500	2.38	1.31	1.55	4	2.62	1.69	1.71	5	326	0.012	After	290	57	500	500	1	4
500	250	250	1	1113907	4455.63	1188.94	4.24	10	4455.63	2209.23	4.24	9	1060	17.823	Before	0	58	500	500	1	4
403	206	197	0.96	500	2.43	1.34	1.81	4	2.54	1.51	1.89	5	372	0.012	After	688	58	500	500	1	4
500	250	250	1	1115479	4461.92	1131.25	3.35	9	4461.92	2743.46	3.35	10	838	17.848	Before	0	59	500	500	1	4
422	219	203	0.93	500	2.28	1.25	1.63	4	2.46	1.85	1.75	6	356	0.011	After	482	59	500	500	1	4
500	250	250	1	1109572	4438.29	1168.4	2.48	6	4438.29	3146.71	2.48	7	620	17.753	Before	0	60	500	500	1	4
396	207	189	0.91	500	2.42	1.3	1.54	4	2.65	1.88	1.68	6	318	0.013	After	302	60	500	500	1	4
500	250	250	1	1107825	4431.3	1160.06	4.28	10	4431.3	2422.09	4.28	10	1070	17.725	Before	0	61	500	500	1	4
418	216	202	0.94	500	2.31	1.32	1.81	5	2.48	1.57	1.94	6	391	0.011	After	679	61	500	500	1	4
500	250	250	1	1110754	4443.02	1220.34	1.73	6	4443.02	2799.38	1.73	5	432	17.772	Before	0	62	500	500	1	4
401	209	192	0.92	500	2.39	1.36	1.34	4	2.6	1.68	1.46	4	281	0.012	After	151	62	500	500	1	4
500	250	250	1	1139385	4557.54	1106.33	3.34	8	4557.54	2927.97	3.34	9	834	18.23	Before	0	63	500	500	1	4
400	206	194	0.94	500	2.43	1.29	1.64	5	2.58	1.8	1.74	5	337	0.013	After	497	63	500	500	1	4
500	250	250	1	1122997	4491.99	1213.92	3.29	9	4491.99	3015.18	3.29	10	823	17.968	Before	0	64	500	500	1	4
402	207	195	0.94	500	2.42	1.38	1.71	5	2.56	1.77	1.81	6	353	0.012	After	470	64	500	500	1	4
500	250	250	1	1116251	4465	1282.32	1.8	17	4465	3163.83	1.8	4	451	17.86	Before	0	65	500	500	1	4
386	206	180	0.87	500	2.43	1.45	1.28	4	2.78	1.87	1.47	4	264	0.013	After	187	65	500	500	1	4
500	250	250	1	1141967	4567.87	1187.69	3.27	9	4567.87	2811.92	3.27	9	818	18.271	Before	0	66	500	500	1	4
408	214	194	0.91	500	2.34	1.35	1.61	4	2.58	1.94	1.78	6	345	0.012	After	473	66	500	500	1	4
500	250	250	1	1099322	4397.29	1104.25	1.75	8	4397.29	3069.93	1.75	5	437	17.589	Before	0	67	500	500	1	4
394	206	188	0.91	500	2.43	1.34	1.28	4	2.66	1.88	1.4	4	263	0.013	After	174	67	500	500	1	4
500	250	250	1	1101275	4405.1	1171.94	2.51	8	4405.1	2850.46	2.51	7	627	17.62	Before	0	68	500	500	1	4
409	215	194	0.9	500	2.33	1.44	1.5	4	2.58	1.75	1.66	5	322	0.012	After	305	68	500	500	1	4
500	250	250	1	1125619	4502.48	1232.54	2.52	8	4502.48	2809.92	2.52	6	631	18.01	Before	0	69	500	500	1	4
395	209	186	0.89	500	2.39	1.35	1.51	4	2.69	1.8	1.69	5	315	0.013	After	316	69	500	500	1	4
500	250	250	1	1101027	4404.11	1363.61	1.7	7	4404.11	3021.66	1.7	5	424	17.616	Before	0	70	500	500	1	4
388	205	183	0.89	500	2.44	1.39	1.34	3	2.73	1.99	1.5	4	274	0.013	After	150	70	500	500	1	4
500	250	250	1	1129931	4519.72	1197.19	3.4	8	4519.72	2816.06	3.4	10	849	18.079	Before	0	71	500	500	1	4
405	215	190	0.88	500	2.33	1.4	1.65	4	2.63	1.84	1.87	6	355	0.012	After	494	71	500	500	1	4
500	250	250	1	1121843	4487.37	1181.92	3.28	8	4487.37	3097.53	3.28	9	821	17.949	Before	0	72	500	500	1	4
393	209	184	0.88	500	2.39	1.46	1.65	4	2.72	1.77	1.88	5	345	0.013	After	476	72	500	500	1	4
500	250	250	1	1148468	4593.87	1191.28	2.42	7	4593.87	2813.15	2.42	6	605	18.375	Before	0	73	500	500	1	4
406	215	191	0.89	500	2.33	1.35	1.45	4	2.62	1.73	1.63	4	312	0.012	After	293	73	500	500	1	4
500	250	250	1	1109699	4438.8	1205.87	2.54	8	4438.8	3150.39	2.54	7	636	17.755	Before	0	74	500	500	1	4
414	217	197	0.91	500	2.3	1.29	1.54	4	2.54	1.91	1.7	5	335	0.012	After	301	74	500	500	1	4
500	250	250	1	1115136	4460.54	1128.63	4.32	12	4460.54	2461.69	4.32	10	1081	17.842	Before	0	75	500	500	1	4
