n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
25	13	12	0.92	59096	4545.85	1048.01	4	7	4924.67	2920.94	4.33	8	52	378.821	Before	0	9	25	200	1	4
25	13	12	0.92	200	15.38	3.57	3.92	7	16.67	9.35	4.25	8	51	1.282	After	1	9	25	200	1	4
25	13	12	0.92	54717	4209	1156.08	4.46	8	4559.75	1874.67	4.83	8	58	350.75	Before	0	10	25	200	1	4
25	13	12	0.92	200	15.38	5.47	4.15	6	16.67	7.4	4.5	8	54	1.282	After	4	10	25	200	1	4
25	13	12	0.92	60216	4632	1025.22	3.31	7	5018	2753.07	3.58	6	43	386	Before	0	11	25	200	1	4
25	13	12	0.92	200	15.38	4.46	3.15	6	16.67	9.93	3.42	6	41	1.282	After	2	11	25	200	1	4
25	13	12	0.92	58716	4516.62	1362.02	1.85	4	4893	3403.69	2	4	24	376.385	Before	0	12	25	200	1	4
25	13	12	0.92	200	15.38	6.75	1.85	4	16.67	12.62	2	4	24	1.282	After	0	12	25	200	1	4
25	13	12	0.92	61909	4762.23	1145.9	2.92	5	5159.08	2675.94	3.17	5	38	396.853	Before	0	13	25	200	1	4
25	13	12	0.92	200	15.38	5.53	2.85	5	16.67	11.56	3.08	5	37	1.282	After	1	13	25	200	1	4
25	13	12	0.92	60228	4632.92	1063.25	4.69	8	5019	2575.96	5.08	9	61	386.077	Before	0	14	25	200	1	4
25	13	12	0.92	200	15.38	5.03	4.46	8	16.67	8.87	4.83	9	58	1.282	After	3	14	25	200	1	4
25	13	12	0.92	62533	4810.23	815.77	3.92	7	5211.08	3008.54	4.25	8	51	400.853	Before	0	15	25	200	1	4
25	13	12	0.92	200	15.38	5.58	3.85	7	16.67	12.38	4.17	8	50	1.282	After	1	15	25	200	1	4
25	13	12	0.92	54492	4191.69	831.52	1.92	4	4541	3356.59	2.08	4	25	349.308	Before	0	16	25	200	1	4
25	13	12	0.92	200	15.38	4.66	1.92	4	16.67	11.83	2.08	4	25	1.282	After	0	16	25	200	1	4
25	13	12	0.92	58711	4516.23	1411.54	4.08	6	4892.58	3557.28	4.42	9	53	376.353	Before	0	17	25	200	1	4
25	13	12	0.92	200	15.38	6.89	3.77	6	16.67	14.37	4.08	9	49	1.282	After	4	17	25	200	1	4
25	13	12	0.92	62851	4834.69	1423.85	2.23	4	5237.58	2983.32	2.42	6	29	402.891	Before	0	18	25	200	1	4
25	13	12	0.92	200	15.38	6.65	2.23	4	16.67	9.47	2.42	6	29	1.282	After	0	18	25	200	1	4
25	13	12	0.92	60988	4691.38	1398.47	2.08	4	5082.33	3651.52	2.25	5	27	390.949	Before	0	19	25	200	1	4
25	13	12	0.92	200	15.38	5.25	2.08	4	16.67	11.03	2.25	5	27	1.282	After	0	19	25	200	1	4
25	13	12	0.92	59086	4545.08	1524.08	3.85	6	4923.83	2061.92	4.17	7	50	378.756	Before	0	20	25	200	1	4
25	13	12	0.92	200	15.38	6.71	3.85	6	16.67	8.14	4.17	7	50	1.282	After	0	20	25	200	1	4
25	13	12	0.92	61053	4696.38	1318.25	3.38	7	5087.75	2877.55	3.67	6	44	391.365	Before	0	21	25	200	1	4
25	13	12	0.92	200	15.38	4.77	2.92	6	16.67	10.74	3.17	6	38	1.282	After	6	21	25	200	1	4
25	13	12	0.92	63701	4900.08	1104.72	2.23	3	5308.42	3500.72	2.42	5	29	408.34	Before	0	22	25	200	1	4
25	13	12	0.92	200	15.38	6.58	2.15	3	16.67	13.57	2.33	5	28	1.282	After	1	22	25	200	1	4
25	13	12	0.92	64107	4931.31	1119.64	2.54	6	5342.25	3937.97	2.75	5	33	410.942	Before	0	23	25	200	1	4
25	13	12	0.92	200	15.38	3.48	2.38	5	16.67	13.05	2.58	5	31	1.282	After	2	23	25	200	1	4
25	13	12	0.92	60146	4626.62	1322.37	4.54	10	5012.17	3330.75	4.92	9	59	385.551	Before	0	24	25	200	1	4
25	13	12	0.92	200	15.38	5.36	4.15	8	16.67	10.78	4.5	8	54	1.282	After	5	24	25	200	1	4
25	13	12	0.92	58853	4527.15	766.38	3	5	4904.42	4340.95	3.25	7	39	377.263	Before	0	25	25	200	1	4
25	13	12	0.92	200	15.38	4.35	2.92	5	16.67	14.47	3.17	7	38	1.282	After	1	25	25	200	1	4
25	13	12	0.92	67065	5158.85	1094.24	1.62	3	5588.75	2934.91	1.75	3	21	429.904	Before	0	26	25	200	1	4
25	13	12	0.92	200	15.38	4.56	1.62	3	16.67	8.08	1.75	3	21	1.282	After	0	26	25	200	1	4
25	13	12	0.92	58074	4467.23	1026.96	4.77	9	4839.5	3072.27	5.17	9	62	372.269	Before	0	27	25	200	1	4
25	13	12	0.92	200	15.38	5.3	4.31	8	16.67	10.28	4.67	9	56	1.282	After	6	27	25	200	1	4
25	13	12	0.92	59386	4568.15	1206.96	4.08	7	4948.83	1993.43	4.42	7	53	380.679	Before	0	28	25	200	1	4
24	13	11	0.85	200	15.38	5.58	3.85	6	18.18	6.18	4.55	7	50	1.399	After	3	28	25	200	1	4
25	13	12	0.92	58320	4486.15	1131.1	2.38	4	4860	2856.01	2.58	6	31	373.846	Before	0	29	25	200	1	4
25	13	12	0.92	200	15.38	5.33	2.38	4	16.67	9.17	2.58	6	31	1.282	After	0	29	25	200	1	4
25	13	12	0.92	63385	4875.77	1160.51	3.15	5	5282.08	2259.34	3.42	7	41	406.314	Before	0	30	25	200	1	4
25	13	12	0.92	200	15.38	5.77	3.15	5	16.67	8	3.42	7	41	1.282	After	0	30	25	200	1	4
25	13	12	0.92	59585	4583.46	1094.47	3.77	9	4965.42	1979.44	4.08	8	49	381.955	Before	0	31	25	200	1	4
25	13	12	0.92	200	15.38	3.4	3.31	6	16.67	9.29	3.58	8	43	1.282	After	6	31	25	200	1	4
25	13	12	0.92	62277	4790.54	1195.68	1.46	3	5189.75	3061.03	1.58	3	19	399.212	Before	0	32	25	200	1	4
25	13	12	0.92	200	15.38	4.41	1.46	3	16.67	11.15	1.58	3	19	1.282	After	0	32	25	200	1	4
25	13	12	0.92	52413	4031.77	1054.43	1.69	2	4367.75	1961.09	1.83	3	22	335.981	Before	0	33	25	200	1	4
25	13	12	0.92	200	15.38	6.61	1.69	2	16.67	7.91	1.83	3	22	1.282	After	0	33	25	200	1	4
25	13	12	0.92	54324	4178.77	1252.38	1.31	2	4527	2944.96	1.42	2	17	348.231	Before	0	34	25	200	1	4
25	13	12	0.92	200	15.38	6.93	1.31	2	16.67	13.01	1.42	2	17	1.282	After	0	34	25	200	1	4
25	13	12	0.92	56153	4319.46	1365.5	3.46	5	4679.42	2698.17	3.75	7	45	359.955	Before	0	35	25	200	1	4
25	13	12	0.92	200	15.38	5.17	3.23	5	16.67	10.79	3.5	6	42	1.282	After	3	35	25	200	1	4
25	13	12	0.92	57858	4450.62	1036.43	3.62	7	4821.5	1984.52	3.92	7	47	370.885	Before	0	36	25	200	1	4
25	13	12	0.92	200	15.38	8.05	3.38	7	16.67	7.11	3.67	7	44	1.282	After	3	36	25	200	1	4
25	13	12	0.92	63224	4863.38	1139.44	2.38	6	5268.67	3504.53	2.58	5	31	405.282	Before	0	37	25	200	1	4
24	13	11	0.85	200	15.38	6.13	2.15	5	18.18	11.72	2.55	5	28	1.399	After	3	37	25	200	1	4
25	13	12	0.92	57700	4438.46	1200.9	2.15	5	4808.33	3613.67	2.33	5	28	369.872	Before	0	38	25	200	1	4
25	13	12	0.92	200	15.38	5.58	2.15	5	16.67	12.97	2.33	5	28	1.282	After	0	38	25	200	1	4
25	13	12	0.92	59800	4600	1371.95	1.77	5	4983.33	3002.02	1.92	3	23	383.333	Before	0	39	25	200	1	4
25	13	12	0.92	200	15.38	5.44	1.77	5	16.67	9.52	1.92	3	23	1.282	After	0	39	25	200	1	4
25	13	12	0.92	59935	4610.38	1351.5	1.85	5	4994.58	3199.91	2	4	24	384.199	Before	0	40	25	200	1	4
25	13	12	0.92	200	15.38	5.42	1.85	5	16.67	11.64	2	4	24	1.282	After	0	40	25	200	1	4
25	13	12	0.92	65331	5025.46	1116.23	2.23	6	5444.25	5390.48	2.42	5	29	418.788	Before	0	41	25	200	1	4
25	13	12	0.92	200	15.38	6.84	2.23	6	16.67	14.53	2.42	5	29	1.282	After	0	41	25	200	1	4
25	13	12	0.92	55704	4284.92	1233.83	3.92	9	4642	3643.27	4.25	9	51	357.077	Before	0	42	25	200	1	4
25	13	12	0.92	200	15.38	5.62	3.69	8	16.67	13.47	4	9	48	1.282	After	3	42	25	200	1	4
25	13	12	0.92	65443	5034.08	1258.35	3.46	9	5453.58	5200.97	3.75	6	45	419.506	Before	0	43	25	200	1	4
25	13	12	0.92	200	15.38	3.73	3.23	7	16.67	15.51	3.5	6	42	1.282	After	3	43	25	200	1	4
25	13	12	0.92	54333	4179.46	1063.35	1.92	3	4527.75	2075.98	2.08	4	25	348.288	Before	0	44	25	200	1	4
25	13	12	0.92	200	15.38	5.69	1.92	3	16.67	9.33	2.08	4	25	1.282	After	0	44	25	200	1	4
25	13	12	0.92	61702	4746.31	1292.98	3.23	6	5141.83	2665.42	3.5	7	42	395.526	Before	0	45	25	200	1	4
25	13	12	0.92	200	15.38	7.42	3.08	5	16.67	10.02	3.33	6	40	1.282	After	2	45	25	200	1	4
25	13	12	0.92	59311	4562.38	1116.11	1.69	4	4942.58	4549.51	1.83	3	22	380.199	Before	0	46	25	200	1	4
25	13	12	0.92	200	15.38	3.88	1.69	4	16.67	14.25	1.83	3	22	1.282	After	0	46	25	200	1	4
25	13	12	0.92	53807	4139	948.13	4.23	9	4483.92	1632.23	4.58	8	55	344.917	Before	0	47	25	200	1	4
25	13	12	0.92	200	15.38	5.55	3.92	7	16.67	7.1	4.25	8	51	1.282	After	4	47	25	200	1	4
25	13	12	0.92	49760	3827.69	999.33	2.85	5	4146.67	2396.64	3.08	7	37	318.974	Before	0	48	25	200	1	4
25	13	12	0.92	200	15.38	5.71	2.77	5	16.67	11.39	3	7	36	1.282	After	1	48	25	200	1	4
25	13	12	0.92	57895	4453.46	1154.78	3	5	4824.58	2022.43	3.25	5	39	371.122	Before	0	49	25	200	1	4
25	13	12	0.92	200	15.38	6.19	2.92	5	16.67	5.66	3.17	4	38	1.282	After	1	49	25	200	1	4
25	13	12	0.92	63535	4887.31	1137.52	3.15	5	5294.58	3273.74	3.42	7	41	407.276	Before	0	50	25	200	1	4
25	13	12	0.92	200	15.38	3.59	3.15	5	16.67	9.24	3.42	7	41	1.282	After	0	50	25	200	1	4
25	13	12	0.92	60352	4642.46	1009.04	5	9	5029.33	2096.07	5.42	8	65	386.872	Before	0	51	25	200	1	4
25	13	12	0.92	200	15.38	4.77	4.54	7	16.67	5.94	4.92	8	59	1.282	After	6	51	25	200	1	4
25	13	12	0.92	60034	4618	1468.39	1.54	3	5002.83	3300.35	1.67	4	20	384.833	Before	0	52	25	200	1	4
25	13	12	0.92	200	15.38	6.32	1.54	3	16.67	15.06	1.67	4	20	1.282	After	0	52	25	200	1	4
25	13	12	0.92	57973	4459.46	1291.52	1.92	5	4831.08	3758.11	2.08	4	25	371.622	Before	0	53	25	200	1	4
24	13	11	0.85	200	15.38	4.7	1.85	4	18.18	12.39	2.18	4	24	1.399	After	1	53	25	200	1	4
25	13	12	0.92	54939	4226.08	1443.4	4.69	8	4578.25	1577.72	5.08	6	61	352.173	Before	0	54	25	200	1	4
25	13	12	0.92	200	15.38	8.08	4.08	6	16.67	6.27	4.42	6	53	1.282	After	8	54	25	200	1	4
25	13	12	0.92	54473	4190.23	1244.54	3.15	8	4539.42	3078.25	3.42	5	41	349.186	Before	0	55	25	200	1	4
25	13	12	0.92	200	15.38	5.94	3.15	8	16.67	11.78	3.42	5	41	1.282	After	0	55	25	200	1	4
25	13	12	0.92	52360	4027.69	742.67	1.85	4	4363.33	2378.02	2	4	24	335.641	Before	0	56	25	200	1	4
25	13	12	0.92	200	15.38	4.93	1.85	4	16.67	9.18	2	4	24	1.282	After	0	56	25	200	1	4
25	13	12	0.92	57108	4392.92	1038.97	3.85	6	4759	2346.02	4.17	7	50	366.077	Before	0	57	25	200	1	4
25	13	12	0.92	200	15.38	4.33	3.62	6	16.67	8.04	3.92	7	47	1.282	After	3	57	25	200	1	4
25	13	12	0.92	58725	4517.31	1173.91	3.54	8	4893.75	4490.91	3.83	7	46	376.442	Before	0	58	25	200	1	4
25	13	12	0.92	200	15.38	3.69	3.38	7	16.67	14.3	3.67	6	44	1.282	After	2	58	25	200	1	4
25	13	12	0.92	54464	4189.54	1571.73	4.54	7	4538.67	2048.63	4.92	8	59	349.128	Before	0	59	25	200	1	4
25	13	12	0.92	200	15.38	7.43	3.92	5	16.67	6.51	4.25	7	51	1.282	After	8	59	25	200	1	4
25	13	12	0.92	60403	4646.38	1044.28	2.85	5	5033.58	3761.34	3.08	7	37	387.199	Before	0	60	25	200	1	4
25	13	12	0.92	200	15.38	5.97	2.69	4	16.67	13.28	2.92	7	35	1.282	After	2	60	25	200	1	4
25	13	12	0.92	57714	4439.54	1277.96	2.69	5	4809.5	3013.93	2.92	5	35	369.962	Before	0	61	25	200	1	4
25	13	12	0.92	200	15.38	5.87	2.54	5	16.67	10.93	2.75	5	33	1.282	After	2	61	25	200	1	4
25	13	12	0.92	57314	4408.77	1048.72	3.85	6	4776.17	3091.6	4.17	8	50	367.397	Before	0	62	25	200	1	4
25	13	12	0.92	200	15.38	7.43	3.85	6	16.67	11.36	4.17	8	50	1.282	After	0	62	25	200	1	4
25	13	12	0.92	63842	4910.92	1159.87	2.38	6	5320.17	4299.44	2.58	5	31	409.244	Before	0	63	25	200	1	4
25	13	12	0.92	200	15.38	6.2	2.23	5	16.67	11.9	2.42	5	29	1.282	After	2	63	25	200	1	4
25	13	12	0.92	61631	4740.85	1154.68	3.69	7	5135.92	2709.76	4	7	48	395.071	Before	0	64	25	200	1	4
25	13	12	0.92	200	15.38	5.5	3.54	5	16.67	10.59	3.83	7	46	1.282	After	2	64	25	200	1	4
25	13	12	0.92	53010	4077.69	1196.38	5.23	9	4417.5	1852.5	5.67	9	68	339.808	Before	0	65	25	200	1	4
25	13	12	0.92	200	15.38	5.88	5	8	16.67	7.82	5.42	9	65	1.282	After	3	65	25	200	1	4
25	13	12	0.92	54213	4170.23	1002.58	3.38	6	4517.75	2337.34	3.67	6	44	347.519	Before	0	66	25	200	1	4
25	13	12	0.92	200	15.38	3.91	3.31	6	16.67	9.91	3.58	6	43	1.282	After	1	66	25	200	1	4
25	13	12	0.92	67668	5205.23	964.09	3.23	7	5639	3015.16	3.5	5	42	433.769	Before	0	67	25	200	1	4
25	13	12	0.92	200	15.38	6.13	3.15	7	16.67	11.11	3.42	5	41	1.282	After	1	67	25	200	1	4
25	13	12	0.92	60042	4618.62	1467.49	1.77	3	5003.5	3835.67	1.92	3	23	384.885	Before	0	68	25	200	1	4
25	13	12	0.92	200	15.38	5.3	1.77	3	16.67	11.02	1.92	3	23	1.282	After	0	68	25	200	1	4
25	13	12	0.92	58059	4466.08	1080.05	1.85	4	4838.25	3814.02	2	4	24	372.173	Before	0	69	25	200	1	4
25	13	12	0.92	200	15.38	4.93	1.85	4	16.67	12.83	2	4	24	1.282	After	0	69	25	200	1	4
25	13	12	0.92	53846	4142	962.4	2.46	6	4487.17	2159.28	2.67	5	32	345.167	Before	0	70	25	200	1	4
25	13	12	0.92	200	15.38	4.79	2.38	5	16.67	9.16	2.58	5	31	1.282	After	1	70	25	200	1	4
25	13	12	0.92	63907	4915.92	1079.27	3.15	6	5325.58	2286.12	3.42	6	41	409.66	Before	0	71	25	200	1	4
25	13	12	0.92	200	15.38	6.73	3.08	6	16.67	8.29	3.33	6	40	1.282	After	1	71	25	200	1	4
25	13	12	0.92	55338	4256.77	1248.05	2	4	4611.5	2738.13	2.17	5	26	354.731	Before	0	72	25	200	1	4
25	13	12	0.92	200	15.38	4.13	1.92	3	16.67	8.66	2.08	5	25	1.282	After	1	72	25	200	1	4
25	13	12	0.92	59254	4558	1194.15	3.46	6	4937.83	1725.14	3.75	5	45	379.833	Before	0	73	25	200	1	4
25	13	12	0.92	200	15.38	5.27	3.38	6	16.67	5.12	3.67	5	44	1.282	After	1	73	25	200	1	4
25	13	12	0.92	59169	4551.46	1339.77	3.38	8	4930.75	2704.8	3.67	6	44	379.288	Before	0	74	25	200	1	4
25	13	12	0.92	200	15.38	4.98	3.31	7	16.67	8.89	3.58	6	43	1.282	After	1	74	25	200	1	4
25	13	12	0.92	58719	4516.85	1026.13	2.46	6	4893.25	2686.4	2.67	4	32	376.404	Before	0	75	25	200	1	4
25	13	12	0.92	200	15.38	5.28	2.46	6	16.67	11.88	2.67	4	32	1.282	After	0	75	25	200	1	4
25	13	12	0.92	64095	4930.38	1072.76	3.08	6	5341.25	2626.63	3.33	6	40	410.865	Before	0	76	25	200	1	4
25	13	12	0.92	200	15.38	3.28	3	5	16.67	9.21	3.25	6	39	1.282	After	1	76	25	200	1	4
25	13	12	0.92	63502	4884.77	1308.49	2.62	5	5291.83	2635.13	2.83	5	34	407.064	Before	0	77	25	200	1	4
25	13	12	0.92	200	15.38	6.12	2.62	5	16.67	8.66	2.83	5	34	1.282	After	0	77	25	200	1	4
25	13	12	0.92	57181	4398.54	1092.79	3.08	5	4765.08	2605.19	3.33	8	40	366.545	Before	0	78	25	200	1	4
25	13	12	0.92	200	15.38	5.41	3	5	16.67	10.02	3.25	8	39	1.282	After	1	78	25	200	1	4
25	13	12	0.92	59282	4560.15	1118.83	3.54	6	4940.17	1471.09	3.83	5	46	380.013	Before	0	79	25	200	1	4
25	13	12	0.92	200	15.38	4.07	3.46	6	16.67	6.77	3.75	5	45	1.282	After	1	79	25	200	1	4
25	13	12	0.92	51382	3952.46	803.84	2.31	4	4281.83	2429.96	2.5	4	30	329.372	Before	0	80	25	200	1	4
25	13	12	0.92	200	15.38	5.49	2.31	4	16.67	12.03	2.5	4	30	1.282	After	0	80	25	200	1	4
25	13	12	0.92	62838	4833.69	1168.34	3.08	7	5236.5	2993.85	3.33	7	40	402.808	Before	0	81	25	200	1	4
25	13	12	0.92	200	15.38	6.1	2.92	6	16.67	10.96	3.17	7	38	1.282	After	2	81	25	200	1	4
25	13	12	0.92	55332	4256.31	1066.66	4.31	7	4611	2846.63	4.67	9	56	354.692	Before	0	82	25	200	1	4
25	13	12	0.92	200	15.38	7.02	3.85	7	16.67	12.12	4.17	8	50	1.282	After	6	82	25	200	1	4
25	13	12	0.92	56024	4309.54	1254.86	4.54	7	4668.67	1802.63	4.92	8	59	359.128	Before	0	83	25	200	1	4
25	13	12	0.92	200	15.38	7.59	4	7	16.67	5.68	4.33	6	52	1.282	After	7	83	25	200	1	4
25	13	12	0.92	59653	4588.69	1154.11	2.23	4	4971.08	3427.91	2.42	6	29	382.391	Before	0	84	25	200	1	4
25	13	12	0.92	200	15.38	3.71	2.23	4	16.67	13.32	2.42	6	29	1.282	After	0	84	25	200	1	4
25	13	12	0.92	58993	4537.92	896.1	4.15	6	4916.08	2261.78	4.5	10	54	378.16	Before	0	85	25	200	1	4
25	13	12	0.92	200	15.38	4.21	4.08	6	16.67	8.76	4.42	10	53	1.282	After	1	85	25	200	1	4
25	13	12	0.92	54900	4223.08	1000.86	4.31	6	4575	1642.93	4.67	7	56	351.923	Before	0	86	25	200	1	4
25	13	12	0.92	200	15.38	5.52	4	5	16.67	6.5	4.33	7	52	1.282	After	4	86	25	200	1	4
25	13	12	0.92	63795	4907.31	961.67	2.31	4	5316.25	3189.15	2.5	4	30	408.942	Before	0	87	25	200	1	4
25	13	12	0.92	200	15.38	7.89	2.31	4	16.67	12.94	2.5	4	30	1.282	After	0	87	25	200	1	4
25	13	12	0.92	59182	4552.46	1328.15	3.31	6	4931.83	3048.29	3.58	8	43	379.372	Before	0	88	25	200	1	4
24	13	11	0.85	200	15.38	6.08	3.15	6	18.18	11.47	3.73	8	41	1.399	After	2	88	25	200	1	4
25	13	12	0.92	58900	4530.77	1104.18	3.08	6	4908.33	2864.68	3.33	6	40	377.564	Before	0	89	25	200	1	4
25	13	12	0.92	200	15.38	5.12	3	5	16.67	10.02	3.25	6	39	1.282	After	1	89	25	200	1	4
25	13	12	0.92	54520	4193.85	1145.12	3.15	5	4543.33	2177.58	3.42	6	41	349.487	Before	0	90	25	200	1	4
25	13	12	0.92	200	15.38	5.27	3.15	5	16.67	9.34	3.42	6	41	1.282	After	0	90	25	200	1	4
25	13	12	0.92	62837	4833.62	966.9	3.69	9	5236.42	2857.6	4	7	48	402.801	Before	0	91	25	200	1	4
25	13	12	0.92	200	15.38	5.75	3.31	6	16.67	10.89	3.58	5	43	1.282	After	5	91	25	200	1	4
25	13	12	0.92	55663	4281.77	1122.59	2	4	4638.58	2771.92	2.17	3	26	356.814	Before	0	92	25	200	1	4
25	13	12	0.92	200	15.38	4.57	2	4	16.67	10.38	2.17	3	26	1.282	After	0	92	25	200	1	4
25	13	12	0.92	55833	4294.85	947.43	4.38	9	4652.75	2240.11	4.75	7	57	357.904	Before	0	93	25	200	1	4
25	13	12	0.92	200	15.38	6.38	4.08	7	16.67	10.82	4.42	6	53	1.282	After	4	93	25	200	1	4
25	13	12	0.92	54936	4225.85	1017.41	2.54	4	4578	1943.2	2.75	4	33	352.154	Before	0	94	25	200	1	4
25	13	12	0.92	200	15.38	6.89	2.46	4	16.67	7.4	2.67	4	32	1.282	After	1	94	25	200	1	4
25	13	12	0.92	58997	4538.23	1187.63	3	6	4916.42	2985.64	3.25	6	39	378.186	Before	0	95	25	200	1	4
25	13	12	0.92	200	15.38	5.64	2.85	5	16.67	9.15	3.08	5	37	1.282	After	2	95	25	200	1	4
25	13	12	0.92	54669	4205.31	1220.57	1.69	3	4555.75	2751.75	1.83	4	22	350.442	Before	0	96	25	200	1	4
25	13	12	0.92	200	15.38	4.89	1.69	3	16.67	9.76	1.83	4	22	1.282	After	0	96	25	200	1	4
25	13	12	0.92	63626	4894.31	1288.32	3.77	6	5302.17	1755.74	4.08	6	49	407.859	Before	0	97	25	200	1	4
25	13	12	0.92	200	15.38	6.73	3.69	6	16.67	6.05	4	6	48	1.282	After	1	97	25	200	1	4
25	13	12	0.92	59278	4559.85	1196.58	3.54	7	4939.83	2816.6	3.83	6	46	379.987	Before	0	98	25	200	1	4
25	13	12	0.92	200	15.38	6.13	3.31	5	16.67	12.4	3.58	6	43	1.282	After	3	98	25	200	1	4
25	13	12	0.92	65900	5069.23	1031.54	1.62	3	5491.67	4286.68	1.75	4	21	422.436	Before	0	99	25	200	1	4
25	13	12	0.92	200	15.38	5.91	1.54	3	16.67	14.46	1.67	4	20	1.282	After	1	99	25	200	1	4
25	13	12	0.92	54958	4227.54	1152.14	2.31	7	4579.83	3417.64	2.5	6	30	352.295	Before	0	100	25	200	1	4
25	13	12	0.92	200	15.38	6.34	2.31	7	16.67	12.16	2.5	6	30	1.282	After	0	100	25	200	1	4
50	25	25	1	99448	3977.92	1040.58	2.32	4	3977.92	2572.27	2.32	5	58	159.117	Before	0	1	50	200	1	4
50	25	25	1	200	8	3.61	2.2	4	8	5.93	2.2	5	55	0.32	After	3	1	50	200	1	4
50	25	25	1	113349	4533.96	1079.6	4.36	8	4533.96	2393.83	4.36	8	109	181.358	Before	0	2	50	200	1	4
49	25	24	0.96	200	8	2.94	3.4	6	8.33	4.75	3.54	7	85	0.333	After	24	2	50	200	1	4
50	25	25	1	109562	4382.48	1096.17	4.8	9	4382.48	2025.4	4.8	8	120	175.299	Before	0	3	50	200	1	4
50	25	25	1	200	8	4.13	3.76	8	8	4.75	3.76	7	94	0.32	After	26	3	50	200	1	4
50	25	25	1	116701	4668.04	1147.2	4.04	7	4668.04	2753	4.04	9	101	186.722	Before	0	4	50	200	1	4
48	25	23	0.92	200	8	2.75	3.44	6	8.7	4.62	3.74	8	86	0.348	After	15	4	50	200	1	4
50	25	25	1	116041	4641.64	1233.19	3.16	6	4641.64	2767.24	3.16	5	79	185.666	Before	0	5	50	200	1	4
49	25	24	0.96	200	8	3.46	2.64	5	8.33	4.37	2.75	5	66	0.333	After	13	5	50	200	1	4
50	25	25	1	112486	4499.44	1300.69	3.44	10	4499.44	2768.43	3.44	7	86	179.978	Before	0	6	50	200	1	4
49	25	24	0.96	200	8	2.93	3.04	8	8.33	6.13	3.17	7	76	0.333	After	10	6	50	200	1	4
50	25	25	1	118978	4759.12	1141.78	4.72	9	4759.12	2173.61	4.72	9	118	190.365	Before	0	7	50	200	1	4
50	25	25	1	200	8	4.13	3.44	9	8	4.35	3.44	7	86	0.32	After	32	7	50	200	1	4
50	25	25	1	106774	4270.96	1393.68	2.48	6	4270.96	2851.8	2.48	6	62	170.838	Before	0	8	50	200	1	4
48	24	24	1	200	8.33	3.05	2.33	4	8.33	6.91	2.33	6	56	0.347	After	6	8	50	200	1	4
50	25	25	1	107462	4298.48	1129.27	2.44	5	4298.48	2774.82	2.44	5	61	171.939	Before	0	9	50	200	1	4
50	25	25	1	200	8	3.4	2.2	4	8	6.3	2.2	5	55	0.32	After	6	9	50	200	1	4
50	25	25	1	107682	4307.28	956.04	2.48	5	4307.28	2959.98	2.48	6	62	172.291	Before	0	10	50	200	1	4
50	25	25	1	200	8	4.42	2.28	4	8	6.4	2.28	6	57	0.32	After	5	10	50	200	1	4
50	25	25	1	115339	4613.56	1272.13	4.08	9	4613.56	2961.76	4.08	7	102	184.542	Before	0	11	50	200	1	4
50	25	25	1	200	8	3.76	3.04	6	8	7.12	3.04	6	76	0.32	After	26	11	50	200	1	4
50	25	25	1	118146	4725.84	1130.11	1.84	4	4725.84	2988.75	1.84	4	46	189.034	Before	0	12	50	200	1	4
50	25	25	1	200	8	3.8	1.76	4	8	5.66	1.76	4	44	0.32	After	2	12	50	200	1	4
50	25	25	1	113088	4523.52	1108.21	3.04	6	4523.52	3135	3.04	6	76	180.941	Before	0	13	50	200	1	4
48	25	23	0.92	200	8	3.08	2.64	6	8.7	5.49	2.87	6	66	0.348	After	10	13	50	200	1	4
50	25	25	1	113933	4557.32	1023.31	2.44	5	4557.32	4099.73	2.44	7	61	182.293	Before	0	14	50	200	1	4
47	25	22	0.88	200	8	2.16	2.16	5	9.09	7.43	2.45	6	54	0.364	After	7	14	50	200	1	4
50	25	25	1	108521	4340.84	885.38	2.68	6	4340.84	2979.94	2.68	7	67	173.634	Before	0	15	50	200	1	4
48	25	23	0.92	200	8	3.62	2.32	5	8.7	6.78	2.52	7	58	0.348	After	9	15	50	200	1	4
50	25	25	1	118183	4727.32	1244.96	2.56	4	4727.32	3150.68	2.56	6	64	189.093	Before	0	16	50	200	1	4
49	25	24	0.96	200	8	3.45	2.12	3	8.33	5.3	2.21	5	53	0.333	After	11	16	50	200	1	4
50	25	25	1	112570	4502.8	1111.66	2.44	5	4502.8	2407.4	2.44	4	61	180.112	Before	0	17	50	200	1	4
49	25	24	0.96	200	8	3.52	2.24	5	8.33	4.27	2.33	4	56	0.333	After	5	17	50	200	1	4
50	25	25	1	116611	4664.44	1055.95	1.84	6	4664.44	4077.95	1.84	4	46	186.578	Before	0	18	50	200	1	4
49	25	24	0.96	200	8	2.78	1.64	3	8.33	7.61	1.71	4	41	0.333	After	5	18	50	200	1	4
50	25	25	1	108261	4330.44	1330.29	3.2	6	4330.44	2824.94	3.2	6	80	173.218	Before	0	19	50	200	1	4
50	25	25	1	200	8	3.04	2.72	5	8	6.17	2.72	5	68	0.32	After	12	19	50	200	1	4
50	25	25	1	116308	4652.32	1245.54	3.44	8	4652.32	3023.68	3.44	7	86	186.093	Before	0	20	50	200	1	4
49	25	24	0.96	200	8	4.05	2.76	6	8.33	5.39	2.88	6	69	0.333	After	17	20	50	200	1	4
