Species	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	n	true_n	true_off	errors	type_a	type_b	mat_sim_iter
62	88.4084210526316	12.2592626010619	93.36	7.23137607928118	106.212244897959	76.5900335811456	3.64206255992747	50	100	310963	Yes	0.02	0.014	4
60	88.0847368421053	12.8531856023438	92.34	7.2974790167564	106.152244897959	74.7183056287393	3.35755865567371	50	100	300129	No	0.02	0.014	5
70	102.161818181818	13.7135546199938	107.24	8.58692028610957	123.031020408163	87.0493371135914	4.22866597481348	50	100	300129	Yes	0.02	0.014	5
51	84.124	17.6534371044281	76.48	5.72803631273406	92.0359183673469	62.2175553595451	2.83884418901026	50	100	332571	No	0.02	0.014	6
58	85.44	13.7399854439515	85.44	6.0573261427795	99.1542857142857	70.5406328710971	3.18619649996196	50	100	332571	Yes	0.02	0.014	6
55	70.3125	8.03441085659054	79.5	5.46717477313466	84.6918367346939	67.0254954346859	2.83260180198054	50	100	310735	No	0.02	0.014	7
61	82.3422222222222	10.5696410244369	88.44	5.89331825035777	98.3926530612245	74.0251580192491	3.06310860108092	50	100	310735	Yes	0.02	0.014	7
58	77.6233333333333	9.54327356677835	86.42	7.02933851795459	94.5114285714286	71.5018469453306	3.40777866719347	50	100	309850	No	0.02	0.014	8
66	86.0704	9.30246514459474	97.36	7.87989847650336	104.569795918367	81.2189583876986	4.08812963145132	50	100	309850	Yes	0.02	0.014	8
62	90.322	12.7592197331969	95.32	6.80981644392857	109.151836734694	77.2824023044308	3.23887759165781	50	100	290328	No	0.02	0.014	9
72	121.6125	19.7856926290818	116.1	10.3873962088677	140.491836734694	91.2429380588284	4.69004137283457	50	100	290328	Yes	0.02	0.014	9
62	97.28	15.5796790724328	97.28	7.36032607973315	114.912653061224	77.7371790599683	3.33994691572489	50	100	311950	No	0.02	0.014	10
72	117.3005	18.4066176146651	114.14	9.39878715579835	136.611836734694	90.5317406327251	4.47517824781913	50	100	311950	Yes	0.02	0.014	10
57	79.5976470588235	11.2065435800155	84.44	6.52466091072938	95.3330612244898	69.8890497495849	3.19124456581223	50	100	322310	No	0.02	0.014	11
68	107.459411764706	17.3025868824035	104.26	8.05821320144857	123.79306122449	84.2273740727615	3.92222349781407	50	100	322310	Yes	0.02	0.014	11
60	95.574	16.5328880235729	92.34	6.73893166607289	109.91387755102	74.4799908137053	3.12503607734629	50	100	278614	No	0.02	0.014	12
68	115.170666666667	20.7298545534552	105.24	8.35554905437099	127.61387755102	84.3771028923653	3.98857469673521	50	100	278614	Yes	0.02	0.014	12
62	95.3472222222222	14.906945946964	96.3	6.87997093017114	112.972653061224	77.4321311240346	3.23063483563367	50	100	291588	No	0.02	0.014	13
71	99.8654545454545	12.6221323274977	106.28	6.8069376374402	120.151020408163	87.4075741322661	3.67617363641689	50	100	291588	Yes	0.02	0.014	13
61	118.33	25.4412204895913	99.22	7.55351573772108	124.434693877551	77.1452359564734	3.31228681854481	50	100	320570	No	0.02	0.014	14
67	131.715	27.4489414641075	109.14	8.40816270061421	137.254285714286	84.7806095138727	3.91784514169306	50	100	320570	Yes	0.02	0.014	14
64	90.0978260869565	11.5563974302778	98.3	6.73602256528287	110.270612244898	79.9754321626915	3.23850131938503	50	100	317011	No	0.02	0.014	15
70	94.01	10.627918140445	104.3	7.93813580130751	114.389795918367	86.4165266559785	3.90728275263154	50	100	317011	Yes	0.02	0.014	15
59	88.5152941176471	13.7714791249461	90.36	6.66729330388277	105.09306122449	73.2148900654585	3.12634414085231	50	100	335756	No	0.02	0.014	16
68	98.24	13.2435644748685	103.28	10.0605367650041	118.091428571429	84.2261299858313	4.89196813844904	50	100	335756	Yes	0.02	0.014	16
62	101.69	17.6968614802173	97.28	7.49228936974541	116.793469387755	77.5818599436383	3.41215535874624	50	100	316581	No	0.02	0.014	17
70	90.9066666666667	9.68270546826584	101.36	7.23137607928118	109.510204081633	85.2652365750023	3.85045868723107	50	100	316581	Yes	0.02	0.014	17
63	134.272727272727	32.265353598325	102.2	7.61682348489185	130.255510204082	79.4797711494981	3.3295272095438	50	100	327806	No	0.02	0.014	18
73	149.326923076923	32.2848902522231	117.1	9.50042104330119	148.074693877551	91.6366548152021	4.30932665644129	50	100	327806	Yes	0.02	0.014	18
59	97.115	17.8318363468264	91.34	7.16192711496005	109.854285714286	73.2903765187255	3.33534385938323	50	100	319464	No	0.02	0.014	19
66	107.621176470588	18.0519308961107	103.24	7.99594897432444	123.73306122449	82.4555515731664	3.90371762902419	50	100	319464	Yes	0.02	0.014	19
61	79.375	8.80125612483809	90.4	6.3696153730033	96.6302040816327	75.3298002823386	3.21257571052018	50	100	325642	No	0.02	0.014	20
66	80.21	7.00174978130467	94.42	6.44760420621489	94.9881632653061	80.6603902964224	3.60046474068435	50	100	325642	Yes	0.02	0.014	20
62	103.925625	18.4881961610656	98.26	7.29210532013903	118.733469387755	77.8605219458113	3.26357811092795	50	100	309890	No	0.02	0.014	21
75	124.373333333333	19.4276015942191	120.08	9.13117736110738	144.491428571429	94.7421473076448	4.55375107406588	50	100	309890	Yes	0.02	0.014	21
53	93.0909090909091	20.0127832925971	82.4	6.67023237976009	100.855510204082	65.6895235204857	3.09198875809307	50	100	305498	No	0.02	0.014	22
67	129.1075	27.913749384264	105.22	7.93319607724403	131.375102040816	83.2188979611702	3.85835951532425	50	100	305498	Yes	0.02	0.014	22
59	86.6994117647059	13.1085146799239	89.38	7.16466328587743	103.15306122449	72.9362280632855	3.37771964769035	50	100	295259	No	0.02	0.014	23
62	85.5445	11.0810588398627	92.38	7.16466328587743	103.331836734694	76.2857084924982	3.62691169878269	50	100	295259	Yes	0.02	0.014	23
60	81	10.0399203184089	89.4	6.67023237976009	98.4514285714286	74.030804354894	3.18671800577103	50	100	322307	No	0.02	0.014	24
69	92.0865384615385	10.2224767369934	103.3	8.18132018686471	112.449387755102	85.455750996379	4.23172564256418	50	100	322307	Yes	0.02	0.014	24
61	89.0847368421053	12.8531856023438	93.34	6.73893166607289	107.152244897959	75.8336775573824	3.21216715009873	50	100	314749	No	0.02	0.014	25
67	98.9433333333333	13.8146179958177	103.26	7.55611011036764	119.031428571429	83.5501278647749	3.86483254992176	50	100	314749	Yes	0.02	0.014	25
60	99.69	17.6968614802173	95.28	7.49228936974541	114.793469387755	75.4234395039781	3.37792224711673	50	100	299334	No	0.02	0.014	26
69	112.218	17.7339523006012	110.16	9.55493589722087	131.671836734694	87.0791917150601	4.42611080578922	50	100	299334	Yes	0.02	0.014	26
58	72.88375	7.54537403552253	84.46	6.1392833457986	87.8102040816326	71.167250039995	3.14822832935486	50	100	326872	No	0.02	0.014	27
67	89.6576	10.1778372982869	100.32	8.12241343444176	109.449795918367	82.8916543206876	4.20087721063225	50	100	326872	Yes	0.02	0.014	27
60	95.4025	16.1612955975264	93.32	6.80981644392857	110.913469387755	74.7937920820063	3.14711006343842	50	100	337805	No	0.02	0.014	28
64	108.2225	19.2952087742171	101.24	8.35554905437099	122.673469387755	80.2504708023548	3.88571635773614	50	100	337805	Yes	0.02	0.014	28
60	83.5445	11.0810588398627	90.38	7.02654965114458	101.331836734694	74.2352239907302	3.36852061188254	50	100	322943	No	0.02	0.014	29
65	86	10.0399203184089	94.4	6.81557040899733	103.451428571429	79.1472398342619	3.43831129810007	50	100	322943	Yes	0.02	0.014	29
66	92.8324	11.5527889927238	102.26	7.0181764013168	114.269795918367	82.8728816567883	3.30296291684331	50	100	302118	No	0.02	0.014	30
77	101.843	10.426670240302	115.22	7.93319607724403	124.447755102041	95.4319728908156	4.07308229120299	50	100	302118	Yes	0.02	0.014	30
55	77.5976470588235	11.2065435800155	82.44	6.37269173897498	93.3330612244898	67.7692944712378	3.11613948692726	50	100	325389	No	0.02	0.014	31
64	74.5603448275862	5.67884088291109	88.5	5.98080262172227	85.2281632653061	77.1745417833361	3.57482584055784	50	100	325389	Yes	0.02	0.014	31
58	101.572307692308	20.3217287692992	91.32	7.09179807947181	111.734693877551	72.4185273261274	3.22183207455645	50	100	326660	No	0.02	0.014	32
69	108.69	17.6968614802173	104.28	7.49228936974541	123.793469387755	84.72922837467	3.77130785766382	50	100	326660	Yes	0.02	0.014	32
65	102.2645	15.7835853662119	103.22	6.87427087042691	121.851836734694	81.982725001016	3.20500180572985	50	100	334813	No	0.02	0.014	33
65	102.2645	15.7835853662119	103.22	6.87427087042691	121.851836734694	81.982725001016	3.20500180572985	50	100	334813	Yes	0.02	0.014	33
60	95.4025	16.1612955975264	93.32	7.22866516031833	110.913469387755	74.8133436321107	3.35549362940646	50	100	295370	No	0.02	0.014	34
67	108.405	17.6771387594888	105.22	8.64266162706837	125.732653061224	83.9238278703192	4.25559637342627	50	100	295370	Yes	0.02	0.014	34
56	103.203333333333	22.2490164784707	89.32	6.80981644392857	110.675102040816	70.1785921975784	3.14167209759386	50	100	289135	No	0.02	0.014	35
63	85.4233333333333	10.5472578497043	93.38	6.44456360043099	103.391428571429	77.3110658477939	3.6218890101317	50	100	289135	Yes	0.02	0.014	35
60	77.1704166666667	8.37376779950409	88.42	6.59784813405098	93.6902040816326	73.955317901627	3.26331577892435	50	100	300766	No	0.02	0.014	36
65	80.2068965517241	7.3494433755363	94.4	6.67023237976009	95.9281632653061	79.9235858227636	3.62752353653587	50	100	300766	Yes	0.02	0.014	36
58	79.6889473684211	10.5513785738647	86.42	5.97424472213852	96.3922448979592	71.3924653128658	3.07049608806693	50	100	284434	No	0.02	0.014	37
67	88.3444	9.73601397566787	99.34	7.6898114411213	107.509795918367	82.6129923185146	4.07527281473793	50	100	284434	Yes	0.02	0.014	37
54	77.66	12.2379655171928	79.48	6.37576662057199	91.2742857142857	65.8019859605082	3.13327804586969	50	100	330599	No	0.02	0.014	38
62	95.350625	15.4171021370965	94.34	8.41980997410274	110.973469387755	76.5656145816014	4.05706995048447	50	100	330599	Yes	0.02	0.014	38
56	77.0123529411765	10.6016166740839	82.46	5.81126492254483	92.3930612244898	68.4950158187689	2.97311405153311	50	100	289642	No	0.02	0.014	39
68	103.305789473684	15.3514693673409	104.26	8.53081473248599	121.912244897959	84.3367557052264	4.4752267185907	50	100	289642	Yes	0.02	0.014	39
56	80.01	11.9329085410892	83.44	6.0573261427795	95.2734693877551	68.6994354546051	3.00053007568724	50	100	307488	No	0.02	0.014	40
62	82.6045	10.0194690484327	90.42	6.13608996022712	99.4518367346939	75.6284790353411	3.38094165859008	50	100	307488	Yes	0.02	0.014	40
57	100.572307692308	20.3217287692992	90.32	7.36298852369064	110.734693877551	71.3387093634226	3.34437125459893	50	100	304602	No	0.02	0.014	41
68	120.266666666667	22.529256698955	107.2	9.45388808903511	131.49387755102	84.8700754098383	4.35365328290916	50	100	304602	Yes	0.02	0.014	41
58	78.2189473684211	10.0067915470758	85.44	6.37269173897498	94.4522448979592	71.1333548607971	3.12999119693068	50	100	315021	No	0.02	0.014	42
58	78.2189473684211	10.0067915470758	85.44	6.37269173897498	94.4522448979592	71.1333548607971	3.12999119693068	50	100	315021	Yes	0.02	0.014	42
60	100.016666666667	18.1598952721731	94.3	7.15918989830553	113.79387755102	75.0373148180512	3.2654076597927	50	100	340496	No	0.02	0.014	43
67	111.720666666667	19.8559659779754	103.26	8.41515299920328	124.67387755102	83.0026205116536	3.96460608460788	50	100	340496	Yes	0.02	0.014	43
54	74.7025	10.6502139246414	79.48	5.72803631273406	89.3934693877551	65.9309191430774	2.9455935448012	50	100	326946	No	0.02	0.014	44
63	75.74	6.62970587582888	88.48	5.89664311282275	88.989387755102	76.214310602466	3.72139394219325	50	100	326946	Yes	0.02	0.014	44
63	141.578181818182	35.0421130863526	104.16	8.80776929761447	134.135510204082	80.0439295375004	3.69448292112179	50	100	340982	No	0.02	0.014	45
71	186.204444444444	52.382924201249	116.08	10.4335228949766	151.776326530612	89.4530925287114	4.58547967840072	50	100	340982	Yes	0.02	0.014	45
55	91.2223076923077	17.5056320386432	85.38	6.88566627132045	102.914693877551	68.2432599173357	3.19462708074108	50	100	305483	No	0.02	0.014	46
62	116.427692307692	24.3748107890372	99.24	9.03189902512201	123.494693877551	77.782134977321	4.18759190882148	50	100	305483	Yes	0.02	0.014	46
55	84.435	14.5199238117836	83.42	6.88851217607982	98.0942857142857	67.7142407954615	3.32040310211635	50	100	319914	No	0.02	0.014	47
61	88.6994117647059	13.1085146799239	91.38	8.18611018738448	105.15306122449	74.867255562138	4.09970266437729	50	100	319914	Yes	0.02	0.014	47
57	81.2405882352941	11.8260210435622	85.42	6.13608996022712	97.2730612244898	70.1677117517579	3.06532920506758	50	100	320752	No	0.02	0.014	48
60	87.4726666666667	13.4867435830179	88.42	6.13608996022712	102.15387755102	72.985272543873	3.08115877263898	50	100	320752	Yes	0.02	0.014	48
62	109.915	21.450030011634	98.26	7.29210532013903	120.614285714286	77.7315887632421	3.31173254670657	50	100	327980	No	0.02	0.014	49
69	108.225789473684	16.6739189773513	107.22	8.5285168698901	126.792244897959	86.1093570910265	4.2907053609459	50	100	327980	Yes	0.02	0.014	49
56	71.7733333333333	8.11772637389814	81.48	5.72803631273406	86.6914285714286	68.45466863163	2.94419898324888	50	100	321228	No	0.02	0.014	50
62	87.9411764705882	12.460020331276	91.4	6.3696153730033	104.21306122449	75.6040600357969	3.20877028425398	50	100	321228	Yes	0.02	0.014	50
55	72.4336842105263	8.95483959867152	80.48	6.22016076962646	87.5722448979592	67.2758525543872	3.13796239756892	50	100	337309	No	0.02	0.014	51
64	87.2105263157895	11.1083360808671	93.4	8.00574793507765	104.332244897959	77.8695921553527	4.08251512300646	50	100	337309	Yes	0.02	0.014	51
57	81.2405882352941	11.8260210435622	85.42	6.74474610344971	97.2730612244898	70.1677117517579	3.26814704184986	50	100	323491	No	0.02	0.014	52
67	95.5833333333333	12.6830851194868	101.3	8.41748180871215	115.151428571429	82.812544504911	4.10583595899509	50	100	323491	Yes	0.02	0.014	52
59	94.574	16.5328880235729	91.34	6.88281918983784	108.91387755102	73.3450673349579	3.17332488716711	50	100	319382	No	0.02	0.014	53
68	99.5921052631579	14.0778466056856	102.3	7.42792030113409	118.032244897959	83.718629348278	3.72117145420779	50	100	319382	Yes	0.02	0.014	53
56	69.9204545454545	7.33029618488583	80.5	5.46717477313466	83.8110204081633	68.2893520960025	2.9558583756002	50	100	291415	No	0.02	0.014	54
67	95.322	12.7592197331969	100.32	7.62453933034646	114.151836734694	82.4987432366099	3.82906353452774	50	100	291415	Yes	0.02	0.014	54
64	103.225789473684	16.6739189773513	102.22	8.17652738025135	121.792244897959	80.8390481899013	3.63663340724335	50	100	315616	No	0.02	0.014	55
72	128.968947368421	22.449768954203	118.06	10.195038008757	145.312244897959	91.7524056305983	4.61219077597844	50	100	315616	Yes	0.02	0.014	55
57	82.9411764705882	12.460020331276	86.4	6.52165623135719	99.2130612244898	70.4463737539309	3.11871847671791	50	100	339065	No	0.02	0.014	56
59	79.2189473684211	10.0067915470758	86.44	6.21700892712886	95.4522448979592	72.0684674339222	3.35420070509067	50	100	339065	Yes	0.02	0.014	56
64	116.266666666667	22.529256698955	103.2	8.11517097786609	127.49387755102	80.8530094432795	3.52915353646529	50	100	291166	No	0.02	0.014	57
64	116.266666666667	22.529256698955	103.2	8.11517097786609	127.49387755102	80.8530094432795	3.52915353646529	50	100	291166	Yes	0.02	0.014	57
56	83.5625	13.279134022617	85.4	6.67023237976009	99.1534693877551	69.2567594589511	3.22983836463097	50	100	304772	No	0.02	0.014	58
68	128.400666666667	25.3572063661653	110.14	9.29393350524954	137.31387755102	85.8312152558326	4.49680928028729	50	100	304772	Yes	0.02	0.014	58
63	91.5833333333333	12.6830851194868	97.3	6.87997093017114	111.151428571429	78.7311270514792	3.23314553746093	50	100	334205	No	0.02	0.014	59
68	109.1845	17.0725502785173	108.18	8.52621838800766	128.731836734694	85.7862593384799	3.86486204772654	50	100	334205	Yes	0.02	0.014	59
61	111.54	22.4022811338488	98.24	7.61939630154516	121.554285714286	76.9144303868764	3.41629885002027	50	100	321802	No	0.02	0.014	60
66	107.405	17.6771387594888	104.22	7.80868746973523	124.732653061224	82.8084559416762	3.84922668207147	50	100	321802	Yes	0.02	0.014	60
58	91.350625	15.4171021370965	90.34	6.88281918983784	106.973469387755	72.3498752565168	3.14482853189762	50	100	315631	No	0.02	0.014	61
66	117.480625	21.810157861921	106.18	9.29604216857906	130.493469387755	83.2632326972137	4.30411223766519	50	100	315631	Yes	0.02	0.014	61
57	73.562	8.51334060166748	82.48	6.06056103013574	88.6318367346939	69.5349012941449	3.07634641206928	50	100	305640	No	0.02	0.014	62
66	83.9169565217391	8.72653908114069	94.42	7.82122752513952	100.630612244898	80.0933313931968	4.01570927981143	50	100	305640	Yes	0.02	0.014	62
57	79.8938888888889	11.1492620406047	85.42	7.16739841225531	96.3326530612245	70.2419541180947	3.31851750952353	50	100	288455	No	0.02	0.014	63
64	93.5152941176471	13.7714791249461	95.36	8.24456184402785	110.09306122449	78.4312309976376	4.03368440104182	50	100	288455	Yes	0.02	0.014	63
62	106.720666666667	19.8559659779754	98.26	7.55611011036764	119.67387755102	77.8058311295789	3.4292298187968	50	100	331013	No	0.02	0.014	64
69	89.9792592592593	9.43717463231969	102.32	7.09179807947181	109.568979591837	85.1514259077317	3.95102996256371	50	100	331013	Yes	0.02	0.014	64
59	88.430625	13.9759983160654	89.38	7.02654965114458	104.093469387755	72.8815372470531	3.28660656906586	50	100	286123	No	0.02	0.014	65
70	111.405	17.6771387594888	108.22	9.50660822796438	128.732653061224	87.070132750626	4.48438996918899	50	100	286123	Yes	0.02	0.014	65
56	94.5969230769231	18.4229820654499	87.36	6.95505571508956	105.854693877551	69.6636797819125	3.26548616737104	50	100	299507	No	0.02	0.014	66
69	119.54	22.4022811338488	106.24	7.87243291492535	129.554285714286	85.2839105830186	4.0151067409615	50	100	299507	Yes	0.02	0.014	66
63	123.307692307692	26.5288534189335	102.2	7.86994282063091	128.374693877551	79.6282558821716	3.45613466698935	50	100	308135	No	0.02	0.014	67
63	123.307692307692	26.5288534189335	102.2	7.86994282063091	128.374693877551	79.6282558821716	3.45613466698935	50	100	308135	Yes	0.02	0.014	67
60	97.515625	16.9212218717736	94.3	7.55870359254813	112.853469387755	75.0920056342837	3.44715785079579	50	100	324904	No	0.02	0.014	68
70	134.8025	26.313966593629	115.08	10.3391682450766	144.193469387755	89.0525413886812	4.60515870773338	50	100	324904	Yes	0.02	0.014	68
61	81.9066666666667	9.68270546826584	92.36	6.95505571508956	100.510204081633	75.9135102204453	3.36625855337495	50	100	299918	No	0.02	0.014	69
71	94.9575	10.3201773694787	107.26	9.19428083103839	116.448571428571	88.2992325215298	4.48002225392959	50	100	299918	Yes	0.02	0.014	69
56	79.2105263157895	11.1083360808671	85.4	6.52165623135719	96.3322448979592	69.5414264576604	3.20997766564121	50	100	318692	No	0.02	0.014	70
61	96.28	15.5796790724328	96.28	8.23980582295481	113.912653061224	76.5965587446611	3.89647220221062	50	100	318692	Yes	0.02	0.014	70
61	212.001666666667	77.9251069968015	103.14	8.40816270061421	138.777551020408	77.7724561173601	3.56687439995623	50	100	297243	No	0.02	0.014	71
69	189.267777777778	54.3913964402601	115.06	9.28971474266029	151.716326530612	87.67443564546	4.09085167469804	50	100	297243	Yes	0.02	0.014	71
59	86.6994117647059	13.1085146799239	89.38	6.59487679945577	103.15306122449	72.9362280632855	3.11440467859042	50	100	321407	No	0.02	0.014	72
69	95.9733333333333	12.1331965804259	102.32	7.75200619194799	115.211428571429	84.6842724573172	4.03727985466156	50	100	321407	Yes	0.02	0.014	72
56	77.3422222222222	10.5696410244369	83.44	6.0573261427795	93.3926530612245	68.8479201872787	2.95092833808131	50	100	319093	No	0.02	0.014	73
67	85.375	8.80125612483809	96.4	6.52165623135719	102.630204081633	81.4880881712992	3.67307503609315	50	100	319093	Yes	0.02	0.014	73
60	85.088	11.6290307076729	91.36	6.81269403393401	103.271836734694	74.5138859929032	3.25000835579156	50	100	300045	No	0.02	0.014	74
68	94.46	11.5509545060138	103.28	8.35789447169561	115.270204081633	84.4901078873398	4.16560415668969	50	100	300045	Yes	0.02	0.014	74
59	99.46	18.7077256768427	92.32	7.09179807947181	111.794285714286	73.5885900710028	3.21354740351139	50	100	302390	No	0.02	0.014	75
71	100.165652173913	12.5741943512028	107.26	7.68471209610354	121.150612244898	87.7604785007759	4.05372584578714	50	100	302390	Yes	0.02	0.014	75
57	75.8005263157895	9.47460217851769	83.46	5.4635885643046	91.5122448979592	69.7393209299811	2.87029826549426	50	100	319694	No	0.02	0.014	76
67	89.23375	10.1366262242887	99.34	8.18371553757827	108.450204081633	82.5583015022822	4.28665783064647	50	100	319694	Yes	0.02	0.014	76
56	95.2408333333333	19.1376723463343	86.38	6.29065974282507	104.855102040816	69.3326606120282	2.97772556591209	50	100	316319	No	0.02	0.014	77
65	130.333333333333	29.1184045146962	104.2	8.92053810036144	131.315102040816	81.6400519835412	4.07220532224381	50	100	316319	Yes	0.02	0.014	77
61	114.235	23.3735788338029	99.22	7.93319607724403	123.494285714286	77.1999267727058	3.49409841493579	50	100	312013	No	0.02	0.014	78
71	112.1845	17.0725502785173	111.18	9.08275288665281	131.731836734694	88.7786907970293	4.48109859832738	50	100	312013	Yes	0.02	0.014	78
54	81.4776923076923	14.0503300029115	80.46	5.97752457125857	94.154693877551	66.0259571464488	2.89459930242099	50	100	319294	No	0.02	0.014	79
64	97.350625	15.4171021370965	96.34	8.41980997410274	112.973469387755	78.6424850171302	4.1505917964789	50	100	319294	Yes	0.02	0.014	79
59	90.36	14.6886622944365	90.36	6.95505571508956	106.033469387755	73.1406476991217	3.23027528589519	50	100	323984	No	0.02	0.014	80
67	89.4233333333333	10.5472578497043	97.38	6.59487679945577	107.391428571429	81.6370941436166	3.71076453859367	50	100	323984	Yes	0.02	0.014	80
70	148.432666666667	31.4757541684719	118.02	8.85548417648634	150.95387755102	89.9945443843814	3.67552682460211	50	100	302572	No	0.02	0.014	81
77	165.330666666667	34.765814838185	127.96	10.3334795688577	163.77387755102	98.2385120801568	4.54613848271954	50	100	302572	Yes	0.02	0.014	81
47	62.0769230769231	8.83319349030358	66.6	5.73829242893738	73.574693877551	56.3263742810499	2.94215425542483	50	100	332928	No	0.02	0.014	82
57	96.2408333333333	19.1376723463343	87.38	9.20067388836274	105.855102040816	70.232219219215	4.33362395583073	50	100	332928	Yes	0.02	0.014	82
59	106.203333333333	22.2490164784707	92.32	6.80981644392857	113.675102040816	73.4401053383292	3.15938151521091	50	100	318781	No	0.02	0.014	83
69	138.693076923077	29.9189514086137	111.14	9.80699750178412	140.194693877551	86.8372055520108	4.61281972725924	50	100	318781	Yes	0.02	0.014	83
58	85.5625	13.279134022617	87.4	5.88999151102954	101.153469387755	71.5070548663415	3.01161630244905	50	100	304705	No	0.02	0.014	84
64	95.4688888888889	14.2474514747507	97.32	6.95223705004368	113.032653061224	79.223505173734	3.81958268088645	50	100	304705	Yes	0.02	0.014	84
53	65.3433333333333	6.78936614070803	75.54	5.64705232842764	77.8714285714286	64.3380558731514	2.93431293571645	50	100	284005	No	0.02	0.014	85
58	70.3433333333333	6.78936614070803	80.54	5.47075863112238	82.8714285714286	69.5348452552262	3.0940322947697	50	100	284005	Yes	0.02	0.014	85
62	83.815652173913	10.0994196650341	93.36	6.66729330388277	102.450612244898	76.9282538489908	3.22508617902395	50	100	326424	No	0.02	0.014	86
74	106.9476	13.5009680864151	114.18	9.60710154000675	130.029795918367	92.5108832833797	4.51946738512704	50	100	326424	Yes	0.02	0.014	86
60	89.645	13.6012144576219	92.34	6.88281918983784	107.092653061224	74.6636148125069	3.23885053338899	50	100	301183	No	0.02	0.014	87
64	101.267222222222	16.2656331770667	100.26	8.86875414023864	118.852653061224	80.1202935328554	4.10839076183662	50	100	301183	Yes	0.02	0.014	87
60	100.016666666667	18.1598952721731	94.3	6.87997093017114	113.79387755102	74.9982117178425	3.1375240489446	50	100	317954	No	0.02	0.014	88
65	98.3472222222222	14.906945946964	99.3	6.87997093017114	115.972653061224	80.4980821016345	3.41974137705242	50	100	317954	Yes	0.02	0.014	88
55	66.27	6.23550318739394	77.54	5.64705232842764	77.990612244898	66.6517954291416	2.96942932732418	50	100	332737	No	0.02	0.014	89
55	66.27	6.23550318739394	77.54	5.64705232842764	77.990612244898	66.6517954291416	2.96942932732418	50	100	332737	Yes	0.02	0.014	89
63	96.4231578947368	14.7085465751417	98.28	7.22595322431581	114.972244897959	78.880855871083	3.33086180823808	50	100	310154	No	0.02	0.014	90
67	112.760555555556	19.1413407883993	107.18	8.29315380298714	129.612653061225	84.561505777372	3.80005593393479	50	100	310154	Yes	0.02	0.014	90
58	93.84	16.9750876286398	89.36	7.23137607928118	106.914285714286	71.9422800717746	3.36018740000878	50	100	308137	No	0.02	0.014	91
64	106.336	18.9993071031551	99.28	7.99839983996799	119.73387755102	79.577653629174	3.92067529672664	50	100	308137	Yes	0.02	0.014	91
66	129.242666666667	26.3341634389557	109.12	8.34850884889032	137.25387755102	84.1592982090488	3.60107454729094	50	100	337314	No	0.02	0.014	92
75	166.760666666667	35.8966367973793	126.94	10.4738340639901	163.71387755102	96.4666895805617	4.44348367625154	50	100	337314	Yes	0.02	0.014	92
60	127.081	31.6786752895382	96.26	7.15645163471395	122.375918367347	75.2889160246827	3.14634869645302	50	100	312950	No	0.02	0.014	93
64	146.369	37.7193783100941	104.18	8.29315380298714	134.135918367347	80.7455947450312	3.70366350079885	50	100	312950	Yes	0.02	0.014	93
58	89.36	14.6886622944365	89.36	6.95505571508956	105.033469387755	72.0057242203743	3.24352611099995	50	100	310584	No	0.02	0.014	94
61	83.8938888888889	11.1492620406047	89.42	6.44760420621489	100.332653061224	74.3841739241289	3.29218366405683	50	100	310584	Yes	0.02	0.014	94
61	105.720666666667	19.8559659779754	97.26	8.05821320144857	118.67387755102	76.7168451346966	3.57486364315038	50	100	321086	No	0.02	0.014	95
67	108.621176470588	18.0519308961107	104.24	8.23742678267916	124.73306122449	83.4170500800522	3.7733571350198	50	100	321086	Yes	0.02	0.014	95
60	95.4025	16.1612955975264	93.32	6.51564271580325	110.913469387755	74.8133436321107	2.99350399911843	50	100	325108	No	0.02	0.014	96
71	106.305789473684	15.3514693673409	107.26	7.15645163471395	124.912244897959	87.5417152358462	3.68592825352509	50	100	325108	Yes	0.02	0.014	96
64	107.840588235294	18.8156095108829	102.22	7.01538309716583	123.67306122449	80.7032806236757	3.21459380022016	50	100	288613	No	0.02	0.014	97
73	128.802352941176	22.8485261610133	116.12	8.58006992978495	142.37306122449	91.7157646309788	4.05962747353526	50	100	288613	Yes	0.02	0.014	97
64	87.6016666666667	10.5993194280559	97.32	6.95223705004368	107.390204081633	79.7710125268553	3.32728730088331	50	100	329026	No	0.02	0.014	98
75	116.34375	16.2635512907218	119.1	9.70453502234909	139.730204081633	94.7470147570847	4.5718726811634	50	100	329026	Yes	0.02	0.014	98
64	107.840588235294	18.8156095108829	102.22	7.80868746973523	123.67306122449	80.7032806236757	3.41940901931515	50	100	314483	No	0.02	0.014	99
72	104.403913043478	13.6290270372256	110.22	8.17652738025135	126.030612244898	89.5135283364717	3.96432425186187	50	100	314483	Yes	0.02	0.014	99
56	85.4	14.2222361111043	85.4	6.3696153730033	100.09387755102	69.208903026375	2.97306851045219	50	100	290862	No	0.02	0.014	100
60	89.4	14.2222361111043	89.4	6.3696153730033	104.09387755102	73.3902259326179	3.11708591817313	50	100	290862	Yes	0.02	0.014	100
99	100.12275	1.76596960353937	101.994	1.72858670595374	101.005983967936	101.020535491084	1.24604031204062	500	100	312034	No	0.02	0.014	1
113	114.12275	1.76596960353937	115.994	1.72858670595374	115.005983967936	115.036140089702	1.24726539288984	500	100	312034	Yes	0.02	0.014	1
