n.par	n.mom	n.dad	sex.ratio	noff	female.rs	female.sd	females.mates	max.female.mates	male.rs	male.sd	male.mates	max.male.mates	mp.count	mp.rs	type	lost	sim	true.npar	true.noff	true.sr	true.lambda
76	30	46	1.53	100	3.33	1.83	2.3	4	2.17	1.48	1.5	4	69	0.072	After	162	13	100	100	2	4
100	33	67	2.03	149721	4537	1238.05	5.12	11	2234.64	1561.25	2.52	6	169	67.716	Before	0	14	100	100	2	4
71	28	43	1.54	100	3.57	1.91	2.43	5	2.33	1.49	1.58	5	68	0.083	After	101	14	100	100	2	4
100	33	67	2.03	141960	4301.82	1252.63	5.39	13	2118.81	1618.05	2.66	7	178	64.206	Before	0	15	100	100	2	4
77	31	46	1.48	100	3.23	1.69	2.16	4	2.17	1.29	1.46	3	67	0.07	After	111	15	100	100	2	4
100	33	67	2.03	156374	4738.61	1037	4.88	12	2333.94	2151.19	2.4	6	161	70.725	Before	0	16	100	100	2	4
70	30	40	1.33	100	3.33	1.88	2.1	4	2.5	1.63	1.57	4	63	0.083	After	98	16	100	100	2	4
100	33	67	2.03	151916	4603.52	1054.39	7.09	17	2267.4	1363.25	3.49	8	234	68.709	Before	0	17	100	100	2	4
83	33	50	1.52	100	3.03	1.65	2.36	6	2	1.14	1.56	3	78	0.061	After	156	17	100	100	2	4
100	33	67	2.03	150706	4566.85	1343	4.85	11	2249.34	1814.32	2.39	7	160	68.162	Before	0	18	100	100	2	4
71	30	41	1.37	100	3.33	1.92	2	4	2.44	2.36	1.46	5	60	0.081	After	100	18	100	100	2	4
100	33	67	2.03	144133	4367.67	1303.79	5.82	11	2151.24	1223.85	2.87	6	192	65.189	Before	0	19	100	100	2	4
82	32	50	1.56	100	3.12	1.7	2.5	7	2	0.86	1.6	4	80	0.062	After	112	19	100	100	2	4
100	33	67	2.03	160849	4874.21	875.56	5.45	11	2400.73	1710.83	2.69	6	180	72.749	Before	0	20	100	100	2	4
75	30	45	1.5	100	3.33	1.77	2.33	4	2.22	1.41	1.56	3	70	0.074	After	110	20	100	100	2	4
100	33	67	2.03	158249	4795.42	1078.24	7.03	13	2361.93	1313.79	3.46	8	232	71.573	Before	0	21	100	100	2	4
81	32	49	1.53	100	3.12	1.83	2.47	5	2.04	1.27	1.61	3	79	0.064	After	153	21	100	100	2	4
100	33	67	2.03	148215	4491.36	1286.32	2.94	8	2212.16	1739.89	1.45	3	97	67.035	Before	0	22	100	100	2	4
75	30	45	1.5	100	3.33	2.17	1.87	4	2.22	1.87	1.24	3	56	0.074	After	41	22	100	100	2	4
100	33	67	2.03	158027	4788.7	1120.66	7.79	13	2358.61	1278.75	3.84	9	257	71.473	Before	0	23	100	100	2	4
84	31	53	1.71	100	3.23	1.61	2.58	6	1.89	1.2	1.51	3	80	0.061	After	177	23	100	100	2	4
100	33	67	2.03	152654	4625.88	1315.71	4.33	10	2278.42	1604.84	2.13	5	143	69.043	Before	0	24	100	100	2	4
73	29	44	1.52	100	3.45	1.5	2.28	5	2.27	1.5	1.5	4	66	0.078	After	77	24	100	100	2	4
100	33	67	2.03	154006	4666.85	1241.46	5.67	10	2298.6	1444.85	2.79	7	187	69.654	Before	0	25	100	100	2	4
79	32	47	1.47	100	3.12	2.01	2.38	6	2.13	1.24	1.62	4	76	0.066	After	111	25	100	100	2	4
100	33	67	2.03	149400	4527.27	967.32	2.88	8	2229.85	1542.12	1.42	3	95	67.571	Before	0	26	100	100	2	4
77	30	47	1.57	100	3.33	1.75	1.77	4	2.13	1.45	1.13	2	53	0.071	After	42	26	100	100	2	4
100	33	67	2.03	137706	4172.91	1205.65	7.15	14	2055.31	1133.98	3.52	8	236	62.282	Before	0	27	100	100	2	4
80	30	50	1.67	100	3.33	1.97	2.7	7	2	1.2	1.62	4	81	0.067	After	155	27	100	100	2	4
100	33	67	2.03	147419	4467.24	1176.62	4.09	10	2200.28	1482.99	2.01	6	135	66.675	Before	0	28	100	100	2	4
77	29	48	1.66	100	3.45	1.86	2.1	5	2.08	1.65	1.27	4	61	0.072	After	74	28	100	100	2	4
100	33	67	2.03	151883	4602.52	1006.72	2.85	17	2266.91	1929.37	1.4	4	94	68.694	Before	0	29	100	100	2	4
75	32	43	1.34	100	3.12	1.91	1.78	4	2.33	1.97	1.33	4	57	0.073	After	37	29	100	100	2	4
100	33	67	2.03	155571	4714.27	1114.64	6.91	16	2321.96	1395.25	3.4	9	228	70.362	Before	0	30	100	100	2	4
80	32	48	1.5	100	3.12	1.86	2.41	5	2.08	1.37	1.6	4	77	0.065	After	151	30	100	100	2	4
100	33	67	2.03	145820	4418.79	970.41	3.03	9	2176.42	1581.27	1.49	4	100	65.952	Before	0	31	100	100	2	4
76	32	44	1.38	100	3.12	1.56	1.78	3	2.27	1.19	1.3	3	57	0.071	After	43	31	100	100	2	4
100	33	67	2.03	146409	4436.64	973.77	7.42	14	2185.21	1233.04	3.66	8	245	66.218	Before	0	32	100	100	2	4
78	29	49	1.69	100	3.45	1.43	2.79	5	2.04	1.21	1.65	4	81	0.07	After	164	32	100	100	2	4
100	33	67	2.03	147865	4480.76	1270.07	7.24	14	2206.94	1362.97	3.57	8	239	66.877	Before	0	33	100	100	2	4
81	32	49	1.53	100	3.12	1.86	2.34	5	2.04	1.46	1.53	3	75	0.064	After	164	33	100	100	2	4
100	33	67	2.03	147689	4475.42	1286.03	3.82	12	2204.31	1841.47	1.88	5	126	66.797	Before	0	34	100	100	2	4
75	31	44	1.42	100	3.23	1.73	1.97	4	2.27	1.7	1.39	4	61	0.073	After	65	34	100	100	2	4
100	33	67	2.03	151132	4579.76	1003.97	7.79	14	2255.7	1283.27	3.84	8	257	68.355	Before	0	35	100	100	2	4
83	30	53	1.77	100	3.33	1.35	2.63	5	1.89	1.19	1.49	4	79	0.063	After	178	35	100	100	2	4
100	33	67	2.03	154090	4669.39	1162.88	4.76	11	2299.85	1697.04	2.34	7	157	69.692	Before	0	36	100	100	2	4
71	32	39	1.22	100	3.12	1.9	2.03	5	2.56	1.65	1.67	5	65	0.08	After	92	36	100	100	2	4
100	33	67	2.03	151618	4594.48	1055.54	5.42	11	2262.96	1508.72	2.67	7	179	68.574	Before	0	37	100	100	2	4
82	32	50	1.56	100	3.12	1.74	2.47	5	2	1.2	1.58	3	79	0.062	After	100	37	100	100	2	4
100	33	67	2.03	157720	4779.39	1106.71	5.55	9	2354.03	1459.18	2.73	6	183	71.334	Before	0	38	100	100	2	4
81	31	50	1.61	100	3.23	1.65	2.52	5	2	1.18	1.56	3	78	0.065	After	105	38	100	100	2	4
100	33	67	2.03	150969	4574.82	1207.44	4.39	9	2253.27	1940.15	2.16	8	145	68.281	Before	0	39	100	100	2	4
73	31	42	1.35	100	3.23	1.75	2.23	5	2.38	1.68	1.64	4	69	0.077	After	76	39	100	100	2	4
100	33	67	2.03	155471	4711.24	1102.37	2.88	9	2320.46	1683.53	1.42	4	95	70.317	Before	0	40	100	100	2	4
76	32	44	1.38	100	3.12	1.5	1.66	3	2.27	1.53	1.2	2	53	0.071	After	42	40	100	100	2	4
100	33	67	2.03	154830	4691.82	1150.91	2.73	12	2310.9	2082.96	1.34	5	90	70.027	Before	0	41	100	100	2	4
71	30	41	1.37	100	3.33	1.71	1.77	3	2.44	1.43	1.29	3	53	0.081	After	37	41	100	100	2	4
100	33	67	2.03	148962	4514	1123.35	2.91	7	2223.31	1927.11	1.43	4	96	67.373	Before	0	42	100	100	2	4
73	29	44	1.52	100	3.45	1.8	2.07	5	2.27	1.8	1.36	4	60	0.078	After	36	42	100	100	2	4
100	33	67	2.03	145098	4396.91	1189.82	4	10	2165.64	1962.43	1.97	4	132	65.626	Before	0	43	100	100	2	4
76	31	45	1.45	100	3.23	1.78	2	5	2.22	1.49	1.38	3	62	0.072	After	70	43	100	100	2	4
100	33	67	2.03	141886	4299.58	1341.96	7.64	13	2117.7	1192.75	3.76	8	252	64.173	Before	0	44	100	100	2	4
78	31	47	1.52	100	3.23	1.8	2.71	7	2.13	1.33	1.79	4	84	0.069	After	168	44	100	100	2	4
100	33	67	2.03	136884	4148	1260.5	7.03	13	2043.04	1469.06	3.46	9	232	61.91	Before	0	45	100	100	2	4
77	32	45	1.41	100	3.12	1.88	2.38	5	2.22	1.8	1.69	5	76	0.069	After	156	45	100	100	2	4
100	33	67	2.03	144716	4385.33	998.56	3.97	10	2159.94	1828.64	1.96	6	131	65.453	Before	0	46	100	100	2	4
70	32	38	1.19	100	3.12	1.5	1.88	3	2.63	1.82	1.58	5	60	0.082	After	71	46	100	100	2	4
100	33	67	2.03	147364	4465.58	1195.68	5.94	9	2199.46	1497.37	2.93	7	196	66.65	Before	0	47	100	100	2	4
72	30	42	1.4	100	3.33	1.83	2.37	6	2.38	1.64	1.69	5	71	0.079	After	125	47	100	100	2	4
100	33	67	2.03	148824	4509.82	1318.51	3.76	11	2221.25	1592.41	1.85	5	124	67.311	Before	0	48	100	100	2	4
74	31	43	1.39	100	3.23	2.12	1.9	5	2.33	1.6	1.37	3	59	0.075	After	65	48	100	100	2	4
100	33	67	2.03	151101	4578.82	1378.44	6.94	14	2255.24	1575.16	3.42	8	229	68.341	Before	0	49	100	100	2	4
81	33	48	1.45	100	3.03	1.51	2.48	6	2.08	1.38	1.71	5	82	0.063	After	147	49	100	100	2	4
100	33	67	2.03	147070	4456.67	1190.1	7.58	13	2195.07	1206.66	3.73	9	250	66.517	Before	0	50	100	100	2	4
76	30	46	1.53	100	3.33	2.25	2.5	7	2.17	1.39	1.63	3	75	0.072	After	175	50	100	100	2	4
100	33	67	2.03	156461	4741.24	1241.83	4.97	10	2335.24	1823.18	2.45	6	164	70.765	Before	0	51	100	100	2	4
68	28	40	1.43	100	3.57	1.75	2.21	4	2.5	1.63	1.55	4	62	0.089	After	102	51	100	100	2	4
100	33	67	2.03	153375	4647.73	1287.12	6.03	11	2289.18	1361.75	2.97	7	199	69.369	Before	0	52	100	100	2	4
77	28	49	1.75	100	3.57	2.1	2.61	6	2.04	1.1	1.49	3	73	0.073	After	126	52	100	100	2	4
100	33	67	2.03	131436	3982.91	1175.22	3.88	7	1961.73	1278.41	1.91	5	128	59.446	Before	0	53	100	100	2	4
77	31	46	1.48	100	3.23	1.31	2.13	4	2.17	1.34	1.43	4	66	0.07	After	62	53	100	100	2	4
100	33	67	2.03	152370	4617.27	1421.64	5.27	11	2274.18	1615.66	2.6	6	174	68.915	Before	0	54	100	100	2	4
71	29	42	1.45	100	3.45	1.88	2.38	4	2.38	1.53	1.64	4	69	0.082	After	105	54	100	100	2	4
100	33	67	2.03	144968	4392.97	1129.21	5.33	13	2163.7	1482.14	2.63	7	176	65.567	Before	0	55	100	100	2	4
80	32	48	1.5	100	3.12	2.06	2.31	5	2.08	1.62	1.54	5	74	0.065	After	102	55	100	100	2	4
100	33	67	2.03	147419	4467.24	1128.24	4.27	11	2200.28	1586.4	2.1	5	141	66.675	Before	0	56	100	100	2	4
75	31	44	1.42	100	3.23	1.63	2.13	6	2.27	1.35	1.5	4	66	0.073	After	75	56	100	100	2	4
100	33	67	2.03	151726	4597.76	1188.18	2.97	6	2264.57	1513.25	1.46	4	98	68.623	Before	0	57	100	100	2	4
78	31	47	1.52	100	3.23	1.8	1.87	3	2.13	1.3	1.23	3	58	0.069	After	40	57	100	100	2	4
100	33	67	2.03	145356	4404.73	1222.14	3.21	7	2169.49	1452.63	1.58	4	106	65.742	Before	0	58	100	100	2	4
83	31	52	1.68	100	3.23	2.14	2.1	5	1.92	1.44	1.25	2	65	0.062	After	41	58	100	100	2	4
100	33	67	2.03	134630	4079.7	988.36	7.73	12	2009.4	1063.58	3.81	8	255	60.891	Before	0	59	100	100	2	4
79	32	47	1.47	100	3.12	1.9	2.53	4	2.13	1.36	1.72	5	81	0.066	After	174	59	100	100	2	4
100	33	67	2.03	156324	4737.09	1065.54	3.21	8	2333.19	1599.95	1.58	3	106	70.703	Before	0	60	100	100	2	4
77	33	44	1.33	100	3.03	1.79	1.73	4	2.27	1.26	1.3	3	57	0.069	After	49	60	100	100	2	4
100	33	67	2.03	144327	4373.55	1167.12	7.12	16	2154.13	1109.91	3.51	7	235	65.277	Before	0	61	100	100	2	4
75	30	45	1.5	100	3.33	1.63	2.73	5	2.22	1.44	1.82	5	82	0.074	After	153	61	100	100	2	4
100	33	67	2.03	156905	4754.7	1140.75	2.85	9	2341.87	1828.84	1.4	4	94	70.966	Before	0	62	100	100	2	4
82	32	50	1.56	100	3.12	2	1.91	4	2	1.23	1.22	3	61	0.062	After	33	62	100	100	2	4
100	33	67	2.03	150706	4566.85	1145.49	7.06	12	2249.34	1621.88	3.48	9	233	68.162	Before	0	63	100	100	2	4
76	29	47	1.62	100	3.45	2.11	2.66	7	2.13	1.45	1.64	4	77	0.073	After	156	63	100	100	2	4
100	33	67	2.03	143822	4358.24	999.49	4.82	12	2146.6	1380.6	2.37	7	159	65.048	Before	0	64	100	100	2	4
81	31	50	1.61	100	3.23	1.65	2.19	5	2	1.4	1.36	3	68	0.065	After	91	64	100	100	2	4
100	33	67	2.03	143925	4361.36	1252.48	3	5	2148.13	1548.98	1.48	5	99	65.095	Before	0	65	100	100	2	4
82	32	50	1.56	100	3.12	1.56	1.94	4	2	1.39	1.24	4	62	0.062	After	37	65	100	100	2	4
100	33	67	2.03	150544	4561.94	1155.81	7.58	13	2246.93	1403.19	3.73	10	250	68.089	Before	0	66	100	100	2	4
76	32	44	1.38	100	3.12	1.96	2.44	5	2.27	1.37	1.77	4	78	0.071	After	172	66	100	100	2	4
100	33	67	2.03	154985	4696.52	1100.84	5.82	10	2313.21	1526.05	2.87	8	192	70.097	Before	0	67	100	100	2	4
77	30	47	1.57	100	3.33	1.77	2.4	5	2.13	1.36	1.53	4	72	0.071	After	120	67	100	100	2	4
100	33	67	2.03	146090	4426.97	1091.5	5.82	12	2180.45	1635.42	2.87	8	192	66.074	Before	0	68	100	100	2	4
80	32	48	1.5	100	3.12	1.58	2.34	5	2.08	1.43	1.56	4	75	0.065	After	117	68	100	100	2	4
100	33	67	2.03	145831	4419.12	1261.94	7.36	15	2176.58	1133.25	3.63	8	243	65.957	Before	0	69	100	100	2	4
79	32	47	1.47	100	3.12	1.91	2.38	5	2.13	1.41	1.62	5	76	0.066	After	167	69	100	100	2	4
100	33	67	2.03	143971	4362.76	1072.71	4.06	11	2148.82	1564.73	2	7	134	65.116	Before	0	70	100	100	2	4
76	31	45	1.45	100	3.23	1.38	2.13	5	2.22	1.4	1.47	4	66	0.072	After	68	70	100	100	2	4
100	33	67	2.03	149384	4526.79	1238.66	2.73	9	2229.61	1826.07	1.34	4	90	67.564	Before	0	71	100	100	2	4
80	32	48	1.5	100	3.12	1.9	1.75	4	2.08	1.53	1.17	2	56	0.065	After	34	71	100	100	2	4
100	33	67	2.03	147241	4461.85	1233.27	3.18	7	2197.63	1722.5	1.57	5	105	66.595	Before	0	72	100	100	2	4
74	32	42	1.31	100	3.12	1.6	1.81	4	2.38	1.56	1.38	4	58	0.074	After	47	72	100	100	2	4
100	33	67	2.03	145467	4408.09	1075.07	5.73	11	2171.15	1215.53	2.82	6	189	65.792	Before	0	73	100	100	2	4
79	30	49	1.63	100	3.33	1.95	2.5	6	2.04	1.17	1.53	3	75	0.068	After	114	73	100	100	2	4
100	33	67	2.03	150979	4575.12	1081.78	6.76	15	2253.42	1257.63	3.33	9	223	68.285	Before	0	74	100	100	2	4
77	31	46	1.48	100	3.23	1.8	2.55	6	2.17	1.35	1.72	4	79	0.07	After	144	74	100	100	2	4
100	33	67	2.03	156261	4735.18	1133.92	4.27	8	2332.25	1602.02	2.1	5	141	70.674	Before	0	75	100	100	2	4
80	30	50	1.67	100	3.33	1.83	2.27	5	2	1.47	1.36	3	68	0.067	After	73	75	100	100	2	4
100	33	67	2.03	143535	4349.55	987.49	3.15	6	2142.31	1494.33	1.55	4	104	64.919	Before	0	76	100	100	2	4
80	30	50	1.67	100	3.33	1.73	2.13	5	2	1.2	1.28	3	64	0.067	After	40	76	100	100	2	4
100	33	67	2.03	153534	4652.55	1241.51	5.64	9	2291.55	1388.13	2.78	7	186	69.441	Before	0	77	100	100	2	4
75	29	46	1.59	100	3.45	1.12	2.72	5	2.17	1.39	1.72	4	79	0.075	After	107	77	100	100	2	4
100	33	67	2.03	146388	4436	1312.69	4.33	10	2184.9	1478.88	2.13	5	143	66.209	Before	0	78	100	100	2	4
67	29	38	1.31	100	3.45	2.03	2.1	4	2.63	1.48	1.61	5	61	0.091	After	82	78	100	100	2	4
100	33	67	2.03	148604	4503.15	963.36	3.85	8	2217.97	1634.25	1.9	4	127	67.211	Before	0	79	100	100	2	4
79	33	46	1.39	100	3.03	1.86	2.09	4	2.17	1.45	1.5	4	69	0.066	After	58	79	100	100	2	4
100	33	67	2.03	151217	4582.33	1185.56	3.67	6	2256.97	1518.04	1.81	5	121	68.393	Before	0	80	100	100	2	4
79	31	48	1.55	100	3.23	1.63	2.16	5	2.08	1.54	1.4	3	67	0.067	After	54	80	100	100	2	4
100	33	67	2.03	157967	4786.88	1237.21	4.27	9	2357.72	1911.35	2.1	5	141	71.446	Before	0	81	100	100	2	4
73	31	42	1.35	100	3.23	1.87	2.19	6	2.38	1.56	1.62	4	68	0.077	After	73	81	100	100	2	4
100	33	67	2.03	168247	5098.39	1029.12	6.85	12	2511.15	1314	3.37	10	226	76.095	Before	0	82	100	100	2	4
77	31	46	1.48	100	3.23	1.94	2.52	6	2.17	1.6	1.7	6	78	0.07	After	148	82	100	100	2	4
100	33	67	2.03	154211	4673.06	1144.14	4	8	2301.66	1553.44	1.97	5	132	69.747	Before	0	83	100	100	2	4
74	32	42	1.31	100	3.12	1.45	2.09	4	2.38	1.67	1.6	4	67	0.074	After	65	83	100	100	2	4
100	33	67	2.03	150763	4568.58	1029.78	2.7	9	2250.19	2094.82	1.33	5	89	68.188	Before	0	84	100	100	2	4
75	31	44	1.42	100	3.23	2.04	1.74	4	2.27	1.9	1.23	4	54	0.073	After	35	84	100	100	2	4
100	33	67	2.03	156745	4749.85	1069.3	3.03	7	2339.48	1711.28	1.49	3	100	70.893	Before	0	85	100	100	2	4
81	32	49	1.53	100	3.12	1.7	1.91	4	2.04	1.34	1.24	2	61	0.064	After	39	85	100	100	2	4
100	33	67	2.03	143598	4351.45	1379.87	4.18	10	2143.25	1906.06	2.06	6	138	64.947	Before	0	86	100	100	2	4
69	29	40	1.38	100	3.45	1.94	2	4	2.5	1.99	1.45	4	58	0.086	After	80	86	100	100	2	4
100	33	67	2.03	146834	4449.52	1404.33	2.76	11	2191.55	1800.48	1.36	4	91	66.411	Before	0	87	100	100	2	4
70	31	39	1.26	100	3.23	1.67	1.71	3	2.56	2.01	1.36	3	53	0.083	After	38	87	100	100	2	4
100	33	67	2.03	144087	4366.27	1134.01	3.97	7	2150.55	1545.92	1.96	4	131	65.168	Before	0	88	100	100	2	4
85	32	53	1.66	100	3.12	1.64	2.19	5	1.89	1.15	1.32	3	70	0.059	After	61	88	100	100	2	4
100	33	67	2.03	153340	4646.67	1179.14	2.94	15	2288.66	1946.45	1.45	4	97	69.353	Before	0	89	100	100	2	4
69	31	38	1.23	100	3.23	2.04	1.77	4	2.63	1.5	1.45	4	55	0.085	After	42	89	100	100	2	4
100	33	67	2.03	141278	4281.15	1271.34	6.18	12	2108.63	1217.97	3.04	8	204	63.898	Before	0	90	100	100	2	4
75	28	47	1.68	100	3.57	2.28	2.71	6	2.13	1.33	1.62	4	76	0.076	After	128	90	100	100	2	4
100	33	67	2.03	159909	4845.73	1105.17	4.42	11	2386.7	2158.24	2.18	7	146	72.324	Before	0	91	100	100	2	4
75	30	45	1.5	100	3.33	2.02	2.2	6	2.22	1.8	1.47	3	66	0.074	After	80	91	100	100	2	4
100	33	67	2.03	142544	4319.52	1141.98	2.88	11	2127.52	1948.51	1.42	6	95	64.47	Before	0	92	100	100	2	4
75	30	45	1.5	100	3.33	1.81	1.8	3	2.22	1.54	1.2	3	54	0.074	After	41	92	100	100	2	4
100	33	67	2.03	139717	4233.85	1121.16	4.61	11	2085.33	1690.97	2.27	7	152	63.192	Before	0	93	100	100	2	4
72	30	42	1.4	100	3.33	2.11	2.17	4	2.38	1.56	1.55	3	65	0.079	After	87	93	100	100	2	4
100	33	67	2.03	142756	4325.94	1030.39	7.15	14	2130.69	1250.05	3.52	8	236	64.566	Before	0	94	100	100	2	4
79	31	48	1.55	100	3.23	1.43	2.55	4	2.08	1.25	1.65	5	79	0.067	After	157	94	100	100	2	4
100	33	67	2.03	147603	4472.82	1191.31	7.3	12	2203.03	1258.45	3.6	8	241	66.758	Before	0	95	100	100	2	4
74	31	43	1.39	100	3.23	1.86	2.35	6	2.33	1.85	1.7	5	73	0.075	After	168	95	100	100	2	4
100	33	67	2.03	155496	4712	982.02	2.97	9	2320.84	1716.69	1.46	3	98	70.328	Before	0	96	100	100	2	4
76	30	46	1.53	100	3.33	1.6	1.93	5	2.17	1.32	1.26	2	58	0.072	After	40	96	100	100	2	4
100	33	67	2.03	140960	4271.52	1300.87	4.42	10	2103.88	1407.03	2.18	7	146	63.754	Before	0	97	100	100	2	4
74	30	44	1.47	100	3.33	1.94	2.23	4	2.27	1.58	1.52	4	67	0.076	After	79	97	100	100	2	4
100	33	67	2.03	153107	4639.61	1308.62	6.58	11	2285.18	1555.66	3.24	8	217	69.248	Before	0	98	100	100	2	4
80	32	48	1.5	100	3.12	1.6	2.38	5	2.08	1.41	1.58	5	76	0.065	After	141	98	100	100	2	4
100	33	67	2.03	144982	4393.39	1186.89	7.18	12	2163.91	1499.16	3.54	10	237	65.573	Before	0	99	100	100	2	4
80	31	49	1.58	100	3.23	1.91	2.52	7	2.04	1.35	1.59	5	78	0.066	After	159	99	100	100	2	4
100	33	67	2.03	140829	4267.55	1171.61	4	7	2101.93	1824.95	1.97	7	132	63.695	Before	0	100	100	100	2	4
73	32	41	1.28	100	3.12	1.95	2	4	2.44	1.6	1.56	3	64	0.076	After	68	100	100	100	2	4
100	33	67	2.03	136804	4145.58	1170.21	7.24	15	2041.85	1031.31	3.57	7	239	61.874	Before	0	1	100	250	2	4
94	33	61	1.85	250	7.58	4.26	4.18	8	4.1	2.79	2.26	4	138	0.124	After	101	1	100	250	2	4
100	33	67	2.03	152181	4611.55	1285.53	2.85	6	2271.36	1840.57	1.4	4	94	68.829	Before	0	2	100	250	2	4
91	33	58	1.76	250	7.58	3.17	2.52	5	4.31	3.46	1.43	4	83	0.131	After	11	2	100	250	2	4
100	33	67	2.03	148908	4512.36	1152.46	6.82	13	2222.51	1577.48	3.36	10	225	67.349	Before	0	3	100	250	2	4
93	32	61	1.91	250	7.81	3.69	4.41	7	4.1	2.93	2.31	8	141	0.128	After	84	3	100	250	2	4
100	33	67	2.03	149945	4543.79	1288.35	7.79	13	2237.99	1472.01	3.84	9	257	67.818	Before	0	4	100	250	2	4
95	33	62	1.88	250	7.58	4.26	4.39	9	4.03	3.25	2.34	5	145	0.122	After	112	4	100	250	2	4
100	33	67	2.03	152101	4609.12	1130.51	3.76	7	2270.16	1694.75	1.85	5	124	68.793	Before	0	5	100	250	2	4
87	33	54	1.64	250	7.58	4.28	2.97	6	4.63	3.55	1.81	4	98	0.14	After	26	5	100	250	2	4
100	33	67	2.03	138333	4191.91	1035.84	4.61	9	2064.67	1417.52	2.27	5	152	62.566	Before	0	6	100	250	2	4
91	33	58	1.76	250	7.58	3.19	3.3	7	4.31	3.22	1.88	5	109	0.131	After	43	6	100	250	2	4
100	33	67	2.03	144045	4365	975.9	5.67	10	2149.93	1166.57	2.79	6	187	65.149	Before	0	7	100	250	2	4
95	33	62	1.88	250	7.58	3.06	3.91	7	4.03	2.76	2.08	4	129	0.122	After	58	7	100	250	2	4
100	33	67	2.03	147941	4483.06	1224.29	4.24	9	2208.07	1456.12	2.09	7	140	66.911	Before	0	8	100	250	2	4
92	33	59	1.79	250	7.58	2.87	3.33	6	4.24	3	1.86	4	110	0.128	After	30	8	100	250	2	4
100	33	67	2.03	149098	4518.12	1153.06	2.79	11	2225.34	1775.05	1.37	3	92	67.435	Before	0	9	100	250	2	4
92	33	59	1.79	250	7.58	3.24	2.27	7	4.24	3.25	1.27	3	75	0.128	After	17	9	100	250	2	4
100	33	67	2.03	150219	4552.09	1228.31	3.15	14	2242.07	1874.29	1.55	5	104	67.942	Before	0	10	100	250	2	4
88	33	55	1.67	250	7.58	3.24	2.52	6	4.55	3.65	1.51	4	83	0.138	After	21	10	100	250	2	4
100	33	67	2.03	153588	4654.18	1058.89	8.3	15	2292.36	1115.93	4.09	9	274	69.465	Before	0	11	100	250	2	4
94	33	61	1.85	250	7.58	3.06	4.7	8	4.1	2.37	2.54	6	155	0.124	After	119	11	100	250	2	4
100	33	67	2.03	157054	4759.21	1117.93	4.3	12	2344.09	1704.51	2.12	6	142	71.033	Before	0	12	100	250	2	4
90	33	57	1.73	250	7.58	2.77	3.42	6	4.39	3.38	1.98	5	113	0.133	After	29	12	100	250	2	4
100	33	67	2.03	140329	4252.39	1097.24	6.18	12	2094.46	1310.24	3.04	6	204	63.469	Before	0	13	100	250	2	4
91	33	58	1.76	250	7.58	2.87	3.94	8	4.31	3.17	2.24	6	130	0.131	After	74	13	100	250	2	4
100	33	67	2.03	153964	4665.58	1145.5	3.09	12	2297.97	1861.8	1.52	4	102	69.635	Before	0	14	100	250	2	4
91	33	58	1.76	250	7.58	3.22	2.48	5	4.31	3.11	1.41	3	82	0.131	After	20	14	100	250	2	4
100	33	67	2.03	148826	4509.88	1184.48	4.91	10	2221.28	1989.77	2.42	9	162	67.312	Before	0	15	100	250	2	4
91	32	59	1.84	250	7.81	2.84	3.56	7	4.24	3.87	1.93	6	114	0.132	After	48	15	100	250	2	4
100	33	67	2.03	145788	4417.82	961.22	2.79	8	2175.94	1965.06	1.37	4	92	65.938	Before	0	16	100	250	2	4
92	33	59	1.79	250	7.58	3.11	2.45	5	4.24	4.03	1.37	4	81	0.128	After	11	16	100	250	2	4
100	33	67	2.03	156259	4735.12	1158.88	3	10	2332.22	1832.74	1.48	5	99	70.673	Before	0	17	100	250	2	4
96	33	63	1.91	250	7.58	3.36	2.58	7	3.97	2.72	1.35	4	85	0.12	After	14	17	100	250	2	4
100	33	67	2.03	141766	4295.94	1025.25	2.88	7	2115.91	1635.94	1.42	3	95	64.118	Before	0	18	100	250	2	4
94	33	61	1.85	250	7.58	3.46	2.64	6	4.1	3.31	1.43	3	87	0.124	After	8	18	100	250	2	4
100	33	67	2.03	136249	4128.76	1163.85	3.06	6	2033.57	1511.45	1.51	3	101	61.623	Before	0	19	100	250	2	4
93	33	60	1.82	250	7.58	4.18	2.52	5	4.17	3.41	1.38	3	83	0.126	After	18	19	100	250	2	4
100	33	67	2.03	134647	4080.21	1226.43	7.33	12	2009.66	1155.49	3.61	8	242	60.899	Before	0	20	100	250	2	4
96	33	63	1.91	250	7.58	3.65	4.39	8	3.97	2.44	2.3	4	145	0.12	After	97	20	100	250	2	4
100	33	67	2.03	150691	4566.39	1180.62	6.64	13	2249.12	1224.3	3.27	8	219	68.155	Before	0	21	100	250	2	4
92	33	59	1.79	250	7.58	3.24	4.24	8	4.24	3.03	2.37	6	140	0.128	After	79	21	100	250	2	4
100	33	67	2.03	144299	4372.7	1030.59	5.58	12	2153.72	1378.81	2.75	7	184	65.264	Before	0	22	100	250	2	4
94	33	61	1.85	250	7.58	3.86	3.94	7	4.1	2.96	2.13	5	130	0.124	After	54	22	100	250	2	4
100	33	67	2.03	156040	4728.48	1310.55	2.85	12	2328.96	1940.27	1.4	3	94	70.574	Before	0	23	100	250	2	4
86	33	53	1.61	250	7.58	3.91	2.12	4	4.72	3.43	1.32	3	70	0.143	After	24	23	100	250	2	4
