observed	chao	chao.se	jack1	jack1.se	jack2	boot	boot.se	noff_gt	type	year	noff.sample	rep
131	142.368973214286	5.57891713573847	161.80625	5.88121679055449	151.204599056604	150.039852262707	3.71837331975682	160	All parents	2015	160	40
137	157.86875	8.52728273140102	178.7375	6.74178319326571	178.998349056604	159.688180954961	3.97556226128567	160	All parents	2015	160	41
133	160.390234375	11.0582438896997	174.7375	7.03040828295199	184.811242138365	154.599946766121	3.94095058339273	160	All parents	2015	160	42
132	142.380366847826	5.16006665635059	162.80625	5.70974701168975	148.279441823899	151.445027856384	3.71656972654025	160	All parents	2015	160	43
135	158.688851351351	9.60725520452526	176.7375	6.74178319326571	181.904795597484	157.153961406937	3.83124477752084	160	All parents	2015	160	44
135	155.425591216216	8.63085334586383	173.75625	6.51836048692461	175.961045597484	156.271513945413	3.82262575845488	160	All parents	2015	160	45
140	156.079720744681	6.93539127192255	178.75625	6.66907215716699	171.148152515723	162.540671795173	3.93633596211786	160	All parents	2015	160	46
133	158.0425	10.1334481421676	174.7375	6.59273392645267	181.867374213836	154.819275931394	3.80793689923178	160	All parents	2015	160	47
135	152.499695121951	7.56337662276064	172.7625	6.44216457217603	170.05463836478	156.305950125097	3.84402777448814	160	All parents	2015	160	48
140	160.880042613636	8.44656828703927	182.73125	6.95892805592212	182.017020440252	163.486851854085	4.04056136803484	160	All parents	2015	160	49
137	163.958653846154	10.4302954269951	182.7125	7.57309691440695	189.867216981132	160.63005196041	4.10158395509568	160	All parents	2015	160	50
134	148.4921875	6.59510671147991	168.78125	6.20796804014808	162.129599056604	154.491934741406	3.80140594889545	160	All parents	2015	160	51
129	148.434910714286	8.42976423348337	165.76875	6.51931325466878	167.961124213836	149.028870443637	3.7619604057752	160	All parents	2015	160	52
138	150.383653846154	5.68965882996658	173.775	6.44312860728389	158.297955974843	159.841134718669	3.97509809229447	160	All parents	2015	160	53
132	159.021231617647	10.789661228201	174.73125	7.10029433808909	183.829913522013	153.979023194075	3.86851574995502	160	All parents	2015	160	54
136	150.472805851064	6.44779022756023	172.76875	6.20696748118596	163.185652515723	157.5363211093	3.80374079067844	160	All parents	2015	160	55
131	151.425591216216	8.63085334586383	169.75625	6.51836048692461	171.961045597484	151.866267035534	3.77805711507846	160	All parents	2015	160	56
133	141.768382352941	4.53069450348959	162.8125	5.62260365622547	142.391745283019	152.541948931396	3.70504598826752	160	All parents	2015	160	57
136	151.944166666667	6.95363556101642	173.7625	6.44216457217603	167.129481132075	157.703951938128	3.88763146700544	160	All parents	2015	160	58
133	146.357848837209	6.20479233528436	166.7875	6.12791384771359	158.167059748428	153.118944314251	3.80229140967032	160	All parents	2015	160	59
131	145.727884615385	6.76820411003501	164.7875	6.28799078601424	160.092216981132	150.579609025882	3.80777201362063	160	All parents	2015	160	60
136	154.432850609756	7.84653596008673	174.75625	6.66907215716699	173.03588836478	157.669515758444	3.92548650674768	160	All parents	2015	160	61
134	146.583648255814	5.9548204206306	166.79375	5.88016063237221	157.185809748428	154.018250538789	3.76043003558558	160	All parents	2015	160	62
130	140.714663461538	5.43078193207999	158.81875	5.53408825485283	149.185966981132	148.097016211709	3.6922046829648	160	All parents	2015	160	63
128	141.527421875	6.34688466850232	160.79375	5.88016063237221	154.129677672956	147.116173121592	3.62685735750194	160	All parents	2015	160	64
134	146.486684782609	5.84973526165188	167.7875	6.12791384771359	156.223191823899	154.45005527711	3.76210773774696	160	All parents	2015	160	65
133	145.486684782609	5.84973526165188	166.7875	6.44409249817226	155.223191823899	153.398300577244	3.90569871887225	160	All parents	2015	160	66
132	143.512699468085	5.51348115773622	164.79375	5.88016063237221	151.260652515723	152.063976593455	3.66370096970676	160	All parents	2015	160	67
130	150.006525735294	8.66316209294915	166.76875	6.51931325466878	169.942413522013	150.035027760636	3.79709755633863	160	All parents	2015	160	68
134	154.921052631579	8.72973461859828	173.75	6.74270439067293	175.961006289308	155.593456108155	3.86310314241657	160	All parents	2015	160	69
138	166.747767857143	11.2169954208417	182.71875	7.2380424019551	192.811124213836	161.228508685343	4.02878716162198	160	All parents	2015	160	70
132	148.590777439024	7.28433010287468	168.76875	6.67000339673827	165.07338836478	152.768449589988	3.8787461257945	160	All parents	2015	160	71
134	153.434910714286	8.42976423348337	170.76875	6.20696748118596	172.961124213836	154.508891769835	3.7036974976494	160	All parents	2015	160	72
134	149.116041666667	6.70043531708683	170.76875	6.67000339673827	163.148231132075	155.221430726548	3.90111325251854	160	All parents	2015	160	73
138	172.29990234375	13.0840071789431	184.70625	6.95714279984966	199.717492138365	161.561519329837	3.83130716099748	160	All parents	2015	160	74
135	153.432850609756	7.84653596008673	173.75625	6.51836048692461	172.03588836478	156.628883996208	3.85677002937305	160	All parents	2015	160	75
136	147.96640625	5.63880210550778	169.7875	5.79450844550252	156.260613207547	156.754907152032	3.73526497538569	160	All parents	2015	160	76
139	154.423405612245	6.6840276309578	177.75625	6.81645240851134	168.185573899371	161.628374201783	4.02285938712309	160	All parents	2015	160	77
132	139.082727272727	3.89374509682366	159.825	5.25843073074087	133.504088050314	151.117565296129	3.6664903406936	160	All parents	2015	160	78
134	152.928571428571	7.95539985062252	173.75	6.44120039278394	172.035849056604	155.7718678169	3.82089642681567	160	All parents	2015	160	79
129	142.389473684211	6.36530177036315	160.8	5.96458296949586	155.111006289308	147.816277064802	3.61828772317747	160	All parents	2015	160	80
135	144.5499375	4.81060018183315	165.80625	5.88121679055449	147.354284591195	155.05627283389	3.79403663950908	160	All parents	2015	160	81
135	169.29990234375	13.0840071789431	181.70625	7.09854463516994	196.717492138365	158.26059851403	3.8358353074975	160	All parents	2015	160	82
136	156.371875	8.42515590082017	176.74375	6.66814078754341	176.99838836478	158.295588407875	3.92092869537494	160	All parents	2015	160	83
140	157.8875	7.40877750078395	181.7375	6.59273392645267	175.129323899371	163.531658332752	3.92620514163468	160	All parents	2015	160	84
130	136.220138888889	3.59011839503627	155.8375	5.06715064163283	128.522877358491	148.287674276031	3.54772572816555	160	All parents	2015	160	85
129	139.399709302326	5.22833096389287	158.8125	5.44299291520759	146.242059748428	147.508316071738	3.5534100801765	160	All parents	2015	160	86
133	150.9371875	7.73617521994502	170.7625	6.44216457217603	169.035927672956	154.082336661639	3.76259850040797	160	All parents	2015	160	87
131	158.8415625	11.3712192275941	171.74375	6.51740757989709	182.792570754717	152.01175120567	3.70805989277011	160	All parents	2015	160	88
134	151.499695121951	7.56337662276064	171.7625	6.44216457217603	169.05463836478	155.284029025852	3.90089878862968	160	All parents	2015	160	89
132	144.764166666667	5.96256844953851	165.7875	5.96354157569141	155.204481132076	152.172504066778	3.69004552839273	160	All parents	2015	160	90
134	145.2728515625	5.41512582418764	166.79375	6.36700785789526	152.279363207547	154.275250667636	3.93441807777773	160	All parents	2015	160	91
131	142.060869565217	5.38640426138807	162.8	5.62149891043305	149.260691823899	150.506131446264	3.54095764447379	160	All parents	2015	160	92
133	153.99296875	8.85636792585622	171.75625	6.66907215716699	174.94233490566	154.001136515727	3.82522496435701	160	All parents	2015	160	93
138	155.282608695652	7.3242538641079	177.75	6.44120039278394	172.110691823899	160.600402017245	3.9305166204924	160	All parents	2015	160	94
133	154.980180921053	9.0459139090916	173.74375	6.66814078754341	176.942256289308	154.762717114651	3.89358974257166	160	All parents	2015	160	95
136	163.021231617647	10.789661228201	178.73125	7.10029433808909	187.829913522013	158.302506928474	3.90027706575688	160	All parents	2015	160	96
138	157.920170454545	8.16886678414305	179.7375	6.59273392645267	178.035770440252	160.923705945062	3.90257578717542	160	All parents	2015	160	97
132	139.597670454545	4.07544130830635	160.81875	5.35150752708991	135.485338050314	151.460294260031	3.70928618266945	160	All parents	2015	160	98
133	145.024375	5.72388982822215	165.79375	6.20896843787275	154.223231132075	152.931518392632	3.81123822659309	160	All parents	2015	160	99
139	158.054076086957	7.84369632929668	180.7375	6.88760775777773	177.073191823899	162.254485116767	4.04890764174337	160	All parents	2015	160	100
138	154.023606811145	7.21968718358668	172.794117647059	6.21014629095139	170.051618517229	158.075605380929	3.7165744357065	170	All parents	2015	170	1
137	152.121633986928	6.70249688226599	173.782352941176	6.36729587402728	166.139610163592	158.146824843046	3.81540981735107	170	All parents	2015	170	2
138	147.186029411765	4.65799620655179	168.817647058824	6.04988203722683	148.368778280543	158.098744114326	3.80050748027606	170	All parents	2015	170	3
137	150.059090909091	6.08263997863526	170.8	6.13006093434833	161.174939088061	157.10235478069	3.75619314874929	170	All parents	2015	170	4
133	150.412121212121	7.8910024693356	166.8	5.9656861939517	167.981204316046	152.143595343086	3.66068164897284	170	All parents	2015	170	5
140	171.87201426025	12.2876862374972	185.729411764706	7.17113108981187	198.769439610164	163.212591990139	3.96511115142244	170	All parents	2015	170	6
131	136.964705882353	3.55464874237398	154.858823529412	4.87016195918067	131.421858684302	148.020716064322	3.5298992498249	170	All parents	2015	170	7
137	154.011838235294	7.45209206507333	173.782352941176	6.20920457492642	171.051548903585	157.727997365912	3.76240898089976	170	All parents	2015	170	8
136	146.829536921151	5.29005583777668	167.811764705882	5.96666634448718	153.263069961712	155.771846766753	3.76710172746255	170	All parents	2015	170	9
138	148.179764705882	5.02053464071466	169.811764705882	5.79766090525466	152.315906717717	158.246530099475	3.74792850637544	170	All parents	2015	170	10
136	152.20175070028	7.129494873263	172.782352941176	6.20920457492642	168.086773407588	156.783986987856	3.75369010740341	170	All parents	2015	170	11
133	140.149186483104	4.01246334699084	158.847058823529	5.44715410919072	138.368952314654	150.76206861021	3.63833541561995	170	All parents	2015	170	12
139	153.851147776184	6.74070057683873	173.794117647059	6.0479485497894	168.104455273234	159.505872020789	3.82177259817349	170	All parents	2015	170	13
137	148.277022058824	5.41674410825147	169.805882352941	5.88227352887573	155.26303515489	157.21672791157	3.79139697730981	170	All parents	2015	170	14
136	152.456677265501	7.39779078628976	170.794117647059	6.21014629095139	169.034006265228	155.920886678498	3.75011452426241	170	All parents	2015	170	15
137	152.33781512605	6.86131925637614	172.788235294118	6.12910691349836	167.104420466411	157.639614666352	3.76333632779035	170	All parents	2015	170	16
134	142.052352941176	4.37026702168534	160.841176470588	5.53712540813978	143.316080751827	152.058540011282	3.70616864108978	170	All parents	2015	170	17
141	159.07486631016	7.62692359514216	180.764705882353	6.59600382322404	177.06905673512	163.352641374632	3.90761298608331	170	All parents	2015	170	18
138	148.85621657754	5.36117581563754	168.817647058824	5.53501280775455	156.227880264532	157.442530745257	3.63873333306105	170	All parents	2015	170	19
134	146.118767507003	5.82868833177969	165.811764705882	5.62357863626007	156.175008701706	153.329992475127	3.64838809940886	170	All parents	2015	170	20
133	138.34614379085	3.3433328116097	154.870588235294	4.66282507888329	132.404316045945	149.561756753658	3.40981900712983	170	All parents	2015	170	21
133	148.121052631579	6.9309173665269	166.8	5.9656861939517	163.069265576053	152.447306166903	3.60624951387897	170	All parents	2015	170	22
135	146.567914438503	5.59788195388035	166.811764705882	6.13101480674722	155.210233205708	154.45428040642	3.71069078028052	170	All parents	2015	170	23
133	139.903594771242	3.94819411597287	157.852941176471	4.97058823529412	138.351374869474	150.318045373931	3.49919431450028	170	All parents	2015	170	24
135	150.036029411765	6.97997067641567	167.805882352941	5.88227352887573	165.051688130874	154.205338204347	3.69224784171447	170	All parents	2015	170	25
137	143.836903440622	3.82671886285749	163.841176470588	5.35457958119491	138.456978767839	155.914267762932	3.73879147036203	170	All parents	2015	170	26
131	141.911047345768	5.44868697142887	160.823529411765	5.62461840305018	150.192690567351	149.257669883541	3.55947792779614	170	All parents	2015	170	27
135	149.160396716826	6.46063376650337	169.794117647059	6.36821421193846	162.139679777236	155.294660915092	3.83928749712977	170	All parents	2015	170	28
136	152.104705882353	7.16984622180216	171.788235294118	6.28921194198534	168.069195962409	156.39677772427	3.80406192146068	170	All parents	2015	170	29
135	144.289477124183	4.80726574633007	163.829411764706	5.71281870689546	148.28078663418	153.793522668741	3.66728536706598	170	All parents	2015	170	30
134	149.222426470588	6.89188131328938	168.794117647059	6.21014629095139	164.086843021232	153.88445293082	3.78419479145097	170	All parents	2015	170	31
136	154.888235294118	8.11363391849311	173.776470588235	6.59689032330508	173.998677340759	156.773882580037	3.82983636860298	170	All parents	2015	170	32
138	154.913807189542	7.58649371305086	172.794117647059	5.88127931378727	172.016394013227	158.139862616342	3.69652609633071	170	All parents	2015	170	33
136	152.952321981424	7.51307077096431	171.788235294118	6.12910691349836	170.033971458406	156.315244838801	3.72189674026587	170	All parents	2015	170	34
138	151.838569518717	6.33066974941388	172.794117647059	6.36821421193846	164.157292029238	158.546944807327	3.88990450935634	170	All parents	2015	170	35
132	144.910095389507	6.23863641285604	162.817647058824	5.8832675759515	157.104594500522	150.31271092964	3.62193293865167	170	All parents	2015	170	36
135	144.725063938619	4.93875814041142	164.823529411765	5.62461840305018	149.280751827358	153.976423806348	3.69078413730255	170	All parents	2015	170	37
136	144.291364205257	4.42436667089552	163.835294117647	5.26037613611666	145.333658197007	154.669351912111	3.65332055671073	170	All parents	2015	170	38
134	149.121052631579	6.9309173665269	167.8	5.7966521778168	164.069265576053	153.433247240034	3.64541717815943	170	All parents	2015	170	39
133	150.011838235294	7.45209206507333	169.782352941176	6.04698157423764	167.051548903585	153.470262423529	3.6560402314109	170	All parents	2015	170	40
139	152.531045751634	6.20678455580221	173.794117647059	6.36821421193846	164.174904281239	159.846047043531	3.87904502845196	170	All parents	2015	170	41
134	151.011838235294	7.45209206507333	170.782352941176	6.67225054502903	168.051548903585	154.463643511557	3.82076100201253	170	All parents	2015	170	42
138	150.028823529412	5.72561882812797	170.805882352941	6.04891537076109	159.210198398886	158.081415729764	3.79980553301045	170	All parents	2015	170	43
132	145.050980392157	6.22168614156871	163.811764705882	6.29107128036802	157.122171945701	150.810701265324	3.74629406664798	170	All parents	2015	170	44
134	146.248039215686	5.95409683018179	164.817647058824	5.53501280775455	157.139819004525	152.767972154453	3.60434985061142	170	All parents	2015	170	45
128	135.466928104575	4.15735770766004	153.847058823529	5.26148767889422	135.333727810651	145.10686250332	3.48201203180465	170	All parents	2015	170	46
136	151.711908177905	7.01158488653746	171.788235294118	6.28921194198534	167.08680821441	156.465400850869	3.76648939452101	170	All parents	2015	170	47
135	145.384207161125	5.16160353903342	165.817647058824	6.21202929472145	151.263104768535	154.343249738377	3.78108934895923	170	All parents	2015	170	48
136	144.531152460984	4.47829971185585	164.829411764706	5.35348736709254	145.351235642186	155.160159793289	3.6337565254029	170	All parents	2015	170	49
135	148.362790697674	6.20668961384566	168.8	5.9656861939517	160.15732683606	154.895415247176	3.65434070466915	170	All parents	2015	170	50
134	141.060494652406	4.02113865033227	158.852941176471	4.97058823529412	140.333762617473	151.331521923159	3.53193238547477	170	All parents	2015	170	51
133	147.138562091503	6.68421106949934	164.811764705882	5.62357863626007	161.069335189697	151.746980510303	3.50689037129923	170	All parents	2015	170	52
136	148.118767507003	5.82868833177969	167.811764705882	6.13101480674722	158.175008701706	155.307310807573	3.76544891249718	170	All parents	2015	170	53
136	154.40537815126	8.10703079007715	171.788235294118	6.12910691349836	172.981134702402	156.06582579036	3.73055491221379	170	All parents	2015	170	54
134	149.612745098039	7.05131056701848	168.794117647059	6.36821421193846	165.069230769231	153.769045159321	3.79348210950738	170	All parents	2015	170	55
136	143.494117647059	4.0739742802313	163.835294117647	5.26037613611666	140.421719457014	154.998127078203	3.67630542955042	170	All parents	2015	170	56
129	139.195767575323	5.20285125960071	157.829411764706	5.88426145509972	146.210337626175	146.698818005582	3.62092246886928	170	All parents	2015	170	57
138	154.691928864569	7.24568476232245	175.776470588235	6.74590225483841	171.086738600766	159.364934907906	3.91164600091404	170	All parents	2015	170	58
139	147.845806100218	4.51568393505105	169.817647058824	5.71179499598196	147.404002784546	159.367721561536	3.88083016897909	170	All parents	2015	170	59
133	145.888025210084	6.08081356212348	165.805882352941	5.71077110155839	157.157361642882	152.378463754326	3.54965764187422	170	All parents	2015	170	60
135	145.85621657754	5.36117581563754	165.817647058824	5.8832675759515	153.227880264532	154.084607601104	3.74269141638785	170	All parents	2015	170	61
136	152.952321981424	7.51307077096431	171.788235294118	6.44534111939226	170.033971458406	156.278231961305	3.76483883255669	170	All parents	2015	170	62
140	156.691928864569	7.24568476232245	177.776470588235	6.59689032330508	173.086738600766	161.667741925935	3.90723254828372	170	All parents	2015	170	63
137	151.733333333333	6.77030553498415	170.8	5.9656861939517	166.086877828054	156.865229696969	3.71041546229701	170	All parents	2015	170	64
135	143.856684491979	4.67389222004036	162.835294117647	5.62565797766456	147.280821441002	153.328318980831	3.6899689556482	170	All parents	2015	170	65
137	150.362790697674	6.20668961384566	170.8	5.7966521778168	162.15732683606	157.148848307409	3.64982390749718	170	All parents	2015	170	66
134	146.910095389507	6.23863641285604	164.817647058824	6.21202929472145	159.104594500522	152.583098211782	3.71814218082044	170	All parents	2015	170	67
136	146.85621657754	5.36117581563754	166.817647058824	5.8832675759515	154.227880264532	155.218928108014	3.80599913704164	170	All parents	2015	170	68
135	142.105017301038	3.94633411326254	161.841176470588	5.35457958119491	138.421754263836	153.520999136604	3.65360414614444	170	All parents	2015	170	69
137	148.567914438503	5.59788195388035	168.811764705882	5.96666634448718	157.210233205708	156.690501684353	3.83735612974152	170	All parents	2015	170	70
134	146.302205882353	5.8383737736392	166.805882352941	5.88227352887573	156.192586146885	153.604088914108	3.71663591629888	170	All parents	2015	170	71
138	150.888025210084	6.08081356212348	170.805882352941	6.04891537076109	162.157361642882	157.88622134112	3.74134001583738	170	All parents	2015	170	72
139	153.004092071611	6.3291360670194	174.788235294118	6.44534111939226	165.174869474417	160.127034818839	3.88213433433424	170	All parents	2015	170	73
131	143.570356037152	6.09241325408713	161.817647058824	5.71179499598196	155.122206752523	149.338579010414	3.56068821019153	170	All parents	2015	170	74
131	145.138562091503	6.68421106949934	162.811764705882	5.62357863626007	159.069335189697	149.432655456548	3.49025118646858	170	All parents	2015	170	75
133	146.202367288379	6.21137857705327	165.805882352941	5.88227352887573	158.139749390881	152.371660287108	3.65379117739362	170	All parents	2015	170	76
141	155.47816020025	6.44976042610471	177.782352941176	6.52155595249496	168.174834667595	162.673816734679	3.96459106593936	170	All parents	2015	170	77
135	153.40537815126	8.10703079007715	170.788235294118	6.44534111939226	171.981134702402	154.98657298782	3.78954172043585	170	All parents	2015	170	78
141	158.907198142415	7.81105666961775	177.782352941176	6.04698157423764	177.016324399582	162.052321296213	3.70468666974055	170	All parents	2015	170	79
135	152.894117647059	7.89723134875626	170.788235294118	6.12910691349836	170.998746954403	155.085026537409	3.66298230697767	170	All parents	2015	170	80
136	146.384207161125	5.16160353903342	166.817647058824	6.21202929472145	152.263104768535	155.421013832985	3.84768710424261	170	All parents	2015	170	81
134	148.981121751026	6.71845439140592	169.788235294118	6.44534111939226	163.122032718413	154.488922315173	3.85722940785041	170	All parents	2015	170	82
138	150.225531914894	5.74365438576938	171.8	5.7966521778168	159.227775844065	158.50738413917	3.78894781564559	170	All parents	2015	170	83
137	154.182419786096	7.36022335555247	175.770588235294	6.52065921052407	171.086703793944	158.536839457684	3.8374947805743	170	All parents	2015	170	84
138	151.838569518717	6.33066974941388	172.794117647059	6.21014629095139	164.157292029238	158.653802843284	3.88721745308826	170	All parents	2015	170	85
135	143.659869281046	4.58690762576471	162.835294117647	5.4460804609869	146.298433693004	153.389759652923	3.65187591915375	170	All parents	2015	170	86
137	153.517647058824	7.33676337943464	172.788235294118	6.12910691349836	170.051583710407	157.291447702319	3.74034254053489	170	All parents	2015	170	87
136	153.943823529412	7.73860838205061	173.776470588235	6.12815274412798	172.033901844762	156.946137882018	3.7654464128746	170	All parents	2015	170	88
136	156.507226890756	8.76304024687987	173.776470588235	6.44443377214776	176.945840584755	156.584124377576	3.7935135708484	170	All parents	2015	170	89
137	153.517647058824	7.33676337943464	172.788235294118	5.96470588235294	170.051583710407	157.437237823201	3.78689528955149	170	All parents	2015	170	90
134	142.360529411765	4.40450499511265	162.829411764706	5.71281870689546	142.368847894187	152.855054580544	3.65065577542388	170	All parents	2015	170	91
137	159.72268907563	9.43963802631074	176.764705882353	6.59600382322404	181.910546467108	158.211248629932	3.76605667378832	170	All parents	2015	170	92
137	152.465307486631	6.8379789373595	173.782352941176	6.20920457492642	167.121997911591	158.161741678453	3.72241596304957	170	All parents	2015	170	93
136	147.939158016148	5.56999223817427	170.794117647059	6.36821421193846	155.280577793247	156.899802479796	3.86642109090437	170	All parents	2015	170	94
140	150.613667820069	5.14558344620552	172.805882352941	6.21108786419476	155.315871910895	160.697153412619	3.91959891909058	170	All parents	2015	170	95
138	157.895433436532	8.42079202625192	176.770588235294	6.67137405891096	177.981030281935	159.298826014178	3.83672480176109	170	All parents	2015	170	96
135	146.108686730506	5.46822454112688	165.817647058824	5.71179499598196	154.21026801253	154.062769119404	3.65190330359099	170	All parents	2015	170	97
138	150.225531914894	5.74365438576938	171.8	6.13006093434833	159.227775844065	158.603542741865	3.82050707086805	170	All parents	2015	170	98
137	148.767327365729	5.61798773833745	169.805882352941	6.04891537076109	157.227810650888	157.107541370929	3.80005344881984	170	All parents	2015	170	99
135	144.518147684606	4.85026340885303	164.823529411765	6.1319685307643	148.29836407936	154.023499569428	3.79710340566582	170	All parents	2015	170	100
141	150.728260869565	4.9400579958245	170.833333333333	5.44679654407915	155.265238981999	160.28403732841	3.66156657198813	180	All parents	2015	180	1
135	141.364444444444	3.74374233810255	158.866666666667	5.07178104446189	138.348603351955	151.879457074419	3.58748518525122	180	All parents	2015	180	2
140	152.892261904762	6.08246413888955	172.816666666667	6.37102090778294	164.148696461825	159.644707441566	3.89637583395687	180	All parents	2015	180	3
135	143.238068181818	4.45361198847714	161.85	5.7155489675096	145.281967721912	152.655106498209	3.67773566871716	180	All parents	2015	180	4
137	152.925735294118	7.35719563299919	169.816666666667	6.21297179444093	169.015611421477	155.918980370524	3.66400209160545	180	All parents	2015	180	5
136	146.454097222222	5.31606323812833	164.838888888889	5.71458227845955	154.182091868405	154.038250515922	3.55780395535913	180	All parents	2015	180	6
134	140.509090909091	3.81226749074442	157.866666666667	5.26420476917947	138.331967721912	150.62956227482	3.57226172546436	180	All parents	2015	180	7
136	144.429651162791	4.53976304618859	162.85	5.16728490924715	147.265332091868	153.727895651651	3.62069422325839	180	All parents	2015	180	8
137	146.745555555556	5.06832624197197	164.844444444444	5.44781075068772	153.198758535071	154.849866420575	3.58071501186424	180	All parents	2015	180	9
132	140.845321637427	4.78969108744102	157.855555555556	5.62837278855209	146.198820608318	148.611401149424	3.54741054081267	180	All parents	2015	180	10
139	148.724741602067	4.9968268377232	167.838888888889	5.35524722487265	154.231998758535	157.552156050349	3.55078072522845	180	All parents	2015	180	11
139	153.369722222222	6.62002710533619	172.811111111111	6.13196945383097	167.098758535071	158.712810027407	3.75836979612512	180	All parents	2015	180	12
140	147.955555555556	4.27653573275377	167.844444444444	5.26210538533957	147.348479205462	158.913254533347	3.67710804550139	180	All parents	2015	180	13
143	154.27037037037	5.35767294174521	176.811111111111	6.13196945383097	160.281750465549	164.026347978959	3.83488265213374	180	All parents	2015	180	14
136	143.879891304348	4.29286022522284	162.85	5.16728490924715	144.315238981999	153.841242052816	3.48347205066133	180	All parents	2015	180	15
137	145.859595959596	4.67511720267257	164.844444444444	5.62739112415314	149.265301055245	155.172845295122	3.64316494058939	180	All parents	2015	180	16
134	141.34358974359	4.20885003910769	157.866666666667	5.26420476917947	143.248789571695	150.419504771422	3.51855746883498	180	All parents	2015	180	17
142	153.571717171717	5.59938248324181	173.822222222222	5.62542728143965	162.198634388579	161.767656446277	3.66646160909572	180	All parents	2015	180	18
141	154.535493827161	6.20846658490296	175.805555555556	6.04988266389635	166.165270018622	161.614606804102	3.83547537049783	180	All parents	2015	180	19
141	150.954803240741	4.98058226886244	171.827777777778	5.53683233859208	155.281843575419	160.700169761774	3.67400638697133	180	All parents	2015	180	20
137	155.952941176471	8.33250998035803	172.8	6.4473077930077	174.965611421477	156.744282891136	3.75093892645243	180	All parents	2015	180	21
141	152.112338501292	5.46968819812279	171.827777777778	5.71361542585497	160.198665425202	160.301136360236	3.71346715918306	180	All parents	2015	180	22
134	143.995441595442	5.17975870964115	161.844444444444	5.26210538533957	151.182122905028	151.457073453849	3.52138153585175	180	All parents	2015	180	23
139	154.342857142857	6.86320735227706	174.8	6.13106842238773	169.098696461825	159.610936438585	3.71698982735187	180	All parents	2015	180	24
135	146.004312865497	5.55821606790087	163.838888888889	5.71458227845955	155.148820608318	152.800716938972	3.61561225964029	180	All parents	2015	180	25
138	147.292530864198	4.80852841644528	166.838888888889	5.71458227845955	151.265270018622	156.676383108459	3.74434069819766	180	All parents	2015	180	26
141	149.897104018913	4.63678065426463	169.838888888889	5.35524722487265	152.298541278709	160.188269570488	3.69823692658381	180	All parents	2015	180	27
139	151.418428184282	5.95457781834867	170.822222222222	5.79951040930649	162.148727498448	158.236539593907	3.70021531872631	180	All parents	2015	180	28
136	150.249342105263	6.64860604822003	168.816666666667	5.88415165854354	164.082153941651	155.148039832131	3.59997273225415	180	All parents	2015	180	29
142	156.32	6.45458390086714	177.8	5.96666666666667	169.148603351955	163.059301408391	3.79197592350429	180	All parents	2015	180	30
140	152.892261904762	6.08246413888955	172.816666666667	5.88415165854354	164.148696461825	159.802091726716	3.71220074648728	180	All parents	2015	180	31
138	144.474247685185	3.74887136933265	162.861111111111	5.16835396582407	140.381843575419	155.69357265733	3.61879935155883	180	All parents	2015	180	32
141	155.502314814815	6.59894761658938	175.805555555556	5.88321267319351	169.115363128492	161.439246083466	3.68671998191947	180	All parents	2015	180	33
137	147.258479532164	5.29732293703163	164.844444444444	5.26210538533957	155.165487274984	154.731348944285	3.57545963497542	180	All parents	2015	180	34
137	146.956283068783	5.09796351443292	165.838888888889	5.35524722487265	153.215363128492	155.384601378574	3.58457283489674	180	All parents	2015	180	35
137	146.728260869565	4.9400579958245	166.833333333333	5.62640928847889	151.265238981999	155.907230153105	3.66774373181431	180	All parents	2015	180	36
136	148.252065527066	5.95571600468366	166.827777777778	5.88509049407541	159.132122905028	154.545876630926	3.61237877424805	180	All parents	2015	180	37
139	148.292530864198	4.80852841644528	167.838888888889	5.53783005593302	152.265270018622	157.69483906062	3.65956144200562	180	All parents	2015	180	38
140	149.728260869565	4.9400579958245	169.833333333333	6.1337711196415	154.265238981999	159.198972000666	3.76529398163805	180	All parents	2015	180	39
138	149.376917989418	5.58210366908446	168.827777777778	5.53683233859208	158.182029795158	157.008903542009	3.61290731919191	180	All parents	2015	180	40
140	153.398830409357	6.36901489842795	171.822222222222	5.79951040930649	166.098820608318	159.164286577153	3.6904541710184	180	All parents	2015	180	41
141	152.112338501292	5.46968819812279	171.827777777778	6.05170876797171	160.198665425202	160.41454870205	3.81710958059756	180	All parents	2015	180	42
140	157.416216216216	7.70174720151051	175.8	6.29117547751522	175.015518311608	160.201600220398	3.71056493281662	180	All parents	2015	180	43
138	151.760960960961	6.52299118400964	169.822222222222	5.79951040930649	165.082184978274	156.853727915275	3.6160858739649	180	All parents	2015	180	44
138	149.945763888889	5.8246341935558	168.827777777778	5.88509049407541	160.148758535071	156.82141753021	3.68737574609349	180	All parents	2015	180	45
137	152.534834834835	7.10275933366213	170.811111111111	5.9675925207597	168.048851644941	156.407167401474	3.70408928254315	180	All parents	2015	180	46
138	148.859785353535	5.36260535532599	168.827777777778	5.71361542585497	156.215301055245	157.083449074964	3.76724403223427	180	All parents	2015	180	47
138	148.170454545455	5.12962710604971	167.833333333333	5.44679654407915	154.231967721912	156.9280070498	3.59901795850076	180	All parents	2015	180	48
138	151.398830409357	6.36901489842795	169.822222222222	5.96851823123154	164.098820608318	156.977180535205	3.72739182719125	180	All parents	2015	180	49
136	147.776315789474	5.8238057785206	165.833333333333	5.44679654407915	158.132153941651	154.242580520366	3.51473766844496	180	All parents	2015	180	50
